line                  time        mass     lg(L)  lg(Teff)        1H_surf       4He_surf       12C_surf       13C_surf       14N_surf       16O_surf       17O_surf       18O_surf      20Ne_surf      22Ne_surf  26Al_surf  Mcc/Mt   lg(Teff)  lg(Md)  lg(rhoc)    lg(Tc)         1H_cen        4He_cen        12C_cen        13C_cen        14N_cen        16O_cen        17O_cen        18O_cen       20Ne_cen       22Ne_cen   26Al_cen  Omeg_surf   Omeg_cen     Rp/Req   Md/Md(0)   v_crit1   v_crit2    v_equa  Om/Om_cr  Gamma_Ed  lg(Mdot_mech)             L_tot
   -                    yr        Msun      Lsun        K      mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.       -          K   Ms/yr     g/cm3         K     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.        s-1        s-1          -          -      km/s      km/s      km/s         -         -        Msun/yr     10^53 g cm2/s

  1  0.309404950935698E+06    7.999992  3.416612  4.364082  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.3103  4.364082  -10.633  1.147397  7.500136  0.7169909E+00  0.2687004E+00  2.4105266E-05  6.4712742E-06  3.8068903E-03  5.1480280E-03  2.8734992E-05  2.3554891E-08  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  5.65E+02  0.00E+00  0.00E+00  0.000000  0.008625  0.0000000E+00  0.0000000000E+00
  2  0.109733649873553E+07    7.999974  3.418838  4.360140  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.3135  4.360140  -10.631  1.130113  7.495456  0.7087074E+00  0.2771373E+00  3.0310219E-05  8.1353237E-06  4.8621493E-03  3.9367011E-03  2.3397637E-05  1.8491778E-08  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  5.59E+02  0.00E+00  0.00E+00  0.000000  0.008670  0.0000000E+00  0.0000000000E+00
  3  0.185154913825947E+07    7.999956  3.422777  4.357910  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.3115  4.357910  -10.620  1.121059  7.493247  0.7006256E+00  0.2853164E+00  3.4225969E-05  9.1853984E-06  5.5308408E-03  3.1696845E-03  1.9437426E-05  1.5091987E-08  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  5.55E+02  0.00E+00  0.00E+00  0.000000  0.008749  0.0000000E+00  0.0000000000E+00
  4  0.258642299215458E+07    7.999938  3.426863  4.356330  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.3085  4.356330  -10.608  1.115046  7.492101  0.6926488E+00  0.2933630E+00  3.7045641E-05  9.9416146E-06  6.0099401E-03  2.6203522E-03  1.6347273E-05  1.2572225E-08  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  5.52E+02  0.00E+00  0.00E+00  0.000000  0.008831  0.0000000E+00  0.0000000000E+00
  5  0.332129684604970E+07    7.999919  3.431360  4.355097  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.3062  4.355097  -10.594  1.110844  7.491492  0.6845111E+00  0.3015551E+00  3.9267062E-05  1.0537493E-05  6.3833790E-03  2.1922574E-03  1.3803522E-05  1.0562383E-08  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  5.49E+02  0.00E+00  0.00E+00  0.000000  0.008923  0.0000000E+00  0.0000000000E+00
  6  0.405617069994482E+07    7.999900  3.436026  4.354059  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.3036  4.354059  -10.578  1.107679  7.491235  0.6762442E+00  0.3098653E+00  4.1064699E-05  1.1019812E-05  6.6812382E-03  1.8508331E-03  1.1697999E-05  8.9326366E-09  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  5.46E+02  0.00E+00  0.00E+00  0.000000  0.009020  0.0000000E+00  0.0000000000E+00
  7  0.475236698258230E+07    7.999882  3.440396  4.353167  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.3008  4.353167  -10.564  1.105180  7.491215  0.6682673E+00  0.3178759E+00  4.2480585E-05  1.1399792E-05  6.9122326E-03  1.5860529E-03  1.0026755E-05  7.6554785E-09  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  5.43E+02  0.00E+00  0.00E+00  0.000000  0.009111  0.0000000E+00  0.0000000000E+00
  8  0.545049714378267E+07    7.999862  3.445073  4.352368  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2985  4.352368  -10.548  1.103366  7.491353  0.6601106E+00  0.3260608E+00  4.3689309E-05  1.1724289E-05  7.1052634E-03  1.3647683E-03  8.6070463E-06  6.5801200E-09  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  5.41E+02  0.00E+00  0.00E+00  0.000000  0.009210  0.0000000E+00  0.0000000000E+00
