line                  time        mass     lg(L)  lg(Teff)        1H_surf       4He_surf       12C_surf       13C_surf       14N_surf       16O_surf       17O_surf       18O_surf      20Ne_surf      22Ne_surf  26Al_surf  Mcc/Mt   lg(Teff)  lg(Md)  lg(rhoc)    lg(Tc)         1H_cen        4He_cen        12C_cen        13C_cen        14N_cen        16O_cen        17O_cen        18O_cen       20Ne_cen       22Ne_cen   26Al_cen  Omeg_surf   Omeg_cen     Rp/Req   Md/Md(0)   v_crit1   v_crit2    v_equa  Om/Om_cr  Gamma_Ed  lg(Mdot_mech)             L_tot
   -                    yr        Msun      Lsun        K      mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.       -          K   Ms/yr     g/cm3         K     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.        s-1        s-1          -          -      km/s      km/s      km/s         -         -        Msun/yr     10^53 g cm2/s

  1  5.408789255729081E+06    2.500000  1.541092  4.013843  7.0645710E-01  2.7349750E-01  3.2616464E-03  3.9582052E-05  9.4108290E-04  8.1692502E-03  3.2365733E-06  1.8428201E-05  2.6812712E-03  2.1686906E-04  0.000E+00  0.1873  4.013843  -30.000  1.739284  7.366462  7.0343950E-01  2.7601010E-01  1.9225980E-05  5.1017839E-06  4.8043218E-03  7.9475040E-03  2.0769705E-04  7.4464652E-08  2.6812712E-03  2.1686906E-04  0.000E+00  1.424E-04  1.315E-04  9.353E-01  1.172E+00  4.24E+02  0.00E+00  1.87E+02  0.617984  0.000365  0.0000000E+00  4.8202552404E-03
  2  2.163341079989828E+07    2.500000  1.539166  4.013083  7.0645710E-01  2.7349750E-01  3.2616464E-03  3.9582052E-05  9.4108290E-04  8.1692502E-03  3.2365733E-06  1.8428201E-05  2.6812712E-03  2.1686906E-04  0.000E+00  0.1989  4.013083  -30.000  1.733167  7.366125  6.9555464E-01  2.8392730E-01  2.0533968E-05  5.4572316E-06  5.1493211E-03  7.2761366E-03  4.9967200E-04  1.7835655E-07  2.6812712E-03  2.1686906E-04  0.000E+00  1.272E-04  1.375E-04  9.480E-01  1.167E+00  4.22E+02  0.00E+00  1.67E+02  0.561586  0.000363  0.0000000E+00  4.8202552404E-03
  3  3.721738995096985E+07    2.500000  1.542548  4.012068  7.0645710E-01  2.7349750E-01  3.2616464E-03  3.9582052E-05  9.4108290E-04  8.1692502E-03  3.2365733E-06  1.8428201E-05  2.6812712E-03  2.1686906E-04  0.000E+00  0.1985  4.012068  -30.000  1.729652  7.365848  6.8766977E-01  2.9187164E-01  2.2241691E-05  5.9050163E-06  5.5895693E-03  6.7031017E-03  5.7090596E-04  1.9162934E-07  2.6812712E-03  2.1686906E-04  0.000E+00  1.211E-04  1.419E-04  9.517E-01  1.154E+00  4.20E+02  0.00E+00  1.60E+02  0.543203  0.000366  0.0000000E+00  4.8202552404E-03
  4  5.257411420754410E+07    2.500000  1.546143  4.011000  7.0645710E-01  2.7349750E-01  3.2616464E-03  3.9582052E-05  9.4108290E-04  8.1692502E-03  3.2365733E-06  1.8428201E-05  2.6812712E-03  2.1686906E-04  0.000E+00  0.1977  4.011000  -30.000  1.726561  7.365678  6.7978491E-01  2.9981808E-01  2.3944293E-05  6.3554664E-06  6.0157498E-03  6.2109180E-03  5.7333653E-04  1.8909995E-07  2.6812712E-03  2.1686906E-04  0.000E+00  1.163E-04  1.444E-04  9.542E-01  1.145E+00  4.17E+02  0.00E+00  1.55E+02  0.530411  0.000369  0.0000000E+00  4.8202552404E-03
  5  6.717029298865870E+07    2.500000  1.549952  4.009907  7.0645710E-01  2.7349750E-01  3.2616464E-03  3.9582052E-05  9.4108290E-04  8.1692502E-03  3.2365733E-06  1.8428201E-05  2.6812712E-03  2.1686906E-04  0.000E+00  0.1966  4.009907  -30.000  1.724368  7.365636  6.7190005E-01  3.0776087E-01  2.5553133E-05  6.7815858E-06  6.4078701E-03  5.7775338E-03  5.5482155E-04  1.8199489E-07  2.6812712E-03  2.1686906E-04  0.000E+00  1.127E-04  1.455E-04  9.558E-01  1.140E+00  4.15E+02  0.00E+00  1.51E+02  0.522025  0.000372  0.0000000E+00  4.8202552404E-03
  6  8.049333598811451E+07    2.500000  1.553243  4.008677  7.0645710E-01  2.7349750E-01  3.2616464E-03  3.9582052E-05  9.4108290E-04  8.1692502E-03  3.2365733E-06  1.8428201E-05  2.6812712E-03  2.1686906E-04  0.000E+00  0.1959  4.008677  -30.000  1.721947  7.365524  6.6401519E-01  3.1569917E-01  2.7012063E-05  7.1679721E-06  6.7676644E-03  5.3860248E-03  5.3133352E-04  1.7360395E-07  2.6812712E-03  2.1686906E-04  0.000E+00  1.099E-04  1.460E-04  9.568E-01  1.136E+00  4.13E+02  0.00E+00  1.49E+02  0.516523  0.000375  0.0000000E+00  4.8202552404E-03
  7  9.289598239221318E+07    2.500000  1.556106  4.007361  7.0645710E-01  2.7349750E-01  3.2616464E-03  3.9582052E-05  9.4108290E-04  8.1692502E-03  3.2365733E-06  1.8428201E-05  2.6812712E-03  2.1686906E-04  0.000E+00  0.1949  4.007361  -30.000  1.719777  7.365450  6.5613032E-01  3.2363334E-01  2.8191126E-05  7.4820799E-06  7.0986927E-03  5.0305424E-03  5.0498942E-04  1.6468325E-07  2.6812712E-03  2.1686906E-04  0.000E+00  1.075E-04  1.459E-04  9.574E-01  1.134E+00  4.11E+02  0.00E+00  1.47E+02  0.513235  0.000378  0.0000000E+00  4.8202552404E-03
  8  1.045057773999130E+08    2.500000  1.559607  4.006360  7.0645710E-01  2.7349750E-01  3.2616464E-03  3.9582052E-05  9.4108290E-04  8.1692502E-03  3.2365733E-06  1.8428201E-05  2.6812712E-03  2.1686906E-04  0.000E+00  0.1933  4.006360  -30.000  1.718866  7.365730  6.4824546E-01  3.3156432E-01  2.9591256E-05  7.8525249E-06  7.4045113E-03  4.7047388E-03  4.7733706E-04  1.5608876E-07  2.6812712E-03  2.1686906E-04  0.000E+00  1.056E-04  1.455E-04  9.579E-01  1.133E+00  4.09E+02  0.00E+00  1.46E+02  0.510902  0.000381  0.0000000E+00  4.8202552404E-03
