line                  time        mass     lg(L)  lg(Teff)        1H_surf       4He_surf       12C_surf       13C_surf       14N_surf       16O_surf       17O_surf       18O_surf      20Ne_surf      22Ne_surf  26Al_surf  Mcc/Mt   lg(Teff)  lg(Md)  lg(rhoc)    lg(Tc)         1H_cen        4He_cen        12C_cen        13C_cen        14N_cen        16O_cen        17O_cen        18O_cen       20Ne_cen       22Ne_cen   26Al_cen  Omeg_surf   Omeg_cen     Rp/Req   Md/Md(0)   v_crit1   v_crit2    v_equa  Om/Om_cr  Gamma_Ed  lg(Mdot_mech)             L_tot
   -                    yr        Msun      Lsun        K      mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.       -          K   Ms/yr     g/cm3         K     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.        s-1        s-1          -          -      km/s      km/s      km/s         -         -        Msun/yr     10^53 g cm2/s

  1  8.223244300000000E+07    0.800000 -0.664170  3.670120  7.0654630E-01  2.7340940E-01  3.2609000E-03  3.9571870E-05  9.4088170E-04  8.1675840E-03  3.2358570E-06  1.8423760E-05  2.6807740E-03  2.1682270E-04  0.000E+00  0.0000  3.670120  -30.000  1.875560  7.054780  7.0339070E-01  2.7634660E-01  2.3726210E-03  5.2672450E-04  1.4588610E-03  8.1711970E-03  3.2709130E-06  1.7728640E-05  2.6818640E-03  2.1692330E-04  0.000E+00  1.326E-05  1.020E-04  1.000E+00  1.000E+00  0.00E+00  0.00E+00  6.25E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
  2  3.209794144846097E+08    0.800000 -0.662997  3.669008  7.0708985E-01  2.7287977E-01  3.2564110E-03  3.9510700E-05  9.3967201E-04  8.1575638E-03  3.2315476E-06  1.8397076E-05  2.6777860E-03  2.1654427E-04  0.000E+00  0.0000  3.669008  -30.000  1.875113  7.049890  6.9546749E-01  2.8402513E-01  1.1734287E-03  4.0287751E-04  3.0005565E-03  8.1835752E-03  3.3470219E-06  1.6298404E-05  2.6855746E-03  2.1726251E-04  0.000E+00  6.000E-06  1.059E-04  1.000E+00  1.000E+00  0.00E+00  0.00E+00  2.88E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
  3  5.707908780888418E+08    0.800000 -0.661244  3.668851  7.0761499E-01  2.7236678E-01  3.2520718E-03  3.9451588E-05  9.3850277E-04  8.1478773E-03  3.2273809E-06  1.8371258E-05  2.6748965E-03  2.1627485E-04  0.000E+00  0.0000  3.668851  -30.000  1.878949  7.049270  6.8754429E-01  2.9181200E-01  6.0258810E-04  2.1647115E-04  3.8768455E-03  8.1967761E-03  3.4193525E-06  1.5046855E-05  2.6895410E-03  2.1762495E-04  0.000E+00  4.711E-06  1.138E-04  1.000E+00  1.000E+00  0.00E+00  0.00E+00  2.39E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
  4  8.252559095102485E+08    0.800000 -0.659397  3.668870  7.0810415E-01  2.7188572E-01  3.2480037E-03  3.9396270E-05  9.3740658E-04  8.1387940E-03  3.2234722E-06  1.8347038E-05  2.6721869E-03  2.1602212E-04  0.000E+00  0.0000  3.668870  -30.000  1.883443  7.049468  6.7962108E-01  2.9965266E-01  3.0942904E-04  1.1148870E-04  4.3415696E-03  8.2104024E-03  3.4929118E-06  1.3877304E-05  2.6936411E-03  2.1799964E-04  0.000E+00  4.485E-06  1.158E-04  1.000E+00  1.000E+00  0.00E+00  0.00E+00  2.20E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
  5  1.082216691995442E+09    0.800000 -0.657441  3.668962  7.0863887E-01  2.7136120E-01  3.2435505E-03  3.9335881E-05  9.3620610E-04  8.1288477E-03  3.2191971E-06  1.8320578E-05  2.6692191E-03  2.1574579E-04  0.000E+00  0.0000  3.668962  -30.000  1.888188  7.050006  6.7169787E-01  3.0752100E-01  1.5870490E-04  5.6768502E-05  4.5860489E-03  8.2243578E-03  3.5690337E-06  1.2768379E-05  2.6978409E-03  2.1838373E-04  0.000E+00  3.708E-06  1.153E-04  1.000E+00  1.000E+00  0.00E+00  0.00E+00  1.85E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
  6  1.340650692515935E+09    0.800000 -0.655399  3.669095  7.0912056E-01  2.7088508E-01  3.2395184E-03  3.9281352E-05  9.3511918E-04  8.1198396E-03  3.2153231E-06  1.8296582E-05  2.6665308E-03  2.1549519E-04  0.000E+00  0.0000  3.669095  -30.000  1.893081  7.050714  6.6377466E-01  3.1540370E-01  8.2297644E-05  2.8971930E-05  4.7149020E-03  8.2386067E-03  3.6484433E-06  1.1711953E-05  2.7021309E-03  2.1877615E-04  0.000E+00  3.582E-06  1.139E-04  1.000E+00  1.000E+00  0.00E+00  0.00E+00  1.77E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
  7  1.600018002461877E+09    0.800000 -0.653291  3.669248  7.0956797E-01  2.7043954E-01  3.2357569E-03  3.9230729E-05  9.3410552E-04  8.1114379E-03  3.2117081E-06  1.8274173E-05  2.6640238E-03  2.1526126E-04  0.000E+00  0.0000  3.669248  -30.000  1.898061  7.051522  6.5585146E-01  3.2329355E-01  4.4381334E-05  1.5174352E-05  4.7838640E-03  8.2531369E-03  3.7316656E-06  1.0704615E-05  2.7065063E-03  2.1917658E-04  0.000E+00  3.498E-06  1.120E-04  1.000E+00  1.000E+00  0.00E+00  0.00E+00  1.73E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
  8  1.860015131564034E+09    0.800000 -0.651117  3.669413  7.1001549E-01  2.6999295E-01  3.2319828E-03  3.9180210E-05  9.3308868E-04  8.1030094E-03  3.2080823E-06  1.8251711E-05  2.6615091E-03  2.1502669E-04  0.000E+00  0.0000  3.669413  -30.000  1.903118  7.052405  6.4792825E-01  3.3118662E-01  2.6061741E-05  8.5078001E-06  4.8223932E-03  8.2679464E-03  3.8191649E-06  9.7450313E-06  2.7109658E-03  2.1958480E-04  0.000E+00  3.305E-06  1.101E-04  1.000E+00  1.000E+00  0.00E+00  0.00E+00  1.70E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
  9  2.120467470060117E+09    0.800000 -0.648893  3.669597  7.1049880E-01  2.6951206E-01  3.2278892E-03  3.9125610E-05  9.3198469E-04  8.0938590E-03  3.2041507E-06  1.8227386E-05  2.6587764E-03  2.1477249E-04  0.000E+00  0.0000  3.669597  -30.000  1.908254  7.053351  6.4000504E-01  3.3908115E-01  1.7466748E-05  5.3799598E-06  4.8458885E-03  8.2830385E-03  3.9113877E-06  8.8327449E-06  2.7155114E-03  2.2000105E-04  0.000E+00  3.051E-06  1.082E-04  1.000E+00  1.000E+00  0.00E+00  0.00E+00  1.53E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
 10  2.381248766919780E+09    0.800000 -0.646619  3.669791  7.1090609E-01  2.6910042E-01  3.2244125E-03  3.9079831E-05  9.3104793E-04  8.0860920E-03  3.2008091E-06  1.8206681E-05  2.6564583E-03  2.1455622E-04  0.000E+00  0.0000  3.669791  -30.000  1.913456  7.054329  6.3208183E-01  3.4697600E-01  1.3565836E-05  3.9600129E-06  4.8622019E-03  8.2984183E-03  4.0087988E-06  7.9677657E-06  2.7201442E-03  2.2042537E-04  0.000E+00  3.054E-06  1.064E-04  1.000E+00  1.000E+00  0.00E+00  0.00E+00  1.54E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
