line                  time        mass     lg(L)  lg(Teff)        1H_surf       4He_surf       12C_surf       13C_surf       14N_surf       16O_surf       17O_surf       18O_surf      20Ne_surf      22Ne_surf  26Al_surf  Mcc/Mt   lg(Teff)  lg(Md)  lg(rhoc)    lg(Tc)         1H_cen        4He_cen        12C_cen        13C_cen        14N_cen        16O_cen        17O_cen        18O_cen       20Ne_cen       22Ne_cen   26Al_cen  Omeg_surf   Omeg_cen     Rp/Req   Md/Md(0)   v_crit1   v_crit2    v_equa  Om/Om_cr  Gamma_Ed  lg(Mdot_mech)             L_tot
   -                    yr        Msun      Lsun        K      mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.       -          K   Ms/yr     g/cm3         K     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.        s-1        s-1          -          -      km/s      km/s      km/s         -         -        Msun/yr     10^53 g cm2/s

  1  1.799965800000000E+07    1.500000  0.595090  3.831870  7.0645710E-01  2.7349750E-01  3.2616460E-03  3.9582050E-05  9.4108290E-04  8.1692500E-03  3.2365730E-06  1.8428200E-05  2.6812710E-03  2.1686910E-04  0.000E+00  0.0515  3.831870  -30.000  1.903590  7.249680  7.0344550E-01  2.7600190E-01  2.1231370E-05  5.8147510E-06  4.7746060E-03  8.1540020E-03  2.0489250E-05  7.7075220E-08  2.6812710E-03  2.1686910E-04  0.000E+00  1.500E-04  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  1.50E+02  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
  2  6.268901317666037E+07    1.500000  0.602326  3.834040  7.0645630E-01  2.7349750E-01  3.2616460E-03  3.9582070E-05  9.4108290E-04  8.1692500E-03  3.2365730E-06  1.8428200E-05  2.6812710E-03  2.1686910E-04  0.000E+00  0.0603  3.834040  -30.000  1.907756  7.254251  6.9554424E-01  2.8389751E-01  2.0798036E-05  5.7035948E-06  4.7726155E-03  8.0881408E-03  9.3692252E-05  2.3797846E-08  2.6812710E-03  2.1686910E-04  0.000E+00  2.267E-05  1.577E-04  1.000E+00  1.000E+00  0.00E+00  0.00E+00  2.25E+01  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
  3  1.073623688548405E+08    1.500000  0.605822  3.834190  7.0645363E-01  2.7349750E-01  3.2616460E-03  3.9582662E-05  9.4108290E-04  8.1692500E-03  3.2365730E-06  1.8428200E-05  2.6812710E-03  2.1686910E-04  0.000E+00  0.0626  3.834190  -30.000  1.911283  7.256155  6.8764297E-01  2.9179456E-01  2.0863000E-05  5.7222567E-06  4.7713213E-03  8.0191683E-03  1.6841206E-04  4.3168982E-08  2.6812710E-03  2.1686910E-04  0.000E+00  1.827E-05  1.617E-04  1.000E+00  1.000E+00  0.00E+00  0.00E+00  1.82E+01  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
  4  1.523593010275330E+08    1.500000  0.609122  3.834230  7.0644878E-01  2.7349750E-01  3.2616419E-03  3.9586951E-05  9.4108311E-04  8.1692500E-03  3.2365730E-06  1.8428200E-05  2.6812710E-03  2.1686910E-04  0.000E+00  0.0635  3.834230  -30.000  1.914823  7.257735  6.7974171E-01  2.9969177E-01  2.0922157E-05  5.7392648E-06  4.7716973E-03  7.9485797E-03  2.4283138E-04  6.2571586E-08  2.6812710E-03  2.1686910E-04  0.000E+00  1.602E-05  1.596E-04  1.000E+00  1.000E+00  0.00E+00  0.00E+00  1.61E+01  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
  5  1.980032992263514E+08    1.500000  0.612449  3.834230  7.0644143E-01  2.7349760E-01  3.2616251E-03  3.9604786E-05  9.4108419E-04  8.1692500E-03  3.2365740E-06  1.8428190E-05  2.6812710E-03  2.1686910E-04  0.000E+00  0.0644  3.834230  -30.000  1.918499  7.259276  6.7184045E-01  3.0758946E-01  2.1044895E-05  5.7730654E-06  4.7738057E-03  7.8765623E-03  3.1655381E-04  8.1907652E-08  2.6812710E-03  2.1686910E-04  0.000E+00  1.459E-05  1.555E-04  1.000E+00  1.000E+00  0.00E+00  0.00E+00  1.47E+01  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
  6  2.436657226030825E+08    1.500000  0.615730  3.834200  7.0643148E-01  2.7349820E-01  3.2615728E-03  3.9658903E-05  9.4108825E-04  8.1692500E-03  3.2365740E-06  1.8428163E-05  2.6812710E-03  2.1686910E-04  0.000E+00  0.0651  3.834200  -30.000  1.922162  7.260807  6.6393919E-01  3.1548744E-01  2.1178549E-05  5.8099001E-06  4.7778733E-03  7.8021149E-03  3.9045873E-04  1.0137945E-07  2.6812710E-03  2.1686910E-04  0.000E+00  1.354E-05  1.510E-04  1.000E+00  1.000E+00  0.00E+00  0.00E+00  1.37E+01  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
  7  2.926171881801222E+08    1.500000  0.619025  3.834100  7.0641759E-01  2.7349976E-01  3.2614306E-03  3.9800910E-05  9.4110526E-04  8.1692500E-03  3.2365770E-06  1.8428084E-05  2.6812710E-03  2.1686910E-04  0.000E+00  0.0663  3.834100  -30.000  1.925445  7.262351  6.5603792E-01  3.2338571E-01  2.1238187E-05  5.8271006E-06  4.7841697E-03  7.7297804E-03  4.5954392E-04  1.1950119E-07  2.6812710E-03  2.1686910E-04  0.000E+00  1.289E-05  1.457E-04  1.000E+00  1.000E+00  0.00E+00  0.00E+00  1.31E+01  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
  8  3.393143999667288E+08    1.500000  0.622351  3.834030  7.0640134E-01  2.7350261E-01  3.2611477E-03  4.0067433E-05  9.4115598E-04  8.1692500E-03  3.2365840E-06  1.8427909E-05  2.6812710E-03  2.1686910E-04  0.000E+00  0.0672  3.834030  -30.000  1.929052  7.263895  6.4813666E-01  3.3128434E-01  2.1393925E-05  5.8700101E-06  4.7925055E-03  7.6518299E-03  5.3194881E-04  1.3871927E-07  2.6812710E-03  2.1686910E-04  0.000E+00  1.231E-05  1.413E-04  1.000E+00  1.000E+00  0.00E+00  0.00E+00  1.26E+01  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
