line                  time        mass     lg(L)  lg(Teff)        1H_surf       4He_surf       12C_surf       13C_surf       14N_surf       16O_surf       17O_surf       18O_surf      20Ne_surf      22Ne_surf  26Al_surf  Mcc/Mt   lg(Teff)  lg(Md)  lg(rhoc)    lg(Tc)         1H_cen        4He_cen        12C_cen        13C_cen        14N_cen        16O_cen        17O_cen        18O_cen       20Ne_cen       22Ne_cen   26Al_cen  Omeg_surf   Omeg_cen     Rp/Req   Md/Md(0)   v_crit1   v_crit2    v_equa  Om/Om_cr  Gamma_Ed  lg(Mdot_mech)             L_tot
   -                    yr        Msun      Lsun        K      mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.       -          K   Ms/yr     g/cm3         K     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.        s-1        s-1          -          -      km/s      km/s      km/s         -         -        Msun/yr     10^53 g cm2/s

  1  1.161037008070441E+05   14.998786  4.253171  4.480701  7.0645710E-01  2.7349750E-01  3.2616464E-03  3.9582052E-05  9.4108290E-04  8.1692502E-03  3.2365733E-06  1.8428201E-05  2.6812712E-03  2.1686906E-04  0.000E+00  0.3939  4.480701   -7.989  0.844234  7.548378  7.0345680E-01  2.7607520E-01  3.6390318E-05  9.9166744E-06  5.2823705E-03  7.5424136E-03  2.7600663E-05  2.5913244E-08  2.6807322E-03  7.4681909E-05  2.195E-06  7.356E-05  7.174E-05  9.467E-01  1.062E+00  6.36E+02  0.00E+00  2.55E+02  0.567967  0.031328  0.0000000E+00  1.8057137429E-01
  2  4.048131134942194E+05   14.995815  4.258685  4.480227  7.0645710E-01  2.7349750E-01  3.2616464E-03  3.9582052E-05  9.4108290E-04  8.1692502E-03  3.2365733E-06  1.8428201E-05  2.6812712E-03  2.1686906E-04  0.000E+00  0.3924  4.480227   -7.985  0.828917  7.544415  6.9547719E-01  2.8423115E-01  4.2527303E-05  1.1601932E-05  6.5237383E-03  6.1136045E-03  2.7496342E-05  3.0790415E-08  2.6793257E-03  9.3799459E-06  6.762E-06  6.361E-05  7.629E-05  9.590E-01  1.047E+00  6.31E+02  0.00E+00  2.21E+02  0.504417  0.031735  0.0000000E+00  1.8025309084E-01
  3  6.665684289716952E+05   14.993089  4.263514  4.478641  7.0645710E-01  2.7349750E-01  3.2616464E-03  3.9582052E-05  9.4108290E-04  8.1692502E-03  3.2365733E-06  1.8428201E-05  2.6812712E-03  2.1686906E-04  0.000E+00  0.3902  4.478641   -7.979  0.820420  7.542397  6.8749757E-01  2.9233582E-01  4.6894561E-05  1.2751144E-05  7.3897084E-03  5.1206275E-03  2.3307474E-05  1.9118434E-08  2.6781446E-03  2.3062645E-06  9.319E-06  6.062E-05  7.588E-05  9.612E-01  1.044E+00  6.26E+02  0.00E+00  2.14E+02  0.491781  0.032096  0.0000000E+00  1.7998181496E-01
  4  9.083824168318851E+05   14.990529  4.268134  4.477133  7.0645710E-01  2.7349750E-01  3.2616464E-03  3.9582052E-05  9.4108290E-04  8.1692502E-03  3.2365733E-06  1.8428201E-05  2.6812712E-03  2.1686906E-04  6.208E-19  0.3883  4.477133   -7.972  0.814253  7.541079  6.7951796E-01  3.0041211E-01  5.0904954E-05  1.3834200E-05  8.0557158E-03  4.3559455E-03  1.9953476E-05  1.5400283E-08  2.6770768E-03  4.3966236E-07  1.086E-05  5.921E-05  7.496E-05  9.616E-01  1.043E+00  6.22E+02  0.00E+00  2.11E+02  0.489442  0.032444  0.0000000E+00  1.7972935069E-01
  5  1.157551253108371E+06   14.987843  4.273071  4.475908  7.0645710E-01  2.7349750E-01  3.2616463E-03  3.9582069E-05  9.4108291E-04  8.1692502E-03  3.2365734E-06  1.8428201E-05  2.6812712E-03  2.1686906E-04  3.802E-16  0.3860  4.475908   -7.963  0.809678  7.540332  6.7153835E-01  3.0846680E-01  5.4092264E-05  1.4702464E-05  8.5731729E-03  3.7617615E-03  1.7272698E-05  1.3653053E-08  2.6760923E-03  4.8185886E-07  1.158E-05  5.810E-05  7.402E-05  9.618E-01  1.043E+00  6.19E+02  0.00E+00  2.09E+02  0.488554  0.032821  0.0000000E+00  1.7946372019E-01
  6  1.405099918455032E+06   14.985121  4.278198  4.474870  7.0645710E-01  2.7349750E-01  3.2616457E-03  3.9582392E-05  9.4108334E-04  8.1692502E-03  3.2365756E-06  1.8428199E-05  2.6812712E-03  2.1686906E-04  1.824E-14  0.3841  4.474870   -7.954  0.806341  7.539965  6.6355873E-01  3.1650713E-01  5.6723987E-05  1.5416404E-05  8.9912151E-03  3.2816743E-03  1.5074400E-05  1.1653262E-08  2.6751618E-03  3.8401056E-07  1.189E-05  5.729E-05  7.322E-05  9.616E-01  1.043E+00  6.16E+02  0.00E+00  2.09E+02  0.489636  0.033217  0.0000000E+00  1.7919289722E-01
  7  1.653622687219664E+06   14.982330  4.283344  4.473932  7.0645710E-01  2.7349750E-01  3.2616391E-03  3.9584947E-05  9.4108865E-04  8.1692500E-03  3.2366043E-06  1.8428172E-05  2.6812712E-03  2.1686899E-04  2.227E-13  0.3817  4.473932   -7.945  0.803574  7.539815  6.5557912E-01  3.2453659E-01  5.9073916E-05  1.6060181E-05  9.3332779E-03  2.8886622E-03  1.3110431E-05  1.0522572E-08  2.6742718E-03  4.9822015E-07  1.190E-05  5.651E-05  7.244E-05  9.615E-01  1.044E+00  6.12E+02  0.00E+00  2.08E+02  0.490176  0.033619  0.0000000E+00  1.7891328314E-01
  8  1.902214537510366E+06   14.979477  4.288692  4.473130  7.0645710E-01  2.7349750E-01  3.2616025E-03  3.9596678E-05  9.4112095E-04  8.1692482E-03  3.2367782E-06  1.8428016E-05  2.6812712E-03  2.1686854E-04  1.348E-12  0.3802  4.473130   -7.935  0.801564  7.539901  6.4759951E-01  3.3255736E-01  6.0927365E-05  1.6563293E-05  9.6172016E-03  2.5625037E-03  1.1601215E-05  9.2246567E-09  2.6734117E-03  4.9860650E-07  1.173E-05  5.581E-05  7.175E-05  9.614E-01  1.044E+00  6.09E+02  0.00E+00  2.07E+02  0.491054  0.034042  0.0000000E+00  1.7862524285E-01
