line                  time        mass     lg(L)  lg(Teff)        1H_surf       4He_surf       12C_surf       13C_surf       14N_surf       16O_surf       17O_surf       18O_surf      20Ne_surf      22Ne_surf  26Al_surf  Mcc/Mt   lg(Teff)  lg(Md)  lg(rhoc)    lg(Tc)         1H_cen        4He_cen        12C_cen        13C_cen        14N_cen        16O_cen        17O_cen        18O_cen       20Ne_cen       22Ne_cen   26Al_cen  Omeg_surf   Omeg_cen     Rp/Req   Md/Md(0)   v_crit1   v_crit2    v_equa  Om/Om_cr  Gamma_Ed  lg(Mdot_mech)             L_tot
   -                    yr        Msun      Lsun        K      mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.       -          K   Ms/yr     g/cm3         K     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.        s-1        s-1          -          -      km/s      km/s      km/s         -         -        Msun/yr     10^53 g cm2/s

  1  3.249938200000000E+07    1.100000 -0.012430  3.762560  7.0645710E-01  2.7349750E-01  3.2616460E-03  3.9582050E-05  9.4108290E-04  8.1692500E-03  3.2365730E-06  1.8428200E-05  2.6812710E-03  2.1686910E-04  0.000E+00  0.0081  3.762560  -30.000  1.898730  7.153300  7.0329360E-01  2.7614630E-01  1.3072590E-04  4.6124690E-05  4.5961910E-03  8.1684770E-03  4.1377530E-06  1.0424150E-05  2.6812710E-03  2.1686910E-04  0.000E+00  7.311E-05  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  5.00E+01  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
  2  1.180362572597425E+08    1.100000 -0.005028  3.763668  7.0676435E-01  2.7320006E-01  3.2592891E-03  3.9549917E-05  9.4045511E-04  8.1641050E-03  3.2343608E-06  1.8414502E-05  2.6797664E-03  2.1672876E-04  0.000E+00  0.0000  3.763668  -30.000  1.910648  7.154321  6.9537266E-01  2.8404332E-01  1.5664866E-05  4.2766280E-06  4.7857996E-03  8.1685790E-03  9.5537331E-06  4.9534457E-07  2.6826874E-03  2.1699785E-04  0.000E+00  1.194E-05  7.477E-05  1.000E+00  1.000E+00  0.00E+00  0.00E+00  7.41E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
  3  2.023768789376621E+08    1.100000 -0.001883  3.763868  7.0707811E-01  2.7289601E-01  3.2568728E-03  3.9516978E-05  9.3981126E-04  8.1588244E-03  3.2320903E-06  1.8400433E-05  2.6782204E-03  2.1658464E-04  0.000E+00  0.0000  3.763868  -30.000  1.915753  7.155432  6.8745172E-01  2.9195352E-01  1.5702528E-05  4.2865812E-06  4.7892159E-03  8.1691826E-03  1.5349795E-05  3.2276618E-08  2.6843486E-03  2.1714881E-04  0.000E+00  8.720E-06  7.558E-05  1.000E+00  1.000E+00  0.00E+00  0.00E+00  5.58E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
  4  2.864385643645186E+08    1.100000  0.000917  3.764057  7.0736060E-01  2.7262171E-01  3.2546948E-03  3.9487265E-05  9.3923075E-04  8.1540612E-03  3.2300404E-06  1.8387729E-05  2.6768253E-03  2.1645442E-04  0.000E+00  0.0000  3.764057  -30.000  1.920680  7.156556  6.7953078E-01  2.9986325E-01  1.5791153E-05  4.3109432E-06  4.7922839E-03  8.1696314E-03  2.1464155E-05  5.8271644E-09  2.6860547E-03  2.1730366E-04  0.000E+00  7.682E-06  7.648E-05  1.000E+00  1.000E+00  0.00E+00  0.00E+00  5.34E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
  5  3.702346109090247E+08    1.100000  0.003612  3.764237  7.0765098E-01  2.7233962E-01  3.2524480E-03  3.9456649E-05  9.3863190E-04  8.1491479E-03  3.2279280E-06  1.8374643E-05  2.6753857E-03  2.1632014E-04  0.000E+00  0.0000  3.764237  -30.000  1.925588  7.157699  6.7160985E-01  3.0777276E-01  1.5884370E-05  4.3365961E-06  4.7953735E-03  8.1698764E-03  2.7914038E-05  5.4854186E-09  2.6877941E-03  2.1746144E-04  0.000E+00  6.841E-06  7.812E-05  1.000E+00  1.000E+00  0.00E+00  0.00E+00  4.58E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
  6  4.537641908832895E+08    1.100000  0.006258  3.764415  7.0791604E-01  2.7208160E-01  3.2503979E-03  3.9428703E-05  9.3808550E-04  8.1446633E-03  3.2259978E-06  1.8362679E-05  2.6740721E-03  2.1619750E-04  0.000E+00  0.0000  3.764415  -30.000  1.930511  7.158869  6.6368891E-01  3.1568210E-01  1.5979767E-05  4.3628512E-06  4.7985036E-03  8.1698906E-03  3.4718712E-05  6.8252311E-09  2.6895629E-03  2.1762190E-04  0.000E+00  6.782E-06  8.003E-05  1.000E+00  1.000E+00  0.00E+00  0.00E+00  4.54E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
  7  5.370192712563517E+08    1.100000  0.008865  3.764585  7.0818764E-01  2.7181691E-01  3.2482918E-03  3.9400016E-05  9.3752374E-04  8.1400534E-03  3.2240158E-06  1.8350400E-05  2.6727213E-03  2.1607153E-04  0.000E+00  0.0000  3.764585  -30.000  1.935455  7.160045  6.5576797E-01  3.2359121E-01  1.6076837E-05  4.3895714E-06  4.8016767E-03  8.1696493E-03  4.1900484E-05  8.3517354E-09  2.6913607E-03  2.1778497E-04  0.000E+00  6.000E-06  8.187E-05  1.000E+00  1.000E+00  0.00E+00  0.00E+00  4.30E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
  8  6.199956195828383E+08    1.100000  0.011463  3.764730  7.0844890E-01  2.7156198E-01  3.2462585E-03  3.9372364E-05  9.3698166E-04  8.1356040E-03  3.2221021E-06  1.8338542E-05  2.6714165E-03  2.1594993E-04  0.000E+00  0.0000  3.764730  -30.000  1.940437  7.161237  6.4784703E-01  3.3150000E-01  1.6175372E-05  4.4166977E-06  4.8048939E-03  8.1691306E-03  4.9481865E-05  9.9845863E-09  2.6931854E-03  2.1795048E-04  0.000E+00  6.061E-06  8.349E-05  1.000E+00  1.000E+00  0.00E+00  0.00E+00  4.04E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
