 0.0000000E+00   0.1000000E+01   0.9999901E+00   0.9999604E+00   0.9999110E+00   0.9998418E+00   0.9997527E+00   0.9996437E+00   0.9995147E+00   0.9993656E+00   0.9991964E+00   0.9990068E+00   0.9987969E+00   0.9985664E+00   0.9983151E+00   0.9980430E+00   0.9977499E+00   0.9974354E+00   0.9970995E+00   0.9967418E+00   0.9963622E+00   0.9959603E+00   0.9955358E+00   0.9950886E+00   0.9946182E+00   0.9941242E+00   0.9936065E+00   0.9930644E+00   0.9924977E+00   0.9919059E+00   0.9912885E+00   0.9906451E+00   0.9899751E+00   0.9892780E+00   0.9885533E+00   0.9878004E+00   0.9870186E+00   0.9862072E+00   0.9853655E+00   0.9844929E+00   0.9835886E+00   0.9826516E+00   0.9816813E+00   0.9806765E+00   0.9796365E+00   0.9785601E+00   0.9774463E+00   0.9762940E+00   0.9751019E+00   0.9738688E+00   0.9725934E+00   0.9712743E+00   0.9699098E+00   0.9684986E+00   0.9670387E+00   0.9655286E+00   0.9639661E+00   0.9623495E+00   0.9606763E+00   0.9589444E+00   0.9571513E+00   0.9552944E+00   0.9533709E+00   0.9513776E+00   0.9493115E+00   0.9471690E+00   0.9449465E+00   0.9426398E+00   0.9402447E+00   0.9377564E+00   0.9351698E+00   0.9324795E+00   0.9296795E+00   0.9267630E+00   0.9237231E+00   0.9205518E+00   0.9172405E+00   0.9137797E+00   0.9101587E+00   0.9063660E+00   0.9023884E+00   0.8982114E+00   0.8938184E+00   0.8891910E+00   0.8843081E+00   0.8791454E+00   0.8736753E+00   0.8678656E+00   0.8616785E+00   0.8550695E+00   0.8479856E+00   0.8403623E+00   0.8321206E+00   0.8231616E+00   0.8133587E+00   0.8025453E+00   0.7904942E+00   0.7768797E+00   0.7612016E+00   0.7426023E+00   0.7192754E+00   0.6830155E+00
 0.1745329E-01   0.1000000E+01   0.9999903E+00   0.9999607E+00   0.9999113E+00   0.9998421E+00   0.9997531E+00   0.9996442E+00   0.9995153E+00   0.9993664E+00   0.9991973E+00   0.9990079E+00   0.9987982E+00   0.9985679E+00   0.9983169E+00   0.9980450E+00   0.9977521E+00   0.9974380E+00   0.9971023E+00   0.9967450E+00   0.9963657E+00   0.9959642E+00   0.9955401E+00   0.9950933E+00   0.9946233E+00   0.9941298E+00   0.9936125E+00   0.9930710E+00   0.9925048E+00   0.9919135E+00   0.9912967E+00   0.9906538E+00   0.9899845E+00   0.9892881E+00   0.9885640E+00   0.9878118E+00   0.9870307E+00   0.9862200E+00   0.9853792E+00   0.9845074E+00   0.9836038E+00   0.9826678E+00   0.9816983E+00   0.9806945E+00   0.9796554E+00   0.9785800E+00   0.9774672E+00   0.9763159E+00   0.9751250E+00   0.9738930E+00   0.9726188E+00   0.9713009E+00   0.9699377E+00   0.9685277E+00   0.9670692E+00   0.9655605E+00   0.9639995E+00   0.9623843E+00   0.9607127E+00   0.9589824E+00   0.9571910E+00   0.9553358E+00   0.9534140E+00   0.9514226E+00   0.9493584E+00   0.9472179E+00   0.9449974E+00   0.9426928E+00   0.9402999E+00   0.9378139E+00   0.9352298E+00   0.9325419E+00   0.9297444E+00   0.9268307E+00   0.9237936E+00   0.9206252E+00   0.9173169E+00   0.9138593E+00   0.9102417E+00   0.9064524E+00   0.9024785E+00   0.8983052E+00   0.8939163E+00   0.8892931E+00   0.8844146E+00   0.8792567E+00   0.8737915E+00   0.8679870E+00   0.8618055E+00   0.8552025E+00   0.8481249E+00   0.8405084E+00   0.8322740E+00   0.8233230E+00   0.8135287E+00   0.8027249E+00   0.7906842E+00   0.7770814E+00   0.7614168E+00   0.7428332E+00   0.7195257E+00   0.6832949E+00
 0.3490659E-01   0.1000000E+01   0.9999903E+00   0.9999608E+00   0.9999116E+00   0.9998426E+00   0.9997538E+00   0.9996452E+00   0.9995167E+00   0.9993682E+00   0.9991995E+00   0.9990107E+00   0.9988015E+00   0.9985719E+00   0.9983215E+00   0.9980504E+00   0.9977583E+00   0.9974450E+00   0.9971103E+00   0.9967540E+00   0.9963757E+00   0.9959753E+00   0.9955524E+00   0.9951068E+00   0.9946381E+00   0.9941460E+00   0.9936301E+00   0.9930900E+00   0.9925254E+00   0.9919357E+00   0.9913206E+00   0.9906796E+00   0.9900120E+00   0.9893176E+00   0.9885955E+00   0.9878453E+00   0.9870663E+00   0.9862579E+00   0.9854194E+00   0.9845500E+00   0.9836490E+00   0.9827155E+00   0.9817487E+00   0.9807476E+00   0.9797114E+00   0.9786389E+00   0.9775293E+00   0.9763812E+00   0.9751935E+00   0.9739650E+00   0.9726942E+00   0.9713799E+00   0.9700205E+00   0.9686145E+00   0.9671600E+00   0.9656554E+00   0.9640987E+00   0.9624880E+00   0.9608210E+00   0.9590955E+00   0.9573090E+00   0.9554590E+00   0.9535425E+00   0.9515566E+00   0.9494981E+00   0.9473635E+00   0.9451491E+00   0.9428509E+00   0.9404646E+00   0.9379855E+00   0.9354085E+00   0.9327281E+00   0.9299383E+00   0.9270326E+00   0.9240038E+00   0.9208442E+00   0.9175450E+00   0.9140969E+00   0.9104892E+00   0.9067103E+00   0.9027473E+00   0.8985855E+00   0.8942086E+00   0.8895980E+00   0.8847328E+00   0.8795889E+00   0.8741386E+00   0.8683498E+00   0.8621849E+00   0.8555997E+00   0.8485411E+00   0.8409450E+00   0.8327326E+00   0.8238052E+00   0.8140368E+00   0.8032612E+00   0.7912519E+00   0.7776842E+00   0.7620595E+00   0.7435227E+00   0.7202725E+00   0.6841274E+00
 0.5235988E-01   0.1000000E+01   0.9999904E+00   0.9999610E+00   0.9999120E+00   0.9998433E+00   0.9997550E+00   0.9996469E+00   0.9995189E+00   0.9993711E+00   0.9992032E+00   0.9990152E+00   0.9988070E+00   0.9985784E+00   0.9983292E+00   0.9980594E+00   0.9977686E+00   0.9974567E+00   0.9971236E+00   0.9967688E+00   0.9963923E+00   0.9959937E+00   0.9955728E+00   0.9951292E+00   0.9946627E+00   0.9941728E+00   0.9936593E+00   0.9931217E+00   0.9925597E+00   0.9919727E+00   0.9913604E+00   0.9907223E+00   0.9900579E+00   0.9893666E+00   0.9886479E+00   0.9879011E+00   0.9871257E+00   0.9863210E+00   0.9854864E+00   0.9846210E+00   0.9837241E+00   0.9827949E+00   0.9818325E+00   0.9808361E+00   0.9798046E+00   0.9787371E+00   0.9776325E+00   0.9764897E+00   0.9753075E+00   0.9740847E+00   0.9728198E+00   0.9715116E+00   0.9701584E+00   0.9687588E+00   0.9673111E+00   0.9658134E+00   0.9642639E+00   0.9626606E+00   0.9610014E+00   0.9592838E+00   0.9575056E+00   0.9556640E+00   0.9537564E+00   0.9517797E+00   0.9497307E+00   0.9476059E+00   0.9454018E+00   0.9431142E+00   0.9407389E+00   0.9382712E+00   0.9357060E+00   0.9330380E+00   0.9302610E+00   0.9273687E+00   0.9243539E+00   0.9212088E+00   0.9179248E+00   0.9144924E+00   0.9109013E+00   0.9071398E+00   0.9031949E+00   0.8990521E+00   0.8946951E+00   0.8901056E+00   0.8852625E+00   0.8801420E+00   0.8747164E+00   0.8689537E+00   0.8628167E+00   0.8562611E+00   0.8492341E+00   0.8416719E+00   0.8334960E+00   0.8246082E+00   0.8148828E+00   0.8041544E+00   0.7921972E+00   0.7786879E+00   0.7631297E+00   0.7446707E+00   0.7215163E+00   0.6855139E+00
 0.6981317E-01   0.1000000E+01   0.9999905E+00   0.9999613E+00   0.9999126E+00   0.9998444E+00   0.9997566E+00   0.9996491E+00   0.9995220E+00   0.9993751E+00   0.9992084E+00   0.9990216E+00   0.9988147E+00   0.9985876E+00   0.9983400E+00   0.9980719E+00   0.9977830E+00   0.9974731E+00   0.9971421E+00   0.9967896E+00   0.9964156E+00   0.9960195E+00   0.9956013E+00   0.9951606E+00   0.9946971E+00   0.9942104E+00   0.9937002E+00   0.9931660E+00   0.9926076E+00   0.9920245E+00   0.9914161E+00   0.9907821E+00   0.9901220E+00   0.9894351E+00   0.9887210E+00   0.9879791E+00   0.9872087E+00   0.9864093E+00   0.9855800E+00   0.9847202E+00   0.9838291E+00   0.9829059E+00   0.9819497E+00   0.9809597E+00   0.9799349E+00   0.9788744E+00   0.9777769E+00   0.9766415E+00   0.9754670E+00   0.9742520E+00   0.9729954E+00   0.9716956E+00   0.9703512E+00   0.9689607E+00   0.9675223E+00   0.9660344E+00   0.9644949E+00   0.9629020E+00   0.9612535E+00   0.9595471E+00   0.9577804E+00   0.9559508E+00   0.9540555E+00   0.9520916E+00   0.9500559E+00   0.9479449E+00   0.9457550E+00   0.9434823E+00   0.9411223E+00   0.9386706E+00   0.9361221E+00   0.9334713E+00   0.9307123E+00   0.9278387E+00   0.9248434E+00   0.9217185E+00   0.9184557E+00   0.9150455E+00   0.9114775E+00   0.9077402E+00   0.9038207E+00   0.8997045E+00   0.8953755E+00   0.8908154E+00   0.8860033E+00   0.8809154E+00   0.8755243E+00   0.8697983E+00   0.8637002E+00   0.8571860E+00   0.8502033E+00   0.8426885E+00   0.8345637E+00   0.8257312E+00   0.8160659E+00   0.8054034E+00   0.7935192E+00   0.7800916E+00   0.7646264E+00   0.7462764E+00   0.7232560E+00   0.6874532E+00
 0.8726646E-01   0.1000000E+01   0.9999906E+00   0.9999616E+00   0.9999133E+00   0.9998456E+00   0.9997586E+00   0.9996521E+00   0.9995260E+00   0.9993803E+00   0.9992149E+00   0.9990297E+00   0.9988246E+00   0.9985993E+00   0.9983538E+00   0.9980879E+00   0.9978014E+00   0.9974941E+00   0.9971659E+00   0.9968164E+00   0.9964454E+00   0.9960527E+00   0.9956379E+00   0.9952009E+00   0.9947412E+00   0.9942585E+00   0.9937526E+00   0.9932229E+00   0.9926691E+00   0.9920908E+00   0.9914876E+00   0.9908589E+00   0.9902042E+00   0.9895231E+00   0.9888150E+00   0.9880792E+00   0.9873153E+00   0.9865225E+00   0.9857001E+00   0.9848475E+00   0.9839638E+00   0.9830483E+00   0.9821002E+00   0.9811185E+00   0.9801022E+00   0.9790505E+00   0.9779623E+00   0.9768364E+00   0.9756716E+00   0.9744668E+00   0.9732207E+00   0.9719318E+00   0.9705987E+00   0.9692198E+00   0.9677935E+00   0.9663180E+00   0.9647914E+00   0.9632119E+00   0.9615771E+00   0.9598850E+00   0.9581331E+00   0.9563188E+00   0.9544394E+00   0.9524920E+00   0.9504733E+00   0.9483800E+00   0.9462085E+00   0.9439547E+00   0.9416145E+00   0.9391833E+00   0.9366561E+00   0.9340275E+00   0.9312916E+00   0.9284420E+00   0.9254716E+00   0.9223729E+00   0.9191373E+00   0.9157555E+00   0.9122172E+00   0.9085110E+00   0.9046240E+00   0.9005420E+00   0.8962489E+00   0.8917265E+00   0.8869541E+00   0.8819082E+00   0.8765615E+00   0.8708825E+00   0.8648343E+00   0.8583733E+00   0.8514474E+00   0.8439936E+00   0.8359344E+00   0.8271728E+00   0.8175848E+00   0.8070070E+00   0.7952165E+00   0.7818939E+00   0.7665484E+00   0.7483382E+00   0.7254899E+00   0.6899437E+00
 0.1047198E+00   0.1000000E+01   0.9999907E+00   0.9999620E+00   0.9999142E+00   0.9998472E+00   0.9997611E+00   0.9996556E+00   0.9995309E+00   0.9993867E+00   0.9992230E+00   0.9990397E+00   0.9988366E+00   0.9986136E+00   0.9983706E+00   0.9981075E+00   0.9978239E+00   0.9975198E+00   0.9971948E+00   0.9968489E+00   0.9964817E+00   0.9960930E+00   0.9956826E+00   0.9952500E+00   0.9947950E+00   0.9943173E+00   0.9938165E+00   0.9932923E+00   0.9927442E+00   0.9921718E+00   0.9915747E+00   0.9909525E+00   0.9903045E+00   0.9896304E+00   0.9889295E+00   0.9882014E+00   0.9874452E+00   0.9866606E+00   0.9858467E+00   0.9850028E+00   0.9841282E+00   0.9832221E+00   0.9822837E+00   0.9813121E+00   0.9803063E+00   0.9792654E+00   0.9781883E+00   0.9770740E+00   0.9759213E+00   0.9747289E+00   0.9734955E+00   0.9722199E+00   0.9709005E+00   0.9695358E+00   0.9681242E+00   0.9666639E+00   0.9651531E+00   0.9635897E+00   0.9619719E+00   0.9602972E+00   0.9585633E+00   0.9567677E+00   0.9549077E+00   0.9529803E+00   0.9509824E+00   0.9489107E+00   0.9467615E+00   0.9445310E+00   0.9422149E+00   0.9398087E+00   0.9373075E+00   0.9347059E+00   0.9319981E+00   0.9291778E+00   0.9262380E+00   0.9231710E+00   0.9199686E+00   0.9166215E+00   0.9131195E+00   0.9094512E+00   0.9056039E+00   0.9015636E+00   0.8973142E+00   0.8928379E+00   0.8881140E+00   0.8831193E+00   0.8778267E+00   0.8722051E+00   0.8662178E+00   0.8598217E+00   0.8529652E+00   0.8455857E+00   0.8376066E+00   0.8289317E+00   0.8194380E+00   0.8089636E+00   0.7972875E+00   0.7840930E+00   0.7688935E+00   0.7508543E+00   0.7282162E+00   0.6929834E+00
 0.1221730E+00   0.1000000E+01   0.9999908E+00   0.9999625E+00   0.9999152E+00   0.9998491E+00   0.9997640E+00   0.9996598E+00   0.9995366E+00   0.9993941E+00   0.9992324E+00   0.9990514E+00   0.9988508E+00   0.9986305E+00   0.9983905E+00   0.9981305E+00   0.9978504E+00   0.9975500E+00   0.9972290E+00   0.9968873E+00   0.9965246E+00   0.9961407E+00   0.9957352E+00   0.9953079E+00   0.9948585E+00   0.9943866E+00   0.9938919E+00   0.9933741E+00   0.9928327E+00   0.9922673E+00   0.9916775E+00   0.9910628E+00   0.9904228E+00   0.9897569E+00   0.9890646E+00   0.9883453E+00   0.9875985E+00   0.9868234E+00   0.9860194E+00   0.9851859E+00   0.9843220E+00   0.9834270E+00   0.9825001E+00   0.9815403E+00   0.9805469E+00   0.9795187E+00   0.9784548E+00   0.9773541E+00   0.9762155E+00   0.9750378E+00   0.9738195E+00   0.9725596E+00   0.9712563E+00   0.9699084E+00   0.9685141E+00   0.9670717E+00   0.9655794E+00   0.9640352E+00   0.9624372E+00   0.9607831E+00   0.9590705E+00   0.9572969E+00   0.9554597E+00   0.9535560E+00   0.9515826E+00   0.9495363E+00   0.9474135E+00   0.9452103E+00   0.9429226E+00   0.9405459E+00   0.9380754E+00   0.9355057E+00   0.9328311E+00   0.9300453E+00   0.9271414E+00   0.9241120E+00   0.9209487E+00   0.9176425E+00   0.9141832E+00   0.9105596E+00   0.9067592E+00   0.9027680E+00   0.8985703E+00   0.8941482E+00   0.8894815E+00   0.8845472E+00   0.8793185E+00   0.8737645E+00   0.8678491E+00   0.8615296E+00   0.8547549E+00   0.8474632E+00   0.8395785E+00   0.8310059E+00   0.8216235E+00   0.8112711E+00   0.7997300E+00   0.7866868E+00   0.7716597E+00   0.7538222E+00   0.7314323E+00   0.6965696E+00
 0.1396263E+00   0.1000000E+01   0.9999909E+00   0.9999630E+00   0.9999164E+00   0.9998512E+00   0.9997673E+00   0.9996647E+00   0.9995432E+00   0.9994027E+00   0.9992433E+00   0.9990648E+00   0.9988671E+00   0.9986500E+00   0.9984133E+00   0.9981571E+00   0.9978809E+00   0.9975848E+00   0.9972684E+00   0.9969315E+00   0.9965739E+00   0.9961954E+00   0.9957957E+00   0.9953745E+00   0.9949315E+00   0.9944663E+00   0.9939786E+00   0.9934682E+00   0.9929344E+00   0.9923771E+00   0.9917957E+00   0.9911898E+00   0.9905589E+00   0.9899024E+00   0.9892200E+00   0.9885110E+00   0.9877747E+00   0.9870107E+00   0.9862182E+00   0.9853965E+00   0.9845449E+00   0.9836627E+00   0.9827490E+00   0.9818029E+00   0.9808236E+00   0.9798101E+00   0.9787614E+00   0.9776765E+00   0.9765541E+00   0.9753931E+00   0.9741923E+00   0.9729503E+00   0.9716657E+00   0.9703370E+00   0.9689626E+00   0.9675408E+00   0.9660698E+00   0.9645478E+00   0.9629726E+00   0.9613421E+00   0.9596540E+00   0.9579058E+00   0.9560948E+00   0.9542183E+00   0.9522731E+00   0.9502561E+00   0.9481636E+00   0.9459919E+00   0.9437369E+00   0.9413942E+00   0.9389589E+00   0.9364258E+00   0.9337894E+00   0.9310433E+00   0.9281809E+00   0.9251946E+00   0.9220764E+00   0.9188172E+00   0.9154070E+00   0.9118349E+00   0.9080884E+00   0.9041538E+00   0.9000155E+00   0.8956559E+00   0.8910551E+00   0.8861902E+00   0.8810350E+00   0.8755589E+00   0.8697263E+00   0.8634949E+00   0.8568144E+00   0.8496238E+00   0.8418479E+00   0.8333930E+00   0.8241388E+00   0.8139270E+00   0.8025415E+00   0.7896726E+00   0.7748441E+00   0.7572391E+00   0.7351353E+00   0.7006993E+00
 0.1570796E+00   0.1000000E+01   0.9999911E+00   0.9999636E+00   0.9999178E+00   0.9998537E+00   0.9997711E+00   0.9996701E+00   0.9995506E+00   0.9994125E+00   0.9992556E+00   0.9990800E+00   0.9988855E+00   0.9986719E+00   0.9984391E+00   0.9981870E+00   0.9979154E+00   0.9976240E+00   0.9973128E+00   0.9969814E+00   0.9966297E+00   0.9962573E+00   0.9958641E+00   0.9954497E+00   0.9950139E+00   0.9945563E+00   0.9940766E+00   0.9935744E+00   0.9930494E+00   0.9925012E+00   0.9919292E+00   0.9913332E+00   0.9907126E+00   0.9900669E+00   0.9893955E+00   0.9886981E+00   0.9879738E+00   0.9872223E+00   0.9864427E+00   0.9856344E+00   0.9847968E+00   0.9839289E+00   0.9830301E+00   0.9820996E+00   0.9811363E+00   0.9801393E+00   0.9791078E+00   0.9780405E+00   0.9769365E+00   0.9757946E+00   0.9746134E+00   0.9733917E+00   0.9721281E+00   0.9708212E+00   0.9694693E+00   0.9680708E+00   0.9666239E+00   0.9651267E+00   0.9635774E+00   0.9619736E+00   0.9603131E+00   0.9585935E+00   0.9568122E+00   0.9549664E+00   0.9530531E+00   0.9510691E+00   0.9490109E+00   0.9468748E+00   0.9446567E+00   0.9423523E+00   0.9399569E+00   0.9374653E+00   0.9348719E+00   0.9321707E+00   0.9293550E+00   0.9264176E+00   0.9233502E+00   0.9201442E+00   0.9167896E+00   0.9132756E+00   0.9095901E+00   0.9057193E+00   0.9016482E+00   0.8973592E+00   0.8928328E+00   0.8880465E+00   0.8829744E+00   0.8775863E+00   0.8718473E+00   0.8657156E+00   0.8591416E+00   0.8520651E+00   0.8444123E+00   0.8360906E+00   0.8269814E+00   0.8169286E+00   0.8057191E+00   0.7930473E+00   0.7784436E+00   0.7611017E+00   0.7393218E+00   0.7053689E+00
