  0.3000000E-02  0.1000001E+01  0.2000002E-02  0.5004813E-03  0.2776250E-02  0.8775648E-02
  0.3100000E-02  0.1000001E+01  0.2066669E-02  0.5078451E-03  0.2816902E-02  0.8903788E-02
  0.3200000E-02  0.1000002E+01  0.2133338E-02  0.5152092E-03  0.2857556E-02  0.9031933E-02
  0.3300000E-02  0.1000002E+01  0.2200004E-02  0.5225730E-03  0.2898208E-02  0.9160073E-02
  0.3400000E-02  0.1000002E+01  0.2266671E-02  0.5299368E-03  0.2938860E-02  0.9288214E-02
  0.3500000E-02  0.1000002E+01  0.2333338E-02  0.5373006E-03  0.2979513E-02  0.9416354E-02
  0.3600000E-02  0.1000002E+01  0.2400005E-02  0.5446645E-03  0.3020165E-02  0.9544495E-02
  0.3700000E-02  0.1000002E+01  0.2466672E-02  0.5520283E-03  0.3060818E-02  0.9672635E-02
  0.3800000E-02  0.1000002E+01  0.2533338E-02  0.5593921E-03  0.3101470E-02  0.9800775E-02
  0.3900000E-02  0.1000002E+01  0.2600005E-02  0.5667559E-03  0.3142122E-02  0.9928916E-02
  0.4000000E-02  0.1000002E+01  0.2666672E-02  0.5741198E-03  0.3182775E-02  0.1005706E-01
  0.4100000E-02  0.1000002E+01  0.2733339E-02  0.5814836E-03  0.3223427E-02  0.1018520E-01
  0.4200000E-02  0.1000003E+01  0.2800008E-02  0.5888477E-03  0.3264081E-02  0.1031334E-01
  0.4300000E-02  0.1000003E+01  0.2866675E-02  0.5962115E-03  0.3304733E-02  0.1044148E-01
  0.4400000E-02  0.1000003E+01  0.2933342E-02  0.6035754E-03  0.3345386E-02  0.1056962E-01
  0.4500000E-02  0.1000003E+01  0.3000009E-02  0.6109392E-03  0.3386038E-02  0.1069776E-01
  0.4600000E-02  0.1000003E+01  0.3066676E-02  0.6183030E-03  0.3426691E-02  0.1082591E-01
  0.4700000E-02  0.1000003E+01  0.3133343E-02  0.6256668E-03  0.3467343E-02  0.1095405E-01
  0.4800000E-02  0.1000003E+01  0.3200010E-02  0.6330307E-03  0.3507995E-02  0.1108219E-01
  0.4900000E-02  0.1000004E+01  0.3266680E-02  0.6403949E-03  0.3548650E-02  0.1121033E-01
  0.5000000E-02  0.1000004E+01  0.3333347E-02  0.6477587E-03  0.3589302E-02  0.1133847E-01
  0.5100000E-02  0.1000004E+01  0.3400014E-02  0.6551225E-03  0.3629955E-02  0.1146661E-01
  0.5200000E-02  0.1000004E+01  0.3466681E-02  0.6624864E-03  0.3670607E-02  0.1159475E-01
  0.5300000E-02  0.1000004E+01  0.3533348E-02  0.6698502E-03  0.3711259E-02  0.1172290E-01
  0.5400000E-02  0.1000004E+01  0.3600015E-02  0.6772140E-03  0.3751912E-02  0.1185104E-01
  0.5500000E-02  0.1000004E+01  0.3666681E-02  0.6845779E-03  0.3792564E-02  0.1197918E-01
  0.5600000E-02  0.1000005E+01  0.3733352E-02  0.6919421E-03  0.3833219E-02  0.1210733E-01
  0.5700000E-02  0.1000005E+01  0.3800019E-02  0.6993060E-03  0.3873872E-02  0.1223547E-01
  0.5800000E-02  0.1000005E+01  0.3866686E-02  0.7066698E-03  0.3914524E-02  0.1236361E-01
  0.5900000E-02  0.1000005E+01  0.3933353E-02  0.7140337E-03  0.3955177E-02  0.1249175E-01
  0.6000000E-02  0.1000005E+01  0.4000020E-02  0.7213975E-03  0.3995829E-02  0.1261989E-01
  0.6100000E-02  0.1000006E+01  0.4066691E-02  0.7287618E-03  0.4036484E-02  0.1274804E-01
  0.6200000E-02  0.1000006E+01  0.4133358E-02  0.7361257E-03  0.4077136E-02  0.1287618E-01
  0.6300000E-02  0.1000006E+01  0.4200025E-02  0.7434895E-03  0.4117789E-02  0.1300432E-01
  0.6400000E-02  0.1000006E+01  0.4266692E-02  0.7508533E-03  0.4158441E-02  0.1313246E-01
  0.6500000E-02  0.1000006E+01  0.4333359E-02  0.7582172E-03  0.4199094E-02  0.1326060E-01
  0.6600000E-02  0.1000006E+01  0.4400027E-02  0.7655811E-03  0.4239747E-02  0.1338874E-01
  0.6700000E-02  0.1000007E+01  0.4466698E-02  0.7729454E-03  0.4280402E-02  0.1351689E-01
  0.6800000E-02  0.1000007E+01  0.4533365E-02  0.7803093E-03  0.4321054E-02  0.1364503E-01
  0.6900000E-02  0.1000007E+01  0.4600032E-02  0.7876731E-03  0.4361707E-02  0.1377317E-01
  0.7000000E-02  0.1000007E+01  0.4666699E-02  0.7950370E-03  0.4402359E-02  0.1390131E-01
  0.7100000E-02  0.1000007E+01  0.4733367E-02  0.8024008E-03  0.4443012E-02  0.1402946E-01
  0.7200000E-02  0.1000008E+01  0.4800039E-02  0.8097652E-03  0.4483667E-02  0.1415761E-01
  0.7300000E-02  0.1000008E+01  0.4866706E-02  0.8171291E-03  0.4524320E-02  0.1428575E-01
  0.7400000E-02  0.1000008E+01  0.4933373E-02  0.8244930E-03  0.4564973E-02  0.1441389E-01
  0.7500000E-02  0.1000008E+01  0.5000040E-02  0.8318567E-03  0.4605625E-02  0.1454203E-01
  0.7600000E-02  0.1000009E+01  0.5066712E-02  0.8390908E-03  0.4645384E-02  0.1466694E-01
  0.7700000E-02  0.1000009E+01  0.5133380E-02  0.8463243E-03  0.4685139E-02  0.1479185E-01
  0.7800000E-02  0.1000009E+01  0.5200047E-02  0.8535578E-03  0.4724895E-02  0.1491675E-01
  0.7900000E-02  0.1000009E+01  0.5266714E-02  0.8607913E-03  0.4764651E-02  0.1504165E-01
  0.8000000E-02  0.1000009E+01  0.5333381E-02  0.8680248E-03  0.4804407E-02  0.1516656E-01
  0.8100000E-02  0.1000010E+01  0.5400054E-02  0.8752589E-03  0.4844166E-02  0.1529147E-01
  0.8200000E-02  0.1000010E+01  0.5466721E-02  0.8824924E-03  0.4883921E-02  0.1541638E-01
  0.8300000E-02  0.1000010E+01  0.5533389E-02  0.8897259E-03  0.4923677E-02  0.1554128E-01
  0.8400000E-02  0.1000010E+01  0.5600056E-02  0.8969594E-03  0.4963433E-02  0.1566619E-01
  0.8500000E-02  0.1000011E+01  0.5666729E-02  0.9041936E-03  0.5003192E-02  0.1579110E-01
  0.8600000E-02  0.1000011E+01  0.5733397E-02  0.9114271E-03  0.5042948E-02  0.1591600E-01
  0.8700000E-02  0.1000011E+01  0.5800064E-02  0.9186606E-03  0.5082704E-02  0.1604091E-01
  0.8800000E-02  0.1000011E+01  0.5866731E-02  0.9258941E-03  0.5122460E-02  0.1616581E-01
  0.8900000E-02  0.1000012E+01  0.5933405E-02  0.9331283E-03  0.5162219E-02  0.1629073E-01
  0.9000000E-02  0.1000012E+01  0.6000072E-02  0.9403618E-03  0.5201975E-02  0.1641563E-01
  0.9100000E-02  0.1000012E+01  0.6066740E-02  0.9475953E-03  0.5241731E-02  0.1654054E-01
  0.9200000E-02  0.1000013E+01  0.6133413E-02  0.9548295E-03  0.5281491E-02  0.1666545E-01
  0.9300000E-02  0.1000013E+01  0.6200081E-02  0.9620631E-03  0.5321246E-02  0.1679036E-01
  0.9400000E-02  0.1000013E+01  0.6266748E-02  0.9692966E-03  0.5361002E-02  0.1691526E-01
  0.9500000E-02  0.1000013E+01  0.6333416E-02  0.9765301E-03  0.5400758E-02  0.1704017E-01
  0.9600000E-02  0.1000014E+01  0.6400090E-02  0.9837644E-03  0.5440518E-02  0.1716508E-01
  0.9700000E-02  0.1000014E+01  0.6466757E-02  0.9909979E-03  0.5480274E-02  0.1728999E-01
  0.9800000E-02  0.1000014E+01  0.6533425E-02  0.9982314E-03  0.5520030E-02  0.1741489E-01
  0.9900000E-02  0.1000015E+01  0.6600099E-02  0.1005466E-02  0.5559790E-02  0.1753981E-01
  0.1000000E-01  0.1000015E+01  0.6666767E-02  0.1012699E-02  0.5599546E-02  0.1766472E-01
  0.1010000E-01  0.1000015E+01  0.6733435E-02  0.1019933E-02  0.5639302E-02  0.1778962E-01
  0.1020000E-01  0.1000015E+01  0.6800102E-02  0.1027166E-02  0.5679058E-02  0.1791453E-01
  0.1030000E-01  0.1000016E+01  0.6866777E-02  0.1034401E-02  0.5718818E-02  0.1803944E-01
  0.1040000E-01  0.1000016E+01  0.6933444E-02  0.1041634E-02  0.5758574E-02  0.1816435E-01
  0.1050000E-01  0.1000016E+01  0.7000112E-02  0.1048868E-02  0.5798330E-02  0.1828925E-01
  0.1060000E-01  0.1000017E+01  0.7066787E-02  0.1056102E-02  0.5838090E-02  0.1841417E-01
  0.1070000E-01  0.1000017E+01  0.7133455E-02  0.1063336E-02  0.5877846E-02  0.1853908E-01
  0.1080000E-01  0.1000017E+01  0.7200123E-02  0.1070569E-02  0.5917603E-02  0.1866398E-01
  0.1090000E-01  0.1000018E+01  0.7266798E-02  0.1077804E-02  0.5957363E-02  0.1878890E-01
  0.1100000E-01  0.1000018E+01  0.7333466E-02  0.1085037E-02  0.5997119E-02  0.1891381E-01
  0.1110000E-01  0.1000018E+01  0.7400133E-02  0.1092271E-02  0.6036875E-02  0.1903871E-01
  0.1120000E-01  0.1000019E+01  0.7466809E-02  0.1099505E-02  0.6076636E-02  0.1916363E-01
  0.1130000E-01  0.1000019E+01  0.7533477E-02  0.1106739E-02  0.6116392E-02  0.1928854E-01
  0.1140000E-01  0.1000019E+01  0.7600145E-02  0.1113972E-02  0.6156148E-02  0.1941344E-01
  0.1150000E-01  0.1000020E+01  0.7666820E-02  0.1121207E-02  0.6195909E-02  0.1953836E-01
  0.1160000E-01  0.1000020E+01  0.7733488E-02  0.1128440E-02  0.6235665E-02  0.1966327E-01
  0.1170000E-01  0.1000020E+01  0.7800156E-02  0.1135674E-02  0.6275421E-02  0.1978817E-01
  0.1180000E-01  0.1000021E+01  0.7866832E-02  0.1142908E-02  0.6315182E-02  0.1991309E-01
  0.1190000E-01  0.1000021E+01  0.7933500E-02  0.1150142E-02  0.6354939E-02  0.2003800E-01
  0.1200000E-01  0.1000021E+01  0.8000168E-02  0.1157375E-02  0.6394695E-02  0.2016291E-01
  0.1210000E-01  0.1000022E+01  0.8066844E-02  0.1164610E-02  0.6434456E-02  0.2028783E-01
  0.1220000E-01  0.1000022E+01  0.8133513E-02  0.1171843E-02  0.6474212E-02  0.2041273E-01
  0.1230000E-01  0.1000022E+01  0.8200181E-02  0.1179077E-02  0.6513968E-02  0.2053764E-01
  0.1240000E-01  0.1000023E+01  0.8266857E-02  0.1186312E-02  0.6553730E-02  0.2066256E-01
  0.1250000E-01  0.1000023E+01  0.8333525E-02  0.1193545E-02  0.6593485E-02  0.2078746E-01
  0.1260000E-01  0.1000024E+01  0.8400202E-02  0.1200773E-02  0.6633013E-02  0.2091115E-01
  0.1270000E-01  0.1000024E+01  0.8466870E-02  0.1208000E-02  0.6672536E-02  0.2103482E-01
  0.1280000E-01  0.1000024E+01  0.8533538E-02  0.1215226E-02  0.6712060E-02  0.2115849E-01
  0.1290000E-01  0.1000025E+01  0.8600215E-02  0.1222454E-02  0.6751588E-02  0.2128218E-01
  0.1300000E-01  0.1000025E+01  0.8666884E-02  0.1229681E-02  0.6791111E-02  0.2140585E-01
  0.1310000E-01  0.1000025E+01  0.8733552E-02  0.1236908E-02  0.6830634E-02  0.2152953E-01
  0.1320000E-01  0.1000026E+01  0.8800229E-02  0.1244136E-02  0.6870163E-02  0.2165321E-01
  0.1330000E-01  0.1000026E+01  0.8866897E-02  0.1251362E-02  0.6909686E-02  0.2177689E-01
  0.1340000E-01  0.1000027E+01  0.8933575E-02  0.1258590E-02  0.6949214E-02  0.2190057E-01
  0.1350000E-01  0.1000027E+01  0.9000243E-02  0.1265817E-02  0.6988738E-02  0.2202425E-01
  0.1360000E-01  0.1000027E+01  0.9066912E-02  0.1273044E-02  0.7028261E-02  0.2214792E-01
  0.1370000E-01  0.1000028E+01  0.9133589E-02  0.1280272E-02  0.7067789E-02  0.2227161E-01
  0.1380000E-01  0.1000028E+01  0.9200258E-02  0.1287498E-02  0.7107313E-02  0.2239528E-01
  0.1390000E-01  0.1000029E+01  0.9266936E-02  0.1294726E-02  0.7146842E-02  0.2251897E-01
  0.1400000E-01  0.1000029E+01  0.9333604E-02  0.1301953E-02  0.7186365E-02  0.2264264E-01
  0.1410000E-01  0.1000029E+01  0.9400273E-02  0.1309180E-02  0.7225888E-02  0.2276632E-01
  0.1420000E-01  0.1000030E+01  0.9466951E-02  0.1316408E-02  0.7265417E-02  0.2289001E-01
  0.1430000E-01  0.1000030E+01  0.9533620E-02  0.1323635E-02  0.7304941E-02  0.2301368E-01
  0.1440000E-01  0.1000031E+01  0.9600298E-02  0.1330862E-02  0.7344470E-02  0.2313737E-01
  0.1450000E-01  0.1000031E+01  0.9666967E-02  0.1338089E-02  0.7383993E-02  0.2326104E-01
  0.1460000E-01  0.1000032E+01  0.9733645E-02  0.1345317E-02  0.7423522E-02  0.2338473E-01
  0.1470000E-01  0.1000032E+01  0.9800314E-02  0.1352544E-02  0.7463046E-02  0.2350841E-01
  0.1480000E-01  0.1000032E+01  0.9866983E-02  0.1359771E-02  0.7502569E-02  0.2363208E-01
  0.1490000E-01  0.1000033E+01  0.9933661E-02  0.1366999E-02  0.7542098E-02  0.2375577E-01
  0.1500000E-01  0.1000033E+01  0.1000033E-01  0.1374226E-02  0.7581622E-02  0.2387944E-01
  0.1510000E-01  0.1000034E+01  0.1006701E-01  0.1381454E-02  0.7621151E-02  0.2400313E-01
  0.1520000E-01  0.1000034E+01  0.1013368E-01  0.1388681E-02  0.7660675E-02  0.2412681E-01
  0.1530000E-01  0.1000035E+01  0.1020036E-01  0.1395908E-02  0.7700205E-02  0.2425050E-01
  0.1540000E-01  0.1000035E+01  0.1026703E-01  0.1403135E-02  0.7739728E-02  0.2437417E-01
  0.1550000E-01  0.1000036E+01  0.1033371E-01  0.1410363E-02  0.7779258E-02  0.2449787E-01
  0.1560000E-01  0.1000036E+01  0.1040037E-01  0.1417590E-02  0.7818781E-02  0.2462154E-01
  0.1570000E-01  0.1000037E+01  0.1046705E-01  0.1424818E-02  0.7858311E-02  0.2474523E-01
  0.1580000E-01  0.1000037E+01  0.1053372E-01  0.1432045E-02  0.7897835E-02  0.2486891E-01
  0.1590000E-01  0.1000037E+01  0.1060039E-01  0.1439272E-02  0.7937359E-02  0.2499258E-01
  0.1600000E-01  0.1000038E+01  0.1066707E-01  0.1446500E-02  0.7976888E-02  0.2511627E-01
  0.1610000E-01  0.1000038E+01  0.1073374E-01  0.1453727E-02  0.8016412E-02  0.2523995E-01
  0.1620000E-01  0.1000039E+01  0.1080042E-01  0.1460955E-02  0.8055942E-02  0.2536364E-01
  0.1630000E-01  0.1000039E+01  0.1086709E-01  0.1468182E-02  0.8095466E-02  0.2548731E-01
  0.1640000E-01  0.1000040E+01  0.1093377E-01  0.1475410E-02  0.8134996E-02  0.2561101E-01
  0.1650000E-01  0.1000040E+01  0.1100044E-01  0.1482637E-02  0.8174520E-02  0.2573468E-01
  0.1660000E-01  0.1000041E+01  0.1106712E-01  0.1489865E-02  0.8214050E-02  0.2585838E-01
  0.1670000E-01  0.1000041E+01  0.1113379E-01  0.1497092E-02  0.8253574E-02  0.2598205E-01
  0.1680000E-01  0.1000042E+01  0.1120047E-01  0.1504320E-02  0.8293105E-02  0.2610575E-01
  0.1690000E-01  0.1000042E+01  0.1126714E-01  0.1511547E-02  0.8332628E-02  0.2622942E-01
  0.1700000E-01  0.1000043E+01  0.1133382E-01  0.1518775E-02  0.8372159E-02  0.2635311E-01
  0.1710000E-01  0.1000043E+01  0.1140049E-01  0.1526002E-02  0.8411683E-02  0.2647679E-01
  0.1720000E-01  0.1000044E+01  0.1146717E-01  0.1533230E-02  0.8451213E-02  0.2660048E-01
  0.1730000E-01  0.1000044E+01  0.1153384E-01  0.1540457E-02  0.8490737E-02  0.2672416E-01
  0.1740000E-01  0.1000045E+01  0.1160052E-01  0.1547685E-02  0.8530268E-02  0.2684786E-01
  0.1750000E-01  0.1000045E+01  0.1166719E-01  0.1554913E-02  0.8569792E-02  0.2697152E-01
  0.1760000E-01  0.1000046E+01  0.1173387E-01  0.1562177E-02  0.8609308E-02  0.2709456E-01
  0.1770000E-01  0.1000046E+01  0.1180054E-01  0.1569440E-02  0.8648816E-02  0.2721757E-01
  0.1780000E-01  0.1000047E+01  0.1186722E-01  0.1576704E-02  0.8688332E-02  0.2734060E-01
  0.1790000E-01  0.1000047E+01  0.1193389E-01  0.1583967E-02  0.8727840E-02  0.2746361E-01
  0.1800000E-01  0.1000048E+01  0.1200058E-01  0.1591231E-02  0.8767356E-02  0.2758664E-01
  0.1810000E-01  0.1000049E+01  0.1206726E-01  0.1598495E-02  0.8806872E-02  0.2770967E-01
  0.1820000E-01  0.1000049E+01  0.1213393E-01  0.1605758E-02  0.8846380E-02  0.2783268E-01
  0.1830000E-01  0.1000050E+01  0.1220061E-01  0.1613022E-02  0.8885896E-02  0.2795572E-01
  0.1840000E-01  0.1000050E+01  0.1226728E-01  0.1620285E-02  0.8925405E-02  0.2807873E-01
  0.1850000E-01  0.1000051E+01  0.1233396E-01  0.1627550E-02  0.8964921E-02  0.2820176E-01
  0.1860000E-01  0.1000051E+01  0.1240063E-01  0.1634813E-02  0.9004430E-02  0.2832477E-01
  0.1870000E-01  0.1000052E+01  0.1246732E-01  0.1642077E-02  0.9043946E-02  0.2844781E-01
  0.1880000E-01  0.1000052E+01  0.1253399E-01  0.1649340E-02  0.9083454E-02  0.2857082E-01
  0.1890000E-01  0.1000053E+01  0.1260067E-01  0.1656604E-02  0.9122971E-02  0.2869385E-01
  0.1900000E-01  0.1000053E+01  0.1266734E-01  0.1663867E-02  0.9162479E-02  0.2881686E-01
  0.1910000E-01  0.1000054E+01  0.1273402E-01  0.1671131E-02  0.9201996E-02  0.2893990E-01
  0.1920000E-01  0.1000055E+01  0.1280070E-01  0.1678396E-02  0.9241512E-02  0.2906293E-01
  0.1930000E-01  0.1000055E+01  0.1286737E-01  0.1685659E-02  0.9281021E-02  0.2918594E-01
  0.1940000E-01  0.1000056E+01  0.1293406E-01  0.1692923E-02  0.9320538E-02  0.2930898E-01
  0.1950000E-01  0.1000056E+01  0.1300073E-01  0.1700186E-02  0.9360047E-02  0.2943199E-01
  0.1960000E-01  0.1000057E+01  0.1306741E-01  0.1707450E-02  0.9399563E-02  0.2955502E-01
  0.1970000E-01  0.1000058E+01  0.1313410E-01  0.1714715E-02  0.9439080E-02  0.2967806E-01
  0.1980000E-01  0.1000058E+01  0.1320077E-01  0.1721978E-02  0.9478589E-02  0.2980107E-01
  0.1990000E-01  0.1000059E+01  0.1326745E-01  0.1729242E-02  0.9518106E-02  0.2992411E-01
  0.2000000E-01  0.1000059E+01  0.1333412E-01  0.1736505E-02  0.9557615E-02  0.3004712E-01
  0.2010000E-01  0.1000060E+01  0.1340080E-01  0.1743770E-02  0.9597132E-02  0.3017016E-01
  0.2020000E-01  0.1000060E+01  0.1346748E-01  0.1751033E-02  0.9636641E-02  0.3029317E-01
  0.2030000E-01  0.1000061E+01  0.1353416E-01  0.1758297E-02  0.9676158E-02  0.3041621E-01
  0.2040000E-01  0.1000062E+01  0.1360084E-01  0.1765562E-02  0.9715675E-02  0.3053924E-01
  0.2050000E-01  0.1000062E+01  0.1366751E-01  0.1772825E-02  0.9755184E-02  0.3066225E-01
  0.2060000E-01  0.1000063E+01  0.1373420E-01  0.1780089E-02  0.9794702E-02  0.3078529E-01
  0.2070000E-01  0.1000063E+01  0.1380087E-01  0.1787352E-02  0.9834211E-02  0.3090830E-01
  0.2080000E-01  0.1000064E+01  0.1386755E-01  0.1794617E-02  0.9873728E-02  0.3103134E-01
  0.2090000E-01  0.1000065E+01  0.1393424E-01  0.1801881E-02  0.9913246E-02  0.3115438E-01
  0.2100000E-01  0.1000065E+01  0.1400091E-01  0.1809144E-02  0.9952755E-02  0.3127739E-01
  0.2110000E-01  0.1000066E+01  0.1406760E-01  0.1816409E-02  0.9992273E-02  0.3140043E-01
  0.2120000E-01  0.1000067E+01  0.1413428E-01  0.1823673E-02  0.1003179E-01  0.3152347E-01
  0.2130000E-01  0.1000067E+01  0.1420095E-01  0.1830937E-02  0.1007130E-01  0.3164648E-01
  0.2140000E-01  0.1000068E+01  0.1426764E-01  0.1838201E-02  0.1011082E-01  0.3176952E-01
  0.2150000E-01  0.1000068E+01  0.1433431E-01  0.1845464E-02  0.1015033E-01  0.3189253E-01
  0.2160000E-01  0.1000069E+01  0.1440099E-01  0.1852729E-02  0.1018984E-01  0.3201557E-01
  0.2170000E-01  0.1000070E+01  0.1446768E-01  0.1859993E-02  0.1022936E-01  0.3213861E-01
  0.2180000E-01  0.1000070E+01  0.1453435E-01  0.1867257E-02  0.1026887E-01  0.3226163E-01
  0.2190000E-01  0.1000071E+01  0.1460104E-01  0.1874521E-02  0.1030839E-01  0.3238467E-01
  0.2200000E-01  0.1000072E+01  0.1466772E-01  0.1881786E-02  0.1034791E-01  0.3250771E-01
  0.2210000E-01  0.1000072E+01  0.1473439E-01  0.1889049E-02  0.1038742E-01  0.3263072E-01
  0.2220000E-01  0.1000073E+01  0.1480108E-01  0.1896314E-02  0.1042694E-01  0.3275376E-01
  0.2230000E-01  0.1000074E+01  0.1486777E-01  0.1903578E-02  0.1046645E-01  0.3287680E-01
  0.2240000E-01  0.1000074E+01  0.1493444E-01  0.1910841E-02  0.1050596E-01  0.3299982E-01
  0.2250000E-01  0.1000075E+01  0.1500113E-01  0.1918107E-02  0.1054548E-01  0.3312285E-01
  0.2260000E-01  0.1000076E+01  0.1506781E-01  0.1925433E-02  0.1058507E-01  0.3324546E-01
  0.2270000E-01  0.1000076E+01  0.1513448E-01  0.1932757E-02  0.1062465E-01  0.3336805E-01
  0.2280000E-01  0.1000077E+01  0.1520117E-01  0.1940083E-02  0.1066423E-01  0.3349066E-01
  0.2290000E-01  0.1000078E+01  0.1526786E-01  0.1947409E-02  0.1070382E-01  0.3361328E-01
  0.2300000E-01  0.1000078E+01  0.1533453E-01  0.1954733E-02  0.1074340E-01  0.3373587E-01
  0.2310000E-01  0.1000079E+01  0.1540122E-01  0.1962059E-02  0.1078299E-01  0.3385848E-01
  0.2320000E-01  0.1000080E+01  0.1546790E-01  0.1969384E-02  0.1082257E-01  0.3398110E-01
  0.2330000E-01  0.1000080E+01  0.1553458E-01  0.1976709E-02  0.1086215E-01  0.3410368E-01
  0.2340000E-01  0.1000081E+01  0.1560126E-01  0.1984034E-02  0.1090174E-01  0.3422630E-01
  0.2350000E-01  0.1000082E+01  0.1566795E-01  0.1991360E-02  0.1094133E-01  0.3434891E-01
  0.2360000E-01  0.1000083E+01  0.1573464E-01  0.1998686E-02  0.1098091E-01  0.3447153E-01
  0.2370000E-01  0.1000083E+01  0.1580131E-01  0.2006010E-02  0.1102049E-01  0.3459412E-01
  0.2380000E-01  0.1000084E+01  0.1586800E-01  0.2013336E-02  0.1106008E-01  0.3471673E-01
  0.2390000E-01  0.1000085E+01  0.1593469E-01  0.2020662E-02  0.1109966E-01  0.3483935E-01
  0.2400000E-01  0.1000085E+01  0.1600136E-01  0.2027986E-02  0.1113924E-01  0.3496194E-01
  0.2410000E-01  0.1000086E+01  0.1606805E-01  0.2035312E-02  0.1117883E-01  0.3508456E-01
  0.2420000E-01  0.1000087E+01  0.1613474E-01  0.2042638E-02  0.1121842E-01  0.3520717E-01
  0.2430000E-01  0.1000088E+01  0.1620143E-01  0.2049964E-02  0.1125801E-01  0.3532979E-01
  0.2440000E-01  0.1000088E+01  0.1626810E-01  0.2057288E-02  0.1129758E-01  0.3545238E-01
  0.2450000E-01  0.1000089E+01  0.1633479E-01  0.2064614E-02  0.1133717E-01  0.3557500E-01
  0.2460000E-01  0.1000090E+01  0.1640148E-01  0.2071940E-02  0.1137676E-01  0.3569761E-01
  0.2470000E-01  0.1000090E+01  0.1646815E-01  0.2079265E-02  0.1141634E-01  0.3582020E-01
  0.2480000E-01  0.1000091E+01  0.1653484E-01  0.2086591E-02  0.1145593E-01  0.3594282E-01
  0.2490000E-01  0.1000092E+01  0.1660153E-01  0.2093917E-02  0.1149551E-01  0.3606544E-01
  0.2500000E-01  0.1000093E+01  0.1666822E-01  0.2101243E-02  0.1153510E-01  0.3618806E-01
  0.2510000E-01  0.1000093E+01  0.1673489E-01  0.2108567E-02  0.1157468E-01  0.3631065E-01
  0.2520000E-01  0.1000094E+01  0.1680158E-01  0.2115893E-02  0.1161427E-01  0.3643327E-01
  0.2530000E-01  0.1000095E+01  0.1686827E-01  0.2123219E-02  0.1165386E-01  0.3655589E-01
