 0.0000000E+00   0.1000000E+01   0.9999988E+00   0.9999951E+00   0.9999889E+00   0.9999802E+00   0.9999691E+00   0.9999554E+00   0.9999393E+00   0.9999206E+00   0.9998994E+00   0.9998756E+00   0.9998492E+00   0.9998203E+00   0.9997887E+00   0.9997544E+00   0.9997174E+00   0.9996777E+00   0.9996353E+00   0.9995900E+00   0.9995419E+00   0.9994909E+00   0.9994369E+00   0.9993799E+00   0.9993199E+00   0.9992567E+00   0.9991904E+00   0.9991208E+00   0.9990479E+00   0.9989716E+00   0.9988918E+00   0.9988084E+00   0.9987214E+00   0.9986306E+00   0.9985360E+00   0.9984374E+00   0.9983347E+00   0.9982279E+00   0.9981167E+00   0.9980011E+00   0.9978808E+00   0.9977559E+00   0.9976260E+00   0.9974910E+00   0.9973509E+00   0.9972052E+00   0.9970540E+00   0.9968969E+00   0.9967337E+00   0.9965642E+00   0.9963882E+00   0.9962054E+00   0.9960154E+00   0.9958180E+00   0.9956129E+00   0.9953998E+00   0.9951782E+00   0.9949477E+00   0.9947080E+00   0.9944586E+00   0.9941990E+00   0.9939287E+00   0.9936471E+00   0.9933537E+00   0.9930478E+00   0.9927287E+00   0.9923956E+00   0.9920479E+00   0.9916844E+00   0.9913044E+00   0.9909067E+00   0.9904903E+00   0.9900539E+00   0.9895961E+00   0.9891154E+00   0.9886102E+00   0.9880786E+00   0.9875187E+00   0.9869281E+00   0.9863045E+00   0.9856449E+00   0.9849462E+00   0.9842049E+00   0.9834170E+00   0.9825777E+00   0.9816818E+00   0.9807232E+00   0.9796948E+00   0.9785882E+00   0.9773936E+00   0.9760992E+00   0.9746908E+00   0.9731509E+00   0.9714581E+00   0.9695848E+00   0.9674958E+00   0.9651443E+00   0.9624661E+00   0.9593701E+00   0.9557222E+00   0.9513321E+00   0.9484955E+00
 0.1745329E-01   0.1000000E+01   0.9999988E+00   0.9999951E+00   0.9999889E+00   0.9999802E+00   0.9999691E+00   0.9999555E+00   0.9999393E+00   0.9999207E+00   0.9998995E+00   0.9998757E+00   0.9998494E+00   0.9998204E+00   0.9997889E+00   0.9997546E+00   0.9997177E+00   0.9996780E+00   0.9996356E+00   0.9995904E+00   0.9995423E+00   0.9994913E+00   0.9994374E+00   0.9993805E+00   0.9993205E+00   0.9992574E+00   0.9991911E+00   0.9991216E+00   0.9990488E+00   0.9989725E+00   0.9988928E+00   0.9988095E+00   0.9987226E+00   0.9986319E+00   0.9985373E+00   0.9984388E+00   0.9983363E+00   0.9982295E+00   0.9981185E+00   0.9980029E+00   0.9978828E+00   0.9977580E+00   0.9976282E+00   0.9974934E+00   0.9973534E+00   0.9972079E+00   0.9970568E+00   0.9968998E+00   0.9967368E+00   0.9965675E+00   0.9963917E+00   0.9962090E+00   0.9960192E+00   0.9958221E+00   0.9956172E+00   0.9954042E+00   0.9951828E+00   0.9949526E+00   0.9947131E+00   0.9944640E+00   0.9942046E+00   0.9939346E+00   0.9936533E+00   0.9933602E+00   0.9930546E+00   0.9927359E+00   0.9924032E+00   0.9920557E+00   0.9916927E+00   0.9913131E+00   0.9909159E+00   0.9904999E+00   0.9900639E+00   0.9896066E+00   0.9891264E+00   0.9886218E+00   0.9880908E+00   0.9875315E+00   0.9869416E+00   0.9863186E+00   0.9856598E+00   0.9849619E+00   0.9842215E+00   0.9834344E+00   0.9825961E+00   0.9817012E+00   0.9807438E+00   0.9797165E+00   0.9786113E+00   0.9774181E+00   0.9761253E+00   0.9747186E+00   0.9731806E+00   0.9714899E+00   0.9696190E+00   0.9675327E+00   0.9651842E+00   0.9625095E+00   0.9594179E+00   0.9557751E+00   0.9513917E+00   0.9485643E+00
 0.3490659E-01   0.1000000E+01   0.9999988E+00   0.9999951E+00   0.9999889E+00   0.9999803E+00   0.9999692E+00   0.9999556E+00   0.9999395E+00   0.9999209E+00   0.9998998E+00   0.9998761E+00   0.9998498E+00   0.9998209E+00   0.9997894E+00   0.9997553E+00   0.9997185E+00   0.9996789E+00   0.9996366E+00   0.9995915E+00   0.9995436E+00   0.9994927E+00   0.9994390E+00   0.9993822E+00   0.9993224E+00   0.9992595E+00   0.9991934E+00   0.9991240E+00   0.9990514E+00   0.9989754E+00   0.9988959E+00   0.9988128E+00   0.9987261E+00   0.9986357E+00   0.9985414E+00   0.9984432E+00   0.9983409E+00   0.9982345E+00   0.9981237E+00   0.9980085E+00   0.9978888E+00   0.9977643E+00   0.9976349E+00   0.9975005E+00   0.9973609E+00   0.9972158E+00   0.9970651E+00   0.9969086E+00   0.9967461E+00   0.9965773E+00   0.9964020E+00   0.9962199E+00   0.9960307E+00   0.9958341E+00   0.9956298E+00   0.9954175E+00   0.9951967E+00   0.9949672E+00   0.9947285E+00   0.9944801E+00   0.9942215E+00   0.9939523E+00   0.9936719E+00   0.9933797E+00   0.9930751E+00   0.9927573E+00   0.9924257E+00   0.9920793E+00   0.9917174E+00   0.9913390E+00   0.9909431E+00   0.9905284E+00   0.9900939E+00   0.9896380E+00   0.9891594E+00   0.9886564E+00   0.9881272E+00   0.9875697E+00   0.9869818E+00   0.9863609E+00   0.9857043E+00   0.9850088E+00   0.9842709E+00   0.9834865E+00   0.9826511E+00   0.9817593E+00   0.9808052E+00   0.9797816E+00   0.9786803E+00   0.9774914E+00   0.9762032E+00   0.9748016E+00   0.9732694E+00   0.9715849E+00   0.9697211E+00   0.9676428E+00   0.9653034E+00   0.9626394E+00   0.9595603E+00   0.9559330E+00   0.9515694E+00   0.9487692E+00
 0.5235988E-01   0.1000000E+01   0.9999988E+00   0.9999951E+00   0.9999890E+00   0.9999804E+00   0.9999693E+00   0.9999558E+00   0.9999398E+00   0.9999213E+00   0.9999002E+00   0.9998766E+00   0.9998505E+00   0.9998218E+00   0.9997904E+00   0.9997564E+00   0.9997198E+00   0.9996804E+00   0.9996383E+00   0.9995934E+00   0.9995457E+00   0.9994951E+00   0.9994415E+00   0.9993850E+00   0.9993255E+00   0.9992629E+00   0.9991971E+00   0.9991281E+00   0.9990558E+00   0.9989801E+00   0.9989010E+00   0.9988183E+00   0.9987321E+00   0.9986420E+00   0.9985482E+00   0.9984505E+00   0.9983487E+00   0.9982427E+00   0.9981325E+00   0.9980179E+00   0.9978987E+00   0.9977748E+00   0.9976461E+00   0.9975123E+00   0.9973733E+00   0.9972290E+00   0.9970790E+00   0.9969233E+00   0.9967616E+00   0.9965936E+00   0.9964191E+00   0.9962379E+00   0.9960497E+00   0.9958541E+00   0.9956508E+00   0.9954395E+00   0.9952199E+00   0.9949916E+00   0.9947540E+00   0.9945069E+00   0.9942497E+00   0.9939819E+00   0.9937029E+00   0.9934122E+00   0.9931092E+00   0.9927930E+00   0.9924631E+00   0.9921186E+00   0.9917586E+00   0.9913822E+00   0.9909884E+00   0.9905760E+00   0.9901437E+00   0.9896904E+00   0.9892144E+00   0.9887141E+00   0.9881878E+00   0.9876334E+00   0.9870487E+00   0.9864313E+00   0.9857784E+00   0.9850868E+00   0.9843531E+00   0.9835732E+00   0.9827426E+00   0.9818560E+00   0.9809074E+00   0.9798899E+00   0.9787951E+00   0.9776133E+00   0.9763329E+00   0.9749398E+00   0.9734170E+00   0.9717430E+00   0.9698909E+00   0.9678259E+00   0.9655017E+00   0.9628553E+00   0.9597972E+00   0.9561954E+00   0.9518648E+00   0.9491097E+00
 0.6981317E-01   0.1000000E+01   0.9999988E+00   0.9999951E+00   0.9999890E+00   0.9999805E+00   0.9999695E+00   0.9999561E+00   0.9999402E+00   0.9999218E+00   0.9999009E+00   0.9998774E+00   0.9998514E+00   0.9998229E+00   0.9997918E+00   0.9997580E+00   0.9997216E+00   0.9996825E+00   0.9996406E+00   0.9995960E+00   0.9995486E+00   0.9994983E+00   0.9994452E+00   0.9993890E+00   0.9993299E+00   0.9992677E+00   0.9992023E+00   0.9991338E+00   0.9990619E+00   0.9989868E+00   0.9989082E+00   0.9988261E+00   0.9987403E+00   0.9986509E+00   0.9985577E+00   0.9984606E+00   0.9983595E+00   0.9982543E+00   0.9981448E+00   0.9980309E+00   0.9979126E+00   0.9977895E+00   0.9976616E+00   0.9975288E+00   0.9973908E+00   0.9972474E+00   0.9970985E+00   0.9969438E+00   0.9967832E+00   0.9966164E+00   0.9964431E+00   0.9962632E+00   0.9960762E+00   0.9958820E+00   0.9956802E+00   0.9954704E+00   0.9952523E+00   0.9950256E+00   0.9947898E+00   0.9945444E+00   0.9942890E+00   0.9940231E+00   0.9937462E+00   0.9934576E+00   0.9931568E+00   0.9928430E+00   0.9925155E+00   0.9921735E+00   0.9918162E+00   0.9914426E+00   0.9910517E+00   0.9906424E+00   0.9902134E+00   0.9897635E+00   0.9892911E+00   0.9887947E+00   0.9882724E+00   0.9877223E+00   0.9871422E+00   0.9865297E+00   0.9858819E+00   0.9851958E+00   0.9844679E+00   0.9836943E+00   0.9828704E+00   0.9819910E+00   0.9810502E+00   0.9800411E+00   0.9789554E+00   0.9777835E+00   0.9765139E+00   0.9751328E+00   0.9736231E+00   0.9719637E+00   0.9701280E+00   0.9680815E+00   0.9657785E+00   0.9631567E+00   0.9601277E+00   0.9565616E+00   0.9522769E+00   0.9495845E+00
 0.8726646E-01   0.1000000E+01   0.9999988E+00   0.9999952E+00   0.9999891E+00   0.9999807E+00   0.9999698E+00   0.9999565E+00   0.9999407E+00   0.9999224E+00   0.9999017E+00   0.9998784E+00   0.9998527E+00   0.9998244E+00   0.9997935E+00   0.9997600E+00   0.9997239E+00   0.9996851E+00   0.9996436E+00   0.9995994E+00   0.9995524E+00   0.9995025E+00   0.9994498E+00   0.9993941E+00   0.9993355E+00   0.9992738E+00   0.9992090E+00   0.9991410E+00   0.9990698E+00   0.9989953E+00   0.9989174E+00   0.9988360E+00   0.9987510E+00   0.9986623E+00   0.9985699E+00   0.9984737E+00   0.9983734E+00   0.9982691E+00   0.9981606E+00   0.9980477E+00   0.9979304E+00   0.9978084E+00   0.9976816E+00   0.9975499E+00   0.9974131E+00   0.9972710E+00   0.9971234E+00   0.9969702E+00   0.9968110E+00   0.9966456E+00   0.9964739E+00   0.9962956E+00   0.9961103E+00   0.9959179E+00   0.9957179E+00   0.9955100E+00   0.9952939E+00   0.9950693E+00   0.9948356E+00   0.9945925E+00   0.9943395E+00   0.9940761E+00   0.9938017E+00   0.9935158E+00   0.9932178E+00   0.9929070E+00   0.9925826E+00   0.9922439E+00   0.9918900E+00   0.9915200E+00   0.9911329E+00   0.9907275E+00   0.9903028E+00   0.9898572E+00   0.9893895E+00   0.9888980E+00   0.9883809E+00   0.9878364E+00   0.9872621E+00   0.9866557E+00   0.9860145E+00   0.9853355E+00   0.9846151E+00   0.9838495E+00   0.9830341E+00   0.9821640E+00   0.9812332E+00   0.9802348E+00   0.9791608E+00   0.9780016E+00   0.9767459E+00   0.9753800E+00   0.9738871E+00   0.9722464E+00   0.9704316E+00   0.9684088E+00   0.9661329E+00   0.9635425E+00   0.9605507E+00   0.9570302E+00   0.9528041E+00   0.9501916E+00
 0.1047198E+00   0.1000000E+01   0.9999988E+00   0.9999952E+00   0.9999892E+00   0.9999809E+00   0.9999701E+00   0.9999569E+00   0.9999413E+00   0.9999232E+00   0.9999027E+00   0.9998797E+00   0.9998542E+00   0.9998262E+00   0.9997956E+00   0.9997625E+00   0.9997267E+00   0.9996883E+00   0.9996473E+00   0.9996035E+00   0.9995570E+00   0.9995077E+00   0.9994555E+00   0.9994004E+00   0.9993424E+00   0.9992813E+00   0.9992172E+00   0.9991499E+00   0.9990794E+00   0.9990057E+00   0.9989286E+00   0.9988480E+00   0.9987639E+00   0.9986762E+00   0.9985848E+00   0.9984896E+00   0.9983904E+00   0.9982872E+00   0.9981798E+00   0.9980681E+00   0.9979520E+00   0.9978314E+00   0.9977060E+00   0.9975757E+00   0.9974404E+00   0.9972998E+00   0.9971538E+00   0.9970022E+00   0.9968448E+00   0.9966813E+00   0.9965115E+00   0.9963351E+00   0.9961519E+00   0.9959616E+00   0.9957638E+00   0.9955583E+00   0.9953446E+00   0.9951225E+00   0.9948914E+00   0.9946511E+00   0.9944010E+00   0.9941406E+00   0.9938694E+00   0.9935868E+00   0.9932922E+00   0.9929850E+00   0.9926644E+00   0.9923297E+00   0.9919799E+00   0.9916143E+00   0.9912318E+00   0.9908313E+00   0.9904116E+00   0.9899714E+00   0.9895094E+00   0.9890238E+00   0.9885131E+00   0.9879752E+00   0.9874081E+00   0.9868092E+00   0.9861760E+00   0.9855055E+00   0.9847943E+00   0.9840384E+00   0.9832335E+00   0.9823747E+00   0.9814559E+00   0.9804706E+00   0.9794107E+00   0.9782670E+00   0.9770281E+00   0.9756807E+00   0.9742083E+00   0.9725903E+00   0.9708010E+00   0.9688068E+00   0.9665638E+00   0.9640116E+00   0.9610650E+00   0.9575997E+00   0.9534447E+00   0.9509287E+00
 0.1221730E+00   0.1000000E+01   0.9999988E+00   0.9999953E+00   0.9999894E+00   0.9999811E+00   0.9999705E+00   0.9999574E+00   0.9999420E+00   0.9999241E+00   0.9999039E+00   0.9998812E+00   0.9998560E+00   0.9998283E+00   0.9997981E+00   0.9997654E+00   0.9997301E+00   0.9996922E+00   0.9996516E+00   0.9996084E+00   0.9995624E+00   0.9995137E+00   0.9994622E+00   0.9994077E+00   0.9993504E+00   0.9992901E+00   0.9992268E+00   0.9991604E+00   0.9990908E+00   0.9990180E+00   0.9989418E+00   0.9988623E+00   0.9987792E+00   0.9986926E+00   0.9986024E+00   0.9985083E+00   0.9984104E+00   0.9983085E+00   0.9982025E+00   0.9980922E+00   0.9979776E+00   0.9978585E+00   0.9977347E+00   0.9976061E+00   0.9974725E+00   0.9973338E+00   0.9971897E+00   0.9970401E+00   0.9968847E+00   0.9967233E+00   0.9965557E+00   0.9963816E+00   0.9962008E+00   0.9960130E+00   0.9958179E+00   0.9956151E+00   0.9954043E+00   0.9951851E+00   0.9949572E+00   0.9947201E+00   0.9944734E+00   0.9942165E+00   0.9939490E+00   0.9936703E+00   0.9933798E+00   0.9930769E+00   0.9927607E+00   0.9924306E+00   0.9920858E+00   0.9917253E+00   0.9913482E+00   0.9909534E+00   0.9905397E+00   0.9901058E+00   0.9896504E+00   0.9891719E+00   0.9886686E+00   0.9881386E+00   0.9875798E+00   0.9869898E+00   0.9863661E+00   0.9857056E+00   0.9850050E+00   0.9842606E+00   0.9834680E+00   0.9826224E+00   0.9817178E+00   0.9807479E+00   0.9797046E+00   0.9785790E+00   0.9773599E+00   0.9760343E+00   0.9745858E+00   0.9729944E+00   0.9712349E+00   0.9692745E+00   0.9670699E+00   0.9645624E+00   0.9616689E+00   0.9582682E+00   0.9541963E+00   0.9517928E+00
 0.1396263E+00   0.1000000E+01   0.9999988E+00   0.9999953E+00   0.9999895E+00   0.9999814E+00   0.9999709E+00   0.9999580E+00   0.9999428E+00   0.9999252E+00   0.9999052E+00   0.9998828E+00   0.9998580E+00   0.9998307E+00   0.9998010E+00   0.9997687E+00   0.9997339E+00   0.9996965E+00   0.9996566E+00   0.9996140E+00   0.9995687E+00   0.9995206E+00   0.9994698E+00   0.9994162E+00   0.9993597E+00   0.9993003E+00   0.9992379E+00   0.9991724E+00   0.9991038E+00   0.9990321E+00   0.9989570E+00   0.9988786E+00   0.9987968E+00   0.9987115E+00   0.9986225E+00   0.9985299E+00   0.9984334E+00   0.9983330E+00   0.9982285E+00   0.9981199E+00   0.9980070E+00   0.9978897E+00   0.9977677E+00   0.9976410E+00   0.9975095E+00   0.9973728E+00   0.9972309E+00   0.9970835E+00   0.9969305E+00   0.9967716E+00   0.9966065E+00   0.9964351E+00   0.9962571E+00   0.9960722E+00   0.9958801E+00   0.9956804E+00   0.9954729E+00   0.9952572E+00   0.9950328E+00   0.9947995E+00   0.9945566E+00   0.9943038E+00   0.9940406E+00   0.9937664E+00   0.9934805E+00   0.9931824E+00   0.9928714E+00   0.9925467E+00   0.9922074E+00   0.9918529E+00   0.9914819E+00   0.9910936E+00   0.9906868E+00   0.9902602E+00   0.9898124E+00   0.9893420E+00   0.9888472E+00   0.9883262E+00   0.9877770E+00   0.9871972E+00   0.9865842E+00   0.9859352E+00   0.9852469E+00   0.9845157E+00   0.9837371E+00   0.9829066E+00   0.9820183E+00   0.9810659E+00   0.9800417E+00   0.9789368E+00   0.9777404E+00   0.9764396E+00   0.9750186E+00   0.9734577E+00   0.9717322E+00   0.9698103E+00   0.9676498E+00   0.9651934E+00   0.9623603E+00   0.9590335E+00   0.9550562E+00   0.9527805E+00
 0.1570796E+00   0.1000000E+01   0.9999989E+00   0.9999954E+00   0.9999897E+00   0.9999817E+00   0.9999713E+00   0.9999587E+00   0.9999437E+00   0.9999264E+00   0.9999068E+00   0.9998848E+00   0.9998603E+00   0.9998335E+00   0.9998042E+00   0.9997725E+00   0.9997383E+00   0.9997015E+00   0.9996622E+00   0.9996203E+00   0.9995757E+00   0.9995285E+00   0.9994785E+00   0.9994258E+00   0.9993702E+00   0.9993118E+00   0.9992504E+00   0.9991860E+00   0.9991186E+00   0.9990480E+00   0.9989742E+00   0.9988971E+00   0.9988167E+00   0.9987328E+00   0.9986453E+00   0.9985542E+00   0.9984594E+00   0.9983606E+00   0.9982580E+00   0.9981512E+00   0.9980402E+00   0.9979249E+00   0.9978050E+00   0.9976805E+00   0.9975512E+00   0.9974169E+00   0.9972774E+00   0.9971326E+00   0.9969822E+00   0.9968261E+00   0.9966639E+00   0.9964955E+00   0.9963206E+00   0.9961390E+00   0.9959503E+00   0.9957542E+00   0.9955503E+00   0.9953385E+00   0.9951181E+00   0.9948890E+00   0.9946505E+00   0.9944023E+00   0.9941439E+00   0.9938746E+00   0.9935940E+00   0.9933014E+00   0.9929962E+00   0.9926775E+00   0.9923446E+00   0.9919967E+00   0.9916327E+00   0.9912518E+00   0.9908527E+00   0.9904342E+00   0.9899950E+00   0.9895337E+00   0.9890485E+00   0.9885376E+00   0.9879992E+00   0.9874308E+00   0.9868300E+00   0.9861939E+00   0.9855194E+00   0.9848029E+00   0.9840402E+00   0.9832266E+00   0.9823566E+00   0.9814240E+00   0.9804212E+00   0.9793396E+00   0.9781686E+00   0.9768957E+00   0.9755054E+00   0.9739787E+00   0.9722915E+00   0.9704128E+00   0.9683017E+00   0.9659025E+00   0.9631372E+00   0.9598929E+00   0.9560216E+00   0.9538879E+00
