 -2.0  4.0   4027    0   1.246   1.280   0.746   1.480   0.826   0.139   3.200  -0.832
 -2.0  4.0   3966    0   1.332   1.326   0.771   1.538   0.842   0.144   3.300  -0.866
 -2.0  4.0   3907    0   1.400   1.369   0.796   1.597   0.856   0.150   3.400  -0.916
 -2.0  4.0   3846    0   1.456   1.409   0.822   1.656   0.869   0.155   3.500  -0.984
 -2.0  4.0   3785    0   1.499   1.445   0.848   1.717   0.881   0.161   3.600  -1.065
 -2.0  4.0   3727    0   1.525   1.478   0.874   1.779   0.892   0.166   3.700  -1.149
 -2.0  4.0   3680    0   1.534   1.507   0.901   1.841   0.901   0.172   3.800  -1.233
 -2.0  4.0   3638    0   1.526   1.533   0.926   1.905   0.909   0.178   3.900  -1.318
 -2.0  4.0   3594    0   1.506   1.557   0.950   1.969   0.915   0.184   4.000  -1.404
 -2.0  4.0   3550    0   1.476   1.579   0.972   2.033   0.921   0.190   4.100  -1.490
 -2.0  4.0   3512    0   1.442   1.601   0.992   2.098   0.927   0.195   4.200  -1.576
 -2.0  4.0   3473    0   1.406   1.621   1.012   2.163   0.932   0.201   4.300  -1.663
 -2.0  4.0   3431    0   1.371   1.641   1.031   2.229   0.936   0.207   4.400  -1.750
 -2.0  4.0   3389    0   1.337   1.658   1.050   2.295   0.940   0.213   4.500  -1.837
 -2.0  4.0   3347    0   1.306   1.675   1.068   2.362   0.944   0.218   4.600  -1.925
 -2.0  4.0   3303    0   1.271   1.690   1.088   2.429   0.947   0.224   4.700  -2.013
 -2.0  4.0   3258    0   1.250   1.704   1.108   2.497   0.949   0.230   4.800  -2.102
 -2.0  4.0   3213    0   1.234   1.716   1.128   2.565   0.951   0.236   4.900  -2.191
 -2.0  4.0   3181    0   1.225   1.725   1.150   2.635   0.953   0.241   5.000  -2.263
 -2.0  4.0   3070    0   1.192   1.771   1.241   2.903   0.962   0.263   5.400  -2.637
 -2.0  4.0   2990    0   1.202   1.812   1.345   3.161   0.975   0.285   5.800  -2.994
 -2.0  4.0   2915    0   1.247   1.850   1.459   3.406   0.993   0.307   6.200  -3.350
 -2.0  4.0   2838    0   1.318   1.887   1.579   3.632   1.017   0.329   6.600  -3.705
 -2.0  4.0   2750    0   1.409   1.922   1.701   3.840   1.048   0.352   7.000  -4.060
 -2.0  4.0   2650    0   1.520   1.952   1.824   4.033   1.083   0.376   7.400  -4.416
 -2.0  4.0   2555    0   1.651   1.979   1.949   4.213   1.124   0.402   7.800  -4.774
 -2.0  4.0   2473    0   1.802   2.001   2.075   4.379   1.171   0.428   8.200  -5.135
 -2.0  4.0   2392    0   1.976   2.019   2.203   4.534   1.224   0.455   8.600  -5.498
 -2.0  4.0   2308    0   2.170   2.036   2.331   4.676   1.285   0.484   9.000  -5.863
 -2.0  4.0   2214    0   2.408   2.066   2.461   4.808   1.354   0.514   9.400  -6.229
 -2.0  4.0   2092    0   2.636   2.084   2.590   4.925   1.433   0.544   9.800  -6.596
 -2.0  4.0   1952    0   2.884   2.099   2.717   5.029   1.522   0.576  10.200  -6.963
 -2.0  4.5  52500    0  -1.200  -0.370  -0.160  -0.470  -0.251  -0.041  -1.060  -4.599
 -2.0  4.5  44937    0  -1.180  -0.350  -0.150  -0.440  -0.237  -0.038  -1.000  -4.087
 -2.0  4.5  36079    0  -1.140  -0.320  -0.140  -0.409  -0.213  -0.034  -0.900  -3.399
 -2.0  4.5  28895    0  -1.037  -0.293  -0.127  -0.369  -0.189  -0.030  -0.800  -2.860
 -2.0  4.5  23701    0  -0.912  -0.269  -0.115  -0.339  -0.166  -0.026  -0.700  -2.548
 -2.0  4.5  19452    0  -0.789  -0.235  -0.098  -0.298  -0.143  -0.022  -0.600  -2.256
 -2.0  4.5  16718    0  -0.670  -0.202  -0.082  -0.255  -0.119  -0.019  -0.500  -1.987
 -2.0  4.5  15130    0  -0.561  -0.172  -0.067  -0.214  -0.096  -0.015  -0.400  -1.672
 -2.0  4.5  13707    0  -0.449  -0.142  -0.053  -0.166  -0.073  -0.012  -0.300  -1.283
 -2.0  4.5  12276    0  -0.314  -0.106  -0.036  -0.119  -0.050  -0.008  -0.200  -0.911
 -2.0  4.5  10991    0  -0.207  -0.069  -0.019  -0.066  -0.026  -0.005  -0.100  -0.584
 -2.0  4.5   9926    0  -0.104  -0.030   0.000  -0.008  -0.003  -0.001   0.000  -0.337
 -2.0  4.5   9191    0  -0.076   0.009   0.017   0.047   0.021   0.002   0.100  -0.192
 -2.0  4.5   8721    0  -0.066   0.042   0.035   0.097   0.045   0.006   0.200  -0.128
 -2.0  4.5   8385    0  -0.058   0.075   0.055   0.143   0.069   0.009   0.300  -0.101
 -2.0  4.5   8125    0  -0.063   0.106   0.076   0.190   0.093   0.013   0.400  -0.088
 -2.0  4.5   7893    0  -0.077   0.138   0.099   0.236   0.117   0.016   0.500  -0.083
 -2.0  4.5   7681    0  -0.099   0.173   0.123   0.284   0.142   0.020   0.600  -0.085
 -2.0  4.5   7464    0  -0.134   0.204   0.148   0.330   0.168   0.024   0.700  -0.090
 -2.0  4.5   7239    0  -0.156   0.242   0.173   0.377   0.193   0.028   0.800  -0.098
 -2.0  4.5   7024    0  -0.182   0.280   0.198   0.423   0.220   0.032   0.900  -0.107
 -2.0  4.5   6819    0  -0.209   0.317   0.222   0.469   0.247   0.037   1.000  -0.116
 -2.0  4.5   6619    0  -0.234   0.353   0.245   0.513   0.275   0.042   1.100  -0.127
 -2.0  4.5   6425    0  -0.254   0.388   0.267   0.556   0.304   0.047   1.200  -0.138
 -2.0  4.5   6238    0  -0.266   0.423   0.290   0.597   0.334   0.052   1.300  -0.149
 -2.0  4.5   6058    0  -0.267   0.457   0.313   0.639   0.363   0.056   1.400  -0.162
 -2.0  4.5   5886    0  -0.256   0.493   0.336   0.680   0.393   0.061   1.500  -0.175
 -2.0  4.5   5720    0  -0.230   0.529   0.360   0.721   0.422   0.065   1.600  -0.190
 -2.0  4.5   5561    0  -0.190   0.566   0.384   0.762   0.452   0.070   1.700  -0.207
 -2.0  4.5   5410    0  -0.137   0.604   0.408   0.803   0.481   0.074   1.800  -0.226
 -2.0  4.5   5268    0  -0.073   0.643   0.432   0.845   0.510   0.078   1.900  -0.249
 -2.0  4.5   5134    0   0.004   0.684   0.457   0.888   0.539   0.083   2.000  -0.276
 -2.0  4.5   5008    0   0.091   0.726   0.481   0.932   0.568   0.087   2.100  -0.307
 -2.0  4.5   4891    0   0.185   0.770   0.505   0.977   0.597   0.091   2.200  -0.343
 -2.0  4.5   4780    0   0.284   0.815   0.530   1.023   0.625   0.096   2.300  -0.382
 -2.0  4.5   4674    0   0.388   0.863   0.555   1.072   0.652   0.100   2.400  -0.426
 -2.0  4.5   4570    0   0.493   0.912   0.579   1.122   0.678   0.104   2.500  -0.476
 -2.0  4.5   4473    0   0.598   0.963   0.605   1.173   0.702   0.109   2.600  -0.529
 -2.0  4.5   4384    0   0.702   1.015   0.630   1.227   0.724   0.113   2.700  -0.583
 -2.0  4.5   4299    0   0.803   1.068   0.656   1.281   0.745   0.118   2.800  -0.640
 -2.0  4.5   4219    0   0.899   1.119   0.681   1.337   0.765   0.123   2.900  -0.698
 -2.0  4.5   4144    0   0.991   1.170   0.707   1.395   0.783   0.128   3.000  -0.757
 -2.0  4.5   4075    0   1.084   1.219   0.733   1.453   0.800   0.133   3.100  -0.806
 -2.0  4.5   4011    0   1.164   1.266   0.758   1.512   0.816   0.138   3.200  -0.843
 -2.0  4.5   3950    0   1.240   1.312   0.784   1.572   0.831   0.144   3.300  -0.880
 -2.0  4.5   3889    0   1.299   1.354   0.810   1.633   0.844   0.149   3.400  -0.931
 -2.0  4.5   3827    0   1.347   1.393   0.835   1.695   0.856   0.154   3.500  -1.001
 -2.0  4.5   3762    0   1.382   1.428   0.862   1.758   0.867   0.160   3.600  -1.083
 -2.0  4.5   3701    0   1.402   1.461   0.888   1.822   0.876   0.166   3.700  -1.167
 -2.0  4.5   3653    0   1.406   1.490   0.914   1.886   0.884   0.171   3.800  -1.252
 -2.0  4.5   3615    0   1.396   1.516   0.939   1.950   0.890   0.177   3.900  -1.337
 -2.0  4.5   3576    0   1.376   1.541   0.962   2.015   0.896   0.183   4.000  -1.422
 -2.0  4.5   3537    0   1.349   1.564   0.983   2.080   0.900   0.189   4.100  -1.508
 -2.0  4.5   3503    0   1.320   1.586   1.003   2.146   0.905   0.195   4.200  -1.594
 -2.0  4.5   3464    0   1.292   1.608   1.022   2.211   0.909   0.201   4.300  -1.681
 -2.0  4.5   3422    0   1.265   1.629   1.041   2.278   0.913   0.207   4.400  -1.768
 -2.0  4.5   3379    0   1.240   1.648   1.060   2.345   0.916   0.213   4.500  -1.856
 -2.0  4.5   3336    0   1.219   1.666   1.079   2.411   0.919   0.219   4.600  -1.943
 -2.0  4.5   3292    0   1.196   1.683   1.098   2.479   0.921   0.225   4.700  -2.031
 -2.0  4.5   3246    0   1.185   1.699   1.118   2.547   0.923   0.230   4.800  -2.120
 -2.0  4.5   3199    0   1.179   1.713   1.139   2.615   0.925   0.236   4.900  -2.209
 -2.0  4.5   3167    0   1.178   1.725   1.160   2.684   0.926   0.242   5.000  -2.280
 -2.0  4.5   3055    0   1.183   1.781   1.252   2.950   0.934   0.264   5.400  -2.653
 -2.0  4.5   2974    0   1.225   1.832   1.356   3.206   0.946   0.286   5.800  -3.007
 -2.0  4.5   2898    0   1.293   1.880   1.470   3.446   0.965   0.308   6.200  -3.361
 -2.0  4.5   2820    0   1.381   1.924   1.590   3.667   0.991   0.330   6.600  -3.714
 -2.0  4.5   2732    0   1.487   1.964   1.712   3.870   1.023   0.353   7.000  -4.067
 -2.0  4.5   2630    0   1.613   1.998   1.835   4.057   1.061   0.377   7.400  -4.421
 -2.0  4.5   2534    0   1.759   2.026   1.960   4.230   1.106   0.402   7.800  -4.778
 -2.0  4.5   2452    0   1.927   2.048   2.086   4.390   1.156   0.428   8.200  -5.137
 -2.0  4.5   2370    0   2.117   2.066   2.213   4.538   1.214   0.455   8.600  -5.498
 -2.0  4.5   2286    0   2.330   2.080   2.341   4.672   1.281   0.484   9.000  -5.862
 -2.0  4.5   2190    0   2.587   2.109   2.470   4.795   1.356   0.514   9.400  -6.228
 -2.0  4.5   2065    0   2.835   2.123   2.598   4.903   1.441   0.544   9.800  -6.593
 -2.0  4.5   1923    0   3.105   2.133   2.725   4.997   1.538   0.576  10.200  -6.959
 -2.0  5.0  52500    0  -1.200  -0.370  -0.160  -0.470  -0.251  -0.041  -1.060  -4.559
 -2.0  5.0  44937    0  -1.180  -0.350  -0.150  -0.440  -0.237  -0.038  -1.000  -4.047
 -2.0  5.0  36079    0  -1.140  -0.320  -0.140  -0.409  -0.213  -0.034  -0.900  -3.359
 -2.0  5.0  28895    0  -1.037  -0.293  -0.127  -0.369  -0.189  -0.030  -0.800  -2.859
 -2.0  5.0  23701    0  -0.912  -0.269  -0.115  -0.339  -0.166  -0.026  -0.700  -2.611
 -2.0  5.0  19452    0  -0.789  -0.235  -0.098  -0.298  -0.143  -0.022  -0.600  -2.331
 -2.0  5.0  16720    0  -0.670  -0.202  -0.082  -0.255  -0.119  -0.019  -0.500  -2.041
 -2.0  5.0  15140    0  -0.561  -0.172  -0.067  -0.214  -0.096  -0.015  -0.400  -1.707
 -2.0  5.0  13730    0  -0.449  -0.142  -0.052  -0.166  -0.073  -0.012  -0.300  -1.300
 -2.0  5.0  12307    0  -0.314  -0.106  -0.035  -0.119  -0.050  -0.008  -0.200  -0.913
 -2.0  5.0  11035    0  -0.207  -0.069  -0.018  -0.066  -0.026  -0.005  -0.100  -0.581
 -2.0  5.0   9996    0  -0.104  -0.030   0.001  -0.008  -0.003  -0.001   0.000  -0.339
 -2.0  5.0   9276    0  -0.076   0.009   0.018   0.047   0.021   0.002   0.100  -0.204
 -2.0  5.0   8795    0  -0.066   0.042   0.036   0.097   0.045   0.006   0.200  -0.150
 -2.0  5.0   8463    0  -0.056   0.075   0.056   0.143   0.069   0.009   0.300  -0.127
 -2.0  5.0   8221    0  -0.061   0.107   0.078   0.190   0.093   0.013   0.400  -0.115
 -2.0  5.0   8000    0  -0.073   0.139   0.101   0.236   0.117   0.016   0.500  -0.111
 -2.0  5.0   7791    0  -0.093   0.175   0.125   0.284   0.142   0.020   0.600  -0.111
 -2.0  5.0   7569    0  -0.125   0.207   0.150   0.330   0.168   0.024   0.700  -0.114
 -2.0  5.0   7326    0  -0.145   0.246   0.175   0.377   0.193   0.028   0.800  -0.120
 -2.0  5.0   7096    0  -0.167   0.284   0.200   0.423   0.220   0.032   0.900  -0.127
 -2.0  5.0   6879    0  -0.191   0.322   0.225   0.468   0.247   0.037   1.000  -0.135
 -2.0  5.0   6667    0  -0.214   0.359   0.249   0.512   0.275   0.042   1.100  -0.144
 -2.0  5.0   6464    0  -0.233   0.394   0.272   0.555   0.303   0.046   1.200  -0.152
 -2.0  5.0   6268    0  -0.245   0.428   0.295   0.597   0.333   0.051   1.300  -0.161
 -2.0  5.0   6080    0  -0.247   0.462   0.319   0.639   0.362   0.056   1.400  -0.170
 -2.0  5.0   5900    0  -0.237   0.496   0.343   0.681   0.391   0.060   1.500  -0.181
 -2.0  5.0   5726    0  -0.214   0.531   0.367   0.723   0.420   0.065   1.600  -0.194
 -2.0  5.0   5562    0  -0.180   0.567   0.392   0.765   0.450   0.069   1.700  -0.209
 -2.0  5.0   5406    0  -0.131   0.603   0.417   0.808   0.479   0.074   1.800  -0.228
 -2.0  5.0   5259    0  -0.072   0.641   0.442   0.852   0.507   0.078   1.900  -0.251
 -2.0  5.0   5123    0   0.000   0.681   0.466   0.896   0.536   0.082   2.000  -0.277
 -2.0  5.0   4997    0   0.081   0.722   0.491   0.941   0.565   0.086   2.100  -0.309
 -2.0  5.0   4881    0   0.168   0.765   0.516   0.988   0.593   0.091   2.200  -0.345
 -2.0  5.0   4772    0   0.261   0.809   0.541   1.037   0.621   0.095   2.300  -0.384
 -2.0  5.0   4665    0   0.356   0.856   0.566   1.087   0.647   0.099   2.400  -0.430
 -2.0  5.0   4559    0   0.453   0.905   0.591   1.139   0.673   0.103   2.500  -0.482
 -2.0  5.0   4460    0   0.551   0.956   0.616   1.193   0.697   0.108   2.600  -0.536
 -2.0  5.0   4369    0   0.646   1.007   0.642   1.250   0.718   0.113   2.700  -0.591
 -2.0  5.0   4283    0   0.739   1.058   0.668   1.307   0.739   0.117   2.800  -0.648
 -2.0  5.0   4202    0   0.828   1.109   0.694   1.366   0.757   0.122   2.900  -0.707
 -2.0  5.0   4127    0   0.912   1.159   0.720   1.425   0.775   0.127   3.000  -0.766
 -2.0  5.0   4059    0   0.994   1.207   0.746   1.486   0.791   0.132   3.100  -0.816
 -2.0  5.0   3995    0   1.065   1.253   0.772   1.548   0.806   0.138   3.200  -0.855
 -2.0  5.0   3933    0   1.129   1.297   0.798   1.611   0.819   0.143   3.300  -0.895
 -2.0  5.0   3870    0   1.180   1.338   0.824   1.675   0.832   0.148   3.400  -0.949
 -2.0  5.0   3806    0   1.219   1.377   0.850   1.739   0.843   0.154   3.500  -1.021
 -2.0  5.0   3738    0   1.246   1.412   0.876   1.804   0.853   0.159   3.600  -1.103
 -2.0  5.0   3673    0   1.259   1.444   0.902   1.870   0.861   0.165   3.700  -1.188
 -2.0  5.0   3625    0   1.259   1.473   0.928   1.935   0.867   0.171   3.800  -1.273
 -2.0  5.0   3592    0   1.248   1.500   0.952   2.001   0.872   0.177   3.900  -1.358
 -2.0  5.0   3559    0   1.230   1.525   0.974   2.066   0.876   0.183   4.000  -1.443
 -2.0  5.0   3527    0   1.209   1.549   0.995   2.132   0.880   0.189   4.100  -1.529
 -2.0  5.0   3498    0   1.188   1.572   1.014   2.198   0.883   0.195   4.200  -1.615
 -2.0  5.0   3462    0   1.170   1.595   1.033   2.265   0.886   0.201   4.300  -1.702
 -2.0  5.0   3419    0   1.154   1.617   1.052   2.331   0.889   0.207   4.400  -1.789
 -2.0  5.0   3376    0   1.142   1.637   1.071   2.399   0.892   0.213   4.500  -1.876
 -2.0  5.0   3333    0   1.134   1.657   1.089   2.466   0.894   0.219   4.600  -1.964
 -2.0  5.0   3288    0   1.127   1.676   1.109   2.533   0.896   0.225   4.700  -2.051
 -2.0  5.0   3242    0   1.128   1.694   1.128   2.601   0.897   0.231   4.800  -2.139
 -2.0  5.0   3195    0   1.132   1.711   1.149   2.669   0.898   0.237   4.900  -2.228
 -2.0  5.0   3162    0   1.142   1.726   1.171   2.737   0.898   0.242   5.000  -2.298
 -2.0  5.0   3050    0   1.188   1.791   1.262   3.002   0.906   0.265   5.400  -2.669
 -2.0  5.0   2969    0   1.262   1.852   1.366   3.254   0.918   0.287   5.800  -3.022
 -2.0  5.0   2893    0   1.352   1.909   1.481   3.488   0.937   0.309   6.200  -3.373
 -2.0  5.0   2815    0   1.456   1.961   1.601   3.703   0.964   0.331   6.600  -3.723
 -2.0  5.0   2726    0   1.574   2.006   1.723   3.900   0.999   0.353   7.000  -4.074
 -2.0  5.0   2623    0   1.712   2.043   1.846   4.081   1.040   0.377   7.400  -4.426
 -2.0  5.0   2527    0   1.872   2.072   1.971   4.248   1.087   0.402   7.800  -4.781
 -2.0  5.0   2445    0   2.055   2.095   2.096   4.402   1.142   0.428   8.200  -5.139
 -2.0  5.0   2363    0   2.261   2.112   2.223   4.542   1.205   0.456   8.600  -5.499
 -2.0  5.0   2279    0   2.492   2.124   2.351   4.668   1.276   0.484   9.000  -5.862
 -2.0  5.0   2182    0   2.765   2.152   2.479   4.782   1.357   0.514   9.400  -6.226
 -2.0  5.0   2057    0   3.035   2.163   2.607   4.881   1.450   0.544   9.800  -6.591
 -2.0  5.0   1913    0   3.326   2.168   2.733   4.965   1.554   0.576  10.200  -6.955
 -2.0  5.5  52500    0  -1.200  -0.370  -0.160  -0.470  -0.251  -0.041  -1.060  -4.519
 -2.0  5.5  44937    0  -1.180  -0.350  -0.150  -0.440  -0.237  -0.038  -1.000  -4.007
 -2.0  5.5  36079    0  -1.140  -0.320  -0.140  -0.409  -0.213  -0.034  -0.900  -3.319
 -2.0  5.5  28895    0  -1.037  -0.293  -0.127  -0.369  -0.189  -0.030  -0.800  -2.863
 -2.0  5.5  23701    0  -0.912  -0.269  -0.115  -0.339  -0.166  -0.026  -0.700  -2.687
 -2.0  5.5  19452    0  -0.789  -0.235  -0.098  -0.298  -0.143  -0.022  -0.600  -2.419
 -2.0  5.5  16722    0  -0.670  -0.202  -0.081  -0.255  -0.119  -0.019  -0.500  -2.103
 -2.0  5.5  15153    0  -0.561  -0.172  -0.067  -0.214  -0.096  -0.015  -0.400  -1.749
 -2.0  5.5  13759    0  -0.449  -0.142  -0.052  -0.166  -0.073  -0.012  -0.300  -1.322
 -2.0  5.5  12349    0  -0.314  -0.106  -0.035  -0.119  -0.050  -0.008  -0.200  -0.920
 -2.0  5.5  11093    0  -0.207  -0.069  -0.017  -0.066  -0.026  -0.005  -0.100  -0.581
 -2.0  5.5  10088    0  -0.104  -0.030   0.002  -0.008  -0.003  -0.001   0.000  -0.345
 -2.0  5.5   9384    0  -0.076   0.009   0.019   0.047   0.021   0.002   0.100  -0.221
 -2.0  5.5   8886    0  -0.066   0.042   0.038   0.097   0.045   0.006   0.200  -0.176
 -2.0  5.5   8553    0  -0.055   0.076   0.058   0.143   0.069   0.009   0.300  -0.157
 -2.0  5.5   8331    0  -0.058   0.108   0.080   0.190   0.093   0.013   0.400  -0.147
 -2.0  5.5   8121    0  -0.069   0.140   0.103   0.236   0.117   0.016   0.500  -0.142
 -2.0  5.5   7916    0  -0.087   0.177   0.127   0.283   0.142   0.020   0.600  -0.140
 -2.0  5.5   7685    0  -0.116   0.210   0.152   0.329   0.168   0.024   0.700  -0.141
 -2.0  5.5   7424    0  -0.133   0.249   0.178   0.376   0.193   0.028   0.800  -0.145
 -2.0  5.5   7175    0  -0.153   0.289   0.203   0.422   0.220   0.032   0.900  -0.150
 -2.0  5.5   6944    0  -0.173   0.327   0.228   0.467   0.246   0.037   1.000  -0.157
 -2.0  5.5   6719    0  -0.194   0.364   0.253   0.511   0.274   0.041   1.100  -0.162
 -2.0  5.5   6505    0  -0.212   0.400   0.277   0.554   0.303   0.046   1.200  -0.168
 -2.0  5.5   6299    0  -0.224   0.433   0.301   0.597   0.331   0.051   1.300  -0.174
 -2.0  5.5   6102    0  -0.227   0.467   0.326   0.640   0.360   0.055   1.400  -0.180
 -2.0  5.5   5913    0  -0.219   0.500   0.351   0.683   0.389   0.060   1.500  -0.189
 -2.0  5.5   5732    0  -0.199   0.534   0.376   0.726   0.418   0.064   1.600  -0.199
 -2.0  5.5   5561    0  -0.170   0.567   0.401   0.770   0.447   0.069   1.700  -0.213
 -2.0  5.5   5399    0  -0.126   0.603   0.426   0.814   0.476   0.073   1.800  -0.230
 -2.0  5.5   5249    0  -0.072   0.640   0.451   0.859   0.505   0.077   1.900  -0.252
 -2.0  5.5   5111    0  -0.006   0.678   0.477   0.906   0.533   0.082   2.000  -0.279
 -2.0  5.5   4986    0   0.068   0.718   0.502   0.953   0.561   0.086   2.100  -0.310
 -2.0  5.5   4872    0   0.148   0.760   0.527   1.001   0.589   0.090   2.200  -0.346
 -2.0  5.5   4764    0   0.232   0.804   0.553   1.052   0.617   0.094   2.300  -0.387
 -2.0  5.5   4656    0   0.318   0.850   0.578   1.104   0.643   0.098   2.400  -0.434
 -2.0  5.5   4547    0   0.405   0.898   0.603   1.159   0.668   0.103   2.500  -0.488
 -2.0  5.5   4446    0   0.492   0.948   0.629   1.216   0.691   0.107   2.600  -0.544
 -2.0  5.5   4354    0   0.578   0.999   0.655   1.275   0.712   0.112   2.700  -0.599
 -2.0  5.5   4267    0   0.662   1.049   0.682   1.335   0.732   0.117   2.800  -0.657
 -2.0  5.5   4185    0   0.742   1.099   0.708   1.397   0.750   0.122   2.900  -0.716
 -2.0  5.5   4110    0   0.817   1.148   0.735   1.460   0.766   0.127   3.000  -0.775
 -2.0  5.5   4042    0   0.887   1.195   0.761   1.524   0.782   0.132   3.100  -0.826
 -2.0  5.5   3978    0   0.948   1.240   0.788   1.588   0.796   0.137   3.200  -0.868
 -2.0  5.5   3915    0   1.001   1.283   0.814   1.654   0.808   0.142   3.300  -0.912
 -2.0  5.5   3850    0   1.042   1.323   0.840   1.721   0.820   0.148   3.400  -0.970
 -2.0  5.5   3784    0   1.072   1.361   0.867   1.788   0.830   0.153   3.500  -1.043
 -2.0  5.5   3713    0   1.090   1.395   0.893   1.856   0.838   0.159   3.600  -1.126
 -2.0  5.5   3642    0   1.097   1.427   0.918   1.923   0.845   0.164   3.700  -1.211
 -2.0  5.5   3594    0   1.093   1.456   0.943   1.990   0.850   0.170   3.800  -1.297
 -2.0  5.5   3567    0   1.082   1.483   0.966   2.057   0.854   0.176   3.900  -1.382
 -2.0  5.5   3542    0   1.068   1.509   0.987   2.123   0.856   0.183   4.000  -1.467
 -2.0  5.5   3518    0   1.055   1.533   1.007   2.189   0.859   0.189   4.100  -1.553
 -2.0  5.5   3496    0   1.046   1.558   1.026   2.256   0.861   0.195   4.200  -1.639
 -2.0  5.5   3462    0   1.040   1.581   1.044   2.323   0.864   0.201   4.300  -1.725
 -2.0  5.5   3419    0   1.039   1.605   1.063   2.390   0.866   0.207   4.400  -1.812
 -2.0  5.5   3376    0   1.044   1.627   1.081   2.458   0.867   0.213   4.500  -1.899
 -2.0  5.5   3333    0   1.051   1.648   1.100   2.525   0.869   0.219   4.600  -1.986
 -2.0  5.5   3288    0   1.062   1.669   1.119   2.593   0.870   0.225   4.700  -2.074
 -2.0  5.5   3242    0   1.078   1.689   1.139   2.660   0.871   0.232   4.800  -2.161
 -2.0  5.5   3195    0   1.096   1.708   1.159   2.728   0.871   0.237   4.900  -2.249
 -2.0  5.5   3162    0   1.115   1.725   1.181   2.794   0.871   0.243   5.000  -2.319
 -2.0  5.5   3050    0   1.207   1.801   1.273   3.057   0.877   0.266   5.400  -2.688
 -2.0  5.5   2969    0   1.315   1.873   1.377   3.304   0.889   0.288   5.800  -3.037
 -2.0  5.5   2893    0   1.426   1.939   1.491   3.533   0.909   0.310   6.200  -3.386
 -2.0  5.5   2815    0   1.541   1.998   1.612   3.741   0.937   0.332   6.600  -3.733
 -2.0  5.5   2726    0   1.670   2.048   1.734   3.931   0.974   0.354   7.000  -4.081
 -2.0  5.5   2623    0   1.818   2.089   1.857   4.106   1.018   0.378   7.400  -4.431
 -2.0  5.5   2527    0   1.989   2.119   1.982   4.266   1.069   0.402   7.800  -4.784
 -2.0  5.5   2445    0   2.186   2.142   2.107   4.413   1.128   0.428   8.200  -5.141
 -2.0  5.5   2363    0   2.408   2.158   2.233   4.546   1.195   0.456   8.600  -5.500
 -2.0  5.5   2279    0   2.656   2.168   2.360   4.664   1.272   0.484   9.000  -5.861
 -2.0  5.5   2182    0   2.943   2.195   2.489   4.770   1.359   0.514   9.400  -6.225
 -2.0  5.5   2057    0   3.235   2.202   2.615   4.859   1.458   0.544   9.800  -6.588
 -2.0  5.5   1913    0   3.548   2.203   2.741   4.934   1.570   0.576  10.200  -6.952
 -1.5 -0.5  44000    0  -1.201  -0.370  -0.160  -0.470  -0.251  -0.041  -1.060  -4.456
 -1.5 -0.5  38450    0  -1.176  -0.345  -0.145  -0.435  -0.237  -0.038  -1.000  -4.026
 -1.5 -0.5  34174    0  -1.143  -0.304  -0.122  -0.384  -0.213  -0.034  -0.900  -3.671
 -1.5 -0.5  30767    0  -1.112  -0.263  -0.106  -0.329  -0.190  -0.030  -0.800  -3.316
 -1.5 -0.5  26892    0  -1.071  -0.225  -0.083  -0.275  -0.166  -0.026  -0.700  -2.801
 -1.5 -0.5  23638    0  -1.008  -0.202  -0.075  -0.244  -0.143  -0.022  -0.600  -2.288
 -1.5 -0.5  21298    0  -0.952  -0.185  -0.065  -0.219  -0.119  -0.019  -0.500  -1.924
 -1.5 -0.5  18905    0  -0.902  -0.170  -0.054  -0.196  -0.096  -0.015  -0.400  -1.626
 -1.5 -0.5  16657    0  -0.803  -0.138  -0.047  -0.152  -0.073  -0.012  -0.300  -1.354
 -1.5 -0.5  14839    0  -0.716  -0.114  -0.037  -0.117  -0.050  -0.008  -0.200  -1.079
 -1.5 -0.5  13238    0  -0.616  -0.088  -0.025  -0.074  -0.026  -0.005  -0.100  -0.773
 -1.5 -0.5  11726    0  -0.500  -0.058  -0.013  -0.024  -0.003  -0.001   0.000  -0.520
 -1.5 -0.5  10281    0  -0.382  -0.032  -0.002   0.020   0.021   0.002   0.100  -0.312
 -1.5 -0.5   9073    0  -0.206  -0.002   0.013   0.068   0.045   0.006   0.200  -0.118
 -1.5 -0.5   8332    0  -0.095   0.026   0.033   0.117   0.069   0.009   0.300  -0.012
 -1.5 -0.5   7890    0  -0.084   0.067   0.057   0.174   0.093   0.013   0.400   0.018
 -1.5 -0.5   7570    0  -0.102   0.107   0.083   0.229   0.118   0.016   0.500   0.026
 -1.5 -0.5   7316    0  -0.130   0.145   0.108   0.282   0.143   0.020   0.600   0.026
 -1.5 -0.5   7079    0  -0.201   0.178   0.134   0.335   0.168   0.024   0.700   0.020
 -1.5 -0.5   6848    0  -0.247   0.209   0.159   0.385   0.194   0.028   0.800   0.008
 -1.5 -0.5   6625    0  -0.297   0.241   0.184   0.437   0.222   0.033   0.900  -0.008
 -1.5 -0.5   6431    0  -0.346   0.273   0.207   0.489   0.251   0.038   1.000  -0.027
 -1.5 -0.5   6267    0  -0.387   0.308   0.229   0.541   0.281   0.044   1.100  -0.047
 -1.5 -0.5   6113    0  -0.411   0.345   0.250   0.590   0.313   0.049   1.200  -0.067
 -1.5 -0.5   5963    0  -0.415   0.387   0.271   0.636   0.345   0.055   1.300  -0.088
