line                  time        mass     lg(L)  lg(Teff)        1H_surf       4He_surf       12C_surf       13C_surf       14N_surf       16O_surf       17O_surf       18O_surf      20Ne_surf      22Ne_surf  26Al_surf  Mcc/Mt   lg(Teff)  lg(Md)  lg(rhoc)    lg(Tc)         1H_cen        4He_cen        12C_cen        13C_cen        14N_cen        16O_cen        17O_cen        18O_cen       20Ne_cen       22Ne_cen   26Al_cen  Omeg_surf   Omeg_cen     Rp/Req   Md/Md(0)   v_crit1   v_crit2    v_equa  Om/Om_cr  Gamma_Ed  lg(Mdot_mech)             L_tot
   -                    yr        Msun      Lsun        K      mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.       -          K   Ms/yr     g/cm3         K     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.        s-1        s-1          -          -      km/s      km/s      km/s         -         -        Msun/yr     10^53 g cm2/s

  1  3.883018170983031E+04  120.000000  6.232531  4.967803  7.5160000E-01  2.4835880E-01  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.000E+00  0.7951  4.967803  -30.000  1.579985  8.102410  7.4859680E-01  2.5140320E-01  1.2871450E-11  3.5913274E-12  5.0103040E-10  2.7920373E-12  1.6592438E-14  1.2891137E-18  1.9093700E-17  7.4964935E-18  1.220E-18  1.973E-04  1.973E-04  9.466E-01  1.095E+00  1.77E+03  0.00E+00  7.08E+02  0.568111  0.383277  0.0000000E+00  5.4181047194E+00
  2  1.213728462579588E+05  120.000000  6.235344  4.964041  7.5160000E-01  2.4835880E-01  1.2368407E-60  5.1273324E-64  5.6485117E-66  5.2327109E-73  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.000E+00  0.7898  4.964041  -30.000  1.555920  8.094817  7.3971162E-01  2.6028838E-01  1.8801625E-11  5.2420550E-12  7.4711121E-10  4.4039690E-12  2.3869150E-14  2.3552206E-18  2.6460001E-17  9.2419288E-18  2.761E-18  1.836E-04  1.906E-04  9.508E-01  1.087E+00  1.75E+03  0.00E+00  6.71E+02  0.547715  0.385767  0.0000000E+00  5.4181047194E+00
  3  1.951411817282726E+05  120.000000  6.238004  4.961614  7.5160000E-01  2.4835880E-01  2.0273066E-55  5.7833894E-57  4.5932952E-57  1.9928466E-62  1.0534331E-65  6.1656562E-69  6.9115020E-70  2.3843571E-71  0.000E+00  0.7844  4.961614  -30.000  1.546369  8.092033  7.3082643E-01  2.6917357E-01  2.2867131E-11  6.3738335E-12  9.1556846E-10  5.4171940E-12  2.8715399E-14  2.9115913E-18  3.2032678E-17  1.1195485E-17  3.409E-18  1.802E-04  1.873E-04  9.506E-01  1.088E+00  1.74E+03  0.00E+00  6.68E+02  0.548917  0.388137  0.0000000E+00  5.4181047194E+00
  4  2.634369784000357E+05  120.000000  6.240812  4.959740  7.5160000E-01  2.4835880E-01  3.0056427E-52  5.2407404E-53  1.3224237E-50  1.4332035E-52  5.9964687E-55  3.5787500E-58  5.4366708E-58  1.6144229E-59  0.000E+00  0.7788  4.959740  -30.000  1.540977  8.090624  7.2194125E-01  2.7805875E-01  2.6371275E-11  7.3498802E-12  1.0576347E-09  6.2455114E-12  3.2952246E-14  3.2682208E-18  3.6796046E-17  1.2956754E-17  3.874E-18  1.778E-04  1.852E-04  9.502E-01  1.089E+00  1.73E+03  0.00E+00  6.67E+02  0.551023  0.390656  0.0000000E+00  5.4181047194E+00
  5  3.274413309728761E+05  120.000000  6.243573  4.957973  7.5160000E-01  2.4835880E-01  5.0493042E-46  1.3933451E-46  8.8717102E-44  9.8894904E-46  4.2870058E-48  2.5158321E-51  3.6783462E-51  9.4684895E-53  0.000E+00  0.7735  4.957973  -30.000  1.536215  8.089420  7.1305606E-01  2.8694394E-01  2.9550350E-11  8.2352637E-12  1.1870991E-09  7.0087848E-12  3.6780874E-14  3.6127330E-18  4.1098339E-17  1.4503353E-17  4.356E-18  1.756E-04  1.832E-04  9.497E-01  1.090E+00  1.72E+03  0.00E+00  6.67E+02  0.553404  0.393147  0.0000000E+00  5.4181047194E+00
  6  3.879506223954578E+05  120.000000  6.246357  4.956297  7.5160000E-01  2.4835880E-01  3.8385907E-42  1.0603585E-42  6.8491832E-40  7.9379788E-42  3.5567653E-44  2.0219176E-47  2.8268169E-47  5.2459739E-49  0.000E+00  0.7684  4.956297  -30.000  1.532342  8.088505  7.0417088E-01  2.9582912E-01  3.2573533E-11  9.0773604E-12  1.3093944E-09  7.7239510E-12  4.0435743E-14  3.9079319E-18  4.5167621E-17  1.5979799E-17  4.808E-18  1.737E-04  1.815E-04  9.492E-01  1.092E+00  1.71E+03  0.00E+00  6.67E+02  0.556009  0.395675  0.0000000E+00  5.4181047194E+00
  7  4.455777449183430E+05  120.000000  6.249144  4.954657  7.5160000E-01  2.4835880E-01  9.9427901E-39  2.7457021E-39  1.7979194E-36  2.2662959E-38  1.0520948E-40  5.8046283E-44  7.3636431E-44  6.1371400E-46  0.000E+00  0.7633  4.954657  -30.000  1.529050  8.087778  6.9528569E-01  3.0471431E-01  3.5509484E-11  9.8952847E-12  1.4273904E-09  8.4079769E-12  4.3998379E-14  4.1640708E-18  4.9097771E-17  1.7419855E-17  5.238E-18  1.719E-04  1.799E-04  9.486E-01  1.094E+00  1.70E+03  0.00E+00  6.67E+02  0.558879  0.398223  0.0000000E+00  5.4181047194E+00
  8  5.007578675113064E+05  120.000000  6.251939  4.953043  7.5160000E-01  2.4835880E-01  5.2373157E-36  1.4460268E-36  9.5373065E-34  1.2878217E-35  6.0998778E-38  3.3124879E-41  3.8839433E-41  1.3901337E-43  0.000E+00  0.7584  4.953043  -30.000  1.526139  8.087172  6.8640051E-01  3.1359949E-01  3.8397683E-11  1.0700010E-11  1.5427934E-09  9.0715219E-12  4.7513183E-14  4.3899757E-18  5.2944281E-17  1.8842484E-17  5.657E-18  1.702E-04  1.785E-04  9.479E-01  1.095E+00  1.69E+03  0.00E+00  6.68E+02  0.561927  0.400793  0.0000000E+00  5.4181047194E+00
