line                  time        mass     lg(L)  lg(Teff)        1H_surf       4He_surf       12C_surf       13C_surf       14N_surf       16O_surf       17O_surf       18O_surf      20Ne_surf      22Ne_surf  26Al_surf  Mcc/Mt   lg(Teff)  lg(Md)  lg(rhoc)    lg(Tc)         1H_cen        4He_cen        12C_cen        13C_cen        14N_cen        16O_cen        17O_cen        18O_cen       20Ne_cen       22Ne_cen   26Al_cen  Omeg_surf   Omeg_cen     Rp/Req   Md/Md(0)   v_crit1   v_crit2    v_equa  Om/Om_cr  Gamma_Ed  lg(Mdot_mech)             L_tot
   -                    yr        Msun      Lsun        K      mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.       -          K   Ms/yr     g/cm3         K     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.        s-1        s-1          -          -      km/s      km/s      km/s         -         -        Msun/yr     10^53 g cm2/s

  1  0.385941288251557E+06   11.976576  3.944418  4.440032  0.7380335E+00  0.2559004E+00  9.7849391E-04  1.1874615E-05  2.8232487E-04  2.4507751E-03  9.7097199E-07  5.5284603E-06  8.0438135E-04  6.5060718E-05  0.000E+00  0.3555  4.440032   -8.932  1.025560  7.547898  0.7317764E+00  0.2622376E+00  1.4370694E-05  3.8967859E-06  2.2757262E-03  1.4684333E-03  6.8470578E-06  5.4224543E-09  8.0438135E-04  6.5060718E-05  0.000E+00  1.527E-04  1.917E-04  8.143E-01  1.247E+00  6.43E+02  0.00E+00  4.80E+02  0.911658  0.019840  0.0000000E+00  2.2952300379E-01
  2  0.755891294714389E+06   11.976140  3.949078  4.437797  0.7380335E+00  0.2559004E+00  9.7849388E-04  1.1874645E-05  2.8232487E-04  2.4507751E-03  9.7097200E-07  5.5284602E-06  8.0438135E-04  6.5060718E-05  0.000E+00  0.3535  4.437797   -8.926  1.011547  7.544199  0.7238847E+00  0.2701974E+00  1.7009011E-05  4.6066746E-06  2.7443642E-03  9.3046802E-04  4.6994877E-06  3.4307610E-09  8.0438135E-04  6.5060718E-05  0.000E+00  1.527E-04  1.917E-04  8.143E-01  1.247E+00  6.43E+02  0.00E+00  4.80E+02  0.911658  0.019840  0.0000000E+00  2.2952300379E-01
  3  0.111706778323739E+07   11.975707  3.954106  4.436348  0.7380336E+00  0.2559004E+00  9.7848949E-04  1.1877960E-05  2.8232661E-04  2.4507751E-03  9.7097456E-07  5.5284516E-06  8.0438135E-04  6.5060718E-05  0.000E+00  0.3518  4.436348   -8.916  1.005059  7.542878  0.7163681E+00  0.2777492E+00  1.8467730E-05  5.0016050E-06  2.9862655E-03  6.5289162E-04  3.2991436E-06  2.6798225E-09  8.0438135E-04  6.5060718E-05  0.000E+00  1.500E-04  1.891E-04  8.141E-01  1.248E+00  6.39E+02  0.00E+00  4.78E+02  0.911970  0.020072  0.0000000E+00  2.2944358787E-01
  4  0.148774891619520E+07   11.975251  3.959084  4.435049  0.7380336E+00  0.2559004E+00  9.7845244E-04  1.1900431E-05  2.8234675E-04  2.4507747E-03  9.7100509E-07  5.5283661E-06  8.0438135E-04  6.5060718E-05  0.000E+00  0.3495  4.435049   -8.905  1.001019  7.542424  0.7085077E+00  0.2856328E+00  1.9426385E-05  5.2618698E-06  3.1457649E-03  4.6986944E-04  2.3809637E-06  1.7393197E-09  8.0438135E-04  6.5060718E-05  0.000E+00  1.480E-04  1.868E-04  8.126E-01  1.250E+00  6.36E+02  0.00E+00  4.77E+02  0.913983  0.020304  0.0000000E+00  2.2935995314E-01
  5  0.185843004915302E+07   11.974783  3.964331  4.434207  0.7380337E+00  0.2559006E+00  9.7819382E-04  1.2025260E-05  2.8252093E-04  2.4507711E-03  9.7127707E-07  5.5276926E-06  8.0438135E-04  6.5060718E-05  0.000E+00  0.3480  4.434207   -8.893  0.998701  7.542514  0.7008941E+00  0.2932598E+00  2.0004489E-05  5.4188185E-06  3.2374997E-03  3.6457465E-04  1.8384233E-06  1.3726651E-09  8.0438135E-04  6.5060718E-05  0.000E+00  1.464E-04  1.853E-04  8.109E-01  1.253E+00  6.33E+02  0.00E+00  4.77E+02  0.916151  0.020552  0.0000000E+00  2.2927361772E-01
  6  0.222911118211083E+07   11.974302  3.969608  4.433547  0.7380336E+00  0.2559010E+00  9.7741293E-04  1.2326449E-05  2.8313018E-04  2.4507541E-03  9.7226310E-07  5.5254603E-06  8.0438135E-04  6.5060718E-05  0.000E+00  0.3458  4.433547   -8.880  0.997117  7.542862  0.6931644E+00  0.3009987E+00  2.0422001E-05  5.5314611E-06  3.3000040E-03  2.9279733E-04  1.4635803E-06  1.2527618E-09  8.0438135E-04  6.5060718E-05  0.000E+00  1.448E-04  1.840E-04  8.099E-01  1.254E+00  6.31E+02  0.00E+00  4.76E+02  0.917411  0.020804  0.0000000E+00  2.2918431803E-01
  7  0.259028767063383E+07   11.973819  3.974799  4.432902  0.7380333E+00  0.2559018E+00  9.7572311E-04  1.2869905E-05  2.8457524E-04  2.4507016E-03  9.7468830E-07  5.5202973E-06  8.0438135E-04  6.5060718E-05  0.000E+00  0.3438  4.432902   -8.867  0.996022  7.543357  0.6855141E+00  0.3086553E+00  2.0735627E-05  5.6158606E-06  3.3436809E-03  2.4259835E-04  1.2085009E-06  9.2456329E-10  8.0438135E-04  6.5060718E-05  0.000E+00  1.435E-04  1.828E-04  8.081E-01  1.257E+00  6.28E+02  0.00E+00  4.77E+02  0.919697  0.021055  0.0000000E+00  2.2909416361E-01
  8  0.294671183693942E+07   11.973328  3.979998  4.432012  0.7380321E+00  0.2559038E+00  9.7178464E-04  1.3930168E-05  2.8820317E-04  2.4505299E-03  9.8101328E-07  5.5075257E-06  8.0438135E-04  6.5060718E-05  0.000E+00  0.3418  4.432012   -8.855  0.995286  7.544297  0.6777419E+00  0.3164324E+00  2.1048269E-05  5.7025181E-06  3.3763178E-03  2.0496977E-04  1.0014948E-06  7.5194569E-10  8.0438135E-04  6.5060718E-05  0.000E+00  1.422E-04  1.818E-04  8.055E-01  1.262E+00  6.26E+02  0.00E+00  4.78E+02  0.922918  0.021309  0.0000000E+00  2.2900190678E-01
