line                  time        mass     lg(L)  lg(Teff)        1H_surf       4He_surf       12C_surf       13C_surf       14N_surf       16O_surf       17O_surf       18O_surf      20Ne_surf      22Ne_surf  26Al_surf  Mcc/Mt   lg(Teff)  lg(Md)  lg(rhoc)    lg(Tc)         1H_cen        4He_cen        12C_cen        13C_cen        14N_cen        16O_cen        17O_cen        18O_cen       20Ne_cen       22Ne_cen   26Al_cen  Omeg_surf   Omeg_cen     Rp/Req   Md/Md(0)   v_crit1   v_crit2    v_equa  Om/Om_cr  Gamma_Ed  lg(Mdot_mech)             L_tot
   -                    yr        Msun      Lsun        K      mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.       -          K   Ms/yr     g/cm3         K     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.        s-1        s-1          -          -      km/s      km/s      km/s         -         -        Msun/yr     10^53 g cm2/s

  1  0.412100912808578E+07    2.500000  1.668218  4.124094  0.7380571E+00  0.2559004E+00  9.7849391E-04  1.1874615E-05  2.8232487E-04  2.4507751E-03  9.7097199E-07  5.5284603E-06  8.0438135E-04  6.5060718E-05  0.000E+00  0.2025  4.124094    0.000  1.830656  7.391428  0.7350497E+00  0.2587967E+00  6.8021105E-06  1.8107153E-06  1.5452825E-03  2.2268729E-03  1.0140806E-04  3.6351951E-08  8.0438135E-04  6.5060718E-05  0.000E+00  3.285E-04  3.045E-04  8.833E-01  1.433E+00  5.18E+02  0.00E+00  3.07E+02  0.783889  0.000498  0.0000000E+00  8.1523785467E-03
  2  0.185189725222252E+08    2.500000  1.669405  4.079826  0.7380571E+00  0.2559004E+00  9.7849391E-04  1.1874615E-05  2.8232487E-04  2.4507751E-03  9.7097199E-07  5.5284603E-06  8.0438135E-04  6.5060718E-05  0.000E+00  0.2038  4.079826    0.000  1.816317  7.387549  0.7265471E+00  0.2673598E+00  8.4679857E-06  2.2532955E-06  1.9550972E-03  1.7589665E-03  9.7978249E-05  3.5277766E-08  8.0438135E-04  6.5060718E-05  0.000E+00  2.415E-04  3.045E-04  8.833E-01  1.433E+00  4.68E+02  0.00E+00  2.77E+02  0.783889  0.000499  0.0000000E+00  8.1523785467E-03
  3  0.315065141748276E+08    2.500000  1.672748  4.072945  0.7380571E+00  0.2559004E+00  9.7849391E-04  1.1874615E-05  2.8232487E-04  2.4507751E-03  9.7097199E-07  5.5284603E-06  8.0438135E-04  6.5060718E-05  0.000E+00  0.2067  4.072945    0.000  1.811807  7.387276  0.7182684E+00  0.2756824E+00  9.6811558E-06  2.5752674E-06  2.2394236E-03  1.4459649E-03  8.3147721E-05  2.9421453E-08  8.0438135E-04  6.5060718E-05  0.000E+00  2.289E-04  3.045E-04  8.833E-01  1.433E+00  4.59E+02  0.00E+00  2.72E+02  0.783889  0.000503  0.0000000E+00  8.1523785467E-03
  4  0.429102092844295E+08    2.500000  1.676617  4.070305  0.7380571E+00  0.2559004E+00  9.7849391E-04  1.1874616E-05  2.8232487E-04  2.4507751E-03  9.7097199E-07  5.5284603E-06  8.0438135E-04  6.5060718E-05  0.000E+00  0.2094  4.070305    0.000  1.807940  7.386871  0.7097501E+00  0.2842350E+00  1.0686552E-05  2.8434168E-06  2.4715636E-03  1.1914102E-03  6.9951354E-05  2.4643931E-08  8.0438135E-04  6.5060718E-05  0.000E+00  2.233E-04  3.045E-04  8.833E-01  1.433E+00  4.56E+02  0.00E+00  2.69E+02  0.783889  0.000508  0.0000000E+00  8.1523785467E-03
  5  0.527300578510311E+08    2.500000  1.679996  4.068839  0.7380571E+00  0.2559004E+00  9.7849388E-04  1.1874640E-05  2.8232488E-04  2.4507751E-03  9.7097202E-07  5.5284602E-06  8.0438135E-04  6.5060718E-05  0.000E+00  0.2082  4.068839    0.000  1.805012  7.386666  0.7015075E+00  0.2925044E+00  1.1456451E-05  3.0482070E-06  2.6516031E-03  9.9475715E-04  5.8916618E-05  2.0743120E-08  8.0438135E-04  6.5060718E-05  0.000E+00  2.192E-04  3.045E-04  8.833E-01  1.433E+00  4.53E+02  0.00E+00  2.68E+02  0.783889  0.000512  0.0000000E+00  8.1523785467E-03
  6  0.629933834496729E+08    2.500000  1.683605  4.067524  0.7380570E+00  0.2559004E+00  9.7849302E-04  1.1875152E-05  2.8232535E-04  2.4507751E-03  9.7097405E-07  5.5284591E-06  8.0438135E-04  6.5060718E-05  0.000E+00  0.2078  4.067524    0.000  1.802524  7.386699  0.6931593E+00  0.3008733E+00  1.2027442E-05  3.2003921E-06  2.7911854E-03  8.4293499E-04  4.9726416E-05  1.7484757E-08  8.0438135E-04  6.5060718E-05  0.000E+00  2.163E-04  3.014E-04  8.828E-01  1.436E+00  4.50E+02  0.00E+00  2.67E+02  0.785095  0.000516  0.0000000E+00  8.1523785467E-03
  7  0.735418014260548E+08    2.500000  1.688168  4.066572  0.7380568E+00  0.2559004E+00  9.7848504E-04  1.1879006E-05  2.8233067E-04  2.4507750E-03  9.7100726E-07  5.5284466E-06  8.0438135E-04  6.5060718E-05  0.000E+00  0.2057  4.066572    0.000  1.801497  7.387075  0.6847982E+00  0.3092504E+00  1.2529134E-05  3.3338372E-06  2.8988647E-03  7.2598250E-04  4.2349604E-05  1.4925087E-08  8.0438135E-04  6.5060718E-05  0.000E+00  2.138E-04  2.988E-04  8.821E-01  1.440E+00  4.48E+02  0.00E+00  2.67E+02  0.786894  0.000521  0.0000000E+00  8.1523785467E-03
  8  0.838051270246968E+08    2.500000  1.692345  4.065488  0.7380563E+00  0.2559004E+00  9.7845415E-04  1.1891748E-05  2.8235366E-04  2.4507744E-03  9.7118780E-07  5.5283921E-06  8.0438135E-04  6.5060718E-05  0.000E+00  0.2048  4.065488    0.000  1.800481  7.387563  0.6763638E+00  0.3176982E+00  1.2933679E-05  3.4417366E-06  2.9888656E-03  6.2826634E-04  3.6171793E-05  1.2766796E-08  8.0438135E-04  6.5060718E-05  0.000E+00  2.116E-04  2.966E-04  8.811E-01  1.445E+00  4.46E+02  0.00E+00  2.67E+02  0.789465  0.000526  0.0000000E+00  8.1523785467E-03
