line                  time        mass     lg(L)  lg(Teff)        1H_surf       4He_surf       12C_surf       13C_surf       14N_surf       16O_surf       17O_surf       18O_surf      20Ne_surf      22Ne_surf  26Al_surf  Mcc/Mt   lg(Teff)  lg(Md)  lg(rhoc)    lg(Tc)         1H_cen        4He_cen        12C_cen        13C_cen        14N_cen        16O_cen        17O_cen        18O_cen       20Ne_cen       22Ne_cen   26Al_cen  Omeg_surf   Omeg_cen     Rp/Req   Md/Md(0)   v_crit1   v_crit2    v_equa  Om/Om_cr  Gamma_Ed  lg(Mdot_mech)             L_tot
   -                    yr        Msun      Lsun        K      mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.       -          K   Ms/yr     g/cm3         K     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.        s-1        s-1          -          -      km/s      km/s      km/s         -         -        Msun/yr     10^53 g cm2/s

  1  0.399123720049774E+06    6.999998  3.249072  4.363351  0.7380571E+00  0.2559004E+00  9.7849391E-04  1.1874615E-05  2.8232487E-04  2.4507751E-03  9.7097199E-07  5.5284603E-06  8.0438135E-04  6.5060718E-05  0.000E+00  0.3117  4.363351  -11.456  1.278782  7.504181  0.7350333E+00  0.2588710E+00  1.2083687E-05  3.2445234E-06  1.8835057E-03  1.9174394E-03  1.0145863E-05  8.7566945E-09  8.0438135E-04  6.5060718E-05  0.000E+00  9.584E-05  1.095E-04  9.696E-01  1.033E+00  5.87E+02  0.00E+00  1.77E+02  0.439266  0.006773  0.0000000E+00  3.7194298844E-02
  2  0.164928751822834E+07    6.999994  3.253920  4.353309  0.7380571E+00  0.2559004E+00  9.7849391E-04  1.1874615E-05  2.8232487E-04  2.4507751E-03  9.7097199E-07  5.5284603E-06  8.0438135E-04  6.5060718E-05  0.000E+00  0.3103  4.353309  -11.449  1.257153  7.498179  0.7267201E+00  0.2672766E+00  1.5821032E-05  4.2519604E-06  2.5190211E-03  1.1880505E-03  6.7989325E-06  7.2456606E-09  8.0438135E-04  6.5060718E-05  0.000E+00  8.867E-05  1.095E-04  9.696E-01  1.033E+00  5.72E+02  0.00E+00  1.73E+02  0.439266  0.006849  0.0000000E+00  3.7194083539E-02
  3  0.280629794373055E+07    6.999990  3.259251  4.349993  0.7380571E+00  0.2559004E+00  9.7849391E-04  1.1874615E-05  2.8232487E-04  2.4507751E-03  9.7097199E-07  5.5284603E-06  8.0438135E-04  6.5060718E-05  0.000E+00  0.3082  4.349993  -11.431  1.248259  7.496225  0.7183820E+00  0.2756627E+00  1.7758413E-05  4.7680833E-06  2.8490100E-03  8.0961122E-04  4.7656333E-06  4.0935542E-09  8.0438135E-04  6.5060718E-05  0.000E+00  8.587E-05  1.095E-04  9.696E-01  1.033E+00  5.66E+02  0.00E+00  1.71E+02  0.439266  0.006933  0.0000000E+00  3.7193891037E-02
  4  0.391407388304119E+07    6.999986  3.264497  4.348338  0.7380571E+00  0.2559004E+00  9.7849391E-04  1.1874615E-05  2.8232487E-04  2.4507751E-03  9.7097199E-07  5.5284603E-06  8.0438135E-04  6.5060718E-05  0.000E+00  0.3058  4.348338  -11.411  1.243155  7.495551  0.7101520E+00  0.2839209E+00  1.8907903E-05  5.0764618E-06  3.0424335E-03  5.8783799E-04  3.4932306E-06  2.8483863E-09  8.0438135E-04  6.5060718E-05  0.000E+00  8.390E-05  1.095E-04  9.696E-01  1.033E+00  5.62E+02  0.00E+00  1.70E+02  0.439266  0.007018  0.0000000E+00  3.7193702720E-02
  5  0.489876360687286E+07    6.999982  3.269403  4.347459  0.7380571E+00  0.2559004E+00  9.7849391E-04  1.1874616E-05  2.8232487E-04  2.4507751E-03  9.7097199E-07  5.5284603E-06  8.0438135E-04  6.5060718E-05  0.000E+00  0.3036  4.347459  -11.393  1.239922  7.495363  0.7020323E+00  0.2920605E+00  1.9801815E-05  5.3150744E-06  3.1783264E-03  4.3190757E-04  2.5758113E-06  2.0314483E-09  8.0438135E-04  6.5060718E-05  0.000E+00  8.229E-05  1.089E-04  9.699E-01  1.033E+00  5.59E+02  0.00E+00  1.68E+02  0.437268  0.007097  0.0000000E+00  3.7193528700E-02
  6  0.585883608760875E+07    6.999978  3.274161  4.346706  0.7380571E+00  0.2559004E+00  9.7849390E-04  1.1874625E-05  2.8232487E-04  2.4507751E-03  9.7097199E-07  5.5284603E-06  8.0438135E-04  6.5060718E-05  0.000E+00  0.3005  4.346706  -11.375  1.237525  7.495496  0.6937824E+00  0.3003241E+00  2.0380468E-05  5.4706840E-06  3.2727389E-03  3.2365373E-04  1.9268962E-06  1.5181463E-09  8.0438135E-04  6.5060718E-05  0.000E+00  8.105E-05  1.081E-04  9.700E-01  1.033E+00  5.57E+02  0.00E+00  1.67E+02  0.436565  0.007176  0.0000000E+00  3.7193351438E-02
  7  0.681890856834463E+07    6.999974  3.279147  4.346100  0.7380571E+00  0.2559004E+00  9.7849372E-04  1.1874769E-05  2.8232493E-04  2.4507751E-03  9.7097203E-07  5.5284601E-06  8.0438135E-04  6.5060718E-05  0.000E+00  0.2981  4.346100  -11.356  1.235963  7.495892  0.6855725E+00  0.3085431E+00  2.0795389E-05  5.5821405E-06  3.3341694E-03  2.5315921E-04  1.4985230E-06  1.1850226E-09  8.0438135E-04  6.5060718E-05  0.000E+00  8.006E-05  1.075E-04  9.700E-01  1.033E+00  5.54E+02  0.00E+00  1.66E+02  0.436763  0.007258  0.0000000E+00  3.7193165535E-02
  8  0.780162891272864E+07    6.999969  3.284427  4.345567  0.7380571E+00  0.2559004E+00  9.7849241E-04  1.1875700E-05  2.8232552E-04  2.4507751E-03  9.7097249E-07  5.5284581E-06  8.0438135E-04  6.5060718E-05  0.000E+00  0.2956  4.345567  -11.335  1.234869  7.496460  0.6771802E+00  0.3169414E+00  2.1084377E-05  5.6600277E-06  3.3756071E-03  2.0559394E-04  1.2073380E-06  9.5784516E-10  8.0438135E-04  6.5060718E-05  0.000E+00  7.919E-05  1.068E-04  9.698E-01  1.033E+00  5.52E+02  0.00E+00  1.66E+02  0.437579  0.007347  0.0000000E+00  3.7192965364E-02
