line                  time        mass     lg(L)  lg(Teff)        1H_surf       4He_surf       12C_surf       13C_surf       14N_surf       16O_surf       17O_surf       18O_surf      20Ne_surf      22Ne_surf  26Al_surf  Mcc/Mt   lg(Teff)  lg(Md)  lg(rhoc)    lg(Tc)         1H_cen        4He_cen        12C_cen        13C_cen        14N_cen        16O_cen        17O_cen        18O_cen       20Ne_cen       22Ne_cen   26Al_cen  Omeg_surf   Omeg_cen     Rp/Req   Md/Md(0)   v_crit1   v_crit2    v_equa  Om/Om_cr  Gamma_Ed  lg(Mdot_mech)             L_tot
   -                    yr        Msun      Lsun        K      mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.       -          K   Ms/yr     g/cm3         K     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.        s-1        s-1          -          -      km/s      km/s      km/s         -         -        Msun/yr     10^53 g cm2/s

  1  0.806425443576152E+07    2.999995  1.946810  4.108301  0.7380336E+00  0.2559004E+00  9.7849391E-04  1.1874615E-05  2.8232487E-04  2.4507751E-03  9.7097199E-07  5.5284603E-06  8.0438135E-04  6.5060718E-05  0.000E+00  0.2291  4.108301    0.000  1.731263  7.411648  0.7312501E+00  0.2627066E+00  9.1159676E-06  2.4332283E-06  1.9234247E-03  1.8338986E-03  5.5683614E-05  2.1834299E-08  8.0438135E-04  6.5060718E-05  0.000E+00  2.644E-04  3.567E-04  7.743E-01  2.050E+00  4.79E+02  0.00E+00  3.94E+02  0.955685  0.000793  0.0000000E+00  1.4508065565E-02
  2  0.149543634002364E+08    2.999995  1.949490  4.104390  0.7380336E+00  0.2559004E+00  9.7849391E-04  1.1874617E-05  2.8232487E-04  2.4507751E-03  9.7097199E-07  5.5284603E-06  8.0438135E-04  6.5060718E-05  0.000E+00  0.2293  4.104390    0.000  1.720830  7.409088  0.7231856E+00  0.2708287E+00  1.0860574E-05  2.8982237E-06  2.3177515E-03  1.3903068E-03  4.5089163E-05  1.7385640E-08  8.0438135E-04  6.5060718E-05  0.000E+00  2.644E-04  3.567E-04  7.743E-01  2.050E+00  4.79E+02  0.00E+00  3.94E+02  0.955685  0.000793  0.0000000E+00  1.4508065565E-02
  3  0.214339040671991E+08    2.999995  1.953057  4.102407  0.7380335E+00  0.2559004E+00  9.7849371E-04  1.1874794E-05  2.8232492E-04  2.4507751E-03  9.7097202E-07  5.5284601E-06  8.0438135E-04  6.5060718E-05  0.000E+00  0.2276  4.102407    0.000  1.715185  7.408001  0.7153601E+00  0.2786917E+00  1.2033579E-05  3.2107703E-06  2.5738438E-03  1.1034866E-03  3.6792686E-05  1.4117566E-08  8.0438135E-04  6.5060718E-05  0.000E+00  2.601E-04  3.511E-04  7.724E-01  2.066E+00  4.77E+02  0.00E+00  3.94E+02  0.957408  0.000799  0.0000000E+00  1.4508065565E-02
  4  0.280985744675036E+08    2.999995  1.957019  4.100936  0.7380334E+00  0.2559004E+00  9.7848803E-04  1.1878977E-05  2.8232718E-04  2.4507751E-03  9.7097368E-07  5.5284543E-06  8.0438135E-04  6.5060718E-05  0.000E+00  0.2260  4.100936    0.000  1.711211  7.407499  0.7072325E+00  0.2868473E+00  1.2896733E-05  3.4408313E-06  2.7643664E-03  8.9064052E-04  3.0066862E-05  1.1507779E-08  8.0438135E-04  6.5060718E-05  0.000E+00  2.564E-04  3.469E-04  7.713E-01  2.079E+00  4.74E+02  0.00E+00  3.93E+02  0.958357  0.000807  0.0000000E+00  1.4508065565E-02
  5  0.349483746011498E+08    2.999995  1.961194  4.099605  0.7380330E+00  0.2559005E+00  9.7844160E-04  1.1906798E-05  2.8235215E-04  2.4507750E-03  9.7100116E-07  5.5283982E-06  8.0438135E-04  6.5060718E-05  0.000E+00  0.2254  4.099605    0.000  1.708378  7.407407  0.6993826E+00  0.2947159E+00  1.3451464E-05  3.5891102E-06  2.8916297E-03  7.4877254E-04  2.5286361E-05  9.6644140E-09  8.0438135E-04  6.5060718E-05  0.000E+00  2.534E-04  3.426E-04  7.688E-01  2.095E+00  4.72E+02  0.00E+00  3.93E+02  0.960425  0.000814  0.0000000E+00  1.4508065565E-02
  6  0.415019671614492E+08    2.999995  1.965650  4.098482  0.7380323E+00  0.2559007E+00  9.7825996E-04  1.1995654E-05  2.8247066E-04  2.4507746E-03  9.7118974E-07  5.5281390E-06  8.0438135E-04  6.5060718E-05  0.000E+00  0.2239  4.098482    0.000  1.706729  7.407669  0.6913708E+00  0.3027437E+00  1.3986244E-05  3.7316449E-06  2.9994410E-03  6.2860161E-04  2.1109102E-05  8.0820062E-09  8.0438135E-04  6.5060718E-05  0.000E+00  2.505E-04  3.401E-04  7.668E-01  2.104E+00  4.70E+02  0.00E+00  3.93E+02  0.962063  0.000823  0.0000000E+00  1.4508065565E-02
  7  0.480000208017461E+08    2.999995  1.970043  4.097349  0.7380311E+00  0.2559013E+00  9.7777398E-04  1.2192324E-05  2.8283135E-04  2.4507727E-03  9.7196022E-07  5.5273363E-06  8.0438135E-04  6.5060718E-05  0.000E+00  0.2226  4.097349    0.000  1.705206  7.408003  0.6834797E+00  0.3106466E+00  1.4369018E-05  3.8343506E-06  3.0795525E-03  5.3942128E-04  1.7907623E-05  6.8672417E-09  8.0438135E-04  6.5060718E-05  0.000E+00  2.478E-04  3.373E-04  7.643E-01  2.128E+00  4.68E+02  0.00E+00  3.93E+02  0.964043  0.000831  0.0000000E+00  1.4508065565E-02
  8  0.544980744420430E+08    2.999995  1.974616  4.095137  0.7380288E+00  0.2559025E+00  9.7660182E-04  1.2585743E-05  2.8378894E-04  2.4507647E-03  9.7458626E-07  5.5251235E-06  8.0438135E-04  6.5060718E-05  0.000E+00  0.2208  4.095137    0.000  1.704275  7.408537  0.6755831E+00  0.3185524E+00  1.4699851E-05  3.9224847E-06  3.1413088E-03  4.7064622E-04  1.5406713E-05  5.9259212E-09  8.0438135E-04  6.5060718E-05  0.000E+00  2.453E-04  3.345E-04  7.572E-01  2.174E+00  4.65E+02  0.00E+00  3.97E+02  0.969354  0.000840  0.0000000E+00  1.4508065565E-02
