line                  time        mass     lg(L)  lg(Teff)        1H_surf       4He_surf       12C_surf       13C_surf       14N_surf       16O_surf       17O_surf       18O_surf      20Ne_surf      22Ne_surf  26Al_surf  Mcc/Mt   lg(Teff)  lg(Md)  lg(rhoc)    lg(Tc)         1H_cen        4He_cen        12C_cen        13C_cen        14N_cen        16O_cen        17O_cen        18O_cen       20Ne_cen       22Ne_cen   26Al_cen  Omeg_surf   Omeg_cen     Rp/Req   Md/Md(0)   v_crit1   v_crit2    v_equa  Om/Om_cr  Gamma_Ed  lg(Mdot_mech)             L_tot
   -                    yr        Msun      Lsun        K      mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.       -          K   Ms/yr     g/cm3         K     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.        s-1        s-1          -          -      km/s      km/s      km/s         -         -        Msun/yr     10^53 g cm2/s

  1  0.410098572062402E+07    2.500000  1.676347  4.094697  0.7380571E+00  0.2559004E+00  9.7849391E-04  1.1874615E-05  2.8232487E-04  2.4507751E-03  9.7097199E-07  5.5284603E-06  8.0438135E-04  6.5060718E-05  0.000E+00  0.2131  4.094697    0.000  1.828789  7.391238  0.7350375E+00  0.2588097E+00  6.8284167E-06  1.8179231E-06  1.5497801E-03  2.2229622E-03  1.0005552E-04  3.5812432E-08  8.0438135E-04  6.5060718E-05  0.000E+00  1.974E-04  2.364E-04  9.353E-01  1.139E+00  4.73E+02  0.00E+00  2.09E+02  0.618261  0.000507  0.0000000E+00  6.3299708454E-03
  2  0.173464991863798E+08    2.500000  1.676918  4.086968  0.7380571E+00  0.2559004E+00  9.7849390E-04  1.1874615E-05  2.8232487E-04  2.4507751E-03  9.7097199E-07  5.5284602E-06  8.0438134E-04  6.5060718E-05  0.000E+00  0.2149  4.086968    0.000  1.813605  7.388590  0.7268729E+00  0.2670325E+00  8.4414846E-06  2.2479004E-06  1.9533602E-03  1.7643618E-03  9.4399303E-05  3.5600062E-08  8.0438135E-04  6.5060718E-05  0.000E+00  1.870E-04  2.364E-04  9.353E-01  1.139E+00  4.65E+02  0.00E+00  2.05E+02  0.618261  0.000508  0.0000000E+00  6.3299708454E-03
  3  0.298423299003859E+08    2.500000  1.681463  4.082003  0.7380571E+00  0.2559004E+00  9.7849390E-04  1.1874615E-05  2.8232487E-04  2.4507751E-03  9.7097199E-07  5.5284602E-06  8.0438134E-04  6.5060718E-05  0.000E+00  0.2118  4.082003    0.000  1.808714  7.387822  0.7186524E+00  0.2752961E+00  9.6709263E-06  2.5739780E-06  2.2410933E-03  1.4459829E-03  8.1117136E-05  2.9372518E-08  8.0438135E-04  6.5060718E-05  0.000E+00  1.793E-04  2.364E-04  9.353E-01  1.139E+00  4.58E+02  0.00E+00  2.02E+02  0.618261  0.000513  0.0000000E+00  6.3299708454E-03
  4  0.420257648465419E+08    2.500000  1.685839  4.079484  0.7380571E+00  0.2559004E+00  9.7849391E-04  1.1874615E-05  2.8232487E-04  2.4507751E-03  9.7097199E-07  5.5284603E-06  8.0438135E-04  6.5060718E-05  0.000E+00  0.2120  4.079484    0.000  1.805207  7.387627  0.7105006E+00  0.2834792E+00  1.0606201E-05  2.8222633E-06  2.4517874E-03  1.2150177E-03  6.9024783E-05  2.4389324E-08  8.0438135E-04  6.5060718E-05  0.000E+00  1.743E-04  2.364E-04  9.353E-01  1.139E+00  4.54E+02  0.00E+00  2.00E+02  0.618261  0.000518  0.0000000E+00  6.3299708454E-03
  5  0.520849085713168E+08    2.500000  1.689460  4.078438  0.7380571E+00  0.2559004E+00  9.7849391E-04  1.1874616E-05  2.8232487E-04  2.4507751E-03  9.7097199E-07  5.5284603E-06  8.0438135E-04  6.5060718E-05  0.000E+00  0.2113  4.078438    0.000  1.802687  7.387599  0.7024249E+00  0.2915814E+00  1.1401836E-05  3.0339848E-06  2.6310281E-03  1.0185185E-03  5.8750567E-05  2.0752583E-08  8.0438135E-04  6.5060718E-05  0.000E+00  1.708E-04  2.357E-04  9.362E-01  1.137E+00  4.52E+02  0.00E+00  1.98E+02  0.614454  0.000523  0.0000000E+00  6.3299708454E-03
  6  0.619253752585967E+08    2.500000  1.693183  4.077388  0.7380571E+00  0.2559004E+00  9.7849390E-04  1.1874619E-05  2.8232487E-04  2.4507751E-03  9.7097199E-07  5.5284603E-06  8.0438135E-04  6.5060718E-05  0.000E+00  0.2101  4.077388    0.000  1.800607  7.387679  0.6940805E+00  0.2999480E+00  1.2050739E-05  3.2067579E-06  2.7796326E-03  8.5642706E-04  4.9378644E-05  1.7449500E-08  8.0438135E-04  6.5060718E-05  0.000E+00  1.681E-04  2.345E-04  9.364E-01  1.137E+00  4.50E+02  0.00E+00  1.96E+02  0.613486  0.000527  0.0000000E+00  6.3299708454E-03
  7  0.717658419458765E+08    2.500000  1.697389  4.076436  0.7380571E+00  0.2559004E+00  9.7849385E-04  1.1874663E-05  2.8232489E-04  2.4507751E-03  9.7097202E-07  5.5284602E-06  8.0438135E-04  6.5060718E-05  0.000E+00  0.2088  4.076436    0.000  1.799185  7.387928  0.6859830E+00  0.3080621E+00  1.2546403E-05  3.3387635E-06  2.8912957E-03  7.3484176E-04  4.2096937E-05  1.4891134E-08  8.0438135E-04  6.5060718E-05  0.000E+00  1.658E-04  2.329E-04  9.364E-01  1.137E+00  4.48E+02  0.00E+00  1.95E+02  0.613357  0.000532  0.0000000E+00  6.3299708454E-03
  8  0.813251524420910E+08    2.500000  1.701003  4.075405  0.7380570E+00  0.2559004E+00  9.7849339E-04  1.1874971E-05  2.8232510E-04  2.4507751E-03  9.7097256E-07  5.5284597E-06  8.0438135E-04  6.5060718E-05  0.000E+00  0.2082  4.075405    0.000  1.797686  7.388246  0.6777813E+00  0.3162777E+00  1.2938306E-05  3.4434178E-06  2.9850466E-03  6.3294254E-04  3.5832108E-05  1.2673833E-08  8.0438135E-04  6.5060718E-05  0.000E+00  1.639E-04  2.311E-04  9.362E-01  1.137E+00  4.46E+02  0.00E+00  1.95E+02  0.614278  0.000537  0.0000000E+00  6.3299708454E-03
