line                  time        mass     lg(L)  lg(Teff)        1H_surf       4He_surf       12C_surf       13C_surf       14N_surf       16O_surf       17O_surf       18O_surf      20Ne_surf      22Ne_surf  26Al_surf  Mcc/Mt   lg(Teff)  lg(Md)  lg(rhoc)    lg(Tc)         1H_cen        4He_cen        12C_cen        13C_cen        14N_cen        16O_cen        17O_cen        18O_cen       20Ne_cen       22Ne_cen   26Al_cen  Omeg_surf   Omeg_cen     Rp/Req   Md/Md(0)   v_crit1   v_crit2    v_equa  Om/Om_cr  Gamma_Ed  lg(Mdot_mech)             L_tot
   -                    yr        Msun      Lsun        K      mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.       -          K   Ms/yr     g/cm3         K     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.        s-1        s-1          -          -      km/s      km/s      km/s         -         -        Msun/yr     10^53 g cm2/s

  1  0.210242706341238E+07    3.000000  2.080507  4.223491  0.7506971E+00  0.2488615E+00  6.5232927E-05  7.9164103E-07  1.8821658E-05  1.6338500E-04  6.4731466E-08  3.6856402E-07  5.3625423E-05  4.3373812E-06  0.000E+00  0.2370  4.223491    0.000  1.869093  7.462935  0.7476660E+00  0.2519365E+00  1.0771079E-06  2.8860230E-07  1.9178909E-04  5.1786647E-05  5.7858502E-07  3.3500107E-10  5.3625423E-05  4.3373812E-06  0.000E+00  2.550E-04  2.405E-04  9.370E-01  1.113E+00  5.52E+02  0.00E+00  2.40E+02  0.611009  0.001080  0.0000000E+00  8.4729872468E-03
  2  0.869836947966361E+07    3.000000  2.084633  4.223012  0.7506971E+00  0.2488615E+00  6.5232927E-05  7.9164103E-07  1.8821658E-05  1.6338500E-04  6.4731466E-08  3.6856402E-07  5.3625423E-05  4.3373812E-06  0.000E+00  0.2427  4.223012    0.000  1.856854  7.459715  0.7394194E+00  0.2601878E+00  1.2229969E-06  3.2750268E-07  2.2318220E-04  1.6033948E-05  1.8752581E-07  1.0349885E-10  5.3625423E-05  4.3373812E-06  0.000E+00  2.132E-04  2.609E-04  9.560E-01  1.090E+00  5.46E+02  0.00E+00  1.98E+02  0.521085  0.001090  0.0000000E+00  8.4729872468E-03
  3  0.149273962773972E+08    3.000000  2.091342  4.224207  0.7506971E+00  0.2488615E+00  6.5232927E-05  7.9164103E-07  1.8821658E-05  1.6338500E-04  6.4731466E-08  3.6856402E-07  5.3625423E-05  4.3373812E-06  0.000E+00  0.2366  4.224207    0.000  1.858926  7.461387  0.7311835E+00  0.2684250E+00  1.2754861E-06  3.4170991E-07  2.2843308E-04  1.0014851E-05  1.1374765E-07  6.4788539E-11  5.3625423E-05  4.3373812E-06  0.000E+00  2.019E-04  2.699E-04  9.603E-01  1.082E+00  5.45E+02  0.00E+00  1.88E+02  0.497093  0.001107  0.0000000E+00  8.4729872468E-03
  4  0.208443791395987E+08    3.000000  2.096165  4.224497  0.7506971E+00  0.2488615E+00  6.5232927E-05  7.9164123E-07  1.8821658E-05  1.6338500E-04  6.4731466E-08  3.6856402E-07  5.3625423E-05  4.3373812E-06  0.000E+00  0.2413  4.224497    0.000  1.860168  7.463100  0.7229250E+00  0.2766842E+00  1.2908823E-06  3.4586937E-07  2.3037955E-04  7.7905421E-06  8.6226674E-08  4.9363127E-11  5.3625423E-05  4.3373812E-06  0.000E+00  1.975E-04  2.726E-04  9.615E-01  1.079E+00  5.43E+02  0.00E+00  1.85E+02  0.490055  0.001119  0.0000000E+00  8.4729872468E-03
  5  0.257774331235814E+08    3.000000  2.101091  4.224575  0.7506971E+00  0.2488615E+00  6.5232900E-05  7.9166207E-07  1.8821668E-05  1.6338500E-04  6.4731470E-08  3.6856399E-07  5.3625423E-05  4.3373812E-06  0.000E+00  0.2395  4.224575    0.000  1.861519  7.464392  0.7146594E+00  0.2849500E+00  1.3068871E-06  3.5020303E-07  2.3171009E-04  6.2614750E-06  6.6854012E-08  3.9150397E-11  5.3625423E-05  4.3373812E-06  0.000E+00  1.950E-04  2.731E-04  9.619E-01  1.079E+00  5.42E+02  0.00E+00  1.83E+02  0.487793  0.001132  0.0000000E+00  8.4729872468E-03
  6  0.306229895139645E+08    3.000000  2.105938  4.224492  0.7506969E+00  0.2488616E+00  6.5232407E-05  7.9196247E-07  1.8821931E-05  1.6338500E-04  6.4731612E-08  3.6856335E-07  5.3625423E-05  4.3373812E-06  0.000E+00  0.2376  4.224492    0.000  1.862365  7.465616  0.7064638E+00  0.2931456E+00  1.3132186E-06  3.5192543E-07  2.3181868E-04  6.1297598E-06  6.3721253E-08  3.7821380E-11  5.3625423E-05  4.3373812E-06  0.000E+00  1.931E-04  2.728E-04  9.619E-01  1.078E+00  5.40E+02  0.00E+00  1.83E+02  0.487518  0.001145  0.0000000E+00  8.4729872468E-03
  7  0.354021684195478E+08    3.000000  2.110322  4.224091  0.7506964E+00  0.2488616E+00  6.5229401E-05  7.9344408E-07  1.8823911E-05  1.6338497E-04  6.4733029E-08  3.6855864E-07  5.3625423E-05  4.3373812E-06  0.000E+00  0.2368  4.224091    0.000  1.861778  7.466436  0.6981315E+00  0.3014780E+00  1.3150451E-06  3.5242632E-07  2.3187607E-04  6.0616521E-06  6.3151558E-08  3.7312005E-11  5.3625423E-05  4.3373812E-06  0.000E+00  1.911E-04  2.714E-04  9.619E-01  1.078E+00  5.38E+02  0.00E+00  1.82E+02  0.487516  0.001156  0.0000000E+00  8.4729872468E-03
  8  0.401813473251312E+08    3.000000  2.115373  4.224054  0.7506956E+00  0.2488617E+00  6.5218744E-05  7.9783234E-07  1.8831929E-05  1.6338473E-04  6.4740214E-08  3.6853938E-07  5.3625423E-05  4.3373812E-06  0.000E+00  0.2353  4.224054    0.000  1.863085  7.467769  0.6898849E+00  0.3097246E+00  1.3204560E-06  3.5389875E-07  2.3184015E-04  6.0943709E-06  6.2430389E-08  3.7139597E-11  5.3625423E-05  4.3373812E-06  0.000E+00  1.897E-04  2.708E-04  9.618E-01  1.079E+00  5.37E+02  0.00E+00  1.82E+02  0.488314  0.001170  0.0000000E+00  8.4729872468E-03
