line                  time        mass     lg(L)  lg(Teff)        1H_surf       4He_surf       12C_surf       13C_surf       14N_surf       16O_surf       17O_surf       18O_surf      20Ne_surf      22Ne_surf  26Al_surf  Mcc/Mt   lg(Teff)  lg(Md)  lg(rhoc)    lg(Tc)         1H_cen        4He_cen        12C_cen        13C_cen        14N_cen        16O_cen        17O_cen        18O_cen       20Ne_cen       22Ne_cen   26Al_cen  Omeg_surf   Omeg_cen     Rp/Req   Md/Md(0)   v_crit1   v_crit2    v_equa  Om/Om_cr  Gamma_Ed  lg(Mdot_mech)             L_tot
   -                    yr        Msun      Lsun        K      mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.       -          K   Ms/yr     g/cm3         K     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.        s-1        s-1          -          -      km/s      km/s      km/s         -         -        Msun/yr     10^53 g cm2/s

  1  0.149536354448120E+06   11.999915  4.000913  4.514687  0.7506971E+00  0.2488615E+00  6.5232927E-05  7.9164103E-07  1.8821658E-05  1.6338500E-04  6.4731466E-08  3.6856402E-07  5.3625423E-05  4.3373812E-06  0.000E+00  0.3901  4.514687   -9.293  1.188334  7.605233  0.7476905E+00  0.2519174E+00  1.7272225E-06  4.7065909E-07  2.2517361E-04  1.3062982E-05  3.7688433E-08  4.0634471E-11  5.3100552E-05  1.6431168E-08  1.099E-06  1.287E-04  1.300E-04  9.466E-01  1.061E+00  7.12E+02  0.00E+00  2.85E+02  0.568255  0.022474  0.0000000E+00  1.2742625207E-01
  2  0.577672192688505E+06   11.999692  4.007840  4.517202  0.7506971E+00  0.2488615E+00  6.5232927E-05  7.9164103E-07  1.8821658E-05  1.6338500E-04  6.4731466E-08  3.6856402E-07  5.3625423E-05  4.3373812E-06  0.000E+00  0.3882  4.517202   -9.279  1.185603  7.605441  0.7392997E+00  0.2603088E+00  1.6864374E-06  4.5559352E-07  2.3128508E-04  6.1641254E-06  2.3264981E-08  2.1732233E-11  5.1963870E-05  2.4380406E-08  1.016E-06  1.133E-04  1.401E-04  9.591E-01  1.047E+00  7.10E+02  0.00E+00  2.49E+02  0.503856  0.022835  0.0000000E+00  1.2740912943E-01
  3  0.971734103931946E+06   11.999482  4.013516  4.517216  0.7506971E+00  0.2488615E+00  6.5232922E-05  7.9164641E-07  1.8821659E-05  1.6338500E-04  6.4731467E-08  3.6856401E-07  5.3625423E-05  4.3373812E-06  1.393E-17  0.3854  4.517216   -9.268  1.184607  7.606138  0.7308399E+00  0.2687687E+00  1.7080702E-06  4.6159812E-07  2.3283395E-04  4.3648011E-06  1.5698473E-08  1.4952167E-11  5.0873607E-05  1.7552588E-08  7.488E-07  1.097E-04  1.406E-04  9.609E-01  1.044E+00  7.07E+02  0.00E+00  2.42E+02  0.493739  0.023136  0.0000000E+00  1.2739423584E-01
  4  0.133365575797806E+07   11.999285  4.018981  4.517056  0.7506971E+00  0.2488615E+00  6.5232289E-05  7.9209233E-07  1.8821943E-05  1.6338500E-04  6.4731680E-08  3.6856281E-07  5.3625423E-05  4.3373807E-06  1.592E-14  0.3831  4.517056   -9.257  1.184193  7.606923  0.7224971E+00  0.2771114E+00  1.7166286E-06  4.6372689E-07  2.3303972E-04  4.1163875E-06  1.4821188E-08  1.4212961E-11  4.9849193E-05  1.7641435E-08  5.370E-07  1.083E-04  1.402E-04  9.611E-01  1.044E+00  7.05E+02  0.00E+00  2.41E+02  0.492618  0.023430  0.0000000E+00  1.2738029480E-01
  5  0.168796358488018E+07   11.999086  4.024220  4.516789  0.7506971E+00  0.2488616E+00  6.5223702E-05  7.9666328E-07  1.8827435E-05  1.6338473E-04  6.4736217E-08  3.6854241E-07  5.3625422E-05  4.3373665E-06  5.183E-13  0.3799  4.516789   -9.247  1.183715  7.607724  0.7140044E+00  0.2856039E+00  1.7246363E-06  4.6602546E-07  2.3311580E-04  4.0164528E-06  1.4221114E-08  1.3797038E-11  4.8857693E-05  1.7973131E-08  3.826E-07  1.072E-04  1.397E-04  9.610E-01  1.044E+00  7.02E+02  0.00E+00  2.40E+02  0.492902  0.023714  0.0000000E+00  1.2736625782E-01
  6  0.204137950524343E+07   11.998883  4.029535  4.516535  0.7506970E+00  0.2488617E+00  6.5179474E-05  8.1487599E-07  1.8862584E-05  1.6338175E-04  6.4768293E-08  3.6842029E-07  5.3625409E-05  4.3372356E-06  4.450E-12  0.3771  4.516535   -9.236  1.183258  7.608532  0.7056890E+00  0.2939192E+00  1.7331701E-06  4.6826874E-07  2.3306681E-04  4.0581775E-06  1.4310155E-08  1.4030143E-11  4.7939271E-05  1.7703521E-08  2.730E-07  1.063E-04  1.388E-04  9.609E-01  1.044E+00  7.00E+02  0.00E+00  2.40E+02  0.493864  0.024007  0.0000000E+00  1.2735184319E-01
  7  0.239089673029017E+07   11.998677  4.035132  4.516296  0.7506964E+00  0.2488624E+00  6.5046862E-05  8.5812254E-07  1.8985084E-05  1.6336673E-04  6.4890037E-08  3.6801238E-07  5.3625338E-05  4.3366361E-06  1.800E-11  0.3748  4.516296   -9.225  1.183008  7.609364  0.6972767E+00  0.3023314E+00  1.7378482E-06  4.6958622E-07  2.3310283E-04  4.0094555E-06  1.3951031E-08  1.3747597E-11  4.7058096E-05  1.7919549E-08  1.973E-07  1.054E-04  1.382E-04  9.606E-01  1.044E+00  6.97E+02  0.00E+00  2.40E+02  0.495251  0.024319  0.0000000E+00  1.2733712680E-01
  8  0.272941225544963E+07   11.998473  4.040452  4.516039  0.7506950E+00  0.2488640E+00  6.4786695E-05  9.2747161E-07  1.9251915E-05  1.6332548E-04  6.5174022E-08  3.6714834E-07  5.3625133E-05  4.3350671E-06  4.259E-11  0.3725  4.516039   -9.214  1.182691  7.610180  0.6889573E+00  0.3106506E+00  1.7395561E-06  4.6997183E-07  2.3308793E-04  4.0233701E-06  1.4281401E-08  1.3920285E-11  4.6232523E-05  1.7472424E-08  1.441E-07  1.044E-04  1.375E-04  9.605E-01  1.045E+00  6.95E+02  0.00E+00  2.39E+02  0.495855  0.024619  0.0000000E+00  1.2732244006E-01
