line                  time        mass     lg(L)  lg(Teff)        1H_surf       4He_surf       12C_surf       13C_surf       14N_surf       16O_surf       17O_surf       18O_surf      20Ne_surf      22Ne_surf  26Al_surf  Mcc/Mt   lg(Teff)  lg(Md)  lg(rhoc)    lg(Tc)         1H_cen        4He_cen        12C_cen        13C_cen        14N_cen        16O_cen        17O_cen        18O_cen       20Ne_cen       22Ne_cen   26Al_cen  Omeg_surf   Omeg_cen     Rp/Req   Md/Md(0)   v_crit1   v_crit2    v_equa  Om/Om_cr  Gamma_Ed  lg(Mdot_mech)             L_tot
   -                    yr        Msun      Lsun        K      mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.       -          K   Ms/yr     g/cm3         K     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.        s-1        s-1          -          -      km/s      km/s      km/s         -         -        Msun/yr     10^53 g cm2/s

  1  0.192480456239127E+05  119.993584  6.211097  4.778233  0.7506971E+00  0.2488615E+00  6.5232927E-05  7.9164103E-07  1.8821658E-05  1.6338500E-04  6.4731466E-08  3.6856402E-07  5.3625423E-05  4.3373812E-06  0.000E+00  0.8127  4.778233   -6.489  0.481735  7.736478  0.7476926E+00  0.2519163E+00  2.7268538E-06  7.5263975E-07  2.3023702E-04  5.6078558E-06  7.3666229E-09  1.5690388E-11  5.2436724E-05  5.9934197E-07  1.282E-06  5.526E-05  5.473E-05  9.467E-01  1.092E+00  1.16E+03  0.00E+00  4.63E+02  0.568054  0.364651  0.0000000E+00  8.1751344596E+00
  2  0.684394137813030E+05  119.977788  6.214478  4.780102  0.7506971E+00  0.2488615E+00  6.5232927E-05  7.9164103E-07  1.8821658E-05  1.6338500E-04  6.4731466E-08  3.6856402E-07  5.3625423E-05  4.3373812E-06  0.000E+00  0.8103  4.780102   -6.490  0.483243  7.737394  0.7390295E+00  0.2605794E+00  2.5698319E-06  7.0795296E-07  2.3303893E-04  2.6607066E-06  3.8842160E-09  9.8684494E-12  5.0010656E-05  3.7114822E-07  1.453E-06  5.363E-05  5.554E-05  9.504E-01  1.085E+00  1.16E+03  0.00E+00  4.47E+02  0.549766  0.367549  0.0000000E+00  8.1673968096E+00
  3  0.116255092533877E+06  119.962150  6.217361  4.779367  0.7506971E+00  0.2488615E+00  6.5232927E-05  7.9164103E-07  1.8821658E-05  1.6338500E-04  6.4731466E-08  3.6856402E-07  5.3625423E-05  4.3373812E-06  0.000E+00  0.8049  4.779367   -6.481  0.483920  7.737999  0.7303749E+00  0.2692336E+00  2.5739751E-06  7.0912870E-07  2.3305064E-04  2.6389155E-06  3.8455378E-09  9.5947050E-12  4.7955875E-05  3.5956963E-07  1.348E-06  5.346E-05  5.540E-05  9.497E-01  1.087E+00  1.15E+03  0.00E+00  4.49E+02  0.553414  0.370045  0.0000000E+00  8.1597155993E+00
  4  0.163311792258634E+06  119.946431  6.220246  4.778601  0.7506971E+00  0.2488615E+00  6.5232927E-05  7.9164103E-07  1.8821658E-05  1.6338500E-04  6.4731466E-08  3.6856402E-07  5.3625423E-05  4.3373812E-06  0.000E+00  0.7998  4.778601   -6.472  0.484613  7.738605  0.7217688E+00  0.2778393E+00  2.5783012E-06  7.1030431E-07  2.3304694E-04  2.6346167E-06  3.8320704E-09  1.1040952E-11  4.6171731E-05  3.5053165E-07  1.242E-06  5.324E-05  5.525E-05  9.490E-01  1.088E+00  1.15E+03  0.00E+00  4.50E+02  0.556573  0.372561  0.0000000E+00  8.1519190300E+00
  5  0.209609512955572E+06  119.930629  6.223130  4.777797  0.7506971E+00  0.2488615E+00  6.5232927E-05  7.9164103E-07  1.8821658E-05  1.6338500E-04  6.4731466E-08  3.6856402E-07  5.3625423E-05  4.3373812E-06  0.000E+00  0.7949  4.777797   -6.462  0.485352  7.739218  0.7132013E+00  0.2864065E+00  2.5819728E-06  7.1141844E-07  2.3304712E-04  2.6269644E-06  3.8162403E-09  8.5612951E-12  4.4583415E-05  3.4267645E-07  1.145E-06  5.297E-05  5.511E-05  9.485E-01  1.090E+00  1.15E+03  0.00E+00  4.51E+02  0.559092  0.375093  0.0000000E+00  8.1440011926E+00
  6  0.255907233652510E+06  119.914477  6.226025  4.776926  0.7506971E+00  0.2488615E+00  6.5232927E-05  7.9164104E-07  1.8821658E-05  1.6338500E-04  6.4731466E-08  3.6856402E-07  5.3625423E-05  4.3373812E-06  5.117E-19  0.7902  4.776926   -6.453  0.486118  7.739839  0.7045437E+00  0.2950638E+00  2.5862403E-06  7.1260404E-07  2.3304453E-04  2.6216306E-06  3.8019896E-09  9.1458845E-12  4.3119052E-05  3.3568260E-07  1.056E-06  5.280E-05  5.495E-05  9.477E-01  1.092E+00  1.14E+03  0.00E+00  4.53E+02  0.563295  0.377652  0.0000000E+00  8.1358222309E+00
  7  0.301134793920224E+06  119.898341  6.228905  4.776028  0.7506971E+00  0.2488615E+00  6.5232927E-05  7.9164105E-07  1.8821658E-05  1.6338500E-04  6.4731466E-08  3.6856402E-07  5.3625423E-05  4.3373812E-06  1.306E-17  0.7858  4.776028   -6.443  0.486896  7.740455  0.6959992E+00  0.3036080E+00  2.5911157E-06  7.1399495E-07  2.3304152E-04  2.6157663E-06  3.7854458E-09  8.6513612E-12  4.1777275E-05  3.2975375E-07  9.761E-07  5.251E-05  5.480E-05  9.471E-01  1.094E+00  1.14E+03  0.00E+00  4.54E+02  0.565948  0.380216  0.0000000E+00  8.1275593111E+00
  8  0.346052842540392E+06  119.881950  6.231774  4.775071  0.7506971E+00  0.2488615E+00  6.5232927E-05  7.9164110E-07  1.8821658E-05  1.6338500E-04  6.4731466E-08  3.6856402E-07  5.3625423E-05  4.3373812E-06  1.422E-16  0.7815  4.775071   -6.433  0.487701  7.741077  0.6874314E+00  0.3121755E+00  2.5960408E-06  7.1540152E-07  2.3303708E-04  2.6114452E-06  3.7711559E-09  8.1498083E-12  4.0509903E-05  3.2437759E-07  9.026E-07  5.235E-05  5.464E-05  9.461E-01  1.095E+00  1.13E+03  0.00E+00  4.56E+02  0.570640  0.382788  0.0000000E+00  8.1190718767E+00
