line                  time        mass     lg(L)  lg(Teff)        1H_surf       4He_surf       12C_surf       13C_surf       14N_surf       16O_surf       17O_surf       18O_surf      20Ne_surf      22Ne_surf  26Al_surf  Mcc/Mt   lg(Teff)  lg(Md)  lg(rhoc)    lg(Tc)         1H_cen        4He_cen        12C_cen        13C_cen        14N_cen        16O_cen        17O_cen        18O_cen       20Ne_cen       22Ne_cen   26Al_cen  Omeg_surf   Omeg_cen     Rp/Req   Md/Md(0)   v_crit1   v_crit2    v_equa  Om/Om_cr  Gamma_Ed  lg(Mdot_mech)             L_tot
   -                    yr        Msun      Lsun        K      mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.       -          K   Ms/yr     g/cm3         K     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.        s-1        s-1          -          -      km/s      km/s      km/s         -         -        Msun/yr     10^53 g cm2/s

  1  0.607207839273265E+05   24.999734  4.856045  4.632710  0.7506971E+00  0.2488615E+00  6.5232927E-05  7.9164103E-07  1.8821658E-05  1.6338500E-04  6.4731466E-08  3.6856402E-07  5.3625423E-05  4.3373812E-06  0.000E+00  0.5214  4.632710   -8.383  0.902086  7.659336  0.7476947E+00  0.2519128E+00  2.0277058E-06  5.5694226E-07  2.2186898E-04  1.6330375E-05  3.1553061E-08  1.9565543E-10  5.2903018E-05  2.4563058E-07  1.188E-06  9.954E-05  9.695E-05  9.424E-01  1.070E+00  8.25E+02  0.00E+00  3.43E+02  0.587474  0.077277  0.0000000E+00  5.0859788801E-01
  2  0.218446128512324E+06   24.999082  4.861610  4.634854  0.7506971E+00  0.2488615E+00  6.5232927E-05  7.9164104E-07  1.8821658E-05  1.6338500E-04  6.4731466E-08  3.6856402E-07  5.3625423E-05  4.3373812E-06  0.000E+00  0.5209  4.634854   -8.379  0.900327  7.659686  0.7388772E+00  0.2607315E+00  2.0126677E-06  5.4850006E-07  2.3278880E-04  3.8958231E-06  8.9753108E-09  1.3060944E-11  5.1258190E-05  6.6644127E-08  1.317E-06  8.584E-05  1.014E-04  9.576E-01  1.051E+00  8.22E+02  0.00E+00  2.93E+02  0.512036  0.078275  0.0000000E+00  5.0850860349E-01
  3  0.363158129816411E+06   24.998469  4.867018  4.634664  0.7506971E+00  0.2488615E+00  6.5232909E-05  7.9166010E-07  1.8821660E-05  1.6338500E-04  6.4731469E-08  3.6856399E-07  5.3625423E-05  4.3373812E-06  4.813E-16  0.5181  4.634664   -8.367  0.900309  7.660484  0.7302055E+00  0.2694031E+00  2.0227950E-06  5.5112529E-07  2.3315565E-04  3.4608119E-06  7.9078686E-09  1.0448386E-11  4.9797477E-05  6.3347272E-08  1.148E-06  8.484E-05  1.011E-04  9.577E-01  1.051E+00  8.19E+02  0.00E+00  2.92E+02  0.511524  0.079258  0.0000000E+00  5.0842779431E-01
  4  0.507870131120497E+06   24.997839  4.872497  4.634421  0.7506971E+00  0.2488616E+00  6.5232088E-05  7.9236942E-07  1.8821925E-05  1.6338497E-04  6.4731672E-08  3.6856233E-07  5.3625423E-05  4.3373800E-06  1.706E-13  0.5157  4.634421   -8.355  0.900428  7.661331  0.7214955E+00  0.2781129E+00  2.0305628E-06  5.5314066E-07  2.3314978E-04  3.4547387E-06  7.8384014E-09  1.0448395E-11  4.8466077E-05  6.2575472E-08  9.844E-07  8.426E-05  1.007E-04  9.574E-01  1.051E+00  8.17E+02  0.00E+00  2.92E+02  0.513569  0.080266  0.0000000E+00  5.0834421859E-01
  5  0.649567299064082E+06   24.997204  4.877868  4.634168  0.7506971E+00  0.2488616E+00  6.5224484E-05  7.9773038E-07  1.8825909E-05  1.6338424E-04  6.4733990E-08  3.6854334E-07  5.3625419E-05  4.3373562E-06  3.611E-12  0.5127  4.634168   -8.343  0.900531  7.662175  0.7127997E+00  0.2868085E+00  2.0357708E-06  5.5454797E-07  2.3314790E-04  3.4482298E-06  7.7993679E-09  1.0430228E-11  4.7259647E-05  6.2138178E-08  8.460E-07  8.364E-05  1.002E-04  9.571E-01  1.051E+00  8.14E+02  0.00E+00  2.92E+02  0.515296  0.081267  0.0000000E+00  5.0825945531E-01
  6  0.791264467007666E+06   24.996552  4.883384  4.633894  0.7506970E+00  0.2488617E+00  6.5195717E-05  8.1463753E-07  1.8845914E-05  1.6337965E-04  6.4743663E-08  3.6846237E-07  5.3625395E-05  4.3372136E-06  2.225E-11  0.5100  4.633894   -8.331  0.900709  7.663039  0.7039523E+00  0.2956558E+00  2.0419974E-06  5.5616038E-07  2.3317488E-04  3.4071838E-06  7.6756259E-09  1.0298844E-11  4.6146792E-05  6.1431294E-08  7.273E-07  8.293E-05  9.980E-05  9.568E-01  1.052E+00  8.11E+02  0.00E+00  2.92E+02  0.516660  0.082308  0.0000000E+00  5.0817164324E-01
  7  0.929946801590749E+06   24.995896  4.888799  4.633604  0.7506967E+00  0.2488622E+00  6.5123713E-05  8.5048315E-07  1.8906276E-05  1.6336386E-04  6.4769405E-08  3.6824288E-07  5.3625310E-05  4.3367350E-06  7.709E-11  0.5074  4.633604   -8.319  0.900804  7.663899  0.6953465E+00  0.3042614E+00  2.0460197E-06  5.5730597E-07  2.3313267E-04  3.4485251E-06  7.7869689E-09  1.0427947E-11  4.5170554E-05  6.1652647E-08  6.272E-07  8.235E-05  9.930E-05  9.564E-01  1.052E+00  8.08E+02  0.00E+00  2.92E+02  0.518660  0.083343  0.0000000E+00  5.0808260680E-01
  8  0.106492089114042E+07   24.995239  4.894200  4.633292  0.7506958E+00  0.2488633E+00  6.4983306E-05  9.1015863E-07  1.9040785E-05  1.6332588E-04  6.4822716E-08  3.6778878E-07  5.3625100E-05  4.3355968E-06  1.900E-10  0.5048  4.633292   -8.307  0.901021  7.664750  0.6866430E+00  0.3129648E+00  2.0541705E-06  5.5942771E-07  2.3316562E-04  3.3975293E-06  7.5987404E-09  1.0272534E-11  4.4270394E-05  6.1156445E-08  5.434E-07  8.167E-05  9.889E-05  9.561E-01  1.053E+00  8.05E+02  0.00E+00  2.92E+02  0.520217  0.084388  0.0000000E+00  5.0799275579E-01
