line                  time        mass     lg(L)  lg(Teff)        1H_surf       4He_surf       12C_surf       13C_surf       14N_surf       16O_surf       17O_surf       18O_surf      20Ne_surf      22Ne_surf  26Al_surf  Mcc/Mt   lg(Teff)  lg(Md)  lg(rhoc)    lg(Tc)         1H_cen        4He_cen        12C_cen        13C_cen        14N_cen        16O_cen        17O_cen        18O_cen       20Ne_cen       22Ne_cen   26Al_cen  Omeg_surf   Omeg_cen     Rp/Req   Md/Md(0)   v_crit1   v_crit2    v_equa  Om/Om_cr  Gamma_Ed  lg(Mdot_mech)             L_tot
   -                    yr        Msun      Lsun        K      mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.       -          K   Ms/yr     g/cm3         K     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.        s-1        s-1          -          -      km/s      km/s      km/s         -         -        Msun/yr     10^53 g cm2/s

  1  0.640907605872292E+07    2.000000  1.391033  4.064147  0.7470857E+00  0.2508726E+00  3.2616464E-04  3.9582052E-06  9.4108290E-05  8.1692502E-04  3.2365733E-07  1.8428201E-06  2.6812712E-04  2.1686906E-05  0.000E+00  0.1776  4.064147    0.000  1.961514  7.369671  0.7440491E+00  0.2538947E+00  2.0460604E-06  5.4334605E-07  5.0230153E-04  7.4809930E-04  4.3555426E-05  1.4435567E-08  2.6812712E-04  2.1686906E-05  0.000E+00  2.421E-04  2.203E-04  9.303E-01  1.156E+00  4.65E+02  0.00E+00  2.13E+02  0.638065  0.000330  0.0000000E+00  3.6240215838E-03
  2  0.273116339214600E+08    2.000000  1.390122  4.062191  0.7470857E+00  0.2508726E+00  3.2616464E-04  3.9582052E-06  9.4108290E-05  8.1692502E-04  3.2365733E-07  1.8428201E-06  2.6812712E-04  2.1686906E-05  0.000E+00  0.1860  4.062191    0.000  1.948141  7.366472  0.7356489E+00  0.2623108E+00  2.4727085E-06  6.5621240E-07  6.2226062E-04  6.0105199E-04  5.3370265E-05  1.7818191E-08  2.6812712E-04  2.1686906E-05  0.000E+00  2.007E-04  2.365E-04  9.511E-01  1.104E+00  4.60E+02  0.00E+00  1.76E+02  0.546354  0.000330  0.0000000E+00  3.6240215838E-03
  3  0.463483101155625E+08    2.000000  1.399195  4.064836  0.7470857E+00  0.2508726E+00  3.2616464E-04  3.9582052E-06  9.4108290E-05  8.1692502E-04  3.2365733E-07  1.8428201E-06  2.6812712E-04  2.1686906E-05  0.000E+00  0.1786  4.064836    0.000  1.954922  7.369242  0.7271953E+00  0.2707820E+00  2.9891717E-06  7.9360140E-07  7.3320562E-04  4.8167454E-04  4.4578671E-05  1.4756118E-08  2.6812712E-04  2.1686906E-05  0.000E+00  1.911E-04  2.508E-04  9.559E-01  1.092E+00  4.60E+02  0.00E+00  1.67E+02  0.521405  0.000337  0.0000000E+00  3.6240215838E-03
  4  0.639589704936818E+08    2.000000  1.403465  4.064574  0.7470857E+00  0.2508726E+00  3.2616464E-04  3.9582052E-06  9.4108290E-05  8.1692502E-04  3.2365733E-07  1.8428201E-06  2.6812712E-04  2.1686906E-05  0.000E+00  0.1770  4.064574    0.000  1.955079  7.370050  0.7191613E+00  0.2788285E+00  3.3284627E-06  8.8375538E-07  8.1528250E-04  3.9557976E-04  3.5791687E-05  1.1876286E-08  2.6812712E-04  2.1686906E-05  0.000E+00  1.846E-04  2.555E-04  9.580E-01  1.088E+00  4.58E+02  0.00E+00  1.63E+02  0.510080  0.000340  0.0000000E+00  3.6240215838E-03
  5  0.811362189820216E+08    2.000000  1.407637  4.064200  0.7470857E+00  0.2508726E+00  3.2616464E-04  3.9582052E-06  9.4108290E-05  8.1692502E-04  3.2365733E-07  1.8428201E-06  2.6812712E-04  2.1686906E-05  0.000E+00  0.1823  4.064200    0.000  1.954402  7.370904  0.7107051E+00  0.2872952E+00  3.6163095E-06  9.6027705E-07  8.8536965E-04  3.2165788E-04  2.8720439E-05  9.5441182E-09  2.6812712E-04  2.1686906E-05  0.000E+00  1.806E-04  2.564E-04  9.590E-01  1.085E+00  4.56E+02  0.00E+00  1.60E+02  0.504360  0.000343  0.0000000E+00  3.6240215838E-03
  6  0.964048843049904E+08    2.000000  1.411826  4.064030  0.7470857E+00  0.2508726E+00  3.2616464E-04  3.9582059E-06  9.4108290E-05  8.1692502E-04  3.2365733E-07  1.8428201E-06  2.6812712E-04  2.1686906E-05  0.000E+00  0.1822  4.064030    0.000  1.955656  7.372128  0.7023504E+00  0.2956588E+00  3.8746944E-06  1.0290573E-06  9.4320794E-04  2.6072901E-04  2.2769544E-05  7.6054531E-09  2.6812712E-04  2.1686906E-05  0.000E+00  1.782E-04  2.569E-04  9.594E-01  1.084E+00  4.55E+02  0.00E+00  1.59E+02  0.502081  0.000347  0.0000000E+00  3.6240215838E-03
  7  0.110464780289891E+09    2.000000  1.415936  4.063660  0.7470856E+00  0.2508726E+00  3.2616462E-04  3.9582163E-06  9.4108294E-05  8.1692502E-04  3.2365733E-07  1.8428201E-06  2.6812712E-04  2.1686906E-05  0.000E+00  0.1806  4.063660    0.000  1.956578  7.373118  0.6940151E+00  0.3040014E+00  4.0882668E-06  1.0859178E-06  9.9045564E-04  2.1093093E-04  1.7931207E-05  6.0144769E-09  2.6812712E-04  2.1686906E-05  0.000E+00  1.762E-04  2.566E-04  9.595E-01  1.084E+00  4.54E+02  0.00E+00  1.58E+02  0.501465  0.000350  0.0000000E+00  3.6240215838E-03
  8  0.124206579080563E+09    2.000000  1.419836  4.063218  0.7470855E+00  0.2508726E+00  3.2616452E-04  3.9582888E-06  9.4108337E-05  8.1692502E-04  3.2365738E-07  1.8428200E-06  2.6812712E-04  2.1686906E-05  0.000E+00  0.1800  4.063218    0.000  1.957024  7.373998  0.6858676E+00  0.3121543E+00  4.2435568E-06  1.1272672E-06  1.0257012E-03  1.7371571E-04  1.4400344E-05  4.8422581E-09  2.6812712E-04  2.1686906E-05  0.000E+00  1.745E-04  2.560E-04  9.595E-01  1.084E+00  4.52E+02  0.00E+00  1.57E+02  0.501424  0.000353  0.0000000E+00  3.6240215838E-03
