line                  time        mass     lg(L)  lg(Teff)        1H_surf       4He_surf       12C_surf       13C_surf       14N_surf       16O_surf       17O_surf       18O_surf      20Ne_surf      22Ne_surf  26Al_surf  Mcc/Mt   lg(Teff)  lg(Md)  lg(rhoc)    lg(Tc)         1H_cen        4He_cen        12C_cen        13C_cen        14N_cen        16O_cen        17O_cen        18O_cen       20Ne_cen       22Ne_cen   26Al_cen  Omeg_surf   Omeg_cen     Rp/Req   Md/Md(0)   v_crit1   v_crit2    v_equa  Om/Om_cr  Gamma_Ed  lg(Mdot_mech)             L_tot
   -                    yr        Msun      Lsun        K      mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.       -          K   Ms/yr     g/cm3         K     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.        s-1        s-1          -          -      km/s      km/s      km/s         -         -        Msun/yr     10^53 g cm2/s

  1  0.278429459965258E+05   59.991346  5.684097  4.708861  0.7470857E+00  0.2508726E+00  3.2616464E-04  3.9582052E-06  9.4108290E-05  8.1692502E-04  3.2365733E-07  1.8428201E-06  2.6812712E-04  2.1686906E-05  0.000E+00  0.7109  4.708861   -6.508  0.535741  7.671680  0.7440758E+00  0.2539323E+00  1.1011524E-05  2.7363019E-06  8.9672719E-04  3.2324807E-04  4.8922938E-07  1.0436795E-08  2.6701111E-04  3.5671328E-06  2.819E-06  6.354E-05  5.889E-05  9.405E-01  1.088E+00  9.47E+02  0.00E+00  4.00E+02  0.596069  0.216297  0.0000000E+00  2.4393032387E+00
  2  0.994461844418866E+05   59.969510  5.688071  4.709256  0.7470857E+00  0.2508726E+00  3.2616464E-04  3.9582052E-06  9.4108290E-05  8.1692502E-04  3.2365733E-07  1.8428201E-06  2.6812712E-04  2.1686906E-05  0.000E+00  0.7049  4.709256   -6.511  0.522927  7.667966  0.7354537E+00  0.2625853E+00  1.0484410E-05  2.8752971E-06  1.1163132E-03  7.3142250E-05  1.3513727E-07  3.4830627E-10  2.6497577E-04  5.6824691E-07  5.452E-06  5.427E-05  5.881E-05  9.560E-01  1.060E+00  9.40E+02  0.00E+00  3.42E+02  0.521225  0.218365  0.0000000E+00  2.4330956643E+00
  3  0.168513275973383E+06   59.947940  5.692053  4.708313  0.7470857E+00  0.2508726E+00  3.2616464E-04  3.9582052E-06  9.4108290E-05  8.1692502E-04  3.2365733E-07  1.8428201E-06  2.6812712E-04  2.1686906E-05  2.352E-20  0.7010  4.708313   -6.500  0.520818  7.667774  0.7269791E+00  0.2710651E+00  1.0830320E-05  2.9715198E-06  1.1539270E-03  2.9648696E-05  5.4324060E-08  2.0139487E-10  2.6318812E-04  4.9923466E-07  6.219E-06  5.367E-05  5.831E-05  9.557E-01  1.061E+00  9.36E+02  0.00E+00  3.41E+02  0.522602  0.220455  0.0000000E+00  2.4270119287E+00
  4  0.237580367504880E+06   59.925854  5.696074  4.707664  0.7470857E+00  0.2508726E+00  3.2616463E-04  3.9582072E-06  9.4108290E-05  8.1692502E-04  3.2365733E-07  1.8428201E-06  2.6812712E-04  2.1686906E-05  1.401E-16  0.6973  4.707664   -6.490  0.520800  7.668277  0.7184409E+00  0.2796042E+00  1.0921547E-05  2.9971834E-06  1.1620085E-03  2.0274019E-05  3.6827996E-08  1.7208719E-10  2.6144722E-04  4.9986403E-07  6.324E-06  5.327E-05  5.799E-05  9.554E-01  1.062E+00  9.32E+02  0.00E+00  3.41E+02  0.524468  0.222588  0.0000000E+00  2.4207381366E+00
  5  0.306647459036376E+06   59.903240  5.700160  4.707064  0.7470857E+00  0.2508726E+00  3.2616462E-04  3.9582254E-06  9.4108296E-05  8.1692502E-04  3.2365733E-07  1.8428201E-06  2.6812712E-04  2.1686906E-05  1.246E-14  0.6938  4.707064   -6.480  0.521245  7.668935  0.7098376E+00  0.2882074E+00  1.0957189E-05  3.0075593E-06  1.1638260E-03  1.8138663E-05  3.2778362E-08  1.5679282E-10  2.5973007E-04  5.0211906E-07  6.143E-06  5.289E-05  5.770E-05  9.550E-01  1.062E+00  9.29E+02  0.00E+00  3.41E+02  0.526501  0.224777  0.0000000E+00  2.4142630643E+00
  6  0.374563432375679E+06   59.880471  5.704234  4.706452  0.7470857E+00  0.2508726E+00  3.2616450E-04  3.9583174E-06  9.4108399E-05  8.1692496E-04  3.2365737E-07  1.8428197E-06  2.6812712E-04  2.1686904E-05  2.580E-13  0.6904  4.706452   -6.469  0.521794  7.669623  0.7012807E+00  0.2967642E+00  1.0981230E-05  3.0146685E-06  1.1643406E-03  1.7509408E-05  3.1522377E-08  1.4428347E-10  2.5805377E-04  5.0423656E-07  5.852E-06  5.237E-05  5.742E-05  9.550E-01  1.064E+00  9.25E+02  0.00E+00  3.40E+02  0.526519  0.226982  0.0000000E+00  2.4076903655E+00
  7  0.441328287522791E+06   59.857551  5.708280  4.705812  0.7470857E+00  0.2508726E+00  3.2616390E-04  3.9586250E-06  9.4109227E-05  8.1692447E-04  3.2365762E-07  1.8428174E-06  2.6812711E-04  2.1686886E-05  2.154E-12  0.6872  4.705812   -6.459  0.522405  7.670321  0.6927845E+00  0.3052602E+00  1.1000523E-05  3.0205232E-06  1.1645243E-03  1.7265466E-05  3.0993139E-08  1.2080553E-10  2.5641954E-04  5.0663853E-07  5.527E-06  5.200E-05  5.714E-05  9.545E-01  1.064E+00  9.21E+02  0.00E+00  3.40E+02  0.528737  0.229194  0.0000000E+00  2.4010200583E+00
  8  0.508093142669903E+06   59.834082  5.712349  4.705147  0.7470857E+00  0.2508727E+00  3.2616157E-04  3.9594463E-06  9.4113303E-05  8.1692203E-04  3.2365870E-07  1.8428066E-06  2.6812711E-04  2.1686796E-05  1.099E-11  0.6839  4.705147   -6.449  0.523014  7.671022  0.6842208E+00  0.3138236E+00  1.1025955E-05  3.0275835E-06  1.1645374E-03  1.7206610E-05  3.0752680E-08  1.4375348E-10  2.5480252E-04  5.1187125E-07  5.195E-06  5.163E-05  5.683E-05  9.541E-01  1.065E+00  9.18E+02  0.00E+00  3.41E+02  0.530998  0.231442  0.0000000E+00  2.3941326417E+00
