line                  time        mass     lg(L)  lg(Teff)        1H_surf       4He_surf       12C_surf       13C_surf       14N_surf       16O_surf       17O_surf       18O_surf      20Ne_surf      22Ne_surf  26Al_surf  Mcc/Mt   lg(Teff)  lg(Md)  lg(rhoc)    lg(Tc)         1H_cen        4He_cen        12C_cen        13C_cen        14N_cen        16O_cen        17O_cen        18O_cen       20Ne_cen       22Ne_cen   26Al_cen  Omeg_surf   Omeg_cen     Rp/Req   Md/Md(0)   v_crit1   v_crit2    v_equa  Om/Om_cr  Gamma_Ed  lg(Mdot_mech)             L_tot
   -                    yr        Msun      Lsun        K      mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.       -          K   Ms/yr     g/cm3         K     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.        s-1        s-1          -          -      km/s      km/s      km/s         -         -        Msun/yr     10^53 g cm2/s

  1  0.358911278892442E+05   39.996651  5.339136  4.682367  0.7470857E+00  0.2508726E+00  3.2616464E-04  3.9582052E-06  9.4108290E-05  8.1692502E-04  3.2365733E-07  1.8428201E-06  2.6812712E-04  2.1686906E-05  0.000E+00  0.6415  4.682367   -7.041  0.650517  7.654423  0.7439317E+00  0.2540702E+00  7.6441225E-06  2.0953866E-06  8.6084343E-04  3.6925091E-04  7.8239287E-07  1.0825208E-09  2.6714112E-04  2.8478588E-06  2.649E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  8.69E+02  0.00E+00  0.00E+00  0.000000  0.146607  0.0000000E+00  0.0000000000E+00
  2  0.127980583264573E+06   39.988132  5.343811  4.678598  0.7470857E+00  0.2508726E+00  3.2616464E-04  3.9582052E-06  9.4108290E-05  8.1692502E-04  3.2365733E-07  1.8428201E-06  2.6812712E-04  2.1686906E-05  0.000E+00  0.6369  4.678598   -7.028  0.631050  7.648581  0.7351197E+00  0.2629177E+00  9.6676665E-06  2.6495740E-06  1.1066937E-03  8.5456751E-05  1.8341707E-07  2.5135147E-10  2.6526151E-04  3.3199295E-07  5.279E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  8.59E+02  0.00E+00  0.00E+00  0.000000  0.148225  0.0000000E+00  0.0000000000E+00
  3  0.218299087574990E+06   39.979552  5.348354  4.677727  0.7470857E+00  0.2508726E+00  3.2616464E-04  3.9582052E-06  9.4108290E-05  8.1692502E-04  3.2365733E-07  1.8428201E-06  2.6812712E-04  2.1686906E-05  0.000E+00  0.6333  4.677727   -7.017  0.628202  7.648265  0.7265226E+00  0.2715211E+00  1.0060286E-05  2.7572286E-06  1.1522990E-03  3.2786320E-05  6.9771326E-08  9.6228057E-11  2.6363818E-04  3.1531581E-07  5.984E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  8.55E+02  0.00E+00  0.00E+00  0.000000  0.149816  0.0000000E+00  0.0000000000E+00
  4  0.308617591885409E+06   39.970758  5.352919  4.677251  0.7470857E+00  0.2508726E+00  3.2616464E-04  3.9582052E-06  9.4108290E-05  8.1692502E-04  3.2365733E-07  1.8428201E-06  2.6812712E-04  2.1686906E-05  0.000E+00  0.6292  4.677251   -7.007  0.627725  7.648743  0.7178045E+00  0.2802405E+00  1.0205232E-05  2.7975049E-06  1.1626266E-03  2.0765256E-05  4.3253023E-08  6.0645162E-11  2.6204654E-04  3.2502628E-07  6.017E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  8.52E+02  0.00E+00  0.00E+00  0.000000  0.151432  0.0000000E+00  0.0000000000E+00
  5  0.396086813027493E+06   39.962034  5.357470  4.676889  0.7470857E+00  0.2508726E+00  3.2616464E-04  3.9582052E-06  9.4108290E-05  8.1692502E-04  3.2365733E-07  1.8428201E-06  2.6812712E-04  2.1686906E-05  0.000E+00  0.6258  4.676889   -6.996  0.628043  7.649463  0.7092327E+00  0.2888124E+00  1.0217105E-05  2.8003939E-06  1.1650081E-03  1.8029429E-05  3.7610968E-08  5.2677564E-11  2.6050977E-04  3.2790082E-07  5.771E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  8.49E+02  0.00E+00  0.00E+00  0.000000  0.153061  0.0000000E+00  0.0000000000E+00
  6  0.484382336914101E+06   39.953015  5.362099  4.676493  0.7470857E+00  0.2508726E+00  3.2616464E-04  3.9582052E-06  9.4108290E-05  8.1692502E-04  3.2365733E-07  1.8428201E-06  2.6812712E-04  2.1686906E-05  0.000E+00  0.6224  4.676493   -6.986  0.628436  7.650216  0.7004439E+00  0.2976010E+00  1.0248841E-05  2.8091882E-06  1.1655541E-03  1.7353842E-05  3.5977768E-08  5.0640878E-11  2.5895738E-04  3.3130367E-07  5.409E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  8.46E+02  0.00E+00  0.00E+00  0.000000  0.154736  0.0000000E+00  0.0000000000E+00
  7  0.569887534789305E+06   39.944070  5.366621  4.676070  0.7470857E+00  0.2508726E+00  3.2616464E-04  3.9582052E-06  9.4108290E-05  8.1692502E-04  3.2365733E-07  1.8428201E-06  2.6812712E-04  2.1686906E-05  0.000E+00  0.6190  4.676070   -6.975  0.628880  7.650969  0.6917987E+00  0.3062460E+00  1.0276908E-05  2.8169694E-06  1.1656716E-03  1.7173180E-05  3.5405975E-08  5.0059847E-11  2.5745206E-04  3.3395102E-07  5.025E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  8.43E+02  0.00E+00  0.00E+00  0.000000  0.156391  0.0000000E+00  0.0000000000E+00
  8  0.654350552147803E+06   39.935023  5.371011  4.675628  0.7470857E+00  0.2508726E+00  3.2616464E-04  3.9582052E-06  9.4108290E-05  8.1692502E-04  3.2365733E-07  1.8428201E-06  2.6812712E-04  2.1686906E-05  0.000E+00  0.6148  4.675628   -6.965  0.629299  7.651719  0.6831191E+00  0.3149254E+00  1.0304099E-05  2.8245225E-06  1.1656948E-03  1.7101472E-05  3.5067346E-08  4.9798061E-11  2.5596211E-04  3.3688151E-07  4.647E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  8.40E+02  0.00E+00  0.00E+00  0.000000  0.158015  0.0000000E+00  0.0000000000E+00
