line                  time        mass     lg(L)  lg(Teff)        1H_surf       4He_surf       12C_surf       13C_surf       14N_surf       16O_surf       17O_surf       18O_surf      20Ne_surf      22Ne_surf  26Al_surf  Mcc/Mt   lg(Teff)  lg(Md)  lg(rhoc)    lg(Tc)         1H_cen        4He_cen        12C_cen        13C_cen        14N_cen        16O_cen        17O_cen        18O_cen       20Ne_cen       22Ne_cen   26Al_cen  Omeg_surf   Omeg_cen     Rp/Req   Md/Md(0)   v_crit1   v_crit2    v_equa  Om/Om_cr  Gamma_Ed  lg(Mdot_mech)             L_tot
   -                    yr        Msun      Lsun        K      mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.       -          K   Ms/yr     g/cm3         K     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.        s-1        s-1          -          -      km/s      km/s      km/s         -         -        Msun/yr     10^53 g cm2/s

  1  0.553586912174827E+05   24.999077  4.867266  4.621807  0.7470857E+00  0.2508726E+00  3.2616464E-04  3.9582052E-06  9.4108290E-05  8.1692502E-04  3.2365733E-07  1.8428201E-06  2.6812712E-04  2.1686906E-05  0.000E+00  0.5325  4.621807   -7.799  0.797564  7.626921  0.7439865E+00  0.2540122E+00  6.7835530E-06  1.8526861E-06  8.4165057E-04  3.9238283E-04  1.0362854E-06  1.2045704E-09  2.6731627E-04  1.5235538E-06  2.471E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  7.84E+02  0.00E+00  0.00E+00  0.000000  0.079138  0.0000000E+00  0.0000000000E+00
  2  0.194644461368499E+06   24.996839  4.872433  4.618119  0.7470857E+00  0.2508726E+00  3.2616464E-04  3.9582052E-06  9.4108290E-05  8.1692502E-04  3.2365733E-07  1.8428201E-06  2.6812712E-04  2.1686906E-05  0.000E+00  0.5288  4.618119   -7.789  0.777967  7.621167  0.7352246E+00  0.2628109E+00  8.6731827E-06  2.3689070E-06  1.0958026E-03  9.9486167E-05  2.6768199E-07  3.0707308E-10  2.6571726E-04  1.3877637E-07  4.890E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  7.75E+02  0.00E+00  0.00E+00  0.000000  0.080092  0.0000000E+00  0.0000000000E+00
  3  0.330314728549637E+06   24.994607  4.877490  4.617277  0.7470857E+00  0.2508726E+00  3.2616464E-04  3.9582052E-06  9.4108290E-05  8.1692502E-04  3.2365733E-07  1.8428201E-06  2.6812712E-04  2.1686906E-05  0.000E+00  0.5259  4.617277   -7.779  0.774531  7.620774  0.7267362E+00  0.2713067E+00  9.0828880E-06  2.4807521E-06  1.1479930E-03  3.9308227E-05  1.0478851E-07  1.2104303E-10  2.6434687E-04  1.5278965E-07  5.447E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  7.72E+02  0.00E+00  0.00E+00  0.000000  0.081037  0.0000000E+00  0.0000000000E+00
  4  0.467327473472870E+06   24.992296  4.882667  4.616863  0.7470857E+00  0.2508726E+00  3.2616464E-04  3.9582052E-06  9.4108290E-05  8.1692502E-04  3.2365733E-07  1.8428201E-06  2.6812712E-04  2.1686906E-05  0.000E+00  0.5229  4.616863   -7.767  0.773713  7.621264  0.7180499E+00  0.2799947E+00  9.2084816E-06  2.5149813E-06  1.1613214E-03  2.3905453E-05  6.2899744E-08  7.3382836E-11  2.6298895E-04  1.6731705E-07  5.354E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  7.68E+02  0.00E+00  0.00E+00  0.000000  0.082017  0.0000000E+00  0.0000000000E+00
  5  0.599862219411597E+06   24.990003  4.887677  4.616536  0.7470857E+00  0.2508726E+00  3.2616464E-04  3.9582052E-06  9.4108290E-05  8.1692502E-04  3.2365733E-07  1.8428201E-06  2.6812712E-04  2.1686906E-05  0.000E+00  0.5201  4.616536   -7.757  0.773531  7.621952  0.7095173E+00  0.2885276E+00  9.2586236E-06  2.5288231E-06  1.1646548E-03  2.0021954E-05  5.2166479E-08  6.1320206E-11  2.6167417E-04  1.7706772E-07  4.997E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  7.66E+02  0.00E+00  0.00E+00  0.000000  0.082976  0.0000000E+00  0.0000000000E+00
  6  0.732581259227814E+06   24.987648  4.892728  4.616198  0.7470857E+00  0.2508726E+00  3.2616464E-04  3.9582052E-06  9.4108290E-05  8.1692502E-04  3.2365733E-07  1.8428201E-06  2.6812712E-04  2.1686906E-05  0.000E+00  0.5167  4.616198   -7.746  0.773427  7.622674  0.7008096E+00  0.2972352E+00  9.3243035E-06  2.5474464E-06  1.1654816E-03  1.8969947E-05  4.8544972E-08  5.7880472E-11  2.6034618E-04  1.8539618E-07  4.541E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  7.63E+02  0.00E+00  0.00E+00  0.000000  0.083955  0.0000000E+00  0.0000000000E+00
  7  0.860659489044036E+06   24.985318  4.897747  4.615883  0.7470857E+00  0.2508726E+00  3.2616464E-04  3.9582052E-06  9.4108290E-05  8.1692502E-04  3.2365733E-07  1.8428201E-06  2.6812712E-04  2.1686906E-05  0.000E+00  0.5138  4.615883   -7.735  0.773579  7.623452  0.6922601E+00  0.3057846E+00  9.3446559E-06  2.5524444E-06  1.1657087E-03  1.8677980E-05  4.7736339E-08  5.7071223E-11  2.5905468E-04  1.8882118E-07  4.082E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  7.60E+02  0.00E+00  0.00E+00  0.000000  0.084938  0.0000000E+00  0.0000000000E+00
  8  0.987279384625182E+06   24.982957  4.902779  4.615524  0.7470857E+00  0.2508726E+00  3.2616464E-04  3.9582052E-06  9.4108290E-05  8.1692502E-04  3.2365733E-07  1.8428201E-06  2.6812712E-04  2.1686906E-05  0.000E+00  0.5110  4.615524   -7.724  0.773649  7.624217  0.6836720E+00  0.3143725E+00  9.3827826E-06  2.5632456E-06  1.1657487E-03  1.8568971E-05  4.6874284E-08  5.6506360E-11  2.5776948E-04  1.9424679E-07  3.645E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  7.57E+02  0.00E+00  0.00E+00  0.000000  0.085936  0.0000000E+00  0.0000000000E+00
