line                  time        mass     lg(L)  lg(Teff)        1H_surf       4He_surf       12C_surf       13C_surf       14N_surf       16O_surf       17O_surf       18O_surf      20Ne_surf      22Ne_surf  26Al_surf  Mcc/Mt   lg(Teff)  lg(Md)  lg(rhoc)    lg(Tc)         1H_cen        4He_cen        12C_cen        13C_cen        14N_cen        16O_cen        17O_cen        18O_cen       20Ne_cen       22Ne_cen   26Al_cen  Omeg_surf   Omeg_cen     Rp/Req   Md/Md(0)   v_crit1   v_crit2    v_equa  Om/Om_cr  Gamma_Ed  lg(Mdot_mech)             L_tot
   -                    yr        Msun      Lsun        K      mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.       -          K   Ms/yr     g/cm3         K     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.        s-1        s-1          -          -      km/s      km/s      km/s         -         -        Msun/yr     10^53 g cm2/s

  1  0.758727754629276E+06    5.000000  2.802218  4.307339  0.7470857E+00  0.2508726E+00  3.2616464E-04  3.9582052E-06  9.4108290E-05  8.1692502E-04  3.2365733E-07  1.8428201E-06  2.6812712E-04  2.1686906E-05  0.000E+00  0.2955  4.307339    0.000  1.520478  7.492267  0.7440852E+00  0.2539057E+00  4.8585674E-06  1.3037830E-06  7.8711581E-04  4.5622357E-04  2.8548837E-06  2.1836415E-09  2.6812712E-04  2.1686906E-05  0.000E+00  1.575E-04  1.593E-04  9.464E-01  1.113E+00  5.68E+02  0.00E+00  2.28E+02  0.569257  0.003406  0.0000000E+00  2.2381467315E-02
  2  0.321191973722442E+07    5.000000  2.807865  4.305950  0.7470857E+00  0.2508726E+00  3.2616464E-04  3.9582052E-06  9.4108290E-05  8.1692502E-04  3.2365733E-07  1.8428201E-06  2.6812712E-04  2.1686906E-05  0.000E+00  0.2929  4.305950    0.000  1.501508  7.487089  0.7358161E+00  0.2622085E+00  6.1525757E-06  1.6511800E-06  1.0195114E-03  1.8995067E-04  1.2831871E-06  1.1389019E-09  2.6812712E-04  2.1686906E-05  0.000E+00  1.393E-04  1.696E-04  9.565E-01  1.091E+00  5.63E+02  0.00E+00  2.03E+02  0.518477  0.003451  0.0000000E+00  2.2381467315E-02
  3  0.548912348671232E+07    5.000000  2.813023  4.305361  0.7470857E+00  0.2508726E+00  3.2616464E-04  3.9582052E-06  9.4108290E-05  8.1692502E-04  3.2365733E-07  1.8428201E-06  2.6812712E-04  2.1686906E-05  0.000E+00  0.2911  4.305361    0.000  1.496862  7.486369  0.7273741E+00  0.2706621E+00  6.6381744E-06  1.7808736E-06  1.0989194E-03  9.8960163E-05  6.7788246E-07  5.1970648E-10  2.6812712E-04  2.1686906E-05  0.000E+00  1.319E-04  1.721E-04  9.599E-01  1.083E+00  5.60E+02  0.00E+00  1.94E+02  0.499203  0.003492  0.0000000E+00  2.2381467315E-02
  4  0.762097380538183E+07    5.000000  2.817844  4.304972  0.7470857E+00  0.2508726E+00  3.2616464E-04  3.9582062E-06  9.4108290E-05  8.1692502E-04  3.2365733E-07  1.8428201E-06  2.6812712E-04  2.1686906E-05  0.000E+00  0.2891  4.304972    0.000  1.494977  7.486628  0.7192766E+00  0.2787640E+00  6.8121177E-06  1.8278048E-06  1.1284726E-03  6.5114215E-05  4.4480372E-07  3.2390128E-10  2.6812712E-04  2.1686906E-05  0.000E+00  1.289E-04  1.722E-04  9.609E-01  1.081E+00  5.57E+02  0.00E+00  1.91E+02  0.493808  0.003531  0.0000000E+00  2.2381467315E-02
  5  0.950620780309618E+07    5.000000  2.822399  4.304582  0.7470857E+00  0.2508726E+00  3.2616454E-04  3.9582857E-06  9.4108325E-05  8.1692502E-04  3.2365735E-07  1.8428200E-06  2.6812712E-04  2.1686906E-05  0.000E+00  0.2864  4.304582    0.000  1.494059  7.487120  0.7108352E+00  0.2872084E+00  6.9694395E-06  1.8698388E-06  1.1484597E-03  4.2160032E-05  2.8549750E-07  2.0936918E-10  2.6812712E-04  2.1686906E-05  0.000E+00  1.272E-04  1.717E-04  9.611E-01  1.081E+00  5.55E+02  0.00E+00  1.90E+02  0.492483  0.003568  0.0000000E+00  2.2381467315E-02
  6  0.113203058317680E+08    5.000000  2.827271  4.304249  0.7470857E+00  0.2508726E+00  3.2616346E-04  3.9589856E-06  9.4108864E-05  8.1692501E-04  3.2365768E-07  1.8428184E-06  2.6812712E-04  2.1686906E-05  0.000E+00  0.2842  4.304249    0.000  1.492471  7.487769  0.7027345E+00  0.2953101E+00  7.0151086E-06  1.8821664E-06  1.1553989E-03  3.4205579E-05  2.2990311E-07  1.6836823E-10  2.6812712E-04  2.1686906E-05  0.000E+00  1.259E-04  1.709E-04  9.611E-01  1.081E+00  5.53E+02  0.00E+00  1.89E+02  0.492577  0.003609  0.0000000E+00  2.2381467315E-02
  7  0.131167377498116E+08    5.000000  2.832192  4.303875  0.7470856E+00  0.2508727E+00  3.2615742E-04  3.9622200E-06  9.4112693E-05  8.1692482E-04  3.2366048E-07  1.8428080E-06  2.6812712E-04  2.1686906E-05  0.000E+00  0.2818  4.303875    0.000  1.492008  7.488566  0.6944892E+00  0.3035559E+00  7.0648443E-06  1.8955790E-06  1.1583821E-03  3.0738809E-05  2.0294310E-07  1.5079447E-10  2.6812712E-04  2.1686906E-05  0.000E+00  1.246E-04  1.702E-04  9.610E-01  1.081E+00  5.51E+02  0.00E+00  1.89E+02  0.493192  0.003650  0.0000000E+00  2.2381467315E-02
  8  0.149840582104737E+08    5.000000  2.837319  4.303513  0.7470854E+00  0.2508727E+00  3.2613054E-04  3.9742260E-06  9.4132706E-05  8.1692340E-04  3.2367758E-07  1.8427547E-06  2.6812712E-04  2.1686906E-05  0.000E+00  0.2790  4.303513    0.000  1.491529  7.489438  0.6860299E+00  0.3120153E+00  7.0931805E-06  1.9032784E-06  1.1590780E-03  2.9904124E-05  1.9458582E-07  1.4586956E-10  2.6812712E-04  2.1686906E-05  0.000E+00  1.234E-04  1.692E-04  9.609E-01  1.081E+00  5.49E+02  0.00E+00  1.88E+02  0.493923  0.003693  0.0000000E+00  2.2381467315E-02
