line                  time        mass     lg(L)  lg(Teff)        1H_surf       4He_surf       12C_surf       13C_surf       14N_surf       16O_surf       17O_surf       18O_surf      20Ne_surf      22Ne_surf  26Al_surf  Mcc/Mt   lg(Teff)  lg(Md)  lg(rhoc)    lg(Tc)         1H_cen        4He_cen        12C_cen        13C_cen        14N_cen        16O_cen        17O_cen        18O_cen       20Ne_cen       22Ne_cen   26Al_cen  Omeg_surf   Omeg_cen     Rp/Req   Md/Md(0)   v_crit1   v_crit2    v_equa  Om/Om_cr  Gamma_Ed  lg(Mdot_mech)             L_tot
   -                    yr        Msun      Lsun        K      mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.       -          K   Ms/yr     g/cm3         K     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.        s-1        s-1          -          -      km/s      km/s      km/s         -         -        Msun/yr     10^53 g cm2/s

  1  4.169225000000000E+05    7.000000  3.311420  4.463644  7.5157740E-01  2.4837130E-01  1.2915521E-06  4.2970794E-09  1.0216519E-07  6.8211449E-06  3.5136664E-10  2.0005896E-09  9.2048308E-07  2.3543589E-08  0.000E+00  0.3262  4.463644  -12.346  1.681391  7.636086  7.4856580E-01  2.5142480E-01  7.5811594E-08  2.0550735E-08  7.3221223E-06  1.7270305E-07  4.5455083E-10  6.1366146E-13  9.2048308E-07  2.3543589E-08  0.000E+00  2.257E-04  2.282E-04  9.473E-01  1.050E+00  7.19E+02  0.00E+00  2.86E+02  0.564802  0.007879  0.0000000E+00  4.2315861879E-02
  2  1.538807817104891E+06    6.999999  3.318260  4.465497  7.5157740E-01  2.4837130E-01  1.2915521E-06  4.2970794E-09  1.0216519E-07  6.8211449E-06  3.5136664E-10  2.0005896E-09  9.2048308E-07  2.3543589E-08  0.000E+00  0.3225  4.465497  -12.319  1.679857  7.636817  7.4037182E-01  2.5961886E-01  7.6268958E-08  2.0676556E-08  7.3672466E-06  1.2055125E-07  2.5871937E-10  4.0641074E-13  9.2048308E-07  2.3543589E-08  0.000E+00  1.993E-04  2.479E-04  9.590E-01  1.039E+00  7.16E+02  0.00E+00  2.51E+02  0.504403  0.008004  0.0000000E+00  4.2315838814E-02
  3  2.527154063858595E+06    6.999999  3.323889  4.466119  7.5157740E-01  2.4837130E-01  1.2915519E-06  4.2972879E-09  1.0216522E-07  6.8211449E-06  3.5136668E-10  2.0005896E-09  9.2048308E-07  2.3543589E-08  0.000E+00  0.3204  4.466119  -12.292  1.681221  7.638366  7.3217783E-01  2.6781277E-01  7.6572037E-08  2.0762425E-08  7.3729939E-06  1.1353793E-07  1.8997751E-10  3.6028772E-13  9.2048308E-07  2.3543589E-08  0.000E+00  1.920E-04  2.521E-04  9.616E-01  1.036E+00  7.14E+02  0.00E+00  2.43E+02  0.489792  0.008109  0.0000000E+00  4.2315818802E-02
  4  3.428836061102507E+06    6.999998  3.328968  4.466149  7.5157730E-01  2.4837140E-01  1.2914932E-06  4.3361355E-09  1.0219227E-07  6.8211448E-06  3.5141621E-10  2.0005643E-09  9.2048308E-07  2.3543589E-08  0.000E+00  0.3181  4.466149  -12.272  1.681401  7.639454  7.2398385E-01  2.7600675E-01  7.7339921E-08  2.0974617E-08  7.3736042E-06  1.1157981E-07  1.6422993E-10  3.4603113E-13  9.2048308E-07  2.3543589E-08  0.000E+00  1.888E-04  2.522E-04  9.622E-01  1.035E+00  7.12E+02  0.00E+00  2.40E+02  0.486124  0.008204  0.0000000E+00  4.2315799883E-02
  5  4.275129343743967E+06    6.999998  3.333869  4.466001  7.5157710E-01  2.4837150E-01  1.2906559E-06  4.7225944E-09  1.0275971E-07  6.8211388E-06  3.5328197E-10  2.0000737E-09  9.2048308E-07  2.3543589E-08  0.000E+00  0.3154  4.466001  -12.254  1.681392  7.640432  7.1578986E-01  2.8420074E-01  7.7533333E-08  2.1028939E-08  7.3736230E-06  1.1123464E-07  1.6325189E-10  3.4438408E-13  9.2048308E-07  2.3543589E-08  0.000E+00  1.869E-04  2.516E-04  9.623E-01  1.035E+00  7.10E+02  0.00E+00  2.39E+02  0.485688  0.008297  0.0000000E+00  4.2315781286E-02
  6  5.140880359885158E+06    6.999997  3.339072  4.465871  7.5157640E-01  2.4837197E-01  1.2867453E-06  6.0310652E-09  1.0598835E-07  6.8210467E-06  3.7092124E-10  1.9972666E-09  9.2048308E-07  2.3543589E-08  0.000E+00  0.3129  4.465871  -12.233  1.681448  7.641442  7.0759588E-01  2.9239472E-01  7.7741086E-08  2.1087252E-08  7.3736211E-06  1.1088911E-07  1.6222905E-10  3.4272468E-13  9.2048308E-07  2.3543589E-08  0.000E+00  1.852E-04  2.507E-04  9.622E-01  1.035E+00  7.07E+02  0.00E+00  2.38E+02  0.486125  0.008397  0.0000000E+00  4.2315761314E-02
  7  5.982470241333773E+06    6.999997  3.344155  4.465712  7.5157490E-01  2.4837340E-01  1.2760446E-06  8.7118615E-09  1.1606321E-07  6.8204458E-06  4.5362382E-10  1.9883740E-09  9.2048308E-07  2.3543589E-08  0.000E+00  0.3107  4.465712  -12.212  1.681514  7.642446  6.9940189E-01  3.0058871E-01  7.7914085E-08  2.1136016E-08  7.3736253E-06  1.1059373E-07  1.6218450E-10  3.4153276E-13  9.2048308E-07  2.3543589E-08  0.000E+00  1.838E-04  2.497E-04  9.620E-01  1.036E+00  7.05E+02  0.00E+00  2.38E+02  0.487039  0.008496  0.0000000E+00  4.2315740867E-02
  8  6.811999644261965E+06    6.999996  3.349210  4.465547  7.5157211E-01  2.4837619E-01  1.2603431E-06  1.1774272E-08  1.3239545E-07  6.8188056E-06  6.3480040E-10  1.9738718E-09  9.2048308E-07  2.3543589E-08  0.000E+00  0.3081  4.465547  -12.192  1.681596  7.643464  6.9120791E-01  3.0878269E-01  7.8119512E-08  2.1193730E-08  7.3736509E-06  1.1022084E-07  1.6097898E-10  3.3973207E-13  9.2048308E-07  2.3543589E-08  0.000E+00  1.823E-04  2.487E-04  9.619E-01  1.036E+00  7.03E+02  0.00E+00  2.38E+02  0.487742  0.008595  0.0000000E+00  4.2315719669E-02
