line                  time        mass     lg(L)  lg(Teff)        1H_surf       4He_surf       12C_surf       13C_surf       14N_surf       16O_surf       17O_surf       18O_surf      20Ne_surf      22Ne_surf  26Al_surf  Mcc/Mt   lg(Teff)  lg(Md)  lg(rhoc)    lg(Tc)         1H_cen        4He_cen        12C_cen        13C_cen        14N_cen        16O_cen        17O_cen        18O_cen       20Ne_cen       22Ne_cen   26Al_cen  Omeg_surf   Omeg_cen     Rp/Req   Md/Md(0)   v_crit1   v_crit2    v_equa  Om/Om_cr  Gamma_Ed  lg(Mdot_mech)             L_tot
   -                    yr        Msun      Lsun        K      mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.       -          K   Ms/yr     g/cm3         K     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.        s-1        s-1          -          -      km/s      km/s      km/s         -         -        Msun/yr     10^53 g cm2/s

  1  1.521372298240001E+04  299.999896  6.811950  4.880091  7.5157740E-01  2.4837130E-01  1.2915520E-06  4.2971941E-09  1.0216519E-07  6.8211449E-06  3.5136665E-10  2.0005896E-09  9.2048308E-07  2.3543589E-08  2.681E-27  0.9261  4.880091   -8.230  0.586886  7.865124  7.4851810E-01  2.5147230E-01  1.0605674E-07  2.9323778E-08  7.3623424E-06  6.3093933E-08  9.3342928E-11  1.2434902E-13  3.2956386E-07  2.5450955E-08  1.772E-07  0.000E+00  0.000E+00  1.000E+00  1.000E+00  1.61E+03  0.00E+00  0.00E+00  0.000000  0.582084  0.0000000E+00  0.0000000000E+00
  2  5.026604674607132E+04  299.999687  6.813938  4.879529  7.5157740E-01  2.4837130E-01  1.2915517E-06  4.2975250E-09  1.0216520E-07  6.8211449E-06  3.5136667E-10  2.0005895E-09  9.2048308E-07  2.3543589E-08  1.046E-26  0.9184  4.879529   -8.222  0.587938  7.865727  7.3964024E-01  2.6035005E-01  1.0605449E-07  2.9323987E-08  7.3519807E-06  6.2926068E-08  9.3194865E-11  1.2376601E-13  2.4058682E-08  1.8501836E-09  6.255E-08  0.000E+00  0.000E+00  1.000E+00  1.000E+00  1.60E+03  0.00E+00  0.00E+00  0.000000  0.584756  0.0000000E+00  0.0000000000E+00
  3  8.488768896797815E+04  299.999479  6.815886  4.878937  7.5157740E-01  2.4837130E-01  1.2915514E-06  4.2978387E-09  1.0216520E-07  6.8211449E-06  3.5136670E-10  2.0005895E-09  9.2048308E-07  2.3543589E-08  1.724E-26  0.9114  4.878937   -8.215  0.589002  7.866329  7.3076238E-01  2.6922790E-01  1.0605029E-07  2.9323668E-08  7.3415361E-06  6.2735160E-08  9.3017295E-11  1.2312690E-13  1.7437810E-09  1.3563598E-10  1.532E-08  0.000E+00  0.000E+00  1.000E+00  1.000E+00  1.60E+03  0.00E+00  0.00E+00  0.000000  0.587384  0.0000000E+00  0.0000000000E+00
  4  1.190998535425333E+05  299.999268  6.817820  4.878307  7.5157740E-01  2.4837130E-01  1.2915512E-06  4.2981353E-09  1.0216521E-07  6.8211449E-06  3.5136672E-10  2.0005894E-09  9.2048308E-07  2.3543589E-08  2.307E-26  0.9048  4.878307   -8.208  0.590090  7.866936  7.2188452E-01  2.7810568E-01  1.0604537E-07  2.9323141E-08  7.3309868E-06  6.2543078E-08  9.2839819E-11  1.2248405E-13  1.2574480E-10  9.8944337E-12  7.171E-09  0.000E+00  0.000E+00  1.000E+00  1.000E+00  1.60E+03  0.00E+00  0.00E+00  0.000000  0.590006  0.0000000E+00  0.0000000000E+00
  5  1.529248603556940E+05  299.999056  6.819723  4.877647  7.5157740E-01  2.4837130E-01  1.2915509E-06  4.2984149E-09  1.0216521E-07  6.8211449E-06  3.5136675E-10  2.0005894E-09  9.2048308E-07  2.3543589E-08  2.803E-26  0.8987  4.877647   -8.200  0.591202  7.867547  7.1300665E-01  2.8698362E-01  1.0604015E-07  2.9322528E-08  7.3203311E-06  6.2350038E-08  9.2661873E-11  1.2184059E-13  9.2057668E-12  7.3375446E-13  4.557E-09  0.000E+00  0.000E+00  1.000E+00  1.000E+00  1.59E+03  0.00E+00  0.00E+00  0.000000  0.592598  0.0000000E+00  0.0000000000E+00
  6  1.863726855481446E+05  299.998844  6.821595  4.876844  7.5157740E-01  2.4837130E-01  1.2915507E-06  4.2986774E-09  1.0216521E-07  6.8211449E-06  3.5136677E-10  2.0005894E-09  9.2048308E-07  2.3543589E-08  3.215E-26  0.8925  4.876844   -8.192  0.592338  7.868161  7.0412879E-01  2.9586141E-01  1.0603422E-07  2.9321704E-08  7.3095686E-06  6.2155783E-08  9.2483226E-11  1.2119652E-13  8.6578030E-13  7.0811244E-14  3.028E-09  0.000E+00  0.000E+00  1.000E+00  1.000E+00  1.59E+03  0.00E+00  0.00E+00  0.000000  0.595158  0.0000000E+00  0.0000000000E+00
  7  2.194586069284038E+05  299.998629  6.823472  4.875978  7.5157740E-01  2.4837130E-01  1.2915505E-06  4.2989225E-09  1.0216522E-07  6.8211449E-06  3.5136679E-10  2.0005893E-09  9.2048308E-07  2.3543589E-08  3.548E-26  0.8866  4.875978   -8.183  0.593507  7.868782  6.9525093E-01  3.0473937E-01  1.0602815E-07  2.9320839E-08  7.2986971E-06  6.1960031E-08  9.2306052E-11  1.2054565E-13  2.7211252E-13  2.3277035E-14  2.008E-09  0.000E+00  0.000E+00  1.000E+00  1.000E+00  1.58E+03  0.00E+00  0.00E+00  0.000000  0.597736  0.0000000E+00  0.0000000000E+00
  8  2.521744376536242E+05  299.998412  6.825307  4.875091  7.5157740E-01  2.4837130E-01  1.2915502E-06  4.2991509E-09  1.0216522E-07  6.8211449E-06  3.5136680E-10  2.0005893E-09  9.2048308E-07  2.3543589E-08  3.814E-26  0.8809  4.875091   -8.175  0.594702  7.869408  6.8637307E-01  3.1361716E-01  1.0602088E-07  2.9319610E-08  7.2877170E-06  6.1762906E-08  9.2128038E-11  1.1989305E-13  2.2927766E-13  2.0015993E-14  1.322E-09  0.000E+00  0.000E+00  1.000E+00  1.000E+00  1.58E+03  0.00E+00  0.00E+00  0.000000  0.600268  0.0000000E+00  0.0000000000E+00
