line                  time        mass     lg(L)  lg(Teff)        1H_surf       4He_surf       12C_surf       13C_surf       14N_surf       16O_surf       17O_surf       18O_surf      20Ne_surf      22Ne_surf  26Al_surf  Mcc/Mt   lg(Teff)  lg(Md)  lg(rhoc)    lg(Tc)         1H_cen        4He_cen        12C_cen        13C_cen        14N_cen        16O_cen        17O_cen        18O_cen       20Ne_cen       22Ne_cen   26Al_cen  Omeg_surf   Omeg_cen     Rp/Req   Md/Md(0)   v_crit1   v_crit2    v_equa  Om/Om_cr  Gamma_Ed  lg(Mdot_mech)             L_tot
   -                    yr        Msun      Lsun        K      mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.       -          K   Ms/yr     g/cm3         K     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.        s-1        s-1          -          -      km/s      km/s      km/s         -         -        Msun/yr     10^53 g cm2/s

  1  1.532400000000000E+04  299.999874  6.794294  4.865645  7.5157740E-01  2.4837130E-01  1.2915521E-06  4.2970794E-09  1.0216519E-07  6.8211449E-06  3.5136664E-10  2.0005896E-09  9.2048308E-07  2.3543589E-08  0.000E+00  0.8940  4.865645   -8.146  0.585074  7.863509  7.4857240E-01  2.5141800E-01  1.1307900E-07  3.1346211E-08  7.3568033E-06  6.0758632E-08  8.9364001E-11  1.3306109E-13  2.8921329E-07  3.1847940E-08  2.488E-07  5.835E-05  5.837E-05  9.467E-01  1.124E+00  1.60E+03  0.00E+00  6.40E+02  0.567853  0.558895  0.0000000E+00  3.5923680031E+01
  2  4.330577284831102E+04  299.999674  6.795660  4.865411  7.5157740E-01  2.4837130E-01  1.2915521E-06  4.2970794E-09  1.0216519E-07  6.8211449E-06  3.5136664E-10  2.0005896E-09  9.2048308E-07  2.3543589E-08  0.000E+00  0.8892  4.865411   -8.141  0.587135  7.864388  7.4158605E-01  2.5840425E-01  1.0566557E-07  2.9214157E-08  7.3574337E-06  6.3366115E-08  9.3630083E-11  1.2554783E-13  3.3016821E-08  2.4473475E-09  7.569E-08  5.797E-05  5.851E-05  9.470E-01  1.124E+00  1.60E+03  0.00E+00  6.37E+02  0.566612  0.560655  0.0000000E+00  3.5923496286E+01
  3  7.093504392575732E+04  299.999473  6.796981  4.864690  7.5157740E-01  2.4837130E-01  1.2915521E-06  4.2970794E-09  1.0216519E-07  6.8211449E-06  3.5136664E-10  2.0005896E-09  9.2048308E-07  2.3543589E-08  0.000E+00  0.8845  4.864690   -8.134  0.587955  7.864850  7.3459971E-01  2.6539058E-01  1.0566301E-07  2.9214062E-08  7.3493903E-06  6.3164405E-08  9.3415559E-11  1.2491742E-13  4.3602129E-09  3.2594449E-10  2.397E-08  5.791E-05  5.848E-05  9.463E-01  1.126E+00  1.59E+03  0.00E+00  6.40E+02  0.569724  0.562364  0.0000000E+00  3.5923310355E+01
  4  9.833662481542345E+04  299.999270  6.798320  4.863942  7.5157740E-01  2.4837130E-01  1.2915521E-06  4.2970794E-09  1.0216519E-07  6.8211449E-06  3.5136664E-10  2.0005896E-09  9.2048308E-07  2.3543589E-08  0.000E+00  0.8799  4.863942   -8.127  0.588785  7.865313  7.2761336E-01  2.7237694E-01  1.0565944E-07  2.9213689E-08  7.3412548E-06  6.3018037E-08  9.3275434E-11  1.2446787E-13  5.9887336E-10  4.5049291E-11  1.101E-08  5.783E-05  5.845E-05  9.456E-01  1.129E+00  1.59E+03  0.00E+00  6.42E+02  0.572830  0.564100  0.0000000E+00  3.5923121110E+01
  5  1.255305468165644E+05  299.999065  6.799672  4.863147  7.5157740E-01  2.4837130E-01  1.2915521E-06  4.2970794E-09  1.0216519E-07  6.8211449E-06  3.5136664E-10  2.0005896E-09  9.2048308E-07  2.3543589E-08  0.000E+00  0.8755  4.863147   -8.119  0.589641  7.865781  7.2062701E-01  2.7936329E-01  1.0565618E-07  2.9213385E-08  7.3330652E-06  6.2862885E-08  9.3126026E-11  1.2392700E-13  1.0050715E-10  7.5492936E-12  7.030E-09  5.776E-05  5.841E-05  9.449E-01  1.131E+00  1.59E+03  0.00E+00  6.45E+02  0.576227  0.565860  0.0000000E+00  3.5922928151E+01
  6  1.525170595936099E+05  299.998858  6.801038  4.862263  7.5157740E-01  2.4837130E-01  1.2915521E-06  4.2970794E-09  1.0216519E-07  6.8211449E-06  3.5136664E-10  2.0005896E-09  9.2048308E-07  2.3543589E-08  0.000E+00  0.8710  4.862263   -8.111  0.590525  7.866255  7.1364067E-01  2.8634959E-01  1.0565378E-07  2.9213252E-08  7.3248127E-06  6.2706334E-08  9.2976738E-11  1.2335074E-13  2.9335367E-11  2.1856896E-12  5.039E-09  5.770E-05  5.837E-05  9.441E-01  1.134E+00  1.58E+03  0.00E+00  6.48E+02  0.579979  0.567642  0.0000000E+00  3.5922731159E+01
  7  1.793047276333130E+05  299.998648  6.802415  4.861344  7.5157740E-01  2.4837130E-01  1.2915521E-06  4.2970794E-09  1.0216519E-07  6.8211449E-06  3.5136664E-10  2.0005896E-09  9.2048308E-07  2.3543589E-08  0.000E+00  0.8668  4.861344   -8.102  0.591423  7.866733  7.0665432E-01  2.9333588E-01  1.0565020E-07  2.9212864E-08  7.3164914E-06  6.2556343E-08  9.2836414E-11  1.2286942E-13  1.7105200E-11  1.2511434E-12  3.698E-09  5.761E-05  5.832E-05  9.433E-01  1.137E+00  1.58E+03  0.00E+00  6.51E+02  0.583651  0.569446  0.0000000E+00  3.5922529652E+01
  8  2.058960268928010E+05  299.998435  6.803798  4.860365  7.5157740E-01  2.4837130E-01  1.2915521E-06  4.2970794E-09  1.0216519E-07  6.8211449E-06  3.5136664E-10  2.0005896E-09  9.2048308E-07  2.3543589E-08  0.000E+00  0.8626  4.860365   -8.093  0.592347  7.867215  6.9966797E-01  3.0032233E-01  1.0564665E-07  2.9212451E-08  7.3081057E-06  6.2403647E-08  9.2694103E-11  1.2235946E-13  1.3661846E-11  9.9283250E-13  2.717E-09  5.753E-05  5.828E-05  9.424E-01  1.140E+00  1.57E+03  0.00E+00  6.54E+02  0.587634  0.571263  0.0000000E+00  3.5922323323E+01
