line                  time        mass     lg(L)  lg(Teff)        1H_surf       4He_surf       12C_surf       13C_surf       14N_surf       16O_surf       17O_surf       18O_surf      20Ne_surf      22Ne_surf  26Al_surf  Mcc/Mt   lg(Teff)  lg(Md)  lg(rhoc)    lg(Tc)         1H_cen        4He_cen        12C_cen        13C_cen        14N_cen        16O_cen        17O_cen        18O_cen       20Ne_cen       22Ne_cen   26Al_cen  Omeg_surf   Omeg_cen     Rp/Req   Md/Md(0)   v_crit1   v_crit2    v_equa  Om/Om_cr  Gamma_Ed  lg(Mdot_mech)             L_tot
   -                    yr        Msun      Lsun        K      mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.       -          K   Ms/yr     g/cm3         K     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.        s-1        s-1          -          -      km/s      km/s      km/s         -         -        Msun/yr     10^53 g cm2/s

  1  0.154955484733160E+06   11.999771  3.978338  4.466958  0.7380571E+00  0.2559004E+00  9.7849391E-04  1.1874615E-05  2.8232487E-04  2.4507751E-03  9.7097199E-07  5.5284603E-06  8.0438135E-04  6.5060718E-05  0.000E+00  0.3730  4.466958   -8.861  1.027398  7.553681  0.7350541E+00  0.2588554E+00  1.3149190E-05  3.5826667E-06  1.9350505E-03  1.8598711E-03  6.9595639E-06  6.2649951E-09  8.0380969E-04  2.5656992E-06  2.237E-06  9.619E-05  9.539E-05  9.467E-01  1.061E+00  6.46E+02  0.00E+00  2.58E+02  0.567991  0.021182  0.0000000E+00  1.2301156042E-01
  2  0.597046515895633E+06   11.999158  3.984328  4.465610  0.7380571E+00  0.2559004E+00  9.7849391E-04  1.1874615E-05  2.8232487E-04  2.4507751E-03  9.7097199E-07  5.5284603E-06  8.0438135E-04  6.5060718E-05  0.000E+00  0.3715  4.465610   -8.856  1.005966  7.547806  0.7266001E+00  0.2674053E+00  1.6349953E-05  4.4387260E-06  2.6003667E-03  1.0956829E-03  5.3424089E-06  5.8415582E-09  8.0265003E-04  6.4804352E-07  4.850E-06  8.316E-05  1.012E-04  9.585E-01  1.047E+00  6.39E+02  0.00E+00  2.25E+02  0.507116  0.021477  0.0000000E+00  1.2296041704E-01
  3  0.991058802054319E+06   11.998604  3.989637  4.464170  0.7380571E+00  0.2559004E+00  9.7849391E-04  1.1874616E-05  2.8232487E-04  2.4507751E-03  9.7097199E-07  5.5284603E-06  8.0438135E-04  6.5060718E-05  0.000E+00  0.3693  4.464170   -8.848  0.997207  7.545861  0.7184335E+00  0.2756183E+00  1.8155300E-05  4.9241333E-06  2.9206207E-03  7.2832274E-04  3.5849749E-06  3.2957580E-09  8.0172082E-04  2.8266091E-07  5.632E-06  7.922E-05  1.008E-04  9.609E-01  1.044E+00  6.35E+02  0.00E+00  2.17E+02  0.493619  0.021742  0.0000000E+00  1.2291747728E-01
  4  0.134925178947130E+07   11.998090  3.994639  4.463036  0.7380571E+00  0.2559004E+00  9.7849390E-04  1.1874623E-05  2.8232487E-04  2.4507751E-03  9.7097199E-07  5.5284603E-06  8.0438135E-04  6.5060718E-05  1.910E-17  0.3667  4.463036   -8.838  0.992131  7.545036  0.7101606E+00  0.2839208E+00  1.9450075E-05  5.2716920E-06  3.1252617E-03  4.9337131E-04  2.4372653E-06  1.7588297E-09  8.0084837E-04  1.8833682E-08  5.859E-06  7.755E-05  9.980E-05  9.613E-01  1.044E+00  6.31E+02  0.00E+00  2.15E+02  0.491404  0.021995  0.0000000E+00  1.2287793799E-01
  5  0.171639960157371E+07   11.997551  3.999933  4.462229  0.7380571E+00  0.2559004E+00  9.7849351E-04  1.1874942E-05  2.8232500E-04  2.4507751E-03  9.7097218E-07  5.5284596E-06  8.0438135E-04  6.5060717E-05  4.944E-15  0.3644  4.462229   -8.828  0.989088  7.544908  0.7017126E+00  0.2923871E+00  2.0250696E-05  5.4883484E-06  3.2517434E-03  3.4816389E-04  1.7154836E-06  1.2398427E-09  8.0000365E-04  2.8335801E-08  5.668E-06  7.649E-05  9.887E-05  9.612E-01  1.044E+00  6.28E+02  0.00E+00  2.14E+02  0.492022  0.022266  0.0000000E+00  1.2283634603E-01
  6  0.207459258899069E+07   11.997011  4.005137  4.461627  0.7380571E+00  0.2559004E+00  9.7848752E-04  1.1878914E-05  2.8232807E-04  2.4507749E-03  9.7097734E-07  5.5284473E-06  8.0438135E-04  6.5060693E-05  1.466E-13  0.3616  4.461627   -8.817  0.987173  7.545166  0.6934042E+00  0.3007067E+00  2.0737887E-05  5.6212410E-06  3.3295048E-03  2.5889864E-04  1.2700164E-06  9.2241182E-10  7.9919725E-04  4.3422242E-08  5.305E-06  7.558E-05  9.808E-05  9.611E-01  1.044E+00  6.25E+02  0.00E+00  2.14E+02  0.492546  0.022535  0.0000000E+00  1.2279448363E-01
  7  0.242383075172225E+07   11.996471  4.010394  4.461110  0.7380571E+00  0.2559004E+00  9.7845284E-04  1.1898091E-05  2.8235043E-04  2.4507727E-03  9.7101915E-07  5.5283644E-06  8.0438135E-04  6.5060470E-05  1.196E-12  0.3592  4.461110   -8.805  0.986014  7.545636  0.6850688E+00  0.3090497E+00  2.1119666E-05  5.7236404E-06  3.3814936E-03  1.9912887E-04  9.7069567E-07  7.0650340E-10  7.9840010E-04  2.2953890E-08  4.903E-06  7.475E-05  9.750E-05  9.610E-01  1.044E+00  6.23E+02  0.00E+00  2.13E+02  0.493131  0.022810  0.0000000E+00  1.2275234525E-01
  8  0.277217343198527E+07   11.995919  4.015673  4.460652  0.7380570E+00  0.2559005E+00  9.7832369E-04  1.1958377E-05  2.8244877E-04  2.4507605E-03  9.7121548E-07  5.5280199E-06  8.0438133E-04  6.5059307E-05  5.361E-12  0.3566  4.460652   -8.794  0.985168  7.546225  0.6768646E+00  0.3172584E+00  2.1430504E-05  5.8095340E-06  3.4128881E-03  1.6290978E-04  7.7843611E-07  5.7474954E-10  7.9762360E-04  3.6692530E-08  4.461E-06  7.399E-05  9.688E-05  9.608E-01  1.044E+00  6.20E+02  0.00E+00  2.13E+02  0.494088  0.023090  0.0000000E+00  1.2270894976E-01
