line                  time        mass     lg(L)  lg(Teff)        1H_surf       4He_surf       12C_surf       13C_surf       14N_surf       16O_surf       17O_surf       18O_surf      20Ne_surf      22Ne_surf  26Al_surf  Mcc/Mt   lg(Teff)  lg(Md)  lg(rhoc)    lg(Tc)         1H_cen        4He_cen        12C_cen        13C_cen        14N_cen        16O_cen        17O_cen        18O_cen       20Ne_cen       22Ne_cen   26Al_cen  Omeg_surf   Omeg_cen     Rp/Req   Md/Md(0)   v_crit1   v_crit2    v_equa  Om/Om_cr  Gamma_Ed  lg(Mdot_mech)             L_tot
   -                    yr        Msun      Lsun        K      mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.       -          K   Ms/yr     g/cm3         K     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.        s-1        s-1          -          -      km/s      km/s      km/s         -         -        Msun/yr     10^53 g cm2/s

  1  0.439035513176839E+05   31.995200  5.121898  4.638279  0.7380571E+00  0.2559004E+00  9.7849391E-04  1.1874615E-05  2.8232487E-04  2.4507751E-03  9.7097199E-07  5.5284603E-06  8.0438135E-04  6.5060718E-05  0.000E+00  0.5835  4.638279   -6.970  0.650179  7.620722  0.7349098E+00  0.2590095E+00  1.6175826E-05  4.4265955E-06  1.9900301E-03  1.7943025E-03  4.4621101E-06  5.4274807E-09  8.0343796E-04  1.6849708E-05  3.362E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  7.96E+02  0.00E+00  0.00E+00  0.000000  0.110562  0.0000000E+00  0.0000000000E+00
  2  0.151434435013982E+06   31.983559  5.126130  4.633775  0.7380571E+00  0.2559004E+00  9.7849391E-04  1.1874615E-05  2.8232487E-04  2.4507751E-03  9.7097199E-07  5.5284603E-06  8.0438135E-04  6.5060718E-05  0.000E+00  0.5791  4.633775   -6.961  0.627416  7.613803  0.7262432E+00  0.2677832E+00  2.1846987E-05  5.9779335E-06  2.7308520E-03  9.4012066E-04  2.3857564E-06  2.8648266E-09  8.0154324E-04  1.0980133E-06  8.422E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  7.86E+02  0.00E+00  0.00E+00  0.000000  0.111685  0.0000000E+00  0.0000000000E+00
  3  0.257255085967596E+06   31.971856  5.130609  4.631942  0.7380571E+00  0.2559004E+00  9.7849391E-04  1.1874615E-05  2.8232487E-04  2.4507751E-03  9.7097199E-07  5.5284603E-06  8.0438135E-04  6.5060718E-05  0.000E+00  0.5761  4.631942   -6.952  0.619516  7.611804  0.7178000E+00  0.2762741E+00  2.4366132E-05  6.6667035E-06  3.0603292E-03  5.6026083E-04  1.4316442E-06  1.7104782E-09  8.0003302E-04  3.3353127E-07  1.090E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  7.80E+02  0.00E+00  0.00E+00  0.000000  0.112884  0.0000000E+00  0.0000000000E+00
  4  0.363075736921211E+06   31.959891  5.135193  4.630825  0.7380571E+00  0.2559004E+00  9.7849391E-04  1.1874615E-05  2.8232487E-04  2.4507751E-03  9.7097199E-07  5.5284603E-06  8.0438135E-04  6.5060718E-05  0.000E+00  0.5730  4.630825   -6.942  0.615689  7.611160  0.7092990E+00  0.2848010E+00  2.5759490E-05  7.0477380E-06  3.2389598E-03  3.5427650E-04  9.0577563E-07  1.0818353E-09  7.9863624E-04  3.0518126E-07  1.221E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  7.76E+02  0.00E+00  0.00E+00  0.000000  0.114125  0.0000000E+00  0.0000000000E+00
  5  0.468896387874826E+06   31.947650  5.139676  4.629993  0.7380571E+00  0.2559004E+00  9.7849391E-04  1.1874615E-05  2.8232487E-04  2.4507751E-03  9.7097199E-07  5.5284603E-06  8.0438135E-04  6.5060718E-05  0.000E+00  0.5693  4.629993   -6.932  0.613599  7.611111  0.7006870E+00  0.2934279E+00  2.6592787E-05  7.2758653E-06  3.3423899E-03  2.3496553E-04  5.9924184E-07  7.1705261E-10  7.9728226E-04  3.3081486E-07  1.284E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  7.72E+02  0.00E+00  0.00E+00  0.000000  0.115353  0.0000000E+00  0.0000000000E+00
  6  0.570869015157400E+06   31.935579  5.144232  4.629309  0.7380571E+00  0.2559004E+00  9.7849391E-04  1.1874615E-05  2.8232487E-04  2.4507751E-03  9.7097199E-07  5.5284603E-06  8.0438135E-04  6.5060718E-05  0.000E+00  0.5664  4.629309   -6.922  0.612578  7.611382  0.6922558E+00  0.3018677E+00  2.7102722E-05  7.4154941E-06  3.4022502E-03  1.6586862E-04  4.2126894E-07  5.0564663E-10  7.9598831E-04  3.6113372E-07  1.302E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  7.69E+02  0.00E+00  0.00E+00  0.000000  0.116614  0.0000000E+00  0.0000000000E+00
  7  0.672841642439975E+06   31.923233  5.148843  4.628692  0.7380571E+00  0.2559004E+00  9.7849391E-04  1.1874615E-05  2.8232487E-04  2.4507751E-03  9.7097199E-07  5.5284603E-06  8.0438135E-04  6.5060718E-05  0.000E+00  0.5634  4.628692   -6.912  0.612081  7.611839  0.6837102E+00  0.3104184E+00  2.7441766E-05  7.5083385E-06  3.4388495E-03  1.2357648E-04  3.1222774E-07  3.7621584E-10  7.9469450E-04  3.9199516E-07  1.289E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  7.66E+02  0.00E+00  0.00E+00  0.000000  0.117904  0.0000000E+00  0.0000000000E+00
  8  0.772890257887029E+06   31.910836  5.153233  4.628115  0.7380571E+00  0.2559004E+00  9.7849391E-04  1.1874615E-05  2.8232487E-04  2.4507751E-03  9.7097199E-07  5.5284603E-06  8.0438135E-04  6.5060718E-05  0.000E+00  0.5599  4.628115   -6.902  0.611835  7.612379  0.6751775E+00  0.3189541E+00  2.7671342E-05  7.5715440E-06  3.4610428E-03  9.7890912E-05  2.4592923E-07  2.9756693E-10  7.9341251E-04  4.2204597E-07  1.257E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  7.63E+02  0.00E+00  0.00E+00  0.000000  0.119148  0.0000000E+00  0.0000000000E+00
