line                  time        mass     lg(L)  lg(Teff)        1H_surf       4He_surf       12C_surf       13C_surf       14N_surf       16O_surf       17O_surf       18O_surf      20Ne_surf      22Ne_surf  26Al_surf  Mcc/Mt   lg(Teff)  lg(Md)  lg(rhoc)    lg(Tc)         1H_cen        4He_cen        12C_cen        13C_cen        14N_cen        16O_cen        17O_cen        18O_cen       20Ne_cen       22Ne_cen   26Al_cen  Omeg_surf   Omeg_cen     Rp/Req   Md/Md(0)   v_crit1   v_crit2    v_equa  Om/Om_cr  Gamma_Ed  lg(Mdot_mech)             L_tot
   -                    yr        Msun      Lsun        K      mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.       -          K   Ms/yr     g/cm3         K     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.        s-1        s-1          -          -      km/s      km/s      km/s         -         -        Msun/yr     10^53 g cm2/s

  1  0.299135550000000E+08    1.000000  0.020130  3.790660  0.7380571E+00  0.2559004E+00  9.7849390E-04  1.1874620E-05  2.8232490E-04  2.4507750E-03  9.7097200E-07  5.5284600E-06  8.0438130E-04  6.5060720E-05  0.000E+00  0.0296  3.790660    0.000  1.959530  7.149660  0.7344020E+00  0.2593951E+00  5.6059860E-05  1.9240940E-05  1.3535350E-03  2.4505030E-03  1.2885160E-06  2.9351250E-06  8.0438130E-04  6.5060720E-05  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  3.77E+02  0.00E+00  0.00E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
  2  0.119654220000000E+09    1.000000  0.026880  3.790860  0.7380571E+00  0.2559004E+00  9.7849390E-04  1.1874620E-05  2.8232490E-04  2.4507750E-03  9.7097200E-07  5.5284600E-06  8.0438130E-04  6.5060720E-05  0.000E+00  0.0065  3.790860    0.000  1.967230  7.148820  0.7263512E+00  0.2674434E+00  4.5188670E-06  1.2364640E-06  1.4348640E-03  2.4497170E-03  2.2095750E-06  5.1965130E-07  8.0438130E-04  6.5060720E-05  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  3.76E+02  0.00E+00  0.00E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
  3  0.209394880000000E+09    1.000000  0.029400  3.790840  0.7392208E+00  0.2547510E+00  9.7532850E-04  1.1832210E-05  2.8146880E-04  2.4437340E-03  9.6797050E-07  5.5101470E-06  8.0227260E-04  6.4869160E-05  0.000E+00  0.0010  3.790840    0.000  1.972440  7.149510  0.7172025E+00  0.2765935E+00  4.5543740E-06  1.2428270E-06  1.4359100E-03  2.4498410E-03  3.6101150E-06  4.8253770E-08  8.0477830E-04  6.5097110E-05  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  3.75E+02  0.00E+00  0.00E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
  4  0.284178770000000E+09    1.000000  0.031520  3.790810  0.7403734E+00  0.2536125E+00  9.7217720E-04  1.1790010E-05  2.8061620E-04  2.4367190E-03  9.6498100E-07  5.4919120E-06  8.0017060E-04  6.4678310E-05  0.000E+00  0.0002  3.790810    0.000  1.977000  7.150350  0.7093069E+00  0.2844879E+00  4.6002400E-06  1.2554230E-06  1.4366850E-03  2.4501170E-03  4.9729550E-06  5.9770650E-09  8.0521370E-04  6.5136740E-05  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  3.75E+02  0.00E+00  0.00E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
  5  0.358962660000000E+09    1.000000  0.033670  3.790840  0.7415159E+00  0.2524842E+00  9.6904060E-04  1.1748030E-05  2.7976710E-04  2.4297310E-03  9.6200400E-07  5.4737590E-06  7.9807570E-04  6.4488200E-05  0.000E+00  0.0000  3.790840    0.000  1.981700  7.151270  0.7012840E+00  0.2925092E+00  4.6414460E-06  1.2668320E-06  1.4374130E-03  2.4502280E-03  6.4909460E-06  1.6434930E-09  8.0563970E-04  6.5175690E-05  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  3.74E+02  0.00E+00  0.00E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
  6  0.433746550000000E+09    1.000000  0.035910  3.790950  0.7426463E+00  0.2513679E+00  9.6592060E-04  1.1706290E-05  2.7892210E-04  2.4227720E-03  9.5904070E-07  5.4556950E-06  7.9598800E-04  6.4298860E-05  0.000E+00  0.0000  3.790950    0.000  1.986480  7.152260  0.6932251E+00  0.3005659E+00  4.6652970E-06  1.2733980E-06  1.4382070E-03  2.4503280E-03  8.1004940E-06  1.5535380E-09  8.0608410E-04  6.5216220E-05  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  3.74E+02  0.00E+00  0.00E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
  7  0.508530430000000E+09    1.000000  0.038180  3.791010  0.7437671E+00  0.2502611E+00  9.6281570E-04  1.1664770E-05  2.7808080E-04  2.4158420E-03  9.5609040E-07  5.4377170E-06  7.9390760E-04  6.4110280E-05  0.000E+00  0.0000  3.791010    0.000  1.991320  7.153280  0.6851593E+00  0.3086294E+00  4.6901290E-06  1.2802280E-06  1.4390260E-03  2.4504030E-03  9.7925780E-06  1.8670850E-09  8.0654360E-04  6.5258060E-05  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  3.73E+02  0.00E+00  0.00E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
  8  0.583314320000000E+09    1.000000  0.040510  3.791070  0.7448794E+00  0.2491627E+00  9.5972590E-04  1.1623460E-05  2.7724320E-04  2.4089410E-03  9.5315330E-07  5.4198240E-06  7.9183520E-04  6.3922510E-05  0.000E+00  0.0000  3.791070    0.000  1.996210  7.154340  0.6770843E+00  0.3167020E+00  4.7159260E-06  1.2873240E-06  1.4398620E-03  2.4504330E-03  1.1574480E-05  2.2341340E-09  8.0701500E-04  6.5300940E-05  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  3.73E+02  0.00E+00  0.00E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
