line                  time        mass     lg(L)  lg(Teff)        1H_surf       4He_surf       12C_surf       13C_surf       14N_surf       16O_surf       17O_surf       18O_surf      20Ne_surf      22Ne_surf  26Al_surf  Mcc/Mt   lg(Teff)  lg(Md)  lg(rhoc)    lg(Tc)         1H_cen        4He_cen        12C_cen        13C_cen        14N_cen        16O_cen        17O_cen        18O_cen       20Ne_cen       22Ne_cen   26Al_cen  Omeg_surf   Omeg_cen     Rp/Req   Md/Md(0)   v_crit1   v_crit2    v_equa  Om/Om_cr  Gamma_Ed  lg(Mdot_mech)             L_tot
   -                    yr        Msun      Lsun        K      mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.       -          K   Ms/yr     g/cm3         K     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.        s-1        s-1          -          -      km/s      km/s      km/s         -         -        Msun/yr     10^53 g cm2/s

  1  0.955350625569763E+07    1.998206  1.186109  4.022634  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.1582  4.022634    0.000  1.866930  7.333871  0.7169717E+00  0.2686394E+00  1.1956949E-05  3.1648215E-06  3.3509322E-03  5.6090791E-03  1.1402606E-04  6.5834604E-08  1.8768898E-03  1.5180834E-04  0.000E+00  3.609E-04  2.879E-04  8.643E-01  1.526E+00  4.87E+02  0.00E+00  3.11E+02  0.827234  0.000203 -1.0422179E+01  5.1429244445E-03
  2  0.394587835538469E+08    1.998194  1.181883  3.958541  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707437E-05  6.5875804E-04  5.7184753E-03  2.2656014E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.1717  3.958541    0.000  1.857827  7.332918  0.7089254E+00  0.2766815E+00  1.2225088E-05  3.2494680E-06  3.4336095E-03  5.2691596E-03  3.7423192E-04  1.4174344E-07  1.8768898E-03  1.5180834E-04  0.000E+00  2.335E-04  2.879E-04  8.643E-01  1.526E+00  4.21E+02  0.00E+00  2.69E+02  0.827234  0.000201  0.0000000E+00  5.1415395152E-03
  3  0.659139934665580E+08    1.998194  1.189341  3.951048  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707437E-05  6.5875804E-04  5.7184753E-03  2.2656014E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.1663  3.951048    0.000  1.865248  7.335606  0.7009283E+00  0.2846919E+00  1.2797124E-05  3.3855945E-06  3.5809738E-03  4.9486162E-03  5.3485403E-04  1.6383413E-07  1.8768898E-03  1.5180834E-04  0.000E+00  2.189E-04  2.879E-04  8.643E-01  1.526E+00  4.12E+02  0.00E+00  2.63E+02  0.827234  0.000205  0.0000000E+00  5.1415395152E-03
  4  0.937157260394966E+08    1.998194  1.195170  3.946292  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707437E-05  6.5875804E-04  5.7184753E-03  2.2656014E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.1621  3.946292    0.000  1.865656  7.336322  0.6927663E+00  0.2928788E+00  1.3663543E-05  3.6140386E-06  3.7813681E-03  4.6440164E-03  6.1360501E-04  1.8398024E-07  1.8768898E-03  1.5180834E-04  0.000E+00  2.097E-04  2.879E-04  8.643E-01  1.526E+00  4.07E+02  0.00E+00  2.59E+02  0.827234  0.000207  0.0000000E+00  5.1415395152E-03
  5  0.116299287267976E+09    1.998194  1.198282  3.944732  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707437E-05  6.5875804E-04  5.7184753E-03  2.2656014E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.1640  3.944732    0.000  1.866029  7.337322  0.6848577E+00  0.3008157E+00  1.4497894E-05  3.8352224E-06  3.9946026E-03  4.3567375E-03  6.5842163E-04  1.9754469E-07  1.8768898E-03  1.5180834E-04  0.000E+00  2.063E-04  2.879E-04  8.643E-01  1.526E+00  4.04E+02  0.00E+00  2.58E+02  0.827234  0.000209  0.0000000E+00  5.1415395152E-03
  6  0.137913637327067E+09    1.998194  1.201093  3.943236  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707437E-05  6.5875804E-04  5.7184753E-03  2.2656014E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.1645  3.943236    0.000  1.865242  7.337644  0.6768996E+00  0.3088053E+00  1.5296157E-05  4.0466544E-06  4.2173789E-03  4.0882959E-03  6.7170977E-04  2.0164126E-07  1.8768898E-03  1.5180834E-04  0.000E+00  2.026E-04  2.879E-04  8.643E-01  1.526E+00  4.02E+02  0.00E+00  2.57E+02  0.827234  0.000210  0.0000000E+00  5.1415395152E-03
  7  0.159526105422721E+09    1.998194  1.204414  3.942311  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707439E-05  6.5875804E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.1640  3.942311    0.000  1.865166  7.338210  0.6690078E+00  0.3167292E+00  1.6120610E-05  4.2648749E-06  4.4353867E-03  3.8458280E-03  6.6315118E-04  1.9938990E-07  1.8768898E-03  1.5180834E-04  0.000E+00  2.003E-04  2.860E-04  8.640E-01  1.527E+00  4.00E+02  0.00E+00  2.56E+02  0.827730  0.000212  0.0000000E+00  5.1415395152E-03
  8  0.180486473187904E+09    1.998194  1.207655  3.941428  0.7200000E+00  0.2659559E+00  2.2831524E-03  2.7707466E-05  6.5875805E-04  5.7184752E-03  2.2656014E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.1634  3.941428    0.000  1.865032  7.338827  0.6609484E+00  0.3248214E+00  1.6969242E-05  4.4895459E-06  4.6530280E-03  3.6138200E-03  6.4388451E-04  1.9400383E-07  1.8768898E-03  1.5180834E-04  0.000E+00  1.984E-04  2.845E-04  8.636E-01  1.530E+00  3.99E+02  0.00E+00  2.55E+02  0.828678  0.000213  0.0000000E+00  5.1415395152E-03
