line                  time        mass     lg(L)  lg(Teff)        1H_surf       4He_surf       12C_surf       13C_surf       14N_surf       16O_surf       17O_surf       18O_surf      20Ne_surf      22Ne_surf  26Al_surf  Mcc/Mt   lg(Teff)  lg(Md)  lg(rhoc)    lg(Tc)         1H_cen        4He_cen        12C_cen        13C_cen        14N_cen        16O_cen        17O_cen        18O_cen       20Ne_cen       22Ne_cen   26Al_cen  Omeg_surf   Omeg_cen     Rp/Req   Md/Md(0)   v_crit1   v_crit2    v_equa  Om/Om_cr  Gamma_Ed  lg(Mdot_mech)             L_tot
   -                    yr        Msun      Lsun        K      mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.       -          K   Ms/yr     g/cm3         K     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.        s-1        s-1          -          -      km/s      km/s      km/s         -         -        Msun/yr     10^53 g cm2/s

  1  0.162776139430568E+06   11.999700  3.967721  4.453307  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.3644  4.453307   -8.751  0.965099  7.537194  0.7169944E+00  0.2686994E+00  2.5308011E-05  6.8914406E-06  3.8578922E-03  5.0951139E-03  2.1197398E-05  1.8082433E-08  1.8763718E-03  2.7042633E-05  2.069E-06  6.676E-05  7.613E-05  9.703E-01  1.033E+00  6.25E+02  0.00E+00  1.87E+02  0.434561  0.020455  0.0000000E+00  1.0504237081E-01
  2  0.591555620751862E+06   11.998934  3.973240  4.447268  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.3608  4.447268   -8.745  0.947490  7.532339  0.7088380E+00  0.2770073E+00  3.0377326E-05  8.2806010E-06  4.9149837E-03  3.8791533E-03  2.0538302E-05  2.2668416E-08  1.8751387E-03  3.5960575E-06  5.465E-06  6.342E-05  7.613E-05  9.703E-01  1.033E+00  6.15E+02  0.00E+00  1.84E+02  0.434561  0.020718  0.0000000E+00  1.0498317771E-01
  3  0.983746193304310E+06   11.998221  3.978447  4.444184  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.3592  4.444184   -8.737  0.938476  7.530225  0.7007231E+00  0.2852207E+00  3.3781633E-05  9.1679113E-06  5.5957182E-03  3.0992094E-03  1.6635918E-05  1.3227116E-08  1.8741184E-03  1.0950845E-06  6.931E-06  6.153E-05  7.613E-05  9.703E-01  1.033E+00  6.09E+02  0.00E+00  1.82E+02  0.434561  0.020969  0.0000000E+00  1.0493191449E-01
  4  0.135726102430664E+07   11.997529  3.983506  4.442380  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.3577  4.442380   -8.727  0.932253  7.529010  0.6926318E+00  0.2933833E+00  3.6587715E-05  9.9221158E-06  6.0872527E-03  2.5355404E-03  1.3703462E-05  9.4408831E-09  1.8732018E-03  3.2366548E-07  7.534E-06  6.023E-05  7.613E-05  9.703E-01  1.033E+00  6.04E+02  0.00E+00  1.80E+02  0.434561  0.021216  0.0000000E+00  1.0488297115E-01
  5  0.171210011375887E+07   11.996857  3.988371  4.441082  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707437E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  3.526E-19  0.3545  4.441082   -8.718  0.927578  7.528310  0.6843808E+00  0.3016907E+00  3.8878457E-05  1.0544661E-05  6.4755530E-03  2.0901838E-03  1.1321873E-05  7.7016147E-09  1.8723266E-03  1.0956577E-07  7.729E-06  5.901E-05  7.613E-05  9.703E-01  1.033E+00  6.00E+02  0.00E+00  1.79E+02  0.434561  0.021457  0.0000000E+00  1.0483550505E-01
  6  0.205760133243602E+07   11.996187  3.993455  4.440155  0.7200000E+00  0.2659559E+00  2.2831524E-03  2.7707450E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  4.232E-17  0.3527  4.440155   -8.707  0.924434  7.528058  0.6764019E+00  0.3097114E+00  4.0599697E-05  1.1012086E-05  6.7634798E-03  1.7599399E-03  9.5260591E-06  6.4953245E-09  1.8715256E-03  1.3328232E-07  7.614E-06  5.820E-05  7.544E-05  9.702E-01  1.033E+00  5.97E+02  0.00E+00  1.79E+02  0.435233  0.021710  0.0000000E+00  1.0478802789E-01
  7  0.241244042188824E+07   11.995482  3.998674  4.439345  0.7200000E+00  0.2659559E+00  2.2831522E-03  2.7707615E-05  6.5875813E-04  5.7184752E-03  2.2656018E-06  1.2899740E-05  1.8768898E-03  1.5180834E-04  1.199E-15  0.3500  4.439345   -8.696  0.921937  7.528068  0.6681787E+00  0.3179684E+00  4.2026422E-05  1.1398438E-05  6.9966656E-03  1.4924423E-03  8.0577774E-06  5.5087370E-09  1.8707316E-03  1.6093157E-07  7.350E-06  5.742E-05  7.477E-05  9.701E-01  1.033E+00  5.94E+02  0.00E+00  1.78E+02  0.435746  0.021974  0.0000000E+00  1.0473773824E-01
  8  0.275980921472041E+07   11.994773  4.003927  4.438616  0.7200000E+00  0.2659559E+00  2.2831504E-03  2.7708715E-05  6.5875914E-04  5.7184751E-03  2.2656065E-06  1.2899735E-05  1.8768898E-03  1.5180833E-04  1.313E-14  0.3479  4.438616   -8.685  0.920018  7.528241  0.6601094E+00  0.3260642E+00  4.3293548E-05  1.1745154E-05  7.1789669E-03  1.2831478E-03  6.8159359E-06  4.7154534E-09  1.8699748E-03  1.5212663E-07  7.033E-06  5.675E-05  7.416E-05  9.700E-01  1.033E+00  5.92E+02  0.00E+00  1.78E+02  0.436759  0.022243  0.0000000E+00  1.0468686705E-01
