line                  time        mass     lg(L)  lg(Teff)        1H_surf       4He_surf       12C_surf       13C_surf       14N_surf       16O_surf       17O_surf       18O_surf      20Ne_surf      22Ne_surf  26Al_surf  Mcc/Mt   lg(Teff)  lg(Md)  lg(rhoc)    lg(Tc)         1H_cen        4He_cen        12C_cen        13C_cen        14N_cen        16O_cen        17O_cen        18O_cen       20Ne_cen       22Ne_cen   26Al_cen  Omeg_surf   Omeg_cen     Rp/Req   Md/Md(0)   v_crit1   v_crit2    v_equa  Om/Om_cr  Gamma_Ed  lg(Mdot_mech)             L_tot
   -                    yr        Msun      Lsun        K      mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.       -          K   Ms/yr     g/cm3         K     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.        s-1        s-1          -          -      km/s      km/s      km/s         -         -        Msun/yr     10^53 g cm2/s

  1  0.935331740519232E+07    2.000000  1.195661  3.979920  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.1614  3.979920    0.000  1.864471  7.335102  0.7169828E+00  0.2686284E+00  1.2008468E-05  3.1785157E-06  3.3512365E-03  5.6063316E-03  1.1648120E-04  6.9740054E-08  1.8768898E-03  1.5180834E-04  0.000E+00  1.917E-04  2.173E-04  9.292E-01  1.238E+00  4.29E+02  0.00E+00  1.98E+02  0.642479  0.000207  0.0000000E+00  3.9206758343E-03
  2  0.382079722544235E+08    2.000000  1.196586  3.963895  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.1671  3.963895    0.000  1.860746  7.334946  0.7088263E+00  0.2767816E+00  1.2306489E-05  3.2614336E-06  3.4390087E-03  5.2549269E-03  3.8267993E-04  1.2811090E-07  1.8768898E-03  1.5180834E-04  0.000E+00  1.713E-04  2.173E-04  9.292E-01  1.238E+00  4.14E+02  0.00E+00  1.91E+02  0.642479  0.000208  0.0000000E+00  3.9206758343E-03
  3  0.670783270402325E+08    2.000000  1.200179  3.959823  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.1688  3.959823    0.000  1.860942  7.336096  0.7006628E+00  0.2849599E+00  1.2906547E-05  3.4161831E-06  3.6014650E-03  4.9258991E-03  5.3391233E-04  1.6471484E-07  1.8768898E-03  1.5180834E-04  0.000E+00  1.655E-04  2.173E-04  9.292E-01  1.238E+00  4.09E+02  0.00E+00  1.88E+02  0.642479  0.000210  0.0000000E+00  3.9206758343E-03
  4  0.950173800587572E+08    2.000000  1.205309  3.957538  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.1680  3.957538    0.000  1.862107  7.337328  0.6927554E+00  0.2928920E+00  1.3727887E-05  3.6318157E-06  3.7993476E-03  4.6313289E-03  6.0513915E-04  1.8307588E-07  1.8768898E-03  1.5180834E-04  0.000E+00  1.615E-04  2.173E-04  9.292E-01  1.238E+00  4.06E+02  0.00E+00  1.87E+02  0.642479  0.000212  0.0000000E+00  3.9206758343E-03
  5  0.122956433077282E+09    2.000000  1.209928  3.956000  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.1669  3.956000    0.000  1.862734  7.338426  0.6845702E+00  0.3011079E+00  1.4596597E-05  3.8615214E-06  4.0218978E-03  4.3477885E-03  6.3461691E-04  1.9111265E-07  1.8768898E-03  1.5180834E-04  0.000E+00  1.581E-04  2.173E-04  9.292E-01  1.238E+00  4.03E+02  0.00E+00  1.86E+02  0.642479  0.000214  0.0000000E+00  3.9206758343E-03
  6  0.144823398573114E+09    2.000000  1.213631  3.955491  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.1673  3.955491    0.000  1.862778  7.339129  0.6765464E+00  0.3091637E+00  1.5511873E-05  4.1043308E-06  4.2482033E-03  4.0732177E-03  6.4992433E-04  1.9595646E-07  1.8768898E-03  1.5180834E-04  0.000E+00  1.553E-04  2.180E-04  9.303E-01  1.234E+00  4.01E+02  0.00E+00  1.83E+02  0.638092  0.000216  0.0000000E+00  3.9206758343E-03
  7  0.164850111776793E+09    2.000000  1.216348  3.954515  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.1671  3.954515    0.000  1.862598  7.339651  0.6684870E+00  0.3172566E+00  1.6368637E-05  4.3312319E-06  4.4773588E-03  3.8140244E-03  6.4554154E-04  1.9489584E-07  1.8768898E-03  1.5180834E-04  0.000E+00  1.531E-04  2.178E-04  9.307E-01  1.232E+00  4.00E+02  0.00E+00  1.82E+02  0.636689  0.000218  0.0000000E+00  3.9206758343E-03
  8  0.184161585223197E+09    2.000000  1.219020  3.953493  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707437E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.1668  3.953493    0.000  1.861878  7.339986  0.6605653E+00  0.3252110E+00  1.7175464E-05  4.5450260E-06  4.6960774E-03  3.5799053E-03  6.2728309E-04  1.8952964E-07  1.8768898E-03  1.5180834E-04  0.000E+00  1.510E-04  2.169E-04  9.309E-01  1.231E+00  3.98E+02  0.00E+00  1.81E+02  0.635631  0.000219  0.0000000E+00  3.9206758343E-03
