line                  time        mass     lg(L)  lg(Teff)        1H_surf       4He_surf       12C_surf       13C_surf       14N_surf       16O_surf       17O_surf       18O_surf      20Ne_surf      22Ne_surf  26Al_surf  Mcc/Mt   lg(Teff)  lg(Md)  lg(rhoc)    lg(Tc)         1H_cen        4He_cen        12C_cen        13C_cen        14N_cen        16O_cen        17O_cen        18O_cen       20Ne_cen       22Ne_cen   26Al_cen  Omeg_surf   Omeg_cen     Rp/Req   Md/Md(0)   v_crit1   v_crit2    v_equa  Om/Om_cr  Gamma_Ed  lg(Mdot_mech)             L_tot
   -                    yr        Msun      Lsun        K      mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.       -          K   Ms/yr     g/cm3         K     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.        s-1        s-1          -          -      km/s      km/s      km/s         -         -        Msun/yr     10^53 g cm2/s

  1  0.147412637963853E+07    4.000000  2.364802  4.182773  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2471  4.182773    0.000  1.514512  7.432101  0.7169926E+00  0.2686641E+00  1.8298623E-05  4.8927290E-06  3.6187798E-03  5.3002567E-03  1.0567900E-04  4.7752542E-08  1.8768898E-03  1.5180834E-04  0.000E+00  6.357E-05  6.516E-05  9.866E-01  1.027E+00  4.85E+02  0.00E+00  9.71E+01  0.296447  0.001531  0.0000000E+00  6.7827520803E-03
  2  0.550915412341568E+07    4.000000  2.364429  4.179337  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2552  4.179337    0.000  1.500938  7.428487  0.7088313E+00  0.2769474E+00  2.2219928E-05  5.9430277E-06  4.4582072E-03  4.3465155E-03  9.2778812E-05  4.3661493E-08  1.8768898E-03  1.5180834E-04  0.000E+00  6.212E-05  6.516E-05  9.866E-01  1.027E+00  4.81E+02  0.00E+00  9.63E+01  0.296447  0.001530  0.0000000E+00  6.7827520803E-03
  3  0.949380942303958E+07    4.000000  2.368030  4.176790  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2538  4.176790    0.000  1.493230  7.426766  0.7010121E+00  0.2848480E+00  2.4843698E-05  6.6430699E-06  5.0152970E-03  3.7152800E-03  8.2360422E-05  3.7065389E-08  1.8768898E-03  1.5180834E-04  0.000E+00  6.049E-05  6.516E-05  9.866E-01  1.027E+00  4.77E+02  0.00E+00  9.55E+01  0.296447  0.001543  0.0000000E+00  6.7827520803E-03
  4  0.135756514372884E+08    4.000000  2.372546  4.175160  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2523  4.175160    0.000  1.487896  7.425807  0.6929117E+00  0.2930128E+00  2.6941432E-05  7.2031743E-06  5.4564065E-03  3.2165494E-03  7.2918641E-05  3.1750992E-08  1.8768898E-03  1.5180834E-04  0.000E+00  5.820E-05  6.552E-05  9.871E-01  1.025E+00  4.74E+02  0.00E+00  9.30E+01  0.290838  0.001559  0.0000000E+00  6.7827520803E-03
  5  0.175311507225249E+08    4.000000  2.377041  4.173847  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2502  4.173847    0.000  1.483864  7.425380  0.6850038E+00  0.3009706E+00  2.8610285E-05  7.6483478E-06  5.7978233E-03  2.8312121E-03  6.4810845E-05  2.7927018E-08  1.8768898E-03  1.5180834E-04  0.000E+00  5.636E-05  6.575E-05  9.875E-01  1.025E+00  4.71E+02  0.00E+00  9.11E+01  0.286587  0.001575  0.0000000E+00  6.7827520803E-03
  6  0.215546807079988E+08    4.000000  2.381892  4.172685  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2485  4.172685    0.000  1.480574  7.425188  0.6769353E+00  0.3090807E+00  3.0011408E-05  8.0222436E-06  6.0816918E-03  2.5111107E-03  5.7743325E-05  2.4726851E-08  1.8768898E-03  1.5180834E-04  0.000E+00  5.472E-05  6.588E-05  9.878E-01  1.024E+00  4.68E+02  0.00E+00  8.94E+01  0.282917  0.001593  0.0000000E+00  6.7827520803E-03
  7  0.254907426503102E+08    4.000000  2.386981  4.171734  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2472  4.171734    0.000  1.478231  7.425250  0.6690533E+00  0.3169961E+00  3.1146298E-05  8.3270424E-06  6.3094717E-03  2.2543726E-03  5.1928288E-05  2.2098704E-08  1.8768898E-03  1.5180834E-04  0.000E+00  5.330E-05  6.601E-05  9.881E-01  1.023E+00  4.66E+02  0.00E+00  8.80E+01  0.279930  0.001611  0.0000000E+00  6.7827520803E-03
  8  0.293393365494592E+08    4.000000  2.391951  4.170817  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2452  4.170817    0.000  1.476070  7.425425  0.6611164E+00  0.3249620E+00  3.2170654E-05  8.5995909E-06  6.5071256E-03  2.0318413E-03  4.6549320E-05  1.9821212E-08  1.8768898E-03  1.5180834E-04  0.000E+00  5.208E-05  6.601E-05  9.883E-01  1.023E+00  4.63E+02  0.00E+00  8.68E+01  0.277689  0.001630  0.0000000E+00  6.7827520803E-03
