line                  time        mass     lg(L)  lg(Teff)        1H_surf       4He_surf       12C_surf       13C_surf       14N_surf       16O_surf       17O_surf       18O_surf      20Ne_surf      22Ne_surf  26Al_surf  Mcc/Mt   lg(Teff)  lg(Md)  lg(rhoc)    lg(Tc)         1H_cen        4He_cen        12C_cen        13C_cen        14N_cen        16O_cen        17O_cen        18O_cen       20Ne_cen       22Ne_cen   26Al_cen  Omeg_surf   Omeg_cen     Rp/Req   Md/Md(0)   v_crit1   v_crit2    v_equa  Om/Om_cr  Gamma_Ed  lg(Mdot_mech)             L_tot
   -                    yr        Msun      Lsun        K      mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.       -          K   Ms/yr     g/cm3         K     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.        s-1        s-1          -          -      km/s      km/s      km/s         -         -        Msun/yr     10^53 g cm2/s

  1  0.966583633509312E+07    1.700000  1.093512  3.969835  0.7470857E+00  0.2508726E+00  3.2616464E-04  3.9582052E-06  9.4108290E-05  8.1692502E-04  3.2365733E-07  1.8428201E-06  2.6812712E-04  2.1686906E-05  0.000E+00  0.1405  3.969835    0.000  1.988780  7.323934  0.7440814E+00  0.2538573E+00  1.6501803E-06  4.3589790E-07  4.7895163E-04  7.9675934E-04  2.0916381E-05  6.9086466E-09  2.6812712E-04  2.1686906E-05  0.000E+00  3.897E-04  3.581E-04  7.018E-01  2.017E+00  4.44E+02  0.00E+00  4.20E+02  0.995689  0.000196  0.0000000E+00  4.4539211720E-03
  2  0.423077639587068E+08    1.699970  1.093340  3.983834  0.7470857E+00  0.2508726E+00  3.2616464E-04  3.9582052E-06  9.4108290E-05  8.1692502E-04  3.2365733E-07  1.8428201E-06  2.6812712E-04  2.1686906E-05  0.000E+00  0.1514  3.983834    0.000  1.984091  7.323519  0.7357398E+00  0.2621977E+00  1.6903370E-06  4.4696549E-07  4.9156231E-04  7.4380953E-04  6.1779691E-05  1.8737514E-08  2.6812712E-04  2.1686906E-05  0.000E+00  3.149E-04  4.248E-04  8.479E-01  1.612E+00  4.36E+02  0.00E+00  2.94E+02  0.859136  0.000196  0.0000000E+00  4.4511374233E-03
  3  0.784039433879780E+08    1.699970  1.096915  3.983377  0.7470857E+00  0.2508726E+00  3.2616464E-04  3.9582052E-06  9.4108290E-05  8.1692502E-04  3.2365733E-07  1.8428201E-06  2.6812712E-04  2.1686906E-05  0.000E+00  0.0809  3.983377    0.000  1.974929  7.316288  0.7274917E+00  0.2704485E+00  1.7540014E-06  4.6321047E-07  5.1270406E-04  6.9879712E-04  8.3816079E-05  2.4228774E-08  2.6812712E-04  2.1686906E-05  0.000E+00  2.889E-04  4.472E-04  8.702E-01  1.491E+00  4.31E+02  0.00E+00  2.69E+02  0.814550  0.000197  0.0000000E+00  4.4511374233E-03
  4  0.126375160885578E+09    1.699970  1.109110  3.985259  0.7470853E+00  0.2508727E+00  3.2616300E-04  3.9588866E-06  9.4109478E-05  8.1692502E-04  3.2366390E-07  1.8428174E-06  2.6812712E-04  2.1686906E-05  0.000E+00  0.0739  3.985259    0.000  1.982287  7.318253  0.7191805E+00  0.2787655E+00  1.8539757E-06  4.8969517E-07  5.3586493E-04  6.6278719E-04  9.3773161E-05  2.7079819E-08  2.6812712E-04  2.1686906E-05  0.000E+00  2.833E-04  4.584E-04  8.731E-01  1.483E+00  4.29E+02  0.00E+00  2.65E+02  0.808062  0.000203  0.0000000E+00  4.4511374233E-03
  5  0.178562930957559E+09    1.699970  1.116198  3.985468  0.7470792E+00  0.2508742E+00  3.2601054E-04  4.0004163E-06  9.4243714E-05  8.1692389E-04  3.2476573E-07  1.8424955E-06  2.6812712E-04  2.1686906E-05  0.000E+00  0.0786  3.985468    0.000  1.982643  7.319629  0.7108087E+00  0.2871531E+00  1.9400733E-06  5.1245454E-07  5.5938165E-04  6.3060392E-04  9.9257912E-05  2.8767927E-08  2.6812712E-04  2.1686906E-05  0.000E+00  2.780E-04  4.643E-04  8.753E-01  1.472E+00  4.27E+02  0.00E+00  2.61E+02  0.803097  0.000206  0.0000000E+00  4.4511374233E-03
  6  0.240267901488981E+09    1.699970  1.125534  3.986069  0.7470391E+00  0.2508956E+00  3.2429796E-04  4.3309690E-06  9.5898729E-05  8.1689643E-04  3.4934356E-07  1.8381747E-06  2.6812712E-04  2.1686906E-05  0.000E+00  0.0804  3.986069    0.000  1.985839  7.322229  0.7027171E+00  0.2952654E+00  2.0527909E-06  5.4235867E-07  5.8566747E-04  5.9970483E-04  9.9969917E-05  2.9105314E-08  2.6812712E-04  2.1686906E-05  0.000E+00  2.768E-04  4.646E-04  8.733E-01  1.480E+00  4.26E+02  0.00E+00  2.63E+02  0.807715  0.000211  0.0000000E+00  4.4511374233E-03
  7  0.301972872020403E+09    1.699970  1.134846  3.986424  0.7469097E+00  0.2509929E+00  3.1885670E-04  5.0645273E-06  1.0152988E-04  8.1669042E-04  5.1155325E-07  1.8219341E-06  2.6812712E-04  2.1686906E-05  0.000E+00  0.0816  3.986424    0.000  1.989915  7.325257  0.6943784E+00  0.3036227E+00  2.1950632E-06  5.8012452E-07  6.1875262E-04  5.6304339E-04  9.8496326E-05  2.8846599E-08  2.6812712E-04  2.1686906E-05  0.000E+00  2.775E-04  4.633E-04  8.690E-01  1.500E+00  4.25E+02  0.00E+00  2.66E+02  0.817107  0.000215  0.0000000E+00  4.4511374233E-03
  8  0.381356316609077E+09    1.699970  1.147402  3.986639  0.7465155E+00  0.2513383E+00  3.0629879E-04  6.2211190E-06  1.1529749E-04  8.1567864E-04  1.2181036E-06  1.7783294E-06  2.6812712E-04  2.1686906E-05  0.000E+00  0.0856  3.986639    0.000  1.993431  7.328808  0.6861366E+00  0.3118867E+00  2.3394305E-06  6.1848039E-07  6.5217469E-04  5.2975953E-04  9.3022277E-05  2.7440334E-08  2.6812712E-04  2.1686906E-05  0.000E+00  2.784E-04  4.595E-04  8.626E-01  1.538E+00  4.23E+02  0.00E+00  2.71E+02  0.830648  0.000222  0.0000000E+00  4.4511374233E-03
