line                  time        mass     lg(L)  lg(Teff)        1H_surf       4He_surf       12C_surf       13C_surf       14N_surf       16O_surf       17O_surf       18O_surf      20Ne_surf      22Ne_surf  26Al_surf  Mcc/Mt   lg(Teff)  lg(Md)  lg(rhoc)    lg(Tc)         1H_cen        4He_cen        12C_cen        13C_cen        14N_cen        16O_cen        17O_cen        18O_cen       20Ne_cen       22Ne_cen   26Al_cen  Omeg_surf   Omeg_cen     Rp/Req   Md/Md(0)   v_crit1   v_crit2    v_equa  Om/Om_cr  Gamma_Ed  lg(Mdot_mech)             L_tot
   -                    yr        Msun      Lsun        K      mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.       -          K   Ms/yr     g/cm3         K     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.        s-1        s-1          -          -      km/s      km/s      km/s         -         -        Msun/yr     10^53 g cm2/s

  1  0.634179477415077E+07    1.999939  1.372592  4.031993  0.7470857E+00  0.2508726E+00  3.2616463E-04  3.9582051E-06  9.4108289E-05  8.1692502E-04  3.2365733E-07  1.8428201E-06  2.6812711E-04  2.1686906E-05  0.000E+00  0.1674  4.031993    0.000  1.965349  7.366961  0.7440566E+00  0.2538864E+00  2.0129155E-06  5.3423694E-07  4.9789624E-04  7.5196484E-04  4.4856290E-05  1.4699612E-08  2.6812712E-04  2.1686906E-05  0.000E+00  3.505E-04  3.641E-04  7.441E-01  2.575E+00  4.67E+02  0.00E+00  4.09E+02  0.977927  0.000317 -9.2747523E+00  6.0637414735E-03
  2  0.274733267653024E+08    1.999766  1.376327  4.045574  0.7470860E+00  0.2508727E+00  3.2616477E-04  3.9582068E-06  9.4108328E-05  8.1692536E-04  3.2365746E-07  1.8428208E-06  2.6812723E-04  2.1686915E-05  0.000E+00  0.1694  4.045574    0.000  1.958245  7.364485  0.7358855E+00  0.2620719E+00  2.4157104E-06  6.4098074E-07  6.0430994E-04  6.1615837E-04  5.9216577E-05  1.9427629E-08  2.6812712E-04  2.1686906E-05  0.000E+00  3.165E-04  4.247E-04  8.525E-01  1.603E+00  4.62E+02  0.00E+00  3.07E+02  0.850684  0.000319  0.0000000E+00  6.0483278789E-03
  3  0.462589293160714E+08    1.999766  1.379004  4.046793  0.7470860E+00  0.2508727E+00  3.2616474E-04  3.9582065E-06  9.4108321E-05  8.1692529E-04  3.2365744E-07  1.8428207E-06  2.6812720E-04  2.1686913E-05  0.000E+00  0.1806  4.046793    0.000  1.955254  7.364925  0.7276730E+00  0.2702999E+00  2.8265778E-06  7.5011608E-07  7.0839878E-04  5.0429151E-04  5.0956790E-05  1.6587936E-08  2.6812712E-04  2.1686906E-05  0.000E+00  3.036E-04  4.317E-04  8.655E-01  1.522E+00  4.61E+02  0.00E+00  2.93E+02  0.824689  0.000321  0.0000000E+00  6.0483278789E-03
  4  0.648664089845439E+08    1.999766  1.385238  4.047332  0.7470858E+00  0.2508727E+00  3.2616464E-04  3.9582392E-06  9.4108332E-05  8.1692517E-04  3.2365747E-07  1.8428203E-06  2.6812716E-04  2.1686910E-05  0.000E+00  0.1720  4.047332    0.000  1.957354  7.366077  0.7194954E+00  0.2784902E+00  3.1849895E-06  8.4523732E-07  7.9051303E-04  4.1838162E-04  4.1894372E-05  1.3715712E-08  2.6812712E-04  2.1686906E-05  0.000E+00  2.993E-04  4.331E-04  8.674E-01  1.509E+00  4.59E+02  0.00E+00  2.90E+02  0.820568  0.000326  0.0000000E+00  6.0483278789E-03
  5  0.857067862132329E+08    1.999766  1.391025  4.046671  0.7470853E+00  0.2508727E+00  3.2616107E-04  3.9597671E-06  9.4110864E-05  8.1692508E-04  3.2367431E-07  1.8428144E-06  2.6812714E-04  2.1686908E-05  0.000E+00  0.1701  4.046671    0.000  1.955608  7.366384  0.7113255E+00  0.2866691E+00  3.4219313E-06  9.0810109E-07  8.4930457E-04  3.5730008E-04  3.4986552E-05  1.1464265E-08  2.6812712E-04  2.1686906E-05  0.000E+00  2.949E-04  4.309E-04  8.675E-01  1.510E+00  4.57E+02  0.00E+00  2.88E+02  0.820485  0.000330  0.0000000E+00  6.0483278789E-03
  6  0.109226640514182E+09    1.999766  1.396735  4.046545  0.7470831E+00  0.2508731E+00  3.2609102E-04  3.9806680E-06  9.4171031E-05  8.1692394E-04  3.2431540E-07  1.8426686E-06  2.6812713E-04  2.1686907E-05  0.000E+00  0.1714  4.046545    0.000  1.956766  7.367931  0.7034857E+00  0.2945159E+00  3.5993869E-06  9.5541524E-07  8.8804318E-04  3.1731239E-04  3.0120950E-05  9.9226613E-09  2.6812712E-04  2.1686906E-05  0.000E+00  2.928E-04  4.292E-04  8.665E-01  1.512E+00  4.55E+02  0.00E+00  2.88E+02  0.822442  0.000335  0.0000000E+00  6.0483278789E-03
  7  0.132002195628392E+09    1.999766  1.401913  4.044886  0.7470771E+00  0.2508755E+00  3.2575120E-04  4.0595180E-06  9.4487966E-05  8.1691602E-04  3.2867360E-07  1.8418637E-06  2.6812713E-04  2.1686907E-05  0.000E+00  0.1657  4.044886    0.000  1.953777  7.367884  0.6950912E+00  0.3029168E+00  3.7662379E-06  9.9971603E-07  9.2915531E-04  2.7437472E-04  2.5526443E-05  8.4082097E-09  2.6812712E-04  2.1686906E-05  0.000E+00  2.892E-04  4.254E-04  8.643E-01  1.511E+00  4.53E+02  0.00E+00  2.89E+02  0.827137  0.000339  0.0000000E+00  6.0483278789E-03
  8  0.152768142938407E+09    1.999766  1.405991  4.044988  0.7470657E+00  0.2508814E+00  3.2496594E-04  4.2120839E-06  9.5254517E-05  8.1689241E-04  3.4110107E-07  1.8398438E-06  2.6812713E-04  2.1686907E-05  0.000E+00  0.1782  4.044988    0.000  1.957257  7.370596  0.6872526E+00  0.3107624E+00  3.9085085E-06  1.0377819E-06  9.6255459E-04  2.3965135E-04  2.1612781E-05  7.1566618E-09  2.6812712E-04  2.1686906E-05  0.000E+00  2.902E-04  4.238E-04  8.614E-01  1.540E+00  4.52E+02  0.00E+00  2.92E+02  0.833228  0.000342  0.0000000E+00  6.0483278789E-03
