line                  time        mass     lg(L)  lg(Teff)        1H_surf       4He_surf       12C_surf       13C_surf       14N_surf       16O_surf       17O_surf       18O_surf      20Ne_surf      22Ne_surf  26Al_surf  Mcc/Mt   lg(Teff)  lg(Md)  lg(rhoc)    lg(Tc)         1H_cen        4He_cen        12C_cen        13C_cen        14N_cen        16O_cen        17O_cen        18O_cen       20Ne_cen       22Ne_cen   26Al_cen  Omeg_surf   Omeg_cen     Rp/Req   Md/Md(0)   v_crit1   v_crit2    v_equa  Om/Om_cr  Gamma_Ed  lg(Mdot_mech)             L_tot
   -                    yr        Msun      Lsun        K      mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.       -          K   Ms/yr     g/cm3         K     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.        s-1        s-1          -          -      km/s      km/s      km/s         -         -        Msun/yr     10^53 g cm2/s

  1  0.969626138497646E+07    1.700000  1.101528  3.989388  0.7470857E+00  0.2508726E+00  3.2616464E-04  3.9582052E-06  9.4108290E-05  8.1692502E-04  3.2365733E-07  1.8428201E-06  2.6812712E-04  2.1686906E-05  0.000E+00  0.1465  3.989388    0.000  1.988758  7.325669  0.7440492E+00  0.2538897E+00  1.6666899E-06  4.4025792E-07  4.7908324E-04  7.9571393E-04  2.1838226E-05  6.9158057E-09  2.6812712E-04  2.1686906E-05  0.000E+00  3.297E-04  3.049E-04  8.411E-01  1.666E+00  4.40E+02  0.00E+00  3.04E+02  0.871084  0.000200  0.0000000E+00  3.7603418561E-03
  2  0.432610155556670E+08    1.700000  1.102644  3.990343  0.7470857E+00  0.2508726E+00  3.2616464E-04  3.9582052E-06  9.4108290E-05  8.1692502E-04  3.2365733E-07  1.8428201E-06  2.6812712E-04  2.1686906E-05  0.000E+00  0.0739  3.990343    0.000  1.975695  7.316300  0.7354998E+00  0.2624405E+00  1.6822083E-06  4.4428771E-07  4.9091199E-04  7.4394123E-04  6.2445202E-05  1.7970410E-08  2.6812712E-04  2.1686906E-05  0.000E+00  2.634E-04  3.485E-04  9.004E-01  1.346E+00  4.32E+02  0.00E+00  2.36E+02  0.738182  0.000200  0.0000000E+00  3.7603418561E-03
  3  0.720048972619683E+08    1.700000  1.110828  3.995572  0.7470857E+00  0.2508726E+00  3.2616464E-04  3.9582052E-06  9.4108290E-05  8.1692502E-04  3.2365733E-07  1.8428201E-06  2.6812712E-04  2.1686906E-05  0.000E+00  0.1048  3.995572    0.000  1.989056  7.323718  0.7275073E+00  0.2704367E+00  1.7850340E-06  4.7164682E-07  5.1009825E-04  6.9834886E-04  8.7400481E-05  2.5441189E-08  2.6812712E-04  2.1686906E-05  0.000E+00  2.552E-04  3.793E-04  9.106E-01  1.314E+00  4.33E+02  0.00E+00  2.24E+02  0.707318  0.000204  0.0000000E+00  3.7603418561E-03
  4  0.961497578952615E+08    1.700000  1.114695  3.995459  0.7470857E+00  0.2508726E+00  3.2616464E-04  3.9582052E-06  9.4108290E-05  8.1692502E-04  3.2365733E-07  1.8428201E-06  2.6812712E-04  2.1686906E-05  0.000E+00  0.1060  3.995459    0.000  1.988586  7.323663  0.7191755E+00  0.2787727E+00  1.8862950E-06  4.9836174E-07  5.4333773E-04  6.4337859E-04  1.0526006E-04  3.0575570E-08  2.6812712E-04  2.1686906E-05  0.000E+00  2.469E-04  3.867E-04  9.151E-01  1.293E+00  4.32E+02  0.00E+00  2.18E+02  0.692725  0.000206  0.0000000E+00  3.7603418561E-03
  5  0.124969063547160E+09    1.700000  1.118831  3.995684  0.7470856E+00  0.2508726E+00  3.2616457E-04  3.9582508E-06  9.4108324E-05  8.1692502E-04  3.2365744E-07  1.8428200E-06  2.6812712E-04  2.1686906E-05  0.000E+00  0.0920  3.995684    0.000  1.992002  7.324660  0.7109409E+00  0.2870161E+00  2.0454014E-06  5.4051069E-07  5.8015298E-04  5.9785287E-04  1.0864434E-04  3.1732720E-08  2.6812712E-04  2.1686906E-05  0.000E+00  2.429E-04  3.909E-04  9.169E-01  1.286E+00  4.31E+02  0.00E+00  2.15E+02  0.686717  0.000208  0.0000000E+00  3.7603418561E-03
  6  0.153653157979512E+09    1.700000  1.123448  3.996114  0.7470848E+00  0.2508727E+00  3.2616135E-04  3.9597353E-06  9.4110519E-05  8.1692501E-04  3.2367256E-07  1.8428151E-06  2.6812712E-04  2.1686906E-05  0.000E+00  0.0969  3.996114    0.000  1.995878  7.326974  0.7025522E+00  0.2954139E+00  2.2048970E-06  5.8277743E-07  6.2120032E-04  5.5184460E-04  1.0740285E-04  3.1519563E-08  2.6812712E-04  2.1686906E-05  0.000E+00  2.418E-04  3.900E-04  9.169E-01  1.286E+00  4.30E+02  0.00E+00  2.15E+02  0.686644  0.000210  0.0000000E+00  3.7603418561E-03
  7  0.184249525374022E+09    1.700000  1.127830  3.995850  0.7470821E+00  0.2508732E+00  3.2612564E-04  3.9717805E-06  9.4139531E-05  8.1692467E-04  3.2399848E-07  1.8427452E-06  2.6812712E-04  2.1686906E-05  0.000E+00  0.0962  3.995850    0.000  1.997799  7.328362  0.6943011E+00  0.3036748E+00  2.3590119E-06  6.2359076E-07  6.6143106E-04  5.1139018E-04  1.0126293E-04  2.9811479E-08  2.6812712E-04  2.1686906E-05  0.000E+00  2.407E-04  3.889E-04  9.160E-01  1.290E+00  4.29E+02  0.00E+00  2.15E+02  0.689686  0.000212  0.0000000E+00  3.7603418561E-03
  8  0.229432710923863E+09    1.700000  1.134361  3.995294  0.7470696E+00  0.2508781E+00  3.2577366E-04  4.0549992E-06  9.4463340E-05  8.1691886E-04  3.2943636E-07  1.8418964E-06  2.6812712E-04  2.1686906E-05  0.000E+00  0.0923  3.995294    0.000  1.998064  7.329436  0.6861150E+00  0.3118757E+00  2.4878893E-06  6.5774641E-07  6.9372255E-04  4.8461652E-04  9.0273751E-05  2.6652545E-08  2.6812712E-04  2.1686906E-05  0.000E+00  2.382E-04  3.887E-04  9.152E-01  1.293E+00  4.27E+02  0.00E+00  2.15E+02  0.692338  0.000215  0.0000000E+00  3.7603418561E-03
