line                  time        mass     lg(L)  lg(Teff)        1H_surf       4He_surf       12C_surf       13C_surf       14N_surf       16O_surf       17O_surf       18O_surf      20Ne_surf      22Ne_surf  26Al_surf  Mcc/Mt   lg(Teff)  lg(Md)  lg(rhoc)    lg(Tc)         1H_cen        4He_cen        12C_cen        13C_cen        14N_cen        16O_cen        17O_cen        18O_cen       20Ne_cen       22Ne_cen   26Al_cen  Omeg_surf   Omeg_cen     Rp/Req   Md/Md(0)   v_crit1   v_crit2    v_equa  Om/Om_cr  Gamma_Ed  lg(Mdot_mech)             L_tot
   -                    yr        Msun      Lsun        K      mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.       -          K   Ms/yr     g/cm3         K     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.        s-1        s-1          -          -      km/s      km/s      km/s         -         -        Msun/yr     10^53 g cm2/s

  1  0.103719745719396E+08    1.700000  1.094185  3.979050  0.7470857E+00  0.2508726E+00  3.2616464E-04  3.9582051E-06  9.4108290E-05  8.1692502E-04  3.2365733E-07  1.8428201E-06  2.6812711E-04  2.1686906E-05  0.000E+00  0.1482  3.979050    0.000  1.986523  7.324267  0.7440623E+00  0.2538766E+00  1.6610848E-06  4.3887541E-07  4.7903136E-04  7.9718651E-04  2.0347235E-05  5.9889713E-09  2.6812712E-04  2.1686906E-05  0.000E+00  3.635E-04  3.400E-04  7.784E-01  2.032E+00  4.42E+02  0.00E+00  3.60E+02  0.952000  0.000196  0.0000000E+00  4.2350134925E-03
  2  0.419215553228397E+08    1.700000  1.097325  3.988727  0.7470856E+00  0.2508726E+00  3.2616460E-04  3.9582047E-06  9.4108279E-05  8.1692493E-04  3.2365729E-07  1.8428199E-06  2.6812709E-04  2.1686904E-05  0.000E+00  0.1491  3.988727    0.000  1.988357  7.325279  0.7358187E+00  0.2621192E+00  1.6903247E-06  4.4669296E-07  4.9166808E-04  7.4368264E-04  6.1786642E-05  1.8541024E-08  2.6812712E-04  2.1686906E-05  0.000E+00  3.030E-04  4.034E-04  8.670E-01  1.521E+00  4.37E+02  0.00E+00  2.76E+02  0.821396  0.000198  0.0000000E+00  4.2350134925E-03
  3  0.741969662694702E+08    1.700000  1.098115  3.988828  0.7470856E+00  0.2508726E+00  3.2616460E-04  3.9582048E-06  9.4108281E-05  8.1692494E-04  3.2365730E-07  1.8428199E-06  2.6812709E-04  2.1686904E-05  0.000E+00  0.1637  3.988828    0.000  1.976836  7.323273  0.7275600E+00  0.2703793E+00  1.7574389E-06  4.6475561E-07  5.1533080E-04  6.9414827E-04  8.5557307E-05  2.5908006E-08  2.6812712E-04  2.1686906E-05  0.000E+00  2.839E-04  4.142E-04  8.834E-01  1.435E+00  4.34E+02  0.00E+00  2.57E+02  0.783605  0.000198  0.0000000E+00  4.2350134925E-03
  4  0.118475925597639E+09    1.700000  1.108922  3.989684  0.7470855E+00  0.2508726E+00  3.2616441E-04  3.9583126E-06  9.4108426E-05  8.1692499E-04  3.2365761E-07  1.8428197E-06  2.6812711E-04  2.1686905E-05  0.000E+00  0.1359  3.989684    0.000  1.981660  7.324099  0.7193331E+00  0.2786128E+00  1.8521197E-06  4.8917501E-07  5.4104162E-04  6.5643091E-04  9.4243329E-05  2.7662026E-08  2.6812712E-04  2.1686906E-05  0.000E+00  2.752E-04  4.291E-04  8.876E-01  1.413E+00  4.32E+02  0.00E+00  2.51E+02  0.773193  0.000203  0.0000000E+00  4.2350134925E-03
  5  0.140982823323711E+09    1.700000  1.116842  3.988905  0.7470850E+00  0.2508727E+00  3.2616102E-04  3.9595825E-06  9.4111051E-05  8.1692499E-04  3.2366690E-07  1.8428143E-06  2.6812711E-04  2.1686905E-05  0.000E+00  0.0726  3.988905    0.000  1.989200  7.320479  0.7109591E+00  0.2869926E+00  2.0086466E-06  5.3067441E-07  5.7545438E-04  6.0291505E-04  1.0903637E-04  3.1618539E-08  2.6812712E-04  2.1686906E-05  0.000E+00  2.693E-04  4.410E-04  8.884E-01  1.411E+00  4.29E+02  0.00E+00  2.48E+02  0.771182  0.000207  0.0000000E+00  4.2350134925E-03
  6  0.163123755233100E+09    1.700000  1.119836  3.989052  0.7470834E+00  0.2508729E+00  3.2613654E-04  3.9670357E-06  9.4131770E-05  8.1692489E-04  3.2376706E-07  1.8427698E-06  2.6812711E-04  2.1686906E-05  0.000E+00  0.0732  3.989052    0.000  1.992250  7.321787  0.7028408E+00  0.2951165E+00  2.1520866E-06  5.6864709E-07  6.1316468E-04  5.5522595E-04  1.1365976E-04  3.3054912E-08  2.6812712E-04  2.1686906E-05  0.000E+00  2.675E-04  4.412E-04  8.889E-01  1.409E+00  4.28E+02  0.00E+00  2.47E+02  0.769790  0.000208  0.0000000E+00  4.2350134925E-03
  7  0.191232674698064E+09    1.700000  1.125075  3.989614  0.7470785E+00  0.2508744E+00  3.2599387E-04  4.0028437E-06  9.4260597E-05  8.1692401E-04  3.2461973E-07  1.8424811E-06  2.6812711E-04  2.1686906E-05  0.000E+00  0.0819  3.989614    0.000  1.995689  7.324463  0.6947506E+00  0.3032143E+00  2.2907903E-06  6.0540352E-07  6.4962867E-04  5.1811009E-04  1.0857343E-04  3.1708000E-08  2.6812712E-04  2.1686906E-05  0.000E+00  2.669E-04  4.415E-04  8.882E-01  1.410E+00  4.27E+02  0.00E+00  2.47E+02  0.771519  0.000211  0.0000000E+00  4.2350134925E-03
  8  0.216998077161019E+09    1.700000  1.127718  3.989173  0.7470683E+00  0.2508789E+00  3.2559392E-04  4.0876666E-06  9.4638452E-05  8.1692032E-04  3.2805838E-07  1.8415919E-06  2.6812711E-04  2.1686906E-05  0.000E+00  0.0746  3.989173    0.000  1.998750  7.325172  0.6864704E+00  0.3115024E+00  2.4502930E-06  6.4766344E-07  6.8909176E-04  4.7756524E-04  1.0345193E-04  3.0307973E-08  2.6812712E-04  2.1686906E-05  0.000E+00  2.663E-04  4.407E-04  8.870E-01  1.417E+00  4.26E+02  0.00E+00  2.48E+02  0.774734  0.000212  0.0000000E+00  4.2350134925E-03
