line                  time        mass     lg(L)  lg(Teff)        1H_surf       4He_surf       12C_surf       13C_surf       14N_surf       16O_surf       17O_surf       18O_surf      20Ne_surf      22Ne_surf  26Al_surf  Mcc/Mt   lg(Teff)  lg(Md)  lg(rhoc)    lg(Tc)         1H_cen        4He_cen        12C_cen        13C_cen        14N_cen        16O_cen        17O_cen        18O_cen       20Ne_cen       22Ne_cen   26Al_cen  Omeg_surf   Omeg_cen     Rp/Req   Md/Md(0)   v_crit1   v_crit2    v_equa  Om/Om_cr  Gamma_Ed  lg(Mdot_mech)             L_tot
   -                    yr        Msun      Lsun        K      mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.       -          K   Ms/yr     g/cm3         K     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.        s-1        s-1          -          -      km/s      km/s      km/s         -         -        Msun/yr     10^53 g cm2/s

  1  0.685173780000000E+08    0.800000 -0.433210  3.729990  0.7381352E+00  0.2558216E+00  9.7828170E-04  1.1871720E-05  2.8226740E-04  2.4503010E-03  9.7076690E-07  5.5271920E-06  8.0423850E-04  6.5047410E-05  0.000E+00  0.0046  3.729990    0.000  1.942880  7.078140  0.7350264E+00  0.2588009E+00  5.9380850E-04  1.6763300E-04  5.6493820E-04  2.4512020E-03  9.8903810E-07  5.1949380E-06  8.0451430E-04  6.5072910E-05  0.000E+00  1.388E-05  1.032E-04  1.000E+00  1.000E+00  0.00E+00  0.00E+00  6.74E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
  2  0.230126630000000E+09    0.800000 -0.432050  3.729140  0.7385323E+00  0.2554216E+00  9.7720290E-04  1.1857030E-05  2.8197530E-04  2.4478880E-03  9.6972400E-07  5.5207420E-06  8.0351180E-04  6.4979720E-05  0.000E+00  0.0000  3.729140    0.000  1.944710  7.074710  0.7268149E+00  0.2669238E+00  1.1351400E-04  4.0937970E-05  1.2641370E-03  2.4537750E-03  1.0522320E-06  4.2122120E-06  8.0530450E-04  6.5145050E-05  0.000E+00  7.250E-06  1.093E-04  1.000E+00  1.000E+00  0.00E+00  0.00E+00  3.57E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
  3  0.394904680000000E+09    0.800000 -0.431540  3.728840  0.7388876E+00  0.2550583E+00  9.7622230E-04  1.1843820E-05  2.8170960E-04  2.4456940E-03  9.6877540E-07  5.5148770E-06  8.0285050E-04  6.4918120E-05  0.000E+00  0.0000  3.728840    0.000  1.948900  7.074420  0.7185664E+00  0.2751500E+00  2.3270250E-05  8.1483690E-06  1.4070950E-03  2.4564900E-03  1.1170490E-06  3.3987620E-06  8.0613480E-04  6.5220760E-05  0.000E+00  5.976E-06  1.161E-04  1.000E+00  1.000E+00  0.00E+00  0.00E+00  2.94E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
  4  0.559682740000000E+09    0.800000 -0.431050  3.728600  0.7391958E+00  0.2547346E+00  9.7534770E-04  1.1832560E-05  2.8147280E-04  2.4437370E-03  9.6792930E-07  5.5096440E-06  8.0226030E-04  6.4863140E-05  0.000E+00  0.0000  3.728600    0.000  1.953300  7.074610  0.7104192E+00  0.2832901E+00  7.0596950E-06  2.2488720E-06  1.4346190E-03  2.4592600E-03  1.1820630E-06  2.7422250E-06  8.0698340E-04  6.5298120E-05  0.000E+00  5.436E-06  1.169E-04  1.000E+00  1.000E+00  0.00E+00  0.00E+00  2.68E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
  5  0.726045200000000E+09    0.800000 -0.430380  3.728410  0.7394805E+00  0.2544275E+00  9.7451540E-04  1.1823000E-05  2.8124780E-04  2.4418770E-03  9.6712510E-07  5.5046710E-06  8.0169920E-04  6.4810880E-05  0.000E+00  0.0000  3.728410    0.000  1.957860  7.074990  0.7022586E+00  0.2914463E+00  4.0990450E-06  1.1737830E-06  1.4414360E-03  2.4620970E-03  1.2489080E-06  2.2013520E-06  8.0785430E-04  6.5377510E-05  0.000E+00  5.019E-06  1.151E-04  1.000E+00  1.000E+00  0.00E+00  0.00E+00  2.48E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
  6  0.898555150000000E+09    0.800000 -0.429500  3.728250  0.7397558E+00  0.2541232E+00  9.7368610E-04  1.1815610E-05  2.8102420E-04  2.4400280E-03  9.6632580E-07  5.4997270E-06  8.0114150E-04  6.4758950E-05  0.000E+00  0.0000  3.728250    0.000  1.962710  7.075550  0.6938486E+00  0.2998523E+00  3.5554550E-06  9.7809700E-07  1.4445140E-03  2.4650830E-03  1.3201440E-06  1.7441840E-06  8.0877130E-04  6.5461130E-05  0.000E+00  4.693E-06  1.124E-04  1.000E+00  1.000E+00  0.00E+00  0.00E+00  2.32E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
  7  0.106912210000000E+10    0.800000 -0.428510  3.728110  0.7400133E+00  0.2538330E+00  9.7288750E-04  1.1811590E-05  2.8081000E-04  2.4382540E-03  9.6555920E-07  5.4949850E-06  8.0060650E-04  6.4709140E-05  0.000E+00  0.0000  3.728110    0.000  1.967540  7.076170  0.6855746E+00  0.3081225E+00  3.4568590E-06  9.4365810E-07  1.4468340E-03  2.4680800E-03  1.3931230E-06  1.3785760E-06  8.0969260E-04  6.5545160E-05  0.000E+00  4.447E-06  1.097E-04  1.000E+00  1.000E+00  0.00E+00  0.00E+00  2.19E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
  8  0.124340660000000E+10    0.800000 -0.427350  3.727990  0.7402653E+00  0.2535450E+00  9.7208430E-04  1.1811600E-05  2.8059570E-04  2.4364780E-03  9.6479200E-07  5.4902380E-06  8.0007110E-04  6.4659300E-05  0.000E+00  0.0000  3.727990    0.000  1.972560  7.076880  0.6771594E+00  0.3165336E+00  3.4313160E-06  9.3520610E-07  1.4490640E-03  2.4711890E-03  1.4705230E-06  1.0768460E-06  8.1064920E-04  6.5632440E-05  0.000E+00  4.208E-06  1.069E-04  1.000E+00  1.000E+00  0.00E+00  0.00E+00  2.08E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
  9  0.141769110000000E+10    0.800000 -0.426080  3.727890  0.7405102E+00  0.2532626E+00  9.7128400E-04  1.1816210E-05  2.8038390E-04  2.4347190E-03  9.6403210E-07  5.4855360E-06  7.9954050E-04  6.4609940E-05  0.000E+00  0.0000  3.727890    0.000  1.977630  7.077620  0.6687759E+00  0.3249130E+00  3.4237730E-06  9.3276240E-07  1.4512520E-03  2.4743490E-03  1.5512520E-06  8.3394670E-07  8.1162180E-04  6.5721200E-05  0.000E+00  4.027E-06  1.042E-04  1.000E+00  1.000E+00  0.00E+00  0.00E+00  2.00E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
 10  0.157613160000000E+10    0.800000 -0.424830  3.727830  0.7407233E+00  0.2530143E+00  9.7056820E-04  1.1824960E-05  2.8019620E-04  2.4331560E-03  9.6335700E-07  5.4813560E-06  7.9906900E-04  6.4566080E-05  0.000E+00  0.0000  3.727830    0.000  1.982330  7.078400  0.6611788E+00  0.3325063E+00  3.4236330E-06  9.3252930E-07  1.4532270E-03  2.4772660E-03  1.6278560E-06  6.5557840E-07  8.1252040E-04  6.5803230E-05  0.000E+00  3.904E-06  1.020E-04  1.000E+00  1.000E+00  0.00E+00  0.00E+00  1.94E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
