line                  time        mass     lg(L)  lg(Teff)        1H_surf       4He_surf       12C_surf       13C_surf       14N_surf       16O_surf       17O_surf       18O_surf      20Ne_surf      22Ne_surf  26Al_surf  Mcc/Mt   lg(Teff)  lg(Md)  lg(rhoc)    lg(Tc)         1H_cen        4He_cen        12C_cen        13C_cen        14N_cen        16O_cen        17O_cen        18O_cen       20Ne_cen       22Ne_cen   26Al_cen  Omeg_surf   Omeg_cen     Rp/Req   Md/Md(0)   v_crit1   v_crit2    v_equa  Om/Om_cr  Gamma_Ed  lg(Mdot_mech)             L_tot
   -                    yr        Msun      Lsun        K      mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.       -          K   Ms/yr     g/cm3         K     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.        s-1        s-1          -          -      km/s      km/s      km/s         -         -        Msun/yr     10^53 g cm2/s

  1  0.279716007014776E+05   59.976576  5.685007  4.691107  0.7380571E+00  0.2559004E+00  9.7849391E-04  1.1874615E-05  2.8232487E-04  2.4507751E-03  9.7097199E-07  5.5284603E-06  8.0438135E-04  6.5060718E-05  0.000E+00  0.7123  4.691107   -6.080  0.464961  7.649039  0.7350480E+00  0.2588822E+00  2.8262717E-05  6.6662138E-06  2.0350475E-03  1.7255524E-03  2.7623543E-06  4.3154567E-08  8.0322379E-04  2.3392462E-05  3.686E-06  5.524E-05  5.140E-05  9.422E-01  1.082E+00  9.07E+02  0.00E+00  3.78E+02  0.588549  0.215684  0.0000000E+00  2.3736945680E+00
  2  0.995090363385666E+05   59.917818  5.689579  4.690827  0.7380571E+00  0.2559004E+00  9.7849391E-04  1.1874615E-05  2.8232487E-04  2.4507751E-03  9.7097199E-07  5.5284603E-06  8.0438135E-04  6.5060718E-05  0.000E+00  0.7046  4.690827   -6.081  0.449378  7.644313  0.7263285E+00  0.2677089E+00  2.5244440E-05  6.9007305E-06  2.7995521E-03  8.5658496E-04  1.6859379E-06  3.3186343E-09  8.0094483E-04  3.3682853E-06  9.289E-06  4.651E-05  5.093E-05  9.577E-01  1.057E+00  8.99E+02  0.00E+00  3.20E+02  0.511881  0.218180  0.0000000E+00  2.3570712562E+00
  3  0.168977554204602E+06   59.859391  5.693220  4.688686  0.7380571E+00  0.2559004E+00  9.7849391E-04  1.1874616E-05  2.8232487E-04  2.4507751E-03  9.7097199E-07  5.5284603E-06  8.0438135E-04  6.5060718E-05  3.274E-18  0.7012  4.688686   -6.070  0.441744  7.642217  0.7178195E+00  0.2762629E+00  2.8048382E-05  7.6765542E-06  3.1093556E-03  4.9849169E-04  9.7298885E-07  2.1620350E-09  7.9913914E-04  1.3704635E-06  1.214E-05  4.555E-05  4.991E-05  9.577E-01  1.057E+00  8.93E+02  0.00E+00  3.18E+02  0.511864  0.220231  0.0000000E+00  2.3407312332E+00
  4  0.239802889800887E+06   59.798386  5.697039  4.687374  0.7380571E+00  0.2559004E+00  9.7849389E-04  1.1874630E-05  2.8232487E-04  2.4507751E-03  9.7097200E-07  5.5284602E-06  8.0438135E-04  6.5060718E-05  7.053E-15  0.6980  4.687374   -6.059  0.438491  7.641581  0.7091683E+00  0.2849374E+00  2.9496312E-05  8.0769601E-06  3.2713420E-03  3.1127978E-04  6.0649012E-07  1.5449187E-09  7.9744737E-04  1.0950158E-06  1.380E-05  4.458E-05  4.921E-05  9.584E-01  1.058E+00  8.87E+02  0.00E+00  3.13E+02  0.507849  0.222403  0.0000000E+00  2.3235856001E+00
  5  0.309410912126325E+06   59.737024  5.700877  4.686469  0.7380571E+00  0.2559004E+00  9.7849362E-04  1.1874760E-05  2.8232518E-04  2.4507750E-03  9.7097232E-07  5.5284591E-06  8.0438135E-04  6.5060711E-05  4.770E-13  0.6950  4.686469   -6.050  0.437305  7.641625  0.7006521E+00  0.2934660E+00  3.0090291E-05  8.2458468E-06  3.3587813E-03  2.1052680E-04  4.1306461E-07  1.0964834E-09  7.9584968E-04  1.0692276E-06  1.469E-05  4.412E-05  4.866E-05  9.577E-01  1.057E+00  8.83E+02  0.00E+00  3.14E+02  0.511511  0.224608  0.0000000E+00  2.3062683382E+00
  6  0.379814950017063E+06   59.673511  5.704760  4.685585  0.7380571E+00  0.2559004E+00  9.7849048E-04  1.1875411E-05  2.8232991E-04  2.4507730E-03  9.7097731E-07  5.5284431E-06  8.0438134E-04  6.5060601E-05  7.520E-12  0.6921  4.685585   -6.040  0.436911  7.641937  0.6919930E+00  0.3021322E+00  3.0608011E-05  8.3799418E-06  3.4089741E-03  1.5241225E-04  2.9862934E-07  1.1605919E-09  7.9426172E-04  1.0796303E-06  1.509E-05  4.358E-05  4.816E-05  9.577E-01  1.057E+00  8.79E+02  0.00E+00  3.13E+02  0.511919  0.226867  0.0000000E+00  2.2882648191E+00
  7  0.448492463929315E+06   59.610097  5.708636  4.684649  0.7380571E+00  0.2559004E+00  9.7847154E-04  1.1877590E-05  2.8236133E-04  2.4507600E-03  9.7101012E-07  5.5283397E-06  8.0438132E-04  6.5059863E-05  5.172E-11  0.6894  4.684649   -6.030  0.436840  7.642343  0.6834775E+00  0.3106518E+00  3.1100115E-05  8.5220599E-06  3.4376830E-03  1.1883473E-04  2.2801694E-07  9.2302339E-10  7.9272047E-04  1.0889401E-06  1.515E-05  4.316E-05  4.769E-05  9.574E-01  1.058E+00  8.75E+02  0.00E+00  3.13E+02  0.513308  0.229144  0.0000000E+00  2.2701891159E+00
  8  0.517657823491402E+06   59.544741  5.712648  4.684014  0.7380568E+00  0.2559007E+00  9.7839851E-04  1.1883236E-05  2.8248782E-04  2.4507069E-03  9.7114037E-07  5.5279326E-06  8.0438124E-04  6.5056870E-05  2.201E-10  0.6868  4.684014   -6.020  0.437517  7.643002  0.6748463E+00  0.3192852E+00  3.1041741E-05  8.5067219E-06  3.4552910E-03  9.8838843E-05  1.9255307E-07  7.5938038E-10  7.9117131E-04  1.0990971E-06  1.498E-05  4.227E-05  4.727E-05  9.584E-01  1.059E+00  8.71E+02  0.00E+00  3.08E+02  0.508012  0.231524  0.0000000E+00  2.2514795710E+00
