line                  time        mass     lg(L)  lg(Teff)        1H_surf       4He_surf       12C_surf       13C_surf       14N_surf       16O_surf       17O_surf       18O_surf      20Ne_surf      22Ne_surf  26Al_surf  Mcc/Mt   lg(Teff)  lg(Md)  lg(rhoc)    lg(Tc)         1H_cen        4He_cen        12C_cen        13C_cen        14N_cen        16O_cen        17O_cen        18O_cen       20Ne_cen       22Ne_cen   26Al_cen  Omeg_surf   Omeg_cen     Rp/Req   Md/Md(0)   v_crit1   v_crit2    v_equa  Om/Om_cr  Gamma_Ed  lg(Mdot_mech)             L_tot
   -                    yr        Msun      Lsun        K      mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.       -          K   Ms/yr     g/cm3         K     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.        s-1        s-1          -          -      km/s      km/s      km/s         -         -        Msun/yr     10^53 g cm2/s

  1  0.748829221744413E+07    2.000000  1.308134  4.014573  0.7380571E+00  0.2559004E+00  9.7849391E-04  1.1874615E-05  2.8232487E-04  2.4507751E-03  9.7097199E-07  5.5284603E-06  8.0438135E-04  6.5060718E-05  0.000E+00  0.1744  4.014573    0.000  1.916532  7.353141  0.7350566E+00  0.2587740E+00  5.5364375E-06  1.4670671E-06  1.4479682E-03  2.3491247E-03  9.1929361E-05  3.3531031E-08  8.0438135E-04  6.5060718E-05  0.000E+00  1.998E-04  1.810E-04  9.293E-01  1.084E+00  4.36E+02  0.00E+00  2.01E+02  0.642071  0.000272  0.0000000E+00  3.3407143904E-03
  2  0.307345301823650E+08    2.000000  1.306741  4.013031  0.7380571E+00  0.2559004E+00  9.7849391E-04  1.1874615E-05  2.8232487E-04  2.4507751E-03  9.7097199E-07  5.5284603E-06  8.0438135E-04  6.5060718E-05  0.000E+00  0.1835  4.013031    0.000  1.906221  7.350874  0.7266349E+00  0.2672105E+00  6.0351809E-06  1.6012395E-06  1.5988779E-03  2.0734068E-03  2.0071547E-04  6.5991861E-08  8.0438135E-04  6.5060718E-05  0.000E+00  1.708E-04  1.912E-04  9.475E-01  1.059E+00  4.32E+02  0.00E+00  1.71E+02  0.563854  0.000271  0.0000000E+00  3.3407143904E-03
  3  0.539271281254066E+08    2.000000  1.313106  4.013461  0.7380571E+00  0.2559004E+00  9.7849391E-04  1.1874615E-05  2.8232487E-04  2.4507751E-03  9.7097199E-07  5.5284603E-06  8.0438135E-04  6.5060718E-05  0.000E+00  0.1768  4.013461    0.000  1.908505  7.352103  0.7183832E+00  0.2754879E+00  6.7652830E-06  1.7933757E-06  1.7810358E-03  1.8479796E-03  2.1774743E-04  6.8588059E-08  8.0438135E-04  6.5060718E-05  0.000E+00  1.620E-04  2.004E-04  9.521E-01  1.053E+00  4.30E+02  0.00E+00  1.63E+02  0.541517  0.000275  0.0000000E+00  3.3407143904E-03
  4  0.755115939759228E+08    2.000000  1.317092  4.013565  0.7380571E+00  0.2559004E+00  9.7849391E-04  1.1874615E-05  2.8232487E-04  2.4507751E-03  9.7097199E-07  5.5284603E-06  8.0438135E-04  6.5060718E-05  0.000E+00  0.1806  4.013565    0.000  1.908117  7.353086  0.7103759E+00  0.2835212E+00  7.4607423E-06  1.9776317E-06  1.9544848E-03  1.6578056E-03  2.0796322E-04  6.5304122E-08  8.0438135E-04  6.5060718E-05  0.000E+00  1.564E-04  2.053E-04  9.548E-01  1.051E+00  4.28E+02  0.00E+00  1.58E+02  0.527647  0.000277  0.0000000E+00  3.3407143904E-03
  5  0.959786803841214E+08    2.000000  1.322491  4.013418  0.7380571E+00  0.2559004E+00  9.7849391E-04  1.1874615E-05  2.8232487E-04  2.4507751E-03  9.7097199E-07  5.5284603E-06  8.0438135E-04  6.5060718E-05  0.000E+00  0.1771  4.013418    0.000  1.909242  7.354111  0.7020388E+00  0.2918837E+00  8.1609024E-06  2.1627619E-06  2.1217584E-03  1.4802204E-03  1.9229585E-04  6.0516279E-08  8.0438135E-04  6.5060718E-05  0.000E+00  1.522E-04  2.079E-04  9.562E-01  1.049E+00  4.27E+02  0.00E+00  1.55E+02  0.519862  0.000281  0.0000000E+00  3.3407143904E-03
  6  0.115441721043993E+09    2.000000  1.326257  4.012774  0.7380571E+00  0.2559004E+00  9.7849391E-04  1.1874615E-05  2.8232487E-04  2.4507751E-03  9.7097199E-07  5.5284603E-06  8.0438135E-04  6.5060718E-05  0.000E+00  0.1729  4.012774    0.000  1.908844  7.354726  0.6938790E+00  0.3000660E+00  8.7538646E-06  2.3199549E-06  2.2683241E-03  1.3293667E-03  1.7356128E-04  5.4748743E-08  8.0438135E-04  6.5060718E-05  0.000E+00  1.492E-04  2.088E-04  9.570E-01  1.048E+00  4.25E+02  0.00E+00  1.53E+02  0.515344  0.000283  0.0000000E+00  3.3407143904E-03
  7  0.132819435918879E+09    2.000000  1.330262  4.012268  0.7380571E+00  0.2559004E+00  9.7849391E-04  1.1874615E-05  2.8232487E-04  2.4507751E-03  9.7097199E-07  5.5284603E-06  8.0438135E-04  6.5060718E-05  0.000E+00  0.1766  4.012268    0.000  1.909111  7.355608  0.6856354E+00  0.3083305E+00  9.3148663E-06  2.4689825E-06  2.4050796E-03  1.1887992E-03  1.5586610E-04  4.9324604E-08  8.0438135E-04  6.5060718E-05  0.000E+00  1.469E-04  2.091E-04  9.575E-01  1.047E+00  4.24E+02  0.00E+00  1.51E+02  0.513003  0.000286  0.0000000E+00  3.3407143904E-03
  8  0.148737422744274E+09    2.000000  1.333458  4.011474  0.7380571E+00  0.2559004E+00  9.7849391E-04  1.1874616E-05  2.8232487E-04  2.4507751E-03  9.7097199E-07  5.5284603E-06  8.0438135E-04  6.5060718E-05  0.000E+00  0.1760  4.011474    0.000  1.908729  7.356201  0.6774562E+00  0.3165286E+00  9.8103372E-06  2.6004751E-06  2.5285602E-03  1.0629728E-03  1.3874383E-04  4.3987121E-08  8.0438135E-04  6.5060718E-05  0.000E+00  1.449E-04  2.086E-04  9.577E-01  1.047E+00  4.22E+02  0.00E+00  1.50E+02  0.511634  0.000288  0.0000000E+00  3.3407143904E-03
