line                  time        mass     lg(L)  lg(Teff)        1H_surf       4He_surf       12C_surf       13C_surf       14N_surf       16O_surf       17O_surf       18O_surf      20Ne_surf      22Ne_surf  26Al_surf  Mcc/Mt   lg(Teff)  lg(Md)  lg(rhoc)    lg(Tc)         1H_cen        4He_cen        12C_cen        13C_cen        14N_cen        16O_cen        17O_cen        18O_cen       20Ne_cen       22Ne_cen   26Al_cen  Omeg_surf   Omeg_cen     Rp/Req   Md/Md(0)   v_crit1   v_crit2    v_equa  Om/Om_cr  Gamma_Ed  lg(Mdot_mech)             L_tot
   -                    yr        Msun      Lsun        K      mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.       -          K   Ms/yr     g/cm3         K     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.        s-1        s-1          -          -      km/s      km/s      km/s         -         -        Msun/yr     10^53 g cm2/s

  1  0.251413427928777E+06    8.999981  3.615705  4.448435  0.7470857E+00  0.2508726E+00  3.2616464E-04  3.9582052E-06  9.4108290E-05  8.1692502E-04  3.2365733E-07  1.8428201E-06  2.6812712E-04  2.1686906E-05  0.000E+00  0.3466  4.448435  -10.185  1.224743  7.548659  0.7440730E+00  0.2539253E+00  6.2039157E-06  1.6702792E-06  8.3310080E-04  4.0284678E-04  1.3434403E-06  1.5715442E-09  2.6812712E-04  2.1686906E-05  0.000E+00  1.244E-04  1.403E-04  9.563E-01  1.049E+00  6.59E+02  0.00E+00  2.39E+02  0.519224  0.012317  0.0000000E+00  7.6464680194E-02
  2  0.100144301844018E+07    8.999931  3.621805  4.433700  0.7470857E+00  0.2508726E+00  3.2616464E-04  3.9582052E-06  9.4108290E-05  8.1692502E-04  3.2365733E-07  1.8428201E-06  2.6812712E-04  2.1686906E-05  0.000E+00  0.3445  4.433700  -10.171  1.206077  7.543628  0.7358303E+00  0.2622010E+00  7.7269262E-06  2.0805834E-06  1.0598064E-03  1.4201001E-04  4.9856323E-07  6.9341538E-10  2.6812712E-04  2.1686906E-05  0.000E+00  1.112E-04  1.403E-04  9.563E-01  1.049E+00  6.35E+02  0.00E+00  2.30E+02  0.519224  0.012491  0.0000000E+00  7.6461317128E-02
  3  0.167514612271133E+07    8.999884  3.627260  4.431540  0.7470857E+00  0.2508726E+00  3.2616464E-04  3.9582054E-06  9.4108290E-05  8.1692502E-04  3.2365733E-07  1.8428201E-06  2.6812712E-04  2.1686906E-05  0.000E+00  0.3420  4.431540  -10.157  1.201171  7.543040  0.7275647E+00  0.2704763E+00  8.2182964E-06  2.2120047E-06  1.1253124E-03  6.6575764E-05  2.3551441E-07  2.6277234E-10  2.6812712E-04  2.1686906E-05  0.000E+00  1.085E-04  1.403E-04  9.563E-01  1.049E+00  6.30E+02  0.00E+00  2.28E+02  0.519224  0.012649  0.0000000E+00  7.6458441928E-02
  4  0.230700871840143E+07    8.999840  3.632540  4.430899  0.7470857E+00  0.2508726E+00  3.2616451E-04  3.9583089E-06  9.4108335E-05  8.1692502E-04  3.2365736E-07  1.8428199E-06  2.6812712E-04  2.1686906E-05  0.000E+00  0.3392  4.430899  -10.142  1.199228  7.543372  0.7191793E+00  0.2788652E+00  8.3980221E-06  2.2606008E-06  1.1498007E-03  3.8383381E-05  1.3549746E-07  1.5071255E-10  2.6812712E-04  2.1686906E-05  0.000E+00  1.068E-04  1.403E-04  9.563E-01  1.049E+00  6.26E+02  0.00E+00  2.27E+02  0.519224  0.012804  0.0000000E+00  7.6455670938E-02
  5  0.291015028701471E+07    8.999795  3.637734  4.430585  0.7470857E+00  0.2508726E+00  3.2616044E-04  3.9607899E-06  9.4110598E-05  8.1692491E-04  3.2365882E-07  1.8428121E-06  2.6812712E-04  2.1686906E-05  0.000E+00  0.3369  4.430585  -10.127  1.198465  7.544057  0.7110405E+00  0.2870052E+00  8.4727975E-06  2.2808213E-06  1.1573190E-03  2.9695678E-05  1.0424455E-07  1.1630897E-10  2.6812712E-04  2.1686906E-05  0.000E+00  1.057E-04  1.396E-04  9.562E-01  1.049E+00  6.24E+02  0.00E+00  2.26E+02  0.519769  0.012958  0.0000000E+00  7.6452921845E-02
  6  0.351329185562799E+07    8.999749  3.643009  4.430300  0.7470856E+00  0.2508727E+00  3.2612787E-04  3.9764523E-06  9.4134009E-05  8.1692289E-04  3.2367548E-07  1.8427375E-06  2.6812712E-04  2.1686906E-05  0.000E+00  0.3342  4.430300  -10.111  1.198027  7.544862  0.7027127E+00  0.2953334E+00  8.5170286E-06  2.2928499E-06  1.1601288E-03  2.6421991E-05  9.2195885E-08  1.0323822E-10  2.6812712E-04  2.1686906E-05  0.000E+00  1.047E-04  1.389E-04  9.561E-01  1.049E+00  6.22E+02  0.00E+00  2.26E+02  0.520566  0.013117  0.0000000E+00  7.6450056302E-02
  7  0.410207291070285E+07    8.999703  3.648195  4.430012  0.7470854E+00  0.2508729E+00  3.2599542E-04  4.0276952E-06  9.4247468E-05  8.1690846E-04  3.2376319E-07  1.8423912E-06  2.6812712E-04  2.1686906E-05  0.000E+00  0.3318  4.430012  -10.095  1.197705  7.545702  0.6944775E+00  0.3035687E+00  8.5582744E-06  2.3039645E-06  1.1609993E-03  2.5363022E-05  8.7375672E-08  9.9149789E-11  2.6812712E-04  2.1686906E-05  0.000E+00  1.038E-04  1.382E-04  9.559E-01  1.050E+00  6.19E+02  0.00E+00  2.25E+02  0.521550  0.013274  0.0000000E+00  7.6447140042E-02
  8  0.467649345223929E+07    8.999656  3.653428  4.429732  0.7470847E+00  0.2508735E+00  3.2565555E-04  4.1361095E-06  9.4577667E-05  8.1685424E-04  3.2403403E-07  1.8414114E-06  2.6812712E-04  2.1686906E-05  0.000E+00  0.3295  4.429732  -10.080  1.197527  7.546550  0.6863538E+00  0.3116925E+00  8.5768396E-06  2.3090930E-06  1.1613002E-03  2.4989485E-05  8.5848485E-08  9.7238111E-11  2.6812712E-04  2.1686906E-05  0.000E+00  1.029E-04  1.375E-04  9.557E-01  1.050E+00  6.17E+02  0.00E+00  2.25E+02  0.522708  0.013435  0.0000000E+00  7.6444175322E-02
