line                  time        mass     lg(L)  lg(Teff)        1H_surf       4He_surf       12C_surf       13C_surf       14N_surf       16O_surf       17O_surf       18O_surf      20Ne_surf      22Ne_surf  26Al_surf  Mcc/Mt   lg(Teff)  lg(Md)  lg(rhoc)    lg(Tc)         1H_cen        4He_cen        12C_cen        13C_cen        14N_cen        16O_cen        17O_cen        18O_cen       20Ne_cen       22Ne_cen   26Al_cen  Omeg_surf   Omeg_cen     Rp/Req   Md/Md(0)   v_crit1   v_crit2    v_equa  Om/Om_cr  Gamma_Ed  lg(Mdot_mech)             L_tot
   -                    yr        Msun      Lsun        K      mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.       -          K   Ms/yr     g/cm3         K     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.        s-1        s-1          -          -      km/s      km/s      km/s         -         -        Msun/yr     10^53 g cm2/s

  1  0.660793370831802E+07    2.000000  1.385865  4.086104  0.7470857E+00  0.2508726E+00  3.2616465E-04  3.9582053E-06  9.4108293E-05  8.1692505E-04  3.2365734E-07  1.8428201E-06  2.6812712E-04  2.1686907E-05  0.000E+00  0.1777  4.086104    0.000  1.962246  7.369042  0.7440832E+00  0.2538604E+00  2.0409754E-06  5.4183977E-07  5.0065440E-04  7.5127995E-04  4.2185778E-05  1.3922201E-08  2.6812712E-04  2.1686906E-05  0.000E+00  2.730E-04  3.184E-04  9.361E-01  1.211E+00  4.90E+02  0.00E+00  2.15E+02  0.614740  0.000326  0.0000000E+00  4.4762938800E-03
  2  0.268697957026022E+08    2.000000  1.389135  4.066397  0.7470858E+00  0.2508727E+00  3.2616467E-04  3.9582055E-06  9.4108299E-05  8.1692510E-04  3.2365736E-07  1.8428203E-06  2.6812714E-04  2.1686908E-05  0.000E+00  0.1699  4.066397    0.000  1.956361  7.367374  0.7357338E+00  0.2622267E+00  2.5160654E-06  6.6779886E-07  6.2212053E-04  6.0119354E-04  5.3313647E-05  1.7591256E-08  2.6812712E-04  2.1686906E-05  0.000E+00  2.369E-04  3.184E-04  9.361E-01  1.211E+00  4.68E+02  0.00E+00  2.05E+02  0.614740  0.000329  0.0000000E+00  4.4762938800E-03
  3  0.450549781406954E+08    2.000000  1.390898  4.061360  0.7470857E+00  0.2508727E+00  3.2616465E-04  3.9582053E-06  9.4108294E-05  8.1692506E-04  3.2365735E-07  1.8428202E-06  2.6812713E-04  2.1686907E-05  0.000E+00  0.1820  4.061360    0.000  1.951986  7.367309  0.7275392E+00  0.2704369E+00  2.9374541E-06  7.7965439E-07  7.2654298E-04  4.8776806E-04  4.6285885E-05  1.5211323E-08  2.6812712E-04  2.1686906E-05  0.000E+00  2.281E-04  3.184E-04  9.361E-01  1.211E+00  4.62E+02  0.00E+00  2.02E+02  0.614740  0.000330  0.0000000E+00  4.4762938800E-03
  4  0.616180872069955E+08    2.000000  1.396788  4.060785  0.7470857E+00  0.2508726E+00  3.2616464E-04  3.9582053E-06  9.4108292E-05  8.1692504E-04  3.2365734E-07  1.8428201E-06  2.6812712E-04  2.1686907E-05  0.000E+00  0.1777  4.060785    0.000  1.956207  7.369324  0.7194184E+00  0.2785709E+00  3.3111393E-06  8.7905815E-07  8.1370506E-04  3.9630730E-04  3.6964516E-05  1.2226948E-08  2.6812712E-04  2.1686906E-05  0.000E+00  2.249E-04  3.184E-04  9.361E-01  1.211E+00  4.60E+02  0.00E+00  2.01E+02  0.614740  0.000335  0.0000000E+00  4.4762938800E-03
  5  0.773785786533430E+08    2.000000  1.400808  4.059935  0.7470857E+00  0.2508726E+00  3.2616464E-04  3.9582077E-06  9.4108292E-05  8.1692503E-04  3.2365734E-07  1.8428201E-06  2.6812712E-04  2.1686906E-05  0.000E+00  0.1804  4.059935    0.000  1.956004  7.370054  0.7111894E+00  0.2868107E+00  3.6059815E-06  9.5749741E-07  8.8426140E-04  3.2210652E-04  2.9607513E-05  9.8204808E-09  2.6812712E-04  2.1686906E-05  0.000E+00  2.220E-04  3.184E-04  9.361E-01  1.211E+00  4.58E+02  0.00E+00  2.00E+02  0.614740  0.000338  0.0000000E+00  4.4762938800E-03
  6  0.924823829560926E+08    2.000000  1.405174  4.059622  0.7470856E+00  0.2508726E+00  3.2616452E-04  3.9582886E-06  9.4108347E-05  8.1692503E-04  3.2365741E-07  1.8428200E-06  2.6812712E-04  2.1686906E-05  0.000E+00  0.1792  4.059622    0.000  1.956923  7.371082  0.7029384E+00  0.2950703E+00  3.8543732E-06  1.0235244E-06  9.4063269E-04  2.6293419E-04  2.3589475E-05  7.8561011E-09  2.6812712E-04  2.1686906E-05  0.000E+00  2.193E-04  3.184E-04  9.361E-01  1.211E+00  4.56E+02  0.00E+00  2.00E+02  0.614740  0.000341  0.0000000E+00  4.4762938800E-03
  7  0.107323512401403E+09    2.000000  1.408813  4.059090  0.7470852E+00  0.2508727E+00  3.2616316E-04  3.9590163E-06  9.4109170E-05  8.1692503E-04  3.2365954E-07  1.8428182E-06  2.6812712E-04  2.1686906E-05  0.000E+00  0.1798  4.059090    0.000  1.957302  7.372071  0.6948328E+00  0.3031824E+00  4.0342039E-06  1.0713710E-06  9.8356880E-04  2.1787593E-04  1.9010193E-05  6.3422610E-09  2.6812712E-04  2.1686906E-05  0.000E+00  2.175E-04  3.172E-04  9.359E-01  1.212E+00  4.54E+02  0.00E+00  1.99E+02  0.615745  0.000344  0.0000000E+00  4.4762938800E-03
  8  0.122098973132354E+09    2.000000  1.413025  4.058527  0.7470844E+00  0.2508727E+00  3.2615562E-04  3.9622830E-06  9.4114543E-05  8.1692498E-04  3.2368166E-07  1.8428065E-06  2.6812712E-04  2.1686906E-05  0.000E+00  0.1792  4.058527    0.000  1.957467  7.372887  0.6864784E+00  0.3115423E+00  4.1953038E-06  1.1143353E-06  1.0189715E-03  1.8063532E-04  1.5305151E-05  5.1237534E-09  2.6812712E-04  2.1686906E-05  0.000E+00  2.155E-04  3.158E-04  9.356E-01  1.213E+00  4.53E+02  0.00E+00  1.99E+02  0.616762  0.000348  0.0000000E+00  4.4762938800E-03
