line                  time        mass     lg(L)  lg(Teff)        1H_surf       4He_surf       12C_surf       13C_surf       14N_surf       16O_surf       17O_surf       18O_surf      20Ne_surf      22Ne_surf  26Al_surf  Mcc/Mt   lg(Teff)  lg(Md)  lg(rhoc)    lg(Tc)         1H_cen        4He_cen        12C_cen        13C_cen        14N_cen        16O_cen        17O_cen        18O_cen       20Ne_cen       22Ne_cen   26Al_cen  Omeg_surf   Omeg_cen     Rp/Req   Md/Md(0)   v_crit1   v_crit2    v_equa  Om/Om_cr  Gamma_Ed  lg(Mdot_mech)             L_tot
   -                    yr        Msun      Lsun        K      mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.       -          K   Ms/yr     g/cm3         K     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.        s-1        s-1          -          -      km/s      km/s      km/s         -         -        Msun/yr     10^53 g cm2/s

  1  0.232025685973740E+07    3.000000  2.028979  4.208845  0.7470857E+00  0.2508726E+00  3.2616464E-04  3.9582052E-06  9.4108290E-05  8.1692502E-04  3.2365733E-07  1.8428201E-06  2.6812712E-04  2.1686906E-05  0.000E+00  0.2366  4.208845    0.000  1.795921  7.436217  0.7440783E+00  0.2538959E+00  3.5079860E-06  9.3833394E-07  6.8198729E-04  5.7112098E-04  1.0822709E-05  4.9714603E-09  2.6812712E-04  2.1686906E-05  0.000E+00  2.952E-04  3.082E-04  9.156E-01  1.188E+00  5.54E+02  0.00E+00  2.79E+02  0.690977  0.000957  0.0000000E+00  1.1284092502E-02
  2  0.101489360077548E+08    3.000000  2.032636  4.177947  0.7470857E+00  0.2508726E+00  3.2616464E-04  3.9582052E-06  9.4108290E-05  8.1692502E-04  3.2365733E-07  1.8428201E-06  2.6812712E-04  2.1686906E-05  0.000E+00  0.2365  4.177947    0.000  1.776511  7.430514  0.7357234E+00  0.2622858E+00  4.6175776E-06  1.2344718E-06  9.1643184E-04  3.0553591E-04  6.3612226E-06  2.8664245E-09  2.6812712E-04  2.1686906E-05  0.000E+00  2.370E-04  3.082E-04  9.156E-01  1.188E+00  5.15E+02  0.00E+00  2.59E+02  0.690977  0.000965  0.0000000E+00  1.1284092502E-02
  3  0.168768752406921E+08    3.000000  2.036520  4.173982  0.7470857E+00  0.2508726E+00  3.2616464E-04  3.9582052E-06  9.4108290E-05  8.1692502E-04  3.2365733E-07  1.8428201E-06  2.6812712E-04  2.1686906E-05  0.000E+00  0.2417  4.173982    0.000  1.771869  7.430232  0.7275967E+00  0.2704284E+00  5.1375368E-06  1.3737960E-06  1.0209190E-03  1.8754981E-04  3.9239314E-06  1.7234021E-09  2.6812712E-04  2.1686906E-05  0.000E+00  2.290E-04  3.082E-04  9.156E-01  1.188E+00  5.09E+02  0.00E+00  2.56E+02  0.690977  0.000974  0.0000000E+00  1.1284092502E-02
  4  0.225501645398176E+08    3.000000  2.040678  4.172649  0.7470857E+00  0.2508726E+00  3.2616460E-04  3.9582287E-06  9.4108302E-05  8.1692502E-04  3.2365734E-07  1.8428201E-06  2.6812712E-04  2.1686906E-05  0.000E+00  0.2404  4.172649    0.000  1.769157  7.430258  0.7196302E+00  0.2784038E+00  5.4480450E-06  1.4567315E-06  1.0812772E-03  1.1939676E-04  2.4951879E-06  1.0962654E-09  2.6812712E-04  2.1686906E-05  0.000E+00  2.247E-04  3.082E-04  9.156E-01  1.188E+00  5.06E+02  0.00E+00  2.55E+02  0.690977  0.000983  0.0000000E+00  1.1284092502E-02
  5  0.281143521216521E+08    3.000000  2.045161  4.171924  0.7470856E+00  0.2508726E+00  3.2616325E-04  3.9589960E-06  9.4109096E-05  8.1692501E-04  3.2365829E-07  1.8428181E-06  2.6812712E-04  2.1686906E-05  0.000E+00  0.2388  4.171924    0.000  1.767536  7.430591  0.7115401E+00  0.2864987E+00  5.6160574E-06  1.5016972E-06  1.1141549E-03  8.2286919E-05  1.7041700E-06  7.4953583E-10  2.6812712E-04  2.1686906E-05  0.000E+00  2.220E-04  3.063E-04  9.155E-01  1.188E+00  5.04E+02  0.00E+00  2.54E+02  0.691390  0.000993  0.0000000E+00  1.1284092502E-02
  6  0.336785397034866E+08    3.000000  2.049740  4.171353  0.7470853E+00  0.2508727E+00  3.2614995E-04  3.9649728E-06  9.4118622E-05  8.1692466E-04  3.2367466E-07  1.8427943E-06  2.6812712E-04  2.1686906E-05  0.000E+00  0.2374  4.171353    0.000  1.766829  7.431237  0.7034131E+00  0.2946283E+00  5.7087599E-06  1.5266111E-06  1.1313820E-03  6.2841427E-05  1.2823026E-06  5.6589271E-10  2.6812712E-04  2.1686906E-05  0.000E+00  2.199E-04  3.048E-04  9.151E-01  1.189E+00  5.02E+02  0.00E+00  2.53E+02  0.692590  0.001004  0.0000000E+00  1.1284092502E-02
  7  0.394063798612575E+08    3.000000  2.054869  4.170972  0.7470845E+00  0.2508728E+00  3.2608907E-04  3.9872572E-06  9.4168523E-05  8.1692194E-04  3.2378880E-07  1.8426685E-06  2.6812712E-04  2.1686906E-05  0.000E+00  0.2352  4.170972    0.000  1.766970  7.432140  0.6951755E+00  0.3028671E+00  5.7771910E-06  1.5449571E-06  1.1394799E-03  5.3668596E-05  1.0741788E-06  4.7819267E-10  2.6812712E-04  2.1686906E-05  0.000E+00  2.179E-04  3.029E-04  9.147E-01  1.190E+00  5.00E+02  0.00E+00  2.53E+02  0.694151  0.001016  0.0000000E+00  1.1284092502E-02
  8  0.449705674430920E+08    3.000000  2.059824  4.170581  0.7470830E+00  0.2508733E+00  3.2591510E-04  4.0401351E-06  9.4326044E-05  8.1690995E-04  3.2423794E-07  1.8422645E-06  2.6812712E-04  2.1686906E-05  0.000E+00  0.2339  4.170581    0.000  1.767391  7.433162  0.6871450E+00  0.3108984E+00  5.8248528E-06  1.5578459E-06  1.1440452E-03  4.8487399E-05  9.5127499E-07  4.2763012E-10  2.6812712E-04  2.1686906E-05  0.000E+00  2.165E-04  3.016E-04  9.139E-01  1.192E+00  4.98E+02  0.00E+00  2.53E+02  0.696638  0.001027  0.0000000E+00  1.1284092502E-02
