line                  time        mass     lg(L)  lg(Teff)        1H_surf       4He_surf       12C_surf       13C_surf       14N_surf       16O_surf       17O_surf       18O_surf      20Ne_surf      22Ne_surf  26Al_surf  Mcc/Mt   lg(Teff)  lg(Md)  lg(rhoc)    lg(Tc)         1H_cen        4He_cen        12C_cen        13C_cen        14N_cen        16O_cen        17O_cen        18O_cen       20Ne_cen       22Ne_cen   26Al_cen  Omeg_surf   Omeg_cen     Rp/Req   Md/Md(0)   v_crit1   v_crit2    v_equa  Om/Om_cr  Gamma_Ed  lg(Mdot_mech)             L_tot
   -                    yr        Msun      Lsun        K      mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.       -          K   Ms/yr     g/cm3         K     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.        s-1        s-1          -          -      km/s      km/s      km/s         -         -        Msun/yr     10^53 g cm2/s

  1  0.135441708943177E+07    4.000000  2.457943  4.284696  0.7470857E+00  0.2508726E+00  3.2616464E-04  3.9582052E-06  9.4108290E-05  8.1692502E-04  3.2365733E-07  1.8428201E-06  2.6812712E-04  2.1686906E-05  0.000E+00  0.2702  4.284696    0.000  1.646964  7.467985  0.7440766E+00  0.2539072E+00  4.2093840E-06  1.1292419E-06  7.4197158E-04  5.0695972E-04  4.9127439E-06  3.8343107E-09  2.6812712E-04  2.1686906E-05  0.000E+00  3.188E-04  3.079E-04  8.858E-01  1.269E+00  6.02E+02  0.00E+00  3.52E+02  0.777596  0.001927  0.0000000E+00  2.2749115544E-02
  2  0.550931532388568E+07    4.000000  2.462989  4.243231  0.7470857E+00  0.2508726E+00  3.2616464E-04  3.9582052E-06  9.4108290E-05  8.1692502E-04  3.2365733E-07  1.8428201E-06  2.6812712E-04  2.1686906E-05  0.000E+00  0.2697  4.243231    0.000  1.628208  7.463134  0.7358768E+00  0.2621418E+00  5.4717271E-06  1.4666542E-06  9.8098903E-04  2.3392009E-04  2.5485211E-06  1.8001481E-09  2.6812712E-04  2.1686906E-05  0.000E+00  2.373E-04  3.079E-04  8.858E-01  1.269E+00  5.45E+02  0.00E+00  3.19E+02  0.777596  0.001950  0.0000000E+00  2.2749115544E-02
  3  0.890843222087542E+07    4.000000  2.467920  4.240087  0.7470857E+00  0.2508726E+00  3.2616462E-04  3.9582152E-06  9.4108295E-05  8.1692502E-04  3.2365733E-07  1.8428201E-06  2.6812712E-04  2.1686906E-05  0.000E+00  0.2673  4.240087    0.000  1.622446  7.462236  0.7277657E+00  0.2702669E+00  6.0115912E-06  1.6106641E-06  1.0769218E-03  1.2447443E-04  1.3902914E-06  8.0142968E-10  2.6812712E-04  2.1686906E-05  0.000E+00  2.296E-04  3.079E-04  8.858E-01  1.269E+00  5.39E+02  0.00E+00  3.16E+02  0.777596  0.001972  0.0000000E+00  2.2749115544E-02
  4  0.120588332473537E+08    4.000000  2.472529  4.239111  0.7470856E+00  0.2508726E+00  3.2616140E-04  3.9599110E-06  9.4110362E-05  8.1692493E-04  3.2365944E-07  1.8428146E-06  2.6812712E-04  2.1686906E-05  0.000E+00  0.2661  4.239111    0.000  1.619522  7.462223  0.7197257E+00  0.2783131E+00  6.2383663E-06  1.6715348E-06  1.1191924E-03  7.6294762E-05  8.5099438E-07  4.8951226E-10  2.6812712E-04  2.1686906E-05  0.000E+00  2.267E-04  3.048E-04  8.854E-01  1.269E+00  5.37E+02  0.00E+00  3.15E+02  0.778768  0.001993  0.0000000E+00  2.2749115544E-02
  5  0.153087206220366E+08    4.000000  2.477687  4.238630  0.7470853E+00  0.2508727E+00  3.2611424E-04  3.9779023E-06  9.4149593E-05  8.1692135E-04  3.2372003E-07  1.8427125E-06  2.6812712E-04  2.1686906E-05  0.000E+00  0.2635  4.238630    0.000  1.618630  7.462935  0.7116124E+00  0.2864290E+00  6.3537352E-06  1.7024466E-06  1.1359295E-03  5.7183787E-05  6.2869744E-07  3.6449260E-10  2.6812712E-04  2.1686906E-05  0.000E+00  2.245E-04  3.032E-04  8.848E-01  1.270E+00  5.35E+02  0.00E+00  3.14E+02  0.780167  0.002017  0.0000000E+00  2.2749115544E-02
  6  0.183679258293274E+08    4.000000  2.482451  4.238021  0.7470843E+00  0.2508733E+00  3.2588087E-04  4.0460507E-06  9.4377081E-05  8.1689041E-04  3.2416896E-07  1.8421155E-06  2.6812712E-04  2.1686906E-05  0.000E+00  0.2619  4.238021    0.000  1.617706  7.463561  0.7036311E+00  0.2944116E+00  6.3725381E-06  1.7074820E-06  1.1453859E-03  4.6461942E-05  5.0452055E-07  2.8715006E-10  2.6812712E-04  2.1686906E-05  0.000E+00  2.224E-04  3.015E-04  8.841E-01  1.273E+00  5.32E+02  0.00E+00  3.14E+02  0.781935  0.002039  0.0000000E+00  2.2749115544E-02
  7  0.214271310366181E+08    4.000000  2.487554  4.237685  0.7470814E+00  0.2508754E+00  3.2520270E-04  4.2042277E-06  9.5113572E-05  8.1676201E-04  3.2585029E-07  1.8401709E-06  2.6812712E-04  2.1686906E-05  0.000E+00  0.2596  4.237685    0.000  1.617432  7.464431  0.6954275E+00  0.3026160E+00  6.4547333E-06  1.7297514E-06  1.1502945E-03  4.0781048E-05  4.3434275E-07  2.5406214E-10  2.6812712E-04  2.1686906E-05  0.000E+00  2.204E-04  2.999E-04  8.836E-01  1.274E+00  5.31E+02  0.00E+00  3.14E+02  0.783157  0.002063  0.0000000E+00  2.2749115544E-02
  8  0.244863362439089E+08    4.000000  2.492821  4.237276  0.7470745E+00  0.2508810E+00  3.2377829E-04  4.4777550E-06  9.6786157E-05  8.1641917E-04  3.3002257E-07  1.8357394E-06  2.6812712E-04  2.1686906E-05  0.000E+00  0.2578  4.237276    0.000  1.617355  7.465331  0.6873478E+00  0.3106960E+00  6.4951835E-06  1.7406246E-06  1.1518246E-03  3.8990121E-05  4.0772868E-07  2.4179140E-10  2.6812712E-04  2.1686906E-05  0.000E+00  2.186E-04  2.983E-04  8.828E-01  1.277E+00  5.29E+02  0.00E+00  3.14E+02  0.785316  0.002088  0.0000000E+00  2.2749115544E-02
