line                  time        mass     lg(L)  lg(Teff)        1H_surf       4He_surf       12C_surf       13C_surf       14N_surf       16O_surf       17O_surf       18O_surf      20Ne_surf      22Ne_surf  26Al_surf  Mcc/Mt   lg(Teff)  lg(Md)  lg(rhoc)    lg(Tc)         1H_cen        4He_cen        12C_cen        13C_cen        14N_cen        16O_cen        17O_cen        18O_cen       20Ne_cen       22Ne_cen   26Al_cen  Omeg_surf   Omeg_cen     Rp/Req   Md/Md(0)   v_crit1   v_crit2    v_equa  Om/Om_cr  Gamma_Ed  lg(Mdot_mech)             L_tot
   -                    yr        Msun      Lsun        K      mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.       -          K   Ms/yr     g/cm3         K     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.        s-1        s-1          -          -      km/s      km/s      km/s         -         -        Msun/yr     10^53 g cm2/s

  1  0.749051151940545E+06    5.000000  2.815022  4.318346  0.7470857E+00  0.2508726E+00  3.2616464E-04  3.9582052E-06  9.4108290E-05  8.1692502E-04  3.2365733E-07  1.8428201E-06  2.6812712E-04  2.1686906E-05  0.000E+00  0.2992  4.318346    0.000  1.516821  7.493262  0.7440752E+00  0.2539156E+00  4.8766669E-06  1.3087461E-06  7.8650503E-04  4.5693032E-04  2.8135376E-06  2.1790593E-09  2.6812712E-04  2.1686906E-05  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  5.68E+02  0.00E+00  0.00E+00  0.000000  0.003508  0.0000000E+00  0.0000000000E+00
  2  0.264643859385874E+07    5.000000  2.818315  4.314089  0.7470857E+00  0.2508726E+00  3.2616464E-04  3.9582052E-06  9.4108290E-05  8.1692502E-04  3.2365733E-07  1.8428201E-06  2.6812712E-04  2.1686906E-05  0.000E+00  0.2963  4.314089    0.000  1.497560  7.487477  0.7355671E+00  0.2624619E+00  6.3785841E-06  1.7113424E-06  1.0490988E-03  1.5597910E-04  1.0512765E-06  7.7496665E-10  2.6812712E-04  2.1686906E-05  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  5.62E+02  0.00E+00  0.00E+00  0.000000  0.003535  0.0000000E+00  0.0000000000E+00
  3  0.449639134972899E+07    5.000000  2.822008  4.312904  0.7470857E+00  0.2508726E+00  3.2616464E-04  3.9582052E-06  9.4108290E-05  8.1692502E-04  3.2365733E-07  1.8428201E-06  2.6812712E-04  2.1686906E-05  0.000E+00  0.2932  4.312904    0.000  1.493252  7.486771  0.7271741E+00  0.2708655E+00  6.8019898E-06  1.8248825E-06  1.1214807E-03  7.3072264E-05  4.9786650E-07  3.6469292E-10  2.6812712E-04  2.1686906E-05  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  5.59E+02  0.00E+00  0.00E+00  0.000000  0.003565  0.0000000E+00  0.0000000000E+00
  4  0.629890941955129E+07    5.000000  2.826551  4.312417  0.7470857E+00  0.2508726E+00  3.2616464E-04  3.9582052E-06  9.4108290E-05  8.1692502E-04  3.2365733E-07  1.8428201E-06  2.6812712E-04  2.1686906E-05  0.000E+00  0.2914  4.312417    0.000  1.492151  7.487086  0.7188519E+00  0.2791914E+00  6.9612429E-06  1.8676440E-06  1.1465446E-03  4.4348605E-05  3.0009276E-07  2.2042644E-10  2.6812712E-04  2.1686906E-05  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  5.57E+02  0.00E+00  0.00E+00  0.000000  0.003603  0.0000000E+00  0.0000000000E+00
  5  0.805399280332564E+07    5.000000  2.831010  4.312034  0.7470857E+00  0.2508726E+00  3.2616464E-04  3.9582052E-06  9.4108290E-05  8.1692502E-04  3.2365733E-07  1.8428201E-06  2.6812712E-04  2.1686906E-05  0.000E+00  0.2883  4.312034    0.000  1.490356  7.487665  0.7105757E+00  0.2874690E+00  7.0312116E-06  1.8864761E-06  1.1557861E-03  3.3740223E-05  2.2580608E-07  1.6671962E-10  2.6812712E-04  2.1686906E-05  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  5.55E+02  0.00E+00  0.00E+00  0.000000  0.003640  0.0000000E+00  0.0000000000E+00
  6  0.979769186244846E+07    5.000000  2.835640  4.311634  0.7470857E+00  0.2508726E+00  3.2616464E-04  3.9582052E-06  9.4108290E-05  8.1692502E-04  3.2365733E-07  1.8428201E-06  2.6812712E-04  2.1686906E-05  0.000E+00  0.2855  4.311634    0.000  1.489791  7.488440  0.7022093E+00  0.2958359E+00  7.0708978E-06  1.8972006E-06  1.1593113E-03  2.9673322E-05  1.9593414E-07  1.4565415E-10  2.6812712E-04  2.1686906E-05  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  5.53E+02  0.00E+00  0.00E+00  0.000000  0.003679  0.0000000E+00  0.0000000000E+00
  7  0.115164402767100E+08    5.000000  2.840619  4.311300  0.7470857E+00  0.2508726E+00  3.2616464E-04  3.9582052E-06  9.4108290E-05  8.1692502E-04  3.2365733E-07  1.8428201E-06  2.6812712E-04  2.1686906E-05  0.000E+00  0.2834  4.311300    0.000  1.489767  7.489268  0.6937982E+00  0.3042472E+00  7.0991417E-06  1.9048651E-06  1.1606580E-03  2.8099359E-05  1.8302724E-07  1.3704764E-10  2.6812712E-04  2.1686906E-05  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  5.51E+02  0.00E+00  0.00E+00  0.000000  0.003721  0.0000000E+00  0.0000000000E+00
  8  0.132070124874591E+08    5.000000  2.845253  4.310904  0.7470857E+00  0.2508726E+00  3.2616464E-04  3.9582052E-06  9.4108290E-05  8.1692502E-04  3.2365733E-07  1.8428201E-06  2.6812712E-04  2.1686906E-05  0.000E+00  0.2806  4.310904    0.000  1.489453  7.490118  0.6853531E+00  0.3126925E+00  7.1224795E-06  1.9112129E-06  1.1611853E-03  2.7463965E-05  1.7650586E-07  1.3313082E-10  2.6812712E-04  2.1686906E-05  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  5.49E+02  0.00E+00  0.00E+00  0.000000  0.003761  0.0000000E+00  0.0000000000E+00
