line                  time        mass     lg(L)  lg(Teff)        1H_surf       4He_surf       12C_surf       13C_surf       14N_surf       16O_surf       17O_surf       18O_surf      20Ne_surf      22Ne_surf  26Al_surf  Mcc/Mt   lg(Teff)  lg(Md)  lg(rhoc)    lg(Tc)         1H_cen        4He_cen        12C_cen        13C_cen        14N_cen        16O_cen        17O_cen        18O_cen       20Ne_cen       22Ne_cen   26Al_cen  Omeg_surf   Omeg_cen     Rp/Req   Md/Md(0)   v_crit1   v_crit2    v_equa  Om/Om_cr  Gamma_Ed  lg(Mdot_mech)             L_tot
   -                    yr        Msun      Lsun        K      mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.       -          K   Ms/yr     g/cm3         K     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.        s-1        s-1          -          -      km/s      km/s      km/s         -         -        Msun/yr     10^53 g cm2/s

  1  0.116649088494972E+06   14.999538  4.227933  4.506954  0.7470857E+00  0.2508726E+00  3.2616464E-04  3.9582052E-06  9.4108290E-05  8.1692502E-04  3.2365733E-07  1.8428201E-06  2.6812712E-04  2.1686906E-05  0.000E+00  0.3950  4.506954   -8.451  1.005793  7.588481  0.7440695E+00  0.2539290E+00  6.2845006E-06  1.7207811E-06  8.4104793E-04  3.9381003E-04  1.1721265E-06  2.6909711E-09  2.6750127E-04  1.2127803E-06  2.147E-06  1.639E-04  2.045E-04  8.046E-01  1.264E+00  7.07E+02  0.00E+00  5.41E+02  0.923999  0.030696  0.0000000E+00  3.7125450396E-01 
  2  0.395752558189684E+06   14.998513  4.234084  4.499677  0.7470857E+00  0.2508726E+00  3.2616457E-04  3.9582722E-06  9.4108303E-05  8.1692502E-04  3.2365734E-07  1.8428200E-06  2.6812712E-04  2.1686906E-05  7.324E-17  0.3933  4.499677   -8.429  0.989667  7.584128  0.7359106E+00  0.2621220E+00  7.4926066E-06  2.0315788E-06  1.0786454E-03  1.2094595E-04  4.5729071E-07  4.0972496E-10  2.6635222E-04  4.0267811E-08  3.888E-06  1.639E-04  2.045E-04  8.046E-01  1.264E+00  7.07E+02  0.00E+00  5.41E+02  0.923999  0.030696  0.0000000E+00  3.7125450396E-01
  3  0.658269173055382E+06   14.997525  4.239269  4.498963  0.7470857E+00  0.2508727E+00  3.2615110E-04  3.9678507E-06  9.4114187E-05  8.1692491E-04  3.2366144E-07  1.8427919E-06  2.6812712E-04  2.1686895E-05  3.413E-13  0.3912  4.498963   -8.420  0.985714  7.583665  0.7279576E+00  0.2700832E+00  7.8923559E-06  2.1396273E-06  1.1358410E-03  5.5147659E-05  2.0743774E-07  1.8490051E-10  2.6535869E-04  3.8461769E-08  4.145E-06  1.615E-04  2.024E-04  8.053E-01  1.265E+00  7.04E+02  0.00E+00  5.38E+02  0.923218  0.031066  0.0000000E+00  3.7101691740E-01
  4  0.920785787921080E+06   14.996514  4.244497  4.498262  0.7470856E+00  0.2508728E+00  3.2595681E-04  4.0696270E-06  9.4240967E-05  8.1691739E-04  3.2375355E-07  1.8422876E-06  2.6812710E-04  2.1686422E-05  1.882E-11  0.3890  4.498262   -8.410  0.984421  7.584076  0.7199837E+00  0.2780595E+00  8.0203242E-06  2.1742039E-06  1.1525484E-03  3.5909271E-05  1.3391358E-07  1.2236536E-10  2.6439168E-04  5.9405933E-08  3.881E-06  1.601E-04  2.008E-04  8.029E-01  1.267E+00  7.01E+02  0.00E+00  5.39E+02  0.926113  0.031445  0.0000000E+00  3.7077251284E-01
  5  0.119551247789681E+07   14.995432  4.249899  4.497874  0.7470849E+00  0.2508737E+00  3.2498996E-04  4.4446507E-06  9.5050765E-05  8.1683077E-04  3.2439957E-07  1.8393749E-06  2.6812697E-04  2.1681686E-05  1.798E-10  0.3868  4.497874   -8.399  0.983905  7.584800  0.7118759E+00  0.2861676E+00  8.0572183E-06  2.1842341E-06  1.1553762E-03  3.2628325E-05  1.2077276E-07  1.1170349E-10  2.6341838E-04  7.5605589E-08  3.388E-06  1.585E-04  1.998E-04  8.023E-01  1.271E+00  6.98E+02  0.00E+00  5.38E+02  0.926848  0.031841  0.0000000E+00  3.7050848266E-01
  6  0.146291312280652E+07   14.994352  4.255310  4.497236  0.7470815E+00  0.2508774E+00  3.2231314E-04  5.2220316E-06  9.7699238E-05  8.1643873E-04  3.2673369E-07  1.8303954E-06  2.6812636E-04  2.1661562E-05  7.249E-10  0.3849  4.497236   -8.389  0.983458  7.585525  0.7038595E+00  0.2941843E+00  8.0964633E-06  2.1949703E-06  1.1578474E-03  2.9749403E-05  1.0941977E-07  9.9234902E-11  2.6245622E-04  5.9793639E-08  2.893E-06  1.572E-04  1.984E-04  7.994E-01  1.272E+00  6.96E+02  0.00E+00  5.40E+02  0.930242  0.032242  0.0000000E+00  3.7024287548E-01
  7  0.171857378049793E+07   14.993294  4.260424  4.496639  0.7470731E+00  0.2508862E+00  3.1758533E-04  6.2880440E-06  1.0290316E-04  8.1551504E-04  3.3177772E-07  1.8132798E-06  2.6812486E-04  2.1615904E-05  1.667E-09  0.3827  4.496639   -8.378  0.983029  7.586218  0.6959974E+00  0.3020466E+00  8.1541698E-06  2.2113796E-06  1.1595700E-03  2.7692588E-05  9.9913990E-08  9.1913296E-11  2.6151345E-04  6.5466823E-08  2.449E-06  1.558E-04  1.973E-04  7.982E-01  1.278E+00  6.93E+02  0.00E+00  5.39E+02  0.931535  0.032626  0.0000000E+00  3.6998028238E-01
  8  0.197423443818934E+07   14.992211  4.265801  4.495882  0.7470563E+00  0.2509034E+00  3.1031780E-04  7.5849520E-06  1.1153677E-04  8.1378382E-04  3.4098875E-07  1.7853327E-06  2.6812189E-04  2.1532939E-05  2.964E-09  0.3806  4.495882   -8.368  0.982749  7.586969  0.6879575E+00  0.3100866E+00  8.1848072E-06  2.2193929E-06  1.1608127E-03  2.6227198E-05  9.4120314E-08  8.6840195E-11  2.6055054E-04  6.8277426E-08  2.049E-06  1.544E-04  1.962E-04  7.952E-01  1.279E+00  6.91E+02  0.00E+00  5.41E+02  0.934993  0.033035  0.0000000E+00  3.6970888938E-01
