line                  time        mass     lg(L)  lg(Teff)        1H_surf       4He_surf       12C_surf       13C_surf       14N_surf       16O_surf       17O_surf       18O_surf      20Ne_surf      22Ne_surf  26Al_surf  Mcc/Mt   lg(Teff)  lg(Md)  lg(rhoc)    lg(Tc)         1H_cen        4He_cen        12C_cen        13C_cen        14N_cen        16O_cen        17O_cen        18O_cen       20Ne_cen       22Ne_cen   26Al_cen  Omeg_surf   Omeg_cen     Rp/Req   Md/Md(0)   v_crit1   v_crit2    v_equa  Om/Om_cr  Gamma_Ed  lg(Mdot_mech)             L_tot
   -                    yr        Msun      Lsun        K      mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.       -          K   Ms/yr     g/cm3         K     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.        s-1        s-1          -          -      km/s      km/s      km/s         -         -        Msun/yr     10^53 g cm2/s

  1  0.787126889986354E+06    5.000000  2.779734  4.359055  0.7470857E+00  0.2508726E+00  3.2616464E-04  3.9582052E-06  9.4108290E-05  8.1692502E-04  3.2365733E-07  1.8428201E-06  2.6812712E-04  2.1686906E-05  0.000E+00  0.2876  4.359055    0.000  1.527997  7.490514  0.7440709E+00  0.2539199E+00  4.8253330E-06  1.2947518E-06  7.8595920E-04  4.5751792E-04  2.9429589E-06  2.2196011E-09  2.6812712E-04  2.1686906E-05  0.000E+00  3.673E-04  2.936E-04  8.678E-01  1.320E+00  6.67E+02  0.00E+00  4.20E+02  0.819764  0.003234  0.0000000E+00  3.7759316475E-02
  2  0.334699261448681E+07    4.999988  2.784555  4.291094  0.7470858E+00  0.2508727E+00  3.2616466E-04  3.9582054E-06  9.4108297E-05  8.1692508E-04  3.2365735E-07  1.8428202E-06  2.6812714E-04  2.1686908E-05  0.000E+00  0.2862  4.291094    0.000  1.508488  7.485304  0.7360617E+00  0.2619617E+00  6.0461242E-06  1.6232238E-06  1.0118971E-03  1.9874831E-04  1.3683979E-06  1.8724455E-09  2.6812712E-04  2.1686906E-05  0.000E+00  2.278E-04  2.936E-04  8.678E-01  1.320E+00  5.69E+02  0.00E+00  3.58E+02  0.819764  0.003271  0.0000000E+00  3.7756699382E-02
  3  0.541463005112140E+07    4.999988  2.789368  4.288411  0.7470857E+00  0.2508726E+00  3.2616456E-04  3.9582629E-06  9.4108331E-05  8.1692505E-04  3.2365737E-07  1.8428200E-06  2.6812712E-04  2.1686907E-05  0.000E+00  0.2832  4.288411    0.000  1.503541  7.484629  0.7280020E+00  0.2700343E+00  6.6140512E-06  1.7742709E-06  1.0992636E-03  9.8587794E-05  6.9840514E-07  5.0158603E-10  2.6812712E-04  2.1686906E-05  0.000E+00  2.211E-04  2.936E-04  8.678E-01  1.320E+00  5.64E+02  0.00E+00  3.55E+02  0.819764  0.003307  0.0000000E+00  3.7756699382E-02
  4  0.743303802497897E+07    4.999988  2.794258  4.287718  0.7470856E+00  0.2508727E+00  3.2615117E-04  3.9643412E-06  9.4118389E-05  8.1692411E-04  3.2366840E-07  1.8427921E-06  2.6812712E-04  2.1686906E-05  0.000E+00  0.2814  4.287718    0.000  1.501401  7.484827  0.7200453E+00  0.2779957E+00  6.8111099E-06  1.8272108E-06  1.1309427E-03  6.2298307E-05  4.3945595E-07  3.1582036E-10  2.6812712E-04  2.1686906E-05  0.000E+00  2.184E-04  2.915E-04  8.676E-01  1.321E+00  5.61E+02  0.00E+00  3.54E+02  0.820183  0.003344  0.0000000E+00  3.7756699382E-02
  5  0.940221653605954E+07    4.999988  2.798603  4.287106  0.7470852E+00  0.2508729E+00  3.2600670E-04  4.0125769E-06  9.4253413E-05  8.1690447E-04  3.2385855E-07  1.8424236E-06  2.6812712E-04  2.1686906E-05  0.000E+00  0.2789  4.287106    0.000  1.500419  7.485323  0.7122586E+00  0.2857841E+00  6.8962914E-06  1.8501468E-06  1.1432111E-03  4.8231937E-05  3.3682937E-07  2.4318118E-10  2.6812712E-04  2.1686906E-05  0.000E+00  2.166E-04  2.898E-04  8.666E-01  1.324E+00  5.59E+02  0.00E+00  3.54E+02  0.822265  0.003378  0.0000000E+00  3.7756699382E-02
  6  0.113713950471401E+08    4.999988  2.803266  4.286654  0.7470832E+00  0.2508745E+00  3.2540277E-04  4.1664236E-06  9.4905860E-05  8.1677893E-04  3.2492586E-07  1.8406537E-06  2.6812712E-04  2.1686906E-05  0.000E+00  0.2773  4.286654    0.000  1.500142  7.486018  0.7042674E+00  0.2937763E+00  6.9343779E-06  1.8604928E-06  1.1495021E-03  4.1028756E-05  2.8346317E-07  2.0448137E-10  2.6812712E-04  2.1686906E-05  0.000E+00  2.149E-04  2.883E-04  8.658E-01  1.326E+00  5.57E+02  0.00E+00  3.54E+02  0.824091  0.003415  0.0000000E+00  3.7756699382E-02
  7  0.133297430764098E+08    4.999988  2.808059  4.286295  0.7470773E+00  0.2508798E+00  3.2388460E-04  4.4721498E-06  9.6718434E-05  8.1636365E-04  3.2815222E-07  1.8357572E-06  2.6812712E-04  2.1686906E-05  0.000E+00  0.2750  4.286295    0.000  1.500053  7.486808  0.6963283E+00  0.3017158E+00  6.9752437E-06  1.8714107E-06  1.1520500E-03  3.8071736E-05  2.5932470E-07  1.8873212E-10  2.6812712E-04  2.1686906E-05  0.000E+00  2.133E-04  2.870E-04  8.649E-01  1.329E+00  5.55E+02  0.00E+00  3.54E+02  0.825972  0.003452  0.0000000E+00  3.7756699382E-02
  8  0.152987246696392E+08    4.999988  2.813174  4.285921  0.7470639E+00  0.2508923E+00  3.2099139E-04  4.9455974E-06  1.0042983E-04  8.1541001E-04  3.3508288E-07  1.8257610E-06  2.6812712E-04  2.1686906E-05  0.000E+00  0.2731  4.285921    0.000  1.498899  7.487588  0.6883942E+00  0.3096500E+00  6.9957480E-06  1.8770256E-06  1.1525649E-03  3.7456188E-05  2.5173238E-07  1.8459095E-10  2.6812712E-04  2.1686906E-05  0.000E+00  2.117E-04  2.855E-04  8.638E-01  1.332E+00  5.54E+02  0.00E+00  3.54E+02  0.828284  0.003493  0.0000000E+00  3.7756699382E-02
