line                  time        mass     lg(L)  lg(Teff)        1H_surf       4He_surf       12C_surf       13C_surf       14N_surf       16O_surf       17O_surf       18O_surf      20Ne_surf      22Ne_surf  26Al_surf  Mcc/Mt   lg(Teff)  lg(Md)  lg(rhoc)    lg(Tc)         1H_cen        4He_cen        12C_cen        13C_cen        14N_cen        16O_cen        17O_cen        18O_cen       20Ne_cen       22Ne_cen   26Al_cen  Omeg_surf   Omeg_cen     Rp/Req   Md/Md(0)   v_crit1   v_crit2    v_equa  Om/Om_cr  Gamma_Ed  lg(Mdot_mech)             L_tot
   -                    yr        Msun      Lsun        K      mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.       -          K   Ms/yr     g/cm3         K     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.        s-1        s-1          -          -      km/s      km/s      km/s         -         -        Msun/yr     10^53 g cm2/s

  1  0.902391542506810E+06    5.000000  2.686956  4.204166  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2643  4.204166    0.000  1.403079  7.452891  0.7169973E+00  0.2686727E+00  1.9962624E-05  5.3484814E-06  3.6906127E-03  5.2491054E-03  6.9848600E-05  4.7067955E-08  1.8768898E-03  1.5180834E-04  0.000E+00  1.964E-04  1.906E-04  7.335E-01  1.606E+00  5.17E+02  0.00E+00  4.62E+02  0.983787  0.002572  0.0000000E+00  3.4386012687E-02
  2  0.380746961690028E+07    4.999985  2.688856  4.215508  0.7200000E+00  0.2659558E+00  2.2831524E-03  2.7707435E-05  6.5875800E-04  5.7184749E-03  2.2656012E-06  1.2899740E-05  1.8768897E-03  1.5180834E-04  0.000E+00  0.2664  4.215508    0.000  1.387139  7.449093  0.7091395E+00  0.2766555E+00  2.4437614E-05  6.5628074E-06  4.5502924E-03  4.2671235E-03  6.1365415E-05  4.0285671E-08  1.8768898E-03  1.5180834E-04  0.000E+00  1.684E-04  2.112E-04  8.514E-01  1.372E+00  5.08E+02  0.00E+00  3.39E+02  0.852730  0.002583  0.0000000E+00  3.4382565469E-02
  3  0.620893598051290E+07    4.999985  2.692859  4.214823  0.7200000E+00  0.2659558E+00  2.2831524E-03  2.7707435E-05  6.5875801E-04  5.7184750E-03  2.2656012E-06  1.2899740E-05  1.8768897E-03  1.5180834E-04  0.000E+00  0.2653  4.214823    0.000  1.379224  7.447306  0.7013388E+00  0.2845439E+00  2.7238209E-05  7.2945095E-06  5.1528701E-03  3.5810879E-03  5.3649564E-05  2.7845961E-08  1.8768898E-03  1.5180834E-04  0.000E+00  1.618E-04  2.107E-04  8.597E-01  1.344E+00  5.04E+02  0.00E+00  3.27E+02  0.836557  0.002607  0.0000000E+00  3.4382565469E-02
  4  0.843468529312948E+07    4.999985  2.696693  4.213277  0.7200000E+00  0.2659558E+00  2.2831524E-03  2.7707441E-05  6.5875802E-04  5.7184751E-03  2.2656013E-06  1.2899740E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2629  4.213277    0.000  1.373258  7.446185  0.6934519E+00  0.2924989E+00  2.9692553E-05  7.9482105E-06  5.6198651E-03  3.0497418E-03  4.6800663E-05  2.3391844E-08  1.8768898E-03  1.5180834E-04  0.000E+00  1.584E-04  2.080E-04  8.608E-01  1.341E+00  5.01E+02  0.00E+00  3.24E+02  0.834351  0.002630  0.0000000E+00  3.4382565469E-02
  5  0.106604346057460E+08    4.999985  2.701092  4.211856  0.7200000E+00  0.2659558E+00  2.2831523E-03  2.7707543E-05  6.5875807E-04  5.7184751E-03  2.2656014E-06  1.2899740E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2607  4.211856    0.000  1.369029  7.445566  0.6855154E+00  0.3004890E+00  3.1577279E-05  8.4521574E-06  5.9867373E-03  2.6328715E-03  4.0902796E-05  2.0329006E-08  1.8768898E-03  1.5180834E-04  0.000E+00  1.559E-04  2.055E-04  8.603E-01  1.342E+00  4.98E+02  0.00E+00  3.23E+02  0.835313  0.002657  0.0000000E+00  3.4382565469E-02
  6  0.127690392176985E+08    4.999985  2.705331  4.210571  0.7200000E+00  0.2659559E+00  2.2831501E-03  2.7708873E-05  6.5875928E-04  5.7184751E-03  2.2656059E-06  1.2899737E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2587  4.210571    0.000  1.365872  7.445290  0.6778346E+00  0.3082118E+00  3.3048830E-05  8.8462193E-06  6.2744450E-03  2.3061974E-03  3.6030027E-05  1.7866472E-08  1.8768898E-03  1.5180834E-04  0.000E+00  1.538E-04  2.035E-04  8.596E-01  1.344E+00  4.96E+02  0.00E+00  3.22E+02  0.836758  0.002683  0.0000000E+00  3.4382565469E-02
  7  0.149947885303151E+08    4.999985  2.709961  4.209496  0.7199999E+00  0.2659559E+00  2.2831320E-03  2.7717914E-05  6.5877130E-04  5.7184746E-03  2.2656628E-06  1.2899702E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2568  4.209496    0.000  1.363302  7.445275  0.6700023E+00  0.3160783E+00  3.4262819E-05  9.1720536E-06  6.5086871E-03  2.0403796E-03  3.1874922E-05  1.5813697E-08  1.8768898E-03  1.5180834E-04  0.000E+00  1.520E-04  2.015E-04  8.586E-01  1.348E+00  4.94E+02  0.00E+00  3.21E+02  0.838871  0.002712  0.0000000E+00  3.4382565469E-02
  8  0.171561082575664E+08    4.999985  2.714527  4.208393  0.7199998E+00  0.2659559E+00  2.2830362E-03  2.7758012E-05  6.5884420E-04  5.7184708E-03  2.2660759E-06  1.2899493E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2546  4.208393    0.000  1.361115  7.445398  0.6620783E+00  0.3240319E+00  3.5355304E-05  9.4638951E-06  6.7112452E-03  1.8105097E-03  2.8215932E-05  1.4008051E-08  1.8768898E-03  1.5180834E-04  0.000E+00  1.501E-04  1.996E-04  8.577E-01  1.350E+00  4.91E+02  0.00E+00  3.21E+02  0.840538  0.002740  0.0000000E+00  3.4382565469E-02
