line                  time        mass     lg(L)  lg(Teff)        1H_surf       4He_surf       12C_surf       13C_surf       14N_surf       16O_surf       17O_surf       18O_surf      20Ne_surf      22Ne_surf  26Al_surf  Mcc/Mt   lg(Teff)  lg(Md)  lg(rhoc)    lg(Tc)         1H_cen        4He_cen        12C_cen        13C_cen        14N_cen        16O_cen        17O_cen        18O_cen       20Ne_cen       22Ne_cen   26Al_cen  Omeg_surf   Omeg_cen     Rp/Req   Md/Md(0)   v_crit1   v_crit2    v_equa  Om/Om_cr  Gamma_Ed  lg(Mdot_mech)             L_tot
   -                    yr        Msun      Lsun        K      mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.       -          K   Ms/yr     g/cm3         K     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.        s-1        s-1          -          -      km/s      km/s      km/s         -         -        Msun/yr     10^53 g cm2/s

  1  0.868951478946246E+06    5.000000  2.714206  4.245375  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2723  4.245375    0.000  1.394261  7.454892  0.7169934E+00  0.2686779E+00  2.0145782E-05  5.3989910E-06  3.6970684E-03  5.2440840E-03  6.7021234E-05  4.5094857E-08  1.8768898E-03  1.5180834E-04  0.000E+00  1.994E-05  2.023E-05  9.985E-01  1.003E+00  5.09E+02  0.00E+00  3.41E+01  0.100146  0.002738  0.0000000E+00  3.5873444011E-03
  2  0.313924539378993E+07    5.000000  2.715733  4.241556  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2746  4.241556    0.000  1.379147  7.450998  0.7088517E+00  0.2769524E+00  2.4756900E-05  6.6288383E-06  4.6112908E-03  4.1995997E-03  5.8509412E-05  3.0562653E-08  1.8768898E-03  1.5180834E-04  0.000E+00  2.026E-05  1.970E-05  9.984E-01  1.003E+00  5.04E+02  0.00E+00  3.53E+01  0.104711  0.002748  0.0000000E+00  3.5873444011E-03
  3  0.543977605817733E+07    5.000000  2.719521  4.239321  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2728  4.239321    0.000  1.370878  7.449093  0.7009744E+00  0.2849163E+00  2.7750374E-05  7.4302428E-06  5.2052559E-03  3.5228694E-03  5.0993016E-05  2.6156083E-08  1.8768898E-03  1.5180834E-04  0.000E+00  1.951E-05  1.948E-05  9.984E-01  1.003E+00  5.01E+02  0.00E+00  3.45E+01  0.103104  0.002772  0.0000000E+00  3.5873444011E-03
  4  0.774030672256471E+07    5.000000  2.723812  4.237649  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2704  4.237649    0.000  1.365105  7.448031  0.6929716E+00  0.2929852E+00  3.0026943E-05  8.0419248E-06  5.6590943E-03  3.0065450E-03  4.4465500E-05  2.2624351E-08  1.8768898E-03  1.5180834E-04  0.000E+00  1.896E-05  1.933E-05  9.985E-01  1.003E+00  4.98E+02  0.00E+00  3.39E+01  0.102127  0.002800  0.0000000E+00  3.5873444011E-03
  5  0.987651376806728E+07    5.000000  2.728081  4.236258  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2684  4.236258    0.000  1.360857  7.447411  0.6848900E+00  0.3011209E+00  3.1960011E-05  8.5564715E-06  6.0300813E-03  2.5847380E-03  3.8733922E-05  1.9543971E-08  1.8768898E-03  1.5180834E-04  0.000E+00  1.851E-05  1.921E-05  9.985E-01  1.003E+00  4.95E+02  0.00E+00  3.35E+01  0.101415  0.002827  0.0000000E+00  3.5873444011E-03
  6  0.119031717343133E+08    5.000000  2.732324  4.235091  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2664  4.235091    0.000  1.357760  7.447126  0.6769764E+00  0.3090777E+00  3.3532473E-05  8.9766521E-06  6.3259016E-03  2.2485795E-03  3.3910063E-05  1.7076894E-08  1.8768898E-03  1.5180834E-04  0.000E+00  1.812E-05  1.911E-05  9.985E-01  1.003E+00  4.92E+02  0.00E+00  3.31E+01  0.100824  0.002855  0.0000000E+00  3.5873444011E-03
  7  0.139846042401876E+08    5.000000  2.736548  4.233990  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2635  4.233990    0.000  1.354916  7.447063  0.6688348E+00  0.3172557E+00  3.4835815E-05  9.3256085E-06  6.5750880E-03  1.9656040E-03  2.9681320E-05  1.4937076E-08  1.8768898E-03  1.5180834E-04  0.000E+00  1.776E-05  1.903E-05  9.985E-01  1.003E+00  4.90E+02  0.00E+00  3.28E+01  0.100293  0.002883  0.0000000E+00  3.5873444011E-03
  8  0.159400553049169E+08    5.000000  2.740956  4.233065  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2612  4.233065    0.000  1.352987  7.447216  0.6607743E+00  0.3253468E+00  3.5959029E-05  9.6263171E-06  6.7844222E-03  1.7279250E-03  2.6036028E-05  1.3119275E-08  1.8768898E-03  1.5180834E-04  0.000E+00  1.743E-05  1.897E-05  9.985E-01  1.003E+00  4.88E+02  0.00E+00  3.25E+01  0.099833  0.002912  0.0000000E+00  3.5873444011E-03
