line                  time        mass     lg(L)  lg(Teff)        1H_surf       4He_surf       12C_surf       13C_surf       14N_surf       16O_surf       17O_surf       18O_surf      20Ne_surf      22Ne_surf  26Al_surf  Mcc/Mt   lg(Teff)  lg(Md)  lg(rhoc)    lg(Tc)         1H_cen        4He_cen        12C_cen        13C_cen        14N_cen        16O_cen        17O_cen        18O_cen       20Ne_cen       22Ne_cen   26Al_cen  Omeg_surf   Omeg_cen     Rp/Req   Md/Md(0)   v_crit1   v_crit2    v_equa  Om/Om_cr  Gamma_Ed  lg(Mdot_mech)             L_tot
   -                    yr        Msun      Lsun        K      mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.       -          K   Ms/yr     g/cm3         K     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.        s-1        s-1          -          -      km/s      km/s      km/s         -         -        Msun/yr     10^53 g cm2/s

  1  0.143604351742239E+08    1.700000  0.896793  3.883484  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.1264  3.883484    0.000  1.912938  7.296908  0.7169835E+00  0.2686271E+00  1.0198672E-05  2.6907124E-06  3.3493102E-03  5.6762136E-03  4.7726146E-05  1.1846155E-07  1.8768898E-03  1.5180834E-04  0.000E+00  2.269E-04  2.115E-04  8.397E-01  1.685E+00  3.88E+02  0.00E+00  2.69E+02  0.873422  0.000123  0.0000000E+00  3.2648956397E-03
  2  0.561990921986125E+08    1.700000  0.898103  3.886195  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.1180  3.886195    0.000  1.912565  7.297242  0.7088696E+00  0.2767342E+00  1.0316585E-05  2.7202140E-06  3.3569224E-03  5.5291052E-03  1.9463540E-04  5.9578658E-08  1.8768898E-03  1.5180834E-04  0.000E+00  2.009E-04  2.282E-04  8.791E-01  1.454E+00  3.85E+02  0.00E+00  2.32E+02  0.794089  0.000123  0.0000000E+00  3.2648956397E-03
  3  0.107577755493484E+09    1.700000  0.903441  3.888857  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.1208  3.888857    0.000  1.915808  7.299459  0.7005623E+00  0.2850377E+00  1.0489637E-05  2.7654885E-06  3.3782473E-03  5.3877440E-03  3.1860214E-04  9.1427624E-08  1.8768898E-03  1.5180834E-04  0.000E+00  1.905E-04  2.448E-04  8.936E-01  1.386E+00  3.84E+02  0.00E+00  2.17E+02  0.757382  0.000125  0.0000000E+00  3.2648956397E-03
  4  0.144171191940911E+09    1.700000  0.907021  3.889895  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.1333  3.889895    0.000  1.918904  7.301732  0.6924926E+00  0.2931049E+00  1.0647609E-05  2.8081135E-06  3.4130058E-03  5.2263895E-03  4.4752158E-04  1.2571941E-07  1.8768898E-03  1.5180834E-04  0.000E+00  1.862E-04  2.531E-04  8.986E-01  1.364E+00  3.84E+02  0.00E+00  2.12E+02  0.743469  0.000126  0.0000000E+00  3.2648956397E-03
  5  0.180598294586304E+09    1.700000  0.912149  3.890946  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.1298  3.890946    0.000  1.923553  7.303583  0.6844843E+00  0.3011144E+00  1.0956883E-05  2.8896054E-06  3.4629591E-03  5.0641945E-03  5.5862055E-04  1.5701664E-07  1.8768898E-03  1.5180834E-04  0.000E+00  1.826E-04  2.579E-04  9.022E-01  1.350E+00  3.83E+02  0.00E+00  2.08E+02  0.733158  0.000127  0.0000000E+00  3.2648956397E-03
  6  0.215179092029123E+09    1.700000  0.915673  3.891055  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.1330  3.891055    0.000  1.925473  7.305137  0.6764668E+00  0.3091360E+00  1.1265692E-05  2.9717235E-06  3.5281666E-03  4.8971852E-03  6.5631448E-04  1.8481623E-07  1.8768898E-03  1.5180834E-04  0.000E+00  1.803E-04  2.600E-04  9.037E-01  1.342E+00  3.82E+02  0.00E+00  2.05E+02  0.728620  0.000128  0.0000000E+00  3.2648956397E-03
  7  0.249759889471941E+09    1.700000  0.919983  3.890975  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.1307  3.890975    0.000  1.929047  7.306655  0.6680949E+00  0.3175152E+00  1.1629810E-05  3.0679498E-06  3.6112829E-03  4.7216291E-03  7.4124895E-04  2.0922657E-07  1.8768898E-03  1.5180834E-04  0.000E+00  1.781E-04  2.615E-04  9.044E-01  1.339E+00  3.81E+02  0.00E+00  2.04E+02  0.726530  0.000129  0.0000000E+00  3.2648956397E-03
  8  0.281047277634492E+09    1.700000  0.923298  3.890676  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.1315  3.890676    0.000  1.931355  7.307944  0.6600626E+00  0.3255573E+00  1.2002462E-05  3.1666723E-06  3.7050039E-03  4.5510256E-03  8.0803337E-04  2.2850403E-07  1.8768898E-03  1.5180834E-04  0.000E+00  1.766E-04  2.617E-04  9.045E-01  1.338E+00  3.80E+02  0.00E+00  2.03E+02  0.726074  0.000130  0.0000000E+00  3.2648956397E-03
