line                  time        mass     lg(L)  lg(Teff)        1H_surf       4He_surf       12C_surf       13C_surf       14N_surf       16O_surf       17O_surf       18O_surf      20Ne_surf      22Ne_surf  26Al_surf  Mcc/Mt   lg(Teff)  lg(Md)  lg(rhoc)    lg(Tc)         1H_cen        4He_cen        12C_cen        13C_cen        14N_cen        16O_cen        17O_cen        18O_cen       20Ne_cen       22Ne_cen   26Al_cen  Omeg_surf   Omeg_cen     Rp/Req   Md/Md(0)   v_crit1   v_crit2    v_equa  Om/Om_cr  Gamma_Ed  lg(Mdot_mech)             L_tot
   -                    yr        Msun      Lsun        K      mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.       -          K   Ms/yr     g/cm3         K     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.        s-1        s-1          -          -      km/s      km/s      km/s         -         -        Msun/yr     10^53 g cm2/s

  1  0.751125569773081E+07    2.000000  1.295209  3.990208  0.7380571E+00  0.2559004E+00  9.7849391E-04  1.1874615E-05  2.8232487E-04  2.4507751E-03  9.7097199E-07  5.5284603E-06  8.0438135E-04  6.5060718E-05  0.000E+00  0.1668  3.990208    0.000  1.919984  7.351332  0.7350058E+00  0.2588246E+00  5.5146711E-06  1.4610661E-06  1.4464403E-03  2.3501913E-03  9.2694022E-05  2.9416673E-08  8.0438135E-04  6.5060718E-05  0.000E+00  3.067E-04  2.836E-04  7.692E-01  2.162E+00  4.39E+02  0.00E+00  3.66E+02  0.960098  0.000264  0.0000000E+00  5.2967546782E-03
  2  0.332156561911687E+08    2.000000  1.296282  3.998567  0.7380571E+00  0.2559004E+00  9.7849391E-04  1.1874615E-05  2.8232487E-04  2.4507751E-03  9.7097199E-07  5.5284603E-06  8.0438135E-04  6.5060718E-05  0.000E+00  0.1701  3.998567    0.000  1.915164  7.351042  0.7266274E+00  0.2672162E+00  6.0040748E-06  1.5904661E-06  1.5835193E-03  2.0889786E-03  2.0288042E-04  6.4133416E-08  8.0438135E-04  6.5060718E-05  0.000E+00  2.578E-04  3.249E-04  8.581E-01  1.569E+00  4.33E+02  0.00E+00  2.83E+02  0.839805  0.000264  0.0000000E+00  5.2967546782E-03
  3  0.565878812841965E+08    2.000000  1.302421  4.001089  0.7380571E+00  0.2559004E+00  9.7849391E-04  1.1874615E-05  2.8232487E-04  2.4507751E-03  9.7097199E-07  5.5284603E-06  8.0438135E-04  6.5060718E-05  0.000E+00  0.1699  4.001089    0.000  1.915223  7.351958  0.7184920E+00  0.2753759E+00  6.7279681E-06  1.7825554E-06  1.7557665E-03  1.8688219E-03  2.2635227E-04  7.0817397E-08  8.0438135E-04  6.5060718E-05  0.000E+00  2.436E-04  3.330E-04  8.762E-01  1.488E+00  4.32E+02  0.00E+00  2.63E+02  0.800910  0.000268  0.0000000E+00  5.2967546782E-03
  4  0.773739696706808E+08    2.000000  1.304558  4.000173  0.7380571E+00  0.2559004E+00  9.7849391E-04  1.1874615E-05  2.8232487E-04  2.4507751E-03  9.7097199E-07  5.5284603E-06  8.0438135E-04  6.5060718E-05  0.000E+00  0.1737  4.000173    0.000  1.913432  7.352152  0.7100368E+00  0.2838584E+00  7.4250861E-06  1.9674005E-06  1.9430375E-03  1.6600027E-03  2.1958996E-04  6.8676532E-08  8.0438135E-04  6.5060718E-05  0.000E+00  2.394E-04  3.378E-04  8.770E-01  1.464E+00  4.30E+02  0.00E+00  2.61E+02  0.799046  0.000269  0.0000000E+00  5.2967546782E-03
  5  0.950286473392012E+08    2.000000  1.308018  3.999664  0.7380571E+00  0.2559004E+00  9.7849391E-04  1.1874617E-05  2.8232487E-04  2.4507751E-03  9.7097200E-07  5.5284603E-06  8.0438135E-04  6.5060718E-05  0.000E+00  0.1732  3.999664    0.000  1.913048  7.352736  0.7021316E+00  0.2917884E+00  8.0728133E-06  2.1391036E-06  2.1069793E-03  1.4868090E-03  2.0339445E-04  6.3757669E-08  8.0438135E-04  6.5060718E-05  0.000E+00  2.363E-04  3.375E-04  8.779E-01  1.459E+00  4.29E+02  0.00E+00  2.59E+02  0.796890  0.000272  0.0000000E+00  5.2967546782E-03
  6  0.113250218327353E+09    2.000000  1.311122  3.998537  0.7380571E+00  0.2559004E+00  9.7849379E-04  1.1874686E-05  2.8232493E-04  2.4507751E-03  9.7097236E-07  5.5284601E-06  8.0438135E-04  6.5060718E-05  0.000E+00  0.1737  3.998537    0.000  1.911622  7.353062  0.6938342E+00  0.3001092E+00  8.6547985E-06  2.2932926E-06  2.2599937E-03  1.3299111E-03  1.8327113E-04  5.7462989E-08  8.0438135E-04  6.5060718E-05  0.000E+00  2.333E-04  3.351E-04  8.778E-01  1.460E+00  4.27E+02  0.00E+00  2.58E+02  0.797155  0.000273  0.0000000E+00  5.2967546782E-03
  7  0.131471789315505E+09    2.000000  1.315241  3.997781  0.7380569E+00  0.2559004E+00  9.7849230E-04  1.1875415E-05  2.8232591E-04  2.4507751E-03  9.7098019E-07  5.5284579E-06  8.0438135E-04  6.5060718E-05  0.000E+00  0.1722  3.997781    0.000  1.911832  7.353757  0.6854175E+00  0.3085470E+00  9.2212567E-06  2.4437443E-06  2.3962205E-03  1.1918952E-03  1.6349773E-04  5.1442714E-08  8.0438135E-04  6.5060718E-05  0.000E+00  2.311E-04  3.330E-04  8.771E-01  1.463E+00  4.25E+02  0.00E+00  2.58E+02  0.798915  0.000276  0.0000000E+00  5.2967546782E-03
  8  0.149183156315988E+09    2.000000  1.318944  3.996881  0.7380566E+00  0.2559004E+00  9.7848426E-04  1.1878690E-05  2.8233186E-04  2.4507750E-03  9.7104325E-07  5.5284439E-06  8.0438135E-04  6.5060718E-05  0.000E+00  0.1716  3.996881    0.000  1.911789  7.354480  0.6772044E+00  0.3167780E+00  9.6937120E-06  2.5690660E-06  2.5123666E-03  1.0752595E-03  1.4555772E-04  4.5904699E-08  8.0438135E-04  6.5060718E-05  0.000E+00  2.290E-04  3.310E-04  8.763E-01  1.468E+00  4.23E+02  0.00E+00  2.58E+02  0.800845  0.000278  0.0000000E+00  5.2967546782E-03
