line                  time        mass     lg(L)  lg(Teff)        1H_surf       4He_surf       12C_surf       13C_surf       14N_surf       16O_surf       17O_surf       18O_surf      20Ne_surf      22Ne_surf  26Al_surf  Mcc/Mt   lg(Teff)  lg(Md)  lg(rhoc)    lg(Tc)         1H_cen        4He_cen        12C_cen        13C_cen        14N_cen        16O_cen        17O_cen        18O_cen       20Ne_cen       22Ne_cen   26Al_cen  Omeg_surf   Omeg_cen     Rp/Req   Md/Md(0)   v_crit1   v_crit2    v_equa  Om/Om_cr  Gamma_Ed  lg(Mdot_mech)             L_tot
   -                    yr        Msun      Lsun        K      mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.       -          K   Ms/yr     g/cm3         K     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.        s-1        s-1          -          -      km/s      km/s      km/s         -         -        Msun/yr     10^53 g cm2/s

  1  0.273105850546630E+06    8.999576  3.572808  4.372160  0.7380571E+00  0.2559004E+00  9.7849391E-04  1.1874616E-05  2.8232487E-04  2.4507751E-03  9.7097200E-07  5.5284603E-06  8.0438135E-04  6.5060718E-05  0.000E+00  0.3251  4.372160  -10.019  1.162667  7.525713  0.7350558E+00  0.2588516E+00  1.3369473E-05  3.6164554E-06  1.8994270E-03  1.8992032E-03  7.8767051E-06  1.3071770E-08  8.0438135E-04  6.5060718E-05  0.000E+00  1.848E-04  1.813E-04  7.495E-01  1.729E+00  6.10E+02  0.00E+00  5.28E+02  0.974572  0.011101  0.0000000E+00  1.1792057218E-01
  2  0.105475782534405E+07    8.999519  3.577812  4.387825  0.7380571E+00  0.2559004E+00  9.7849391E-04  1.1874616E-05  2.8232487E-04  2.4507751E-03  9.7097200E-07  5.5284603E-06  8.0438135E-04  6.5060718E-05  0.000E+00  0.3250  4.387825  -10.138  1.140313  7.519653  0.7267830E+00  0.2672212E+00  1.7303495E-05  4.6505963E-06  2.5656731E-03  1.1338866E-03  5.0795989E-06  4.8102763E-09  8.0438135E-04  6.5060718E-05  0.000E+00  1.529E-04  1.952E-04  8.646E-01  1.170E+00  6.04E+02  0.00E+00  3.85E+02  0.826631  0.011230  0.0000000E+00  1.1791331214E-01
  3  0.172611382461703E+07    8.999469  3.582792  4.386121  0.7380571E+00  0.2559004E+00  9.7849386E-04  1.1874651E-05  2.8232489E-04  2.4507751E-03  9.7097201E-07  5.5284602E-06  8.0438135E-04  6.5060718E-05  0.000E+00  0.3228  4.386121  -10.126  1.130995  7.517511  0.7185539E+00  0.2754992E+00  1.9418744E-05  5.2187769E-06  2.9018685E-03  7.4769426E-04  3.4258275E-06  3.1998846E-09  8.0438135E-04  6.5060718E-05  0.000E+00  1.486E-04  1.920E-04  8.668E-01  1.167E+00  6.00E+02  0.00E+00  3.79E+02  0.822008  0.011360  0.0000000E+00  1.1790767062E-01
  4  0.236472075075473E+07    8.999421  3.587879  4.384885  0.7380571E+00  0.2559004E+00  9.7848504E-04  1.1879335E-05  2.8233067E-04  2.4507747E-03  9.7097916E-07  5.5284405E-06  8.0438135E-04  6.5060718E-05  0.000E+00  0.3206  4.384885  -10.112  1.126131  7.516783  0.7106123E+00  0.2834685E+00  2.0621609E-05  5.5419432E-06  3.0914815E-03  5.2991249E-04  2.4443816E-06  2.3775634E-09  8.0438135E-04  6.5060718E-05  0.000E+00  1.464E-04  1.897E-04  8.661E-01  1.167E+00  5.97E+02  0.00E+00  3.78E+02  0.823432  0.011494  0.0000000E+00  1.1790210648E-01
  5  0.303607675002771E+07    8.999368  3.593192  4.384016  0.7380570E+00  0.2559005E+00  9.7833402E-04  1.1939426E-05  2.8245609E-04  2.4507607E-03  9.7117595E-07  5.5280334E-06  8.0438135E-04  6.5060718E-05  0.000E+00  0.3179  4.384016  -10.096  1.123157  7.516769  0.7024616E+00  0.2916359E+00  2.1400761E-05  5.7519768E-06  3.2057955E-03  3.9853825E-04  1.8390995E-06  1.7144113E-09  8.0438135E-04  6.5060718E-05  0.000E+00  1.445E-04  1.880E-04  8.655E-01  1.168E+00  5.94E+02  0.00E+00  3.77E+02  0.824771  0.011635  0.0000000E+00  1.1789600448E-01
  6  0.370743274930068E+07    8.999313  3.598756  4.383407  0.7380561E+00  0.2559013E+00  9.7740642E-04  1.2226866E-05  2.8335039E-04  2.4506302E-03  9.7279734E-07  5.5252055E-06  8.0438135E-04  6.5060718E-05  0.000E+00  0.3160  4.383407  -10.079  1.121154  7.517053  0.6941382E+00  0.2999708E+00  2.1931902E-05  5.8948540E-06  3.2842764E-03  3.0835717E-04  1.4175686E-06  1.3655122E-09  8.0438135E-04  6.5060718E-05  0.000E+00  1.429E-04  1.865E-04  8.647E-01  1.169E+00  5.91E+02  0.00E+00  3.77E+02  0.826256  0.011785  0.0000000E+00  1.1788961011E-01
  7  0.434603967543839E+07    8.999259  3.604016  4.382857  0.7380530E+00  0.2559042E+00  9.7496089E-04  1.2845958E-05  2.8594062E-04  2.4501858E-03  9.7787000E-07  5.5171426E-06  8.0438135E-04  6.5060718E-05  0.000E+00  0.3135  4.382857  -10.062  1.119795  7.517540  0.6861437E+00  0.3079725E+00  2.2291018E-05  5.9914160E-06  3.3336097E-03  2.5162917E-04  1.1504746E-06  1.1031842E-09  8.0438135E-04  6.5060718E-05  0.000E+00  1.415E-04  1.852E-04  8.640E-01  1.171E+00  5.89E+02  0.00E+00  3.76E+02  0.827923  0.011929  0.0000000E+00  1.1788324706E-01
  8  0.500593349911403E+07    8.999200  3.609563  4.382272  0.7380447E+00  0.2559121E+00  9.6947412E-04  1.4004794E-05  2.9216376E-04  2.4489943E-03  9.9060429E-07  5.4979885E-06  8.0438135E-04  6.5060718E-05  0.000E+00  0.3114  4.382272  -10.045  1.118852  7.518192  0.6779249E+00  0.3161960E+00  2.2540532E-05  6.0590095E-06  3.3655764E-03  2.1484441E-04  9.7513057E-07  9.3371522E-10  8.0438135E-04  6.5060718E-05  0.000E+00  1.401E-04  1.839E-04  8.629E-01  1.172E+00  5.86E+02  0.00E+00  3.76E+02  0.830112  0.012082  0.0000000E+00  1.1787635804E-01
