line                  time        mass     lg(L)  lg(Teff)        1H_surf       4He_surf       12C_surf       13C_surf       14N_surf       16O_surf       17O_surf       18O_surf      20Ne_surf      22Ne_surf  26Al_surf  Mcc/Mt   lg(Teff)  lg(Md)  lg(rhoc)    lg(Tc)         1H_cen        4He_cen        12C_cen        13C_cen        14N_cen        16O_cen        17O_cen        18O_cen       20Ne_cen       22Ne_cen   26Al_cen  Omeg_surf   Omeg_cen     Rp/Req   Md/Md(0)   v_crit1   v_crit2    v_equa  Om/Om_cr  Gamma_Ed  lg(Mdot_mech)             L_tot
   -                    yr        Msun      Lsun        K      mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.       -          K   Ms/yr     g/cm3         K     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.        s-1        s-1          -          -      km/s      km/s      km/s         -         -        Msun/yr     10^53 g cm2/s

  1  0.746881206055005E+07    2.000000  1.293038  3.981260  0.7380571E+00  0.2559004E+00  9.7849391E-04  1.1874615E-05  2.8232487E-04  2.4507751E-03  9.7097199E-07  5.5284603E-06  8.0438135E-04  6.5060718E-05  0.000E+00  0.1629  3.981260    0.000  1.919871  7.350781  0.7350286E+00  0.2588018E+00  5.5006609E-06  1.4570014E-06  1.4459034E-03  2.3517974E-03  9.1664914E-05  2.9086490E-08  8.0438135E-04  6.5060718E-05  0.000E+00  3.213E-04  2.982E-04  6.910E-01  2.017E+00  4.42E+02  0.00E+00  4.26E+02  0.997954  0.000262  0.0000000E+00  5.5838617352E-03
  2  0.326883627060242E+08    1.999958  1.294525  3.994446  0.7380571E+00  0.2559004E+00  9.7849391E-04  1.1874615E-05  2.8232487E-04  2.4507751E-03  9.7097199E-07  5.5284603E-06  8.0438135E-04  6.5060718E-05  0.000E+00  0.1680  3.994446    0.000  1.915092  7.350337  0.7267410E+00  0.2671019E+00  6.0136582E-06  1.5929768E-06  1.5777819E-03  2.0941464E-03  2.0434036E-04  6.3633997E-08  8.0438135E-04  6.5060718E-05  0.000E+00  2.693E-04  3.428E-04  8.381E-01  1.690E+00  4.33E+02  0.00E+00  3.02E+02  0.876150  0.000263  0.0000000E+00  5.5790416458E-03
  3  0.548338225388727E+08    1.999958  1.297653  3.997045  0.7380571E+00  0.2559004E+00  9.7849391E-04  1.1874615E-05  2.8232487E-04  2.4507751E-03  9.7097199E-07  5.5284603E-06  8.0438135E-04  6.5060718E-05  0.000E+00  0.1724  3.997045    0.000  1.914861  7.351330  0.7184661E+00  0.2754015E+00  6.6828030E-06  1.7708761E-06  1.7590562E-03  1.8652916E-03  2.2618762E-04  7.0914795E-08  8.0438135E-04  6.5060718E-05  0.000E+00  2.578E-04  3.553E-04  8.542E-01  1.579E+00  4.32E+02  0.00E+00  2.86E+02  0.847478  0.000265  0.0000000E+00  5.5790416458E-03
  4  0.744825898332791E+08    1.999958  1.301009  3.996831  0.7380571E+00  0.2559004E+00  9.7849391E-04  1.1874615E-05  2.8232487E-04  2.4507751E-03  9.7097199E-07  5.5284603E-06  8.0438135E-04  6.5060718E-05  0.000E+00  0.1743  3.996831    0.000  1.912632  7.351425  0.7102478E+00  0.2836463E+00  7.3925588E-06  1.9588384E-06  1.9387715E-03  1.6627834E-03  2.2187245E-04  6.9268412E-08  8.0438135E-04  6.5060718E-05  0.000E+00  2.516E-04  3.564E-04  8.591E-01  1.554E+00  4.30E+02  0.00E+00  2.80E+02  0.837830  0.000267  0.0000000E+00  5.5790416458E-03
  5  0.924939598531517E+08    1.999958  1.304766  3.996202  0.7380571E+00  0.2559004E+00  9.7849391E-04  1.1874616E-05  2.8232487E-04  2.4507751E-03  9.7097200E-07  5.5284603E-06  8.0438135E-04  6.5060718E-05  0.000E+00  0.1718  3.996202    0.000  1.913415  7.352236  0.7019652E+00  0.2919550E+00  8.0787385E-06  2.1405495E-06  2.1109471E-03  1.4808143E-03  2.0493502E-04  6.4153152E-08  8.0438135E-04  6.5060718E-05  0.000E+00  2.485E-04  3.553E-04  8.596E-01  1.552E+00  4.29E+02  0.00E+00  2.78E+02  0.836877  0.000269  0.0000000E+00  5.5790416458E-03
  6  0.110177850418117E+09    1.999958  1.307628  3.994926  0.7380571E+00  0.2559004E+00  9.7849383E-04  1.1874661E-05  2.8232491E-04  2.4507751E-03  9.7097234E-07  5.5284602E-06  8.0438135E-04  6.5060718E-05  0.000E+00  0.1730  3.994926    0.000  1.911993  7.352548  0.6939238E+00  0.3000189E+00  8.6312082E-06  2.2871397E-06  2.2580894E-03  1.3303921E-03  1.8511358E-04  5.7959192E-08  8.0438135E-04  6.5060718E-05  0.000E+00  2.458E-04  3.526E-04  8.587E-01  1.554E+00  4.27E+02  0.00E+00  2.78E+02  0.838550  0.000271  0.0000000E+00  5.5790416458E-03
  7  0.128598569756624E+09    1.999958  1.311946  3.994167  0.7380570E+00  0.2559004E+00  9.7849241E-04  1.1875304E-05  2.8232590E-04  2.4507751E-03  9.7098269E-07  5.5284577E-06  8.0438135E-04  6.5060718E-05  0.000E+00  0.1702  3.994167    0.000  1.912159  7.353257  0.6856558E+00  0.3083072E+00  9.1791075E-06  2.4322570E-06  2.3892202E-03  1.1983456E-03  1.6521912E-04  5.1899202E-08  8.0438135E-04  6.5060718E-05  0.000E+00  2.434E-04  3.505E-04  8.579E-01  1.560E+00  4.25E+02  0.00E+00  2.78E+02  0.840228  0.000274  0.0000000E+00  5.5790416458E-03
  8  0.147314020604546E+09    1.999958  1.315004  3.992843  0.7380566E+00  0.2559004E+00  9.7848102E-04  1.1879471E-05  2.8233483E-04  2.4507749E-03  9.7109829E-07  5.5284351E-06  8.0438135E-04  6.5060718E-05  0.000E+00  0.1729  3.992843    0.000  1.911090  7.353823  0.6775996E+00  0.3163802E+00  9.5810651E-06  2.5392522E-06  2.4983225E-03  1.0896201E-03  1.4755158E-04  4.6368409E-08  8.0438135E-04  6.5060718E-05  0.000E+00  2.414E-04  3.471E-04  8.561E-01  1.568E+00  4.23E+02  0.00E+00  2.78E+02  0.843659  0.000276  0.0000000E+00  5.5790416458E-03
