line                  time        mass     lg(L)  lg(Teff)        1H_surf       4He_surf       12C_surf       13C_surf       14N_surf       16O_surf       17O_surf       18O_surf      20Ne_surf      22Ne_surf  26Al_surf  Mcc/Mt   lg(Teff)  lg(Md)  lg(rhoc)    lg(Tc)         1H_cen        4He_cen        12C_cen        13C_cen        14N_cen        16O_cen        17O_cen        18O_cen       20Ne_cen       22Ne_cen   26Al_cen  Omeg_surf   Omeg_cen     Rp/Req   Md/Md(0)   v_crit1   v_crit2    v_equa  Om/Om_cr  Gamma_Ed  lg(Mdot_mech)             L_tot
   -                    yr        Msun      Lsun        K      mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.       -          K   Ms/yr     g/cm3         K     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.        s-1        s-1          -          -      km/s      km/s      km/s         -         -        Msun/yr     10^53 g cm2/s

  1  0.434344065333718E+06    6.999998  3.226404  4.326225  0.7380571E+00  0.2559004E+00  9.7849391E-04  1.1874615E-05  2.8232487E-04  2.4507751E-03  9.7097199E-07  5.5284603E-06  8.0438135E-04  6.5060718E-05  0.000E+00  0.3042  4.326225  -11.411  1.282823  7.501845  0.7350570E+00  0.2588456E+00  1.2896129E-05  3.5191323E-06  1.8693837E-03  1.9319962E-03  1.0302071E-05  2.5081719E-08  8.0438135E-04  6.5060718E-05  0.000E+00  1.944E-04  1.887E-04  8.012E-01  1.535E+00  5.79E+02  0.00E+00  4.47E+02  0.928055  0.006428  0.0000000E+00  6.7558569482E-02
  2  0.172309269573509E+07    6.999994  3.232401  4.335438  0.7380571E+00  0.2559004E+00  9.7849391E-04  1.1874615E-05  2.8232487E-04  2.4507751E-03  9.7097199E-07  5.5284603E-06  8.0438135E-04  6.5060718E-05  0.000E+00  0.3029  4.335438  -11.510  1.263429  7.496642  0.7268201E+00  0.2671753E+00  1.5734778E-05  4.2305511E-06  2.5103766E-03  1.1978839E-03  6.9973873E-06  8.0559109E-09  8.0438135E-04  6.5060718E-05  0.000E+00  1.600E-04  2.052E-04  8.811E-01  1.146E+00  5.73E+02  0.00E+00  3.42E+02  0.789459  0.006518  0.0000000E+00  6.7558069468E-02
  3  0.280557933688430E+07    6.999990  3.237045  4.333862  0.7380571E+00  0.2559004E+00  9.7849391E-04  1.1874617E-05  2.8232487E-04  2.4507751E-03  9.7097199E-07  5.5284603E-06  8.0438135E-04  6.5060718E-05  0.000E+00  0.3005  4.333862  -11.494  1.254618  7.494687  0.7188324E+00  0.2752110E+00  1.7640664E-05  4.7349853E-06  2.8399317E-03  8.2002071E-04  4.9397501E-06  3.8909203E-09  8.0438135E-04  6.5060718E-05  0.000E+00  1.552E-04  2.024E-04  8.838E-01  1.142E+00  5.69E+02  0.00E+00  3.36E+02  0.782782  0.006588  0.0000000E+00  6.7557771246E-02
  4  0.384578134361364E+07    6.999987  3.241947  4.332471  0.7380571E+00  0.2559004E+00  9.7849299E-04  1.1875156E-05  2.8232541E-04  2.4507751E-03  9.7097259E-07  5.5284585E-06  8.0438135E-04  6.5060718E-05  0.000E+00  0.2983  4.332471  -11.475  1.249412  7.493862  0.7106480E+00  0.2834258E+00  1.8901346E-05  5.0728623E-06  3.0484534E-03  5.8092704E-04  3.5402919E-06  2.7587193E-09  8.0438135E-04  6.5060718E-05  0.000E+00  1.524E-04  2.001E-04  8.837E-01  1.142E+00  5.66E+02  0.00E+00  3.34E+02  0.782980  0.006663  0.0000000E+00  6.7557471575E-02
  5  0.491135413099489E+07    6.999983  3.247187  4.331444  0.7380571E+00  0.2559004E+00  9.7846497E-04  1.1887432E-05  2.8234652E-04  2.4507736E-03  9.7100432E-07  5.5283918E-06  8.0438135E-04  6.5060718E-05  0.000E+00  0.2960  4.331444  -11.454  1.246261  7.493746  0.7024344E+00  0.2916581E+00  1.9688894E-05  5.2842065E-06  3.1764804E-03  4.3413668E-04  2.6492857E-06  2.0629202E-09  8.0438135E-04  6.5060718E-05  0.000E+00  1.505E-04  1.981E-04  8.829E-01  1.143E+00  5.63E+02  0.00E+00  3.33E+02  0.784880  0.006743  0.0000000E+00  6.7557148123E-02
  6  0.592618535707227E+07    6.999980  3.252028  4.330654  0.7380569E+00  0.2559005E+00  9.7827202E-04  1.1954105E-05  2.8251637E-04  2.4507568E-03  9.7131934E-07  5.5278668E-06  8.0438135E-04  6.5060718E-05  0.000E+00  0.2932  4.330654  -11.435  1.243905  7.493937  0.6943346E+00  0.2997705E+00  2.0238322E-05  5.4317087E-06  3.2631276E-03  3.3477235E-04  2.0366704E-06  1.5881523E-09  8.0438135E-04  6.5060718E-05  0.000E+00  1.488E-04  1.964E-04  8.824E-01  1.144E+00  5.60E+02  0.00E+00  3.33E+02  0.786238  0.006819  0.0000000E+00  6.7556823227E-02
  7  0.694101658314964E+07    6.999976  3.257244  4.330043  0.7380561E+00  0.2559012E+00  9.7752751E-04  1.2164502E-05  2.8324469E-04  2.4506642E-03  9.7286956E-07  5.5256414E-06  8.0438135E-04  6.5060718E-05  0.000E+00  0.2910  4.330043  -11.415  1.242494  7.494369  0.6862457E+00  0.3078676E+00  2.0603585E-05  5.5301724E-06  3.3193656E-03  2.7027111E-04  1.6330199E-06  1.2810292E-09  8.0438135E-04  6.5060718E-05  0.000E+00  1.472E-04  1.951E-04  8.817E-01  1.145E+00  5.58E+02  0.00E+00  3.32E+02  0.787802  0.006901  0.0000000E+00  6.7556480431E-02
  8  0.795584780922702E+07    6.999972  3.262398  4.329474  0.7380535E+00  0.2559035E+00  9.7555097E-04  1.2628581E-05  2.8534042E-04  2.4503457E-03  9.7775572E-07  5.5192902E-06  8.0438135E-04  6.5060718E-05  0.000E+00  0.2886  4.329474  -11.394  1.241343  7.494958  0.6781920E+00  0.3159266E+00  2.0880400E-05  5.6043357E-06  3.3552869E-03  2.2900305E-04  1.3718817E-06  1.0787704E-09  8.0438135E-04  6.5060718E-05  0.000E+00  1.458E-04  1.936E-04  8.810E-01  1.146E+00  5.56E+02  0.00E+00  3.32E+02  0.789583  0.006984  0.0000000E+00  6.7556118883E-02
